Course	Room	Teacher	Time	Students
1	8	39	9	10 44 61 86 123 139 162 169 212 225 230 246 289 300 311 362 379 381 388 394 411 420 426 448 449 456 461 463 509 535 537 576 581 599 600 602 
2	46	32	15	20 51 60 78 83 85 126 135 136 247 265 277 308 333 342 359 361 421 435 463 468 474 488 527 553 580 
3	28	3	3	8 13 15 26 54 55 68 76 108 110 138 148 149 158 163 179 186 223 288 291 303 325 326 329 331 349 374 406 407 427 469 549 
4	28	24	6	1 4 12 27 47 120 146 160 204 233 276 283 326 347 387 399 410 413 418 430 445 455 473 489 517 550 552 577 586 592 594 
5	28	38	16	7 9 35 41 49 67 70 89 108 143 163 219 221 280 283 287 313 378 383 389 397 412 420 430 488 524 528 529 563 600 
6	46	31	6	3 17 18 37 42 87 123 193 201 224 242 255 286 289 291 298 306 314 315 331 417 435 491 493 564 569 585 
7	35	34	15	32 71 115 119 147 216 281 351 357 366 414 425 462 476 478 496 514 517 579 581 
8	35	4	9	3 9 20 52 85 251 260 262 279 302 320 350 395 423 431 475 489 498 500 501 505 573 578 595 
9	8	11	5	12 45 47 69 99 102 119 124 144 147 179 184 190 192 211 257 259 263 276 288 317 327 353 390 400 404 411 428 448 452 474 490 518 532 539 554 572 590 593 
10	28	7	14	16 18 23 28 54 56 60 80 95 96 103 130 222 226 232 239 280 284 299 349 361 379 462 499 504 531 547 556 557 
11	28	27	18	7 21 68 105 119 134 135 145 173 176 195 201 261 270 286 292 307 319 328 360 371 375 401 440 449 452 530 538 548 592 
12	35	28	10	12 13 46 49 83 138 145 163 164 181 202 211 232 252 258 382 384 386 408 410 411 528 588 
13	28	27	13	86 103 107 120 123 125 139 156 189 204 209 210 216 218 221 236 237 256 288 296 401 435 470 471 526 530 563 568 575 
14	8	16	3	10 12 18 74 82 88 93 97 99 105 136 161 172 185 201 228 256 272 274 276 285 310 312 339 356 360 382 383 387 400 456 496 504 513 526 562 572 573 589 
15	8	26	4	27 31 34 44 53 72 73 74 125 191 192 195 206 219 225 226 249 273 285 294 299 332 334 350 365 406 409 418 441 478 485 511 539 541 543 567 569 584 597 
16	8	32	8	15 66 73 91 94 110 150 168 173 180 183 189 200 209 220 228 230 233 265 284 291 297 312 316 355 372 391 393 397 465 494 496 498 507 555 569 583 
17	46	25	13	1 34 36 79 81 109 115 138 141 150 246 277 281 322 364 393 404 406 414 465 494 509 520 533 559 574 592 
18	35	16	2	2 21 79 80 122 170 174 176 179 219 228 257 271 278 310 369 414 415 429 431 446 459 513 532 573 
19	8	4	18	26 42 54 71 108 142 153 154 162 166 197 213 217 236 278 316 346 350 355 358 393 397 404 420 474 486 502 512 545 560 
20	35	41	12	2 5 14 15 28 44 199 235 245 252 263 273 295 324 334 365 379 403 410 448 453 498 515 
21	35	29	1	26 54 113 136 167 187 192 234 278 300 323 335 345 367 418 436 441 450 460 476 484 499 514 535 588 
22	46	33	18	5 14 41 65 107 112 126 160 165 175 199 215 231 235 271 296 321 407 421 464 479 551 578 583 601 
23	46	36	4	76 97 119 143 145 160 167 169 177 211 230 269 279 287 301 303 310 336 345 373 400 421 467 472 494 516 552 
24	35	26	7	33 49 56 57 86 88 187 201 208 215 244 315 327 357 371 381 404 405 419 440 446 468 586 
25	28	30	2	24 39 50 93 109 135 212 229 237 238 239 251 253 291 298 304 333 340 352 367 390 392 467 481 492 545 547 553 570 595 599 
26	8	15	11	33 50 64 82 85 98 99 113 116 122 130 134 140 145 152 155 164 171 207 265 270 286 344 347 359 387 391 408 412 416 449 499 559 562 581 
27	28	25	17	27 152 165 172 181 183 191 194 216 222 243 290 304 318 364 374 394 403 461 463 466 476 497 509 521 529 561 564 571 
