Course	Room	Teacher	Time	Students
1	33	29	24	8 16 25 71 73 94 161 174 176 185 208 232 235 248 261 268 277 329 331 357 388 398 421 455 496 543 565 591 603 680 719 731 732 762 789 804 815 845 853 908 915 937 941 973 979 994 1012 1053 1080 1115 1129 1135 1144 1162 1177 1222 1246 
2	18	12	3	9 17 44 45 47 62 65 69 75 78 94 99 100 118 132 134 147 216 231 243 254 297 302 309 331 344 362 399 407 420 426 437 460 461 469 504 559 560 567 569 572 573 596 609 635 649 653 664 702 708 721 759 773 779 795 835 840 848 876 878 892 919 935 942 954 983 985 1056 1065 1077 1083 1102 1132 1134 1172 1188 1212 1226 1265 1285 1289 1302 
3	18	24	33	21 85 101 118 140 144 174 186 240 254 272 291 311 318 327 356 399 419 440 448 451 472 492 516 521 522 561 562 569 576 604 660 718 728 729 733 736 741 802 808 813 836 863 875 876 889 898 913 936 960 975 981 982 991 1005 1077 1122 1128 1138 1148 1153 1166 1179 1187 1202 1222 1235 1274 1277 1295 1305 
4	33	21	18	20 41 68 90 98 130 157 167 174 192 200 214 217 237 242 288 322 383 393 468 475 491 573 589 591 603 607 659 709 713 722 743 780 788 806 834 856 869 873 904 924 943 951 965 997 1001 1015 1056 1058 1063 1081 1109 1114 1141 1149 1179 1203 1223 1243 1267 1268 1295 
5	33	37	17	76 92 120 129 136 154 181 194 223 281 304 315 341 347 375 415 458 475 522 536 595 647 650 651 657 678 716 727 779 783 790 812 816 820 834 836 843 846 847 866 928 946 976 1004 1014 1033 1039 1059 1075 1135 1144 1147 1167 1168 1185 1196 1210 1220 1239 1244 1247 1306 
6	33	2	5	11 12 15 31 47 57 68 134 164 195 211 216 235 249 279 322 361 379 403 406 420 432 445 454 468 476 494 513 516 530 575 576 610 620 626 637 655 689 690 698 708 760 798 824 828 886 890 900 904 933 961 996 1000 1007 1019 1023 1078 1079 1128 1131 1134 1149 1158 1180 1221 1249 
7	18	10	40	8 14 23 24 25 39 51 52 56 64 68 85 126 148 188 200 263 275 330 340 346 361 363 370 380 405 408 416 437 462 583 608 627 636 646 660 662 666 755 776 779 790 807 846 860 871 904 959 960 976 977 1011 1013 1015 1030 1040 1059 1065 1073 1093 1122 1142 1178 1212 1217 1220 1226 1230 1253 
8	33	21	20	6 15 33 60 67 93 124 139 171 176 181 182 183 226 237 255 265 275 286 298 333 358 367 372 383 422 486 490 502 601 644 658 710 718 756 758 782 800 806 810 818 828 852 867 884 913 933 960 982 990 992 996 1024 1075 1076 1111 1196 1253 1275 1298 
9	33	22	9	51 63 66 111 113 119 132 133 154 162 211 224 228 239 244 245 248 250 258 259 269 271 289 297 336 341 351 370 372 395 400 425 433 436 465 471 525 527 552 586 648 690 719 721 749 793 813 827 855 879 886 938 964 969 979 983 1016 1085 1147 1201 1207 1216 1219 1236 1260 1303 
10	33	9	25	31 40 76 110 147 175 207 210 212 218 243 248 269 294 388 396 439 464 480 481 487 491 506 517 544 634 637 642 649 655 665 670 723 728 849 884 898 899 901 909 935 938 939 979 1005 1033 1068 1092 1103 1162 1256 1257 1284 1299 1300 1305 1306 
