Course	Room	Teacher	Time	Students
1	2	2	1	2 6 11 12 13 34 55 59 62 87 95 103 115 131 133 139 147 150 180 187 195 204 215 248 253 256 259 286 289 318 326 327 331 333 358 420 428 429 440 448 450 455 465 479 492 501 503 521 522 532 540 546 573 584 623 634 650 667 668 677 679 689 697 708 718 721 733 742 758 766 788 803 804 807 813 
2	2	17	2	8 9 10 16 18 48 55 65 81 114 131 154 161 169 176 212 213 244 253 255 285 292 294 298 313 325 336 343 344 346 353 355 363 374 384 432 442 449 468 485 500 512 519 522 524 542 562 606 609 641 658 675 680 686 689 698 727 728 730 737 742 761 762 785 800 817 
3	2	10	3	35 79 90 96 97 103 106 117 126 135 158 159 183 196 202 203 212 217 239 250 259 267 275 285 294 297 300 309 332 345 362 380 393 402 404 427 435 438 441 467 477 483 491 496 516 531 537 548 558 569 573 591 598 603 620 623 633 640 653 655 662 681 701 717 724 726 735 743 744 761 778 779 789 797 812 
4	2	5	4	12 25 28 36 49 52 63 66 67 70 74 75 85 100 102 123 128 133 134 166 168 169 174 183 190 198 204 206 208 210 219 226 252 258 276 292 300 356 363 384 386 388 398 447 448 454 477 490 509 512 547 551 561 564 586 587 595 617 633 641 648 658 661 663 673 693 710 732 734 743 746 749 786 810 813 
5	2	4	5	14 15 20 33 57 60 67 73 77 91 106 113 121 127 140 144 170 193 198 199 216 225 226 262 267 297 301 307 330 332 350 360 376 419 421 431 439 445 456 467 484 487 515 590 597 606 631 635 645 658 665 673 679 684 724 725 726 728 731 736 761 765 784 792 809 811 
6	2	1	6	25 51 61 66 74 97 100 146 168 170 186 195 210 219 222 231 259 262 270 271 285 286 304 320 331 341 354 377 396 400 402 418 421 424 425 450 456 461 468 488 500 511 517 518 530 551 561 563 575 581 594 600 642 650 651 652 668 698 699 727 740 748 771 777 789 792 795 802 804 806 
7	2	18	7	27 54 60 92 97 101 145 149 151 153 174 184 205 230 253 256 274 285 306 323 332 374 382 392 414 446 453 457 461 480 488 492 507 511 515 522 527 528 529 538 545 553 570 585 603 610 613 633 647 677 680 681 740 763 789 790 
8	2	4	8	7 26 35 40 64 79 82 87 109 119 125 149 155 165 167 179 209 214 220 222 229 232 255 270 272 279 296 314 317 329 364 391 426 431 438 442 452 472 505 548 567 571 577 585 588 595 604 607 630 634 643 646 674 687 705 758 759 771 779 792 802 815 
9	2	13	9	10 13 16 18 29 37 43 46 69 72 94 99 113 116 120 146 159 177 190 193 202 203 227 229 231 235 240 248 254 268 271 278 293 294 304 305 321 323 327 336 342 350 353 360 368 370 383 402 409 413 418 439 463 464 470 489 490 500 522 525 528 534 535 539 554 555 572 612 616 618 627 635 639 645 660 661 668 696 708 710 754 800 806 811 817 
10	2	17	10	5 13 18 48 50 58 84 89 103 149 150 178 207 210 234 264 279 286 290 302 344 352 365 385 391 397 415 451 455 461 463 472 480 486 499 501 503 520 523 527 530 534 543 547 556 578 597 601 619 628 660 676 678 684 695 710 717 740 748 749 756 788 798 
