Course	Room	Teacher	Time	Students
1	5	13	13	5 8 22 28 79 97 136 147 201 209 227 245 274 278 292 330 335 338 348 
2	64	44	15	35 41 58 118 129 223 285 305 336 345 
3	45	9	22	12 35 75 118 142 173 196 220 226 228 232 320 338 350 
4	5	30	14	2 43 61 74 77 100 127 138 145 159 165 182 193 196 239 306 327 332 340 
5	5	3	7	2 9 51 62 66 68 76 87 88 106 120 136 141 183 198 238 250 300 322 343 
6	64	27	2	45 61 68 69 78 82 152 224 240 264 287 300 
7	5	9	4	6 36 41 68 69 81 114 121 139 176 220 222 244 252 272 286 295 296 336 342 347 
8	64	29	17	56 73 112 125 150 171 214 239 270 322 
9	5	30	3	6 10 17 29 52 54 56 69 72 96 137 145 158 182 192 225 228 251 259 302 312 313 
10	64	16	5	8 42 66 77 87 93 127 155 186 245 284 349 
11	45	47	18	31 52 63 94 104 168 214 218 261 321 334 337 341 349 
12	64	43	9	26 47 55 106 135 256 268 289 297 326 
13	5	36	23	3 25 29 65 166 175 215 229 236 246 248 253 307 315 323 330 336 
14	5	36	10	1 11 13 28 32 45 53 112 124 140 145 163 165 194 206 235 252 269 295 
15	5	14	33	15 17 85 90 113 119 139 190 233 251 273 303 312 332 341 349 
16	5	2	17	14 16 46 86 91 94 152 162 170 207 210 232 258 291 293 313 317 332 
17	64	37	26	25 30 123 128 193 195 282 309 328 
18	5	47	12	68 98 122 125 142 153 172 183 192 195 201 233 239 241 274 290 306 345 347 
19	45	5	13	1 17 18 73 90 121 140 168 219 231 240 280 281 343 347 
20	45	37	25	19 38 86 91 160 166 168 200 216 227 257 289 298 314 
21	5	27	25	4 20 36 148 157 176 184 197 243 262 264 270 283 299 325 338 340 
22	64	38	7	17 83 143 157 177 199 224 226 229 317 326 
23	45	16	27	15 27 56 100 107 109 150 219 225 242 255 281 322 
24	45	2	16	27 64 76 99 107 137 174 177 221 259 292 310 319 321 
25	5	44	26	95 117 146 154 188 211 225 226 229 241 287 288 292 314 316 323 340 
26	5	46	27	4 43 48 103 133 138 149 190 201 211 213 252 253 271 280 320 344 
27	64	20	24	38 58 207 233 250 253 255 265 
