Course	Room	Teacher	Time	Students
1	63	31	12	11 31 34 41 72 94 99 102 105 108 131 138 157 176 213 223 225 228 229 242 246 279 308 317 356 365 371 380 397 444 447 455 476 481 490 493 509 514 526 531 544 582 592 602 
2	63	14	22	12 43 70 81 90 105 136 144 161 167 191 217 227 234 248 252 255 259 272 277 305 337 341 344 361 377 436 448 454 468 474 507 515 527 529 544 549 554 561 580 584 
3	63	12	23	16 38 78 89 91 97 99 102 116 137 190 198 241 254 255 262 268 273 280 286 308 334 340 373 375 377 379 390 404 421 437 461 465 486 488 526 541 555 563 594 596 
4	63	2	5	18 29 31 52 62 82 88 115 122 128 148 149 151 167 179 218 235 265 274 276 291 292 304 314 327 336 347 355 396 414 435 441 467 471 478 515 518 528 529 534 539 549 561 579 599 
5	63	11	39	2 10 28 61 74 83 89 124 136 141 163 165 168 226 247 254 257 259 265 287 295 319 359 368 425 429 436 450 464 470 510 550 552 554 586 606 
6	63	30	17	8 21 56 114 115 142 147 176 188 196 225 228 230 245 251 266 267 298 307 310 314 324 330 335 338 342 343 366 372 382 387 405 415 427 433 440 447 480 506 508 542 556 574 
7	63	31	36	14 17 32 33 46 80 93 161 165 170 187 210 218 231 240 283 298 325 335 341 345 358 414 416 427 431 438 446 450 460 476 499 505 525 532 549 550 596 
8	63	4	1	10 27 44 57 85 89 96 106 108 109 133 135 140 143 155 167 180 181 183 186 192 209 215 216 275 277 315 320 326 329 351 367 374 377 384 385 386 424 436 439 451 469 503 507 540 556 566 591 597 601 604 
9	63	30	13	3 22 58 90 98 107 110 124 133 152 194 211 219 225 269 271 276 281 282 284 290 316 332 354 389 405 412 413 415 430 442 454 457 468 480 495 504 533 563 565 573 585 594 595 
10	63	6	4	13 36 50 65 71 120 157 164 169 206 211 226 238 245 289 308 320 321 330 333 343 349 354 364 370 371 378 381 396 399 403 405 413 435 443 463 481 482 494 496 534 547 568 584 589 607 610 
11	63	17	34	15 18 32 34 38 41 67 71 80 84 85 109 118 124 131 198 203 206 207 208 218 250 253 264 267 297 329 351 354 408 420 432 467 484 502 503 529 536 
12	63	13	8	11 22 24 46 69 76 81 98 117 122 139 148 172 178 180 181 184 203 208 236 242 270 281 318 340 350 366 373 378 394 409 439 441 444 446 491 497 500 519 545 558 573 581 594 
13	63	21	25	9 26 50 54 55 58 83 145 177 189 201 209 226 244 251 267 272 283 296 317 319 338 346 348 363 383 390 392 407 416 429 457 458 473 522 548 560 568 599 605 
14	63	22	21	21 32 42 55 99 100 114 117 128 141 145 146 191 217 245 269 286 291 297 324 358 362 377 388 393 401 421 428 451 462 471 479 484 489 551 567 577 588 592 593 607 
15	63	20	37	3 22 40 47 54 66 78 142 169 184 190 204 222 228 232 234 257 292 315 347 357 375 376 423 440 473 477 502 515 521 546 560 575 588 592 599 609 
16	63	20	2	16 30 31 40 45 48 73 101 103 116 132 142 178 190 198 202 210 223 251 256 258 260 270 277 293 298 311 313 337 365 380 390 424 443 470 482 484 489 516 517 521 524 530 537 545 569 570 574 584 
17	63	32	9	12 27 38 43 45 53 61 64 69 77 121 123 130 137 185 197 201 218 221 270 285 295 302 328 344 350 352 364 387 403 446 449 462 475 477 479 523 531 553 555 566 577 590 604 610 
18	63	11	10	6 17 19 33 37 54 56 68 77 85 111 125 126 129 145 152 171 188 199 212 216 249 250 256 272 274 293 296 328 333 406 409 445 448 475 510 525 534 538 539 546 553 566 570 575 
19	15	2	3	34 53 64 66 86 103 118 155 162 187 197 224 229 279 320 333 376 387 401 404 411 412 428 434 515 517 523 541 551 553 555 583 
20	63	32	43	7 19 28 47 76 83 86 90 108 142 184 196 198 258 325 369 376 379 388 395 453 472 480 492 494 497 507 519 520 550 576 590 598 608 
21	63	4	7	6 22 25 36 59 60 72 85 113 118 129 132 140 159 161 180 214 215 217 227 244 259 260 288 306 321 329 334 357 375 450 455 460 467 481 498 506 508 522 525 554 556 558 559 582 604 
22	63	13	31	1 48 69 101 111 118 144 158 177 193 222 246 287 306 347 372 375 379 386 387 394 401 407 412 433 456 469 473 513 529 530 532 560 574 579 598 601 609 
