Course	Room	Teacher	Time	Students
1	30	23	5	20 30 53 81 94 146 178 210 283 284 323 352 367 397 428 506 510 522 612 614 620 629 638 672 680 683 687 694 720 730 750 785 801 883 897 936 976 991 995 1014 1020 
2	43	33	5	18 55 76 125 139 213 214 280 308 327 345 356 403 414 427 448 474 477 478 518 567 634 675 747 776 796 806 866 887 954 956 974 985 1034 1047 
3	30	18	6	29 39 55 69 80 124 144 153 216 227 248 274 294 298 304 335 343 367 414 422 483 494 504 565 571 599 623 632 657 661 707 735 805 832 884 907 919 926 937 948 950 951 966 1040 1043 
4	43	36	8	10 19 45 63 119 135 143 211 290 292 300 330 402 409 471 492 504 522 540 609 631 633 698 709 712 717 766 778 895 951 992 999 
5	48	4	9	22 42 117 152 167 168 171 226 254 255 256 308 312 313 316 319 346 405 408 431 436 454 470 514 523 578 582 650 652 674 676 679 683 688 716 766 781 792 810 841 859 886 887 921 940 970 971 977 982 1019 1023 1033 1035 1060 1061 
6	43	18	9	8 41 90 93 108 114 143 197 198 279 347 362 422 429 442 453 487 513 536 581 607 631 647 714 722 729 750 768 876 882 950 975 996 999 
7	54	3	3	30 44 70 73 83 104 112 121 154 203 218 256 266 269 296 309 317 320 372 380 405 418 445 461 487 494 516 519 594 599 601 602 615 655 710 724 761 783 791 806 821 828 914 917 956 957 993 1044 1053 1055 
8	7	22	1	11 24 71 172 184 194 200 225 237 247 248 277 290 312 327 340 348 370 372 381 431 436 437 449 492 542 569 577 590 594 639 684 685 691 740 757 792 805 806 859 864 868 916 935 945 953 963 996 1001 1019 1023 1058 1059 1062 
9	12	36	6	1 10 17 38 40 177 197 199 252 265 328 339 356 382 399 402 426 446 469 493 513 527 533 560 568 577 584 700 705 721 795 817 887 915 920 927 941 959 982 1005 1025 1050 
10	7	25	5	4 15 84 88 105 116 129 141 153 176 206 241 264 273 289 301 334 342 346 364 391 408 419 447 450 451 497 502 557 587 609 633 653 671 677 700 712 764 899 905 908 920 921 939 962 989 998 1009 1061 
11	12	26	1	7 20 40 46 48 59 75 117 149 161 170 180 185 206 272 295 386 391 412 424 453 462 543 552 554 672 693 694 697 709 722 747 778 808 809 840 849 855 881 883 891 923 930 943 
12	12	10	5	2 77 91 92 101 126 188 192 207 246 292 314 318 353 425 479 490 521 531 570 583 598 670 681 682 701 703 734 737 780 811 826 856 893 898 902 911 958 960 978 986 1037 
13	54	38	1	25 31 57 64 90 112 140 159 163 182 204 211 222 303 313 383 415 421 428 451 529 540 565 571 608 614 631 667 678 714 735 753 765 795 807 810 816 860 873 933 946 969 975 979 1026 1048 1052 
14	7	4	3	17 19 29 49 100 117 133 143 173 219 273 289 351 353 359 361 368 377 389 390 456 482 500 509 534 541 603 614 619 651 662 686 749 756 760 772 798 802 809 817 838 890 898 915 944 948 961 966 976 1005 1007 
15	48	6	8	51 106 129 177 181 185 200 209 216 231 236 237 289 315 319 325 334 335 340 379 396 399 405 411 412 416 432 459 476 493 517 578 589 608 646 652 660 665 718 741 746 749 779 786 824 826 859 864 879 884 913 933 947 967 
16	43	31	10	41 54 59 132 158 161 166 203 265 336 337 353 358 375 384 398 412 434 463 571 619 639 644 652 685 764 807 841 970 1000 1006 
17	7	39	4	30 58 60 72 144 148 156 192 195 214 247 257 271 295 345 364 369 373 385 398 430 437 438 447 468 557 559 604 622 642 658 770 782 817 821 829 855 874 904 907 934 938 945 975 981 983 989 1003 1008 
18	30	38	4	3 20 73 150 168 286 298 301 327 343 362 376 432 448 478 481 508 523 530 552 584 643 659 665 682 689 703 707 722 738 739 814 820 827 837 846 849 850 890 930 952 995 998 1007 1010 1011 
19	43	37	6	82 111 118 169 174 190 209 228 246 287 323 346 378 380 411 417 418 456 486 521 592 631 645 686 717 736 773 796 816 983 990 992 1052 1056 
20	43	44	4	32 33 92 189 228 236 326 356 377 416 423 461 462 484 500 556 591 728 753 768 772 807 813 824 826 835 841 865 866 921 980 1021 1028 1039 
21	15	21	11	39 45 64 71 82 85 130 165 200 212 214 220 247 285 320 380 424 509 551 563 571 574 594 595 610 629 647 690 701 706 750 798 815 825 855 868 940 1014 
22	48	5	5	34 37 50 145 167 173 202 227 302 321 326 337 344 350 383 384 400 429 434 438 443 472 475 492 513 539 561 565 585 605 616 625 639 649 659 660 664 679 711 725 756 771 834 872 903 952 963 965 977 1002 1003 1012 1017 1033 1040 1045 1048 1055 1059 
23	48	34	2	38 114 122 143 173 196 212 226 259 269 281 323 341 361 371 392 397 422 434 462 473 484 487 505 511 524 528 529 537 547 548 554 555 557 587 630 655 661 683 726 734 737 742 752 757 775 784 843 847 861 871 885 886 905 912 917 934 963 980 997 1023 1049 
24	56	21	8	34 43 47 57 66 94 107 109 112 117 142 145 184 222 225 253 275 293 321 338 388 407 543 551 552 573 586 621 669 690 711 721 739 785 797 831 835 836 843 877 978 1013 1018 1034 1058 1059 
25	15	33	10	25 65 95 101 169 212 246 248 254 440 441 482 491 497 549 553 577 626 632 651 682 700 703 709 715 730 745 803 811 831 848 862 934 937 944 959 985 
26	54	29	4	42 75 95 98 100 103 112 130 211 254 283 285 310 365 440 513 515 541 547 599 607 660 666 678 680 691 700 710 719 785 786 801 823 843 845 860 895 918 928 937 955 1006 1057 1062 
27	48	19	6	13 42 62 66 89 108 132 136 172 206 221 233 240 245 249 253 268 288 305 333 337 355 370 375 388 458 465 498 548 567 589 616 676 687 695 724 744 756 769 783 800 807 839 847 854 858 873 901 971 979 1018 1021 1034 1039 
28	7	42	7	52 76 89 136 147 163 200 216 225 229 236 283 286 314 316 336 365 407 411 419 420 452 460 481 491 505 520 536 548 569 580 597 600 629 705 729 743 744 769 838 877 897 904 909 932 956 993 999 1012 1034 1036 
29	30	5	3	12 102 127 140 159 178 187 190 235 258 268 270 295 310 467 488 489 495 535 538 543 572 574 590 607 630 727 730 745 780 790 793 819 820 887 923 931 938 973 990 994 998 1036 
30	30	40	1	82 126 131 154 173 175 176 240 244 264 269 289 298 309 318 356 376 422 445 493 545 550 573 618 623 637 675 690 705 814 836 838 863 872 880 899 900 906 924 928 960 991 997 1047 
31	54	14	7	27 83 107 154 185 187 192 196 208 241 281 290 328 329 333 349 366 386 423 467 504 532 534 566 610 612 625 656 677 699 716 741 746 752 757 862 863 878 881 892 903 940 968 970 971 989 1019 1038 1049 1055 
32	56	13	7	7 59 158 164 178 224 238 245 267 313 319 334 359 392 433 441 446 471 473 549 593 595 596 614 646 669 688 692 717 727 773 786 845 848 860 869 907 910 931 941 955 959 966 972 1025 1039 1057 
