Course	Room	Teacher	Time	Students
1	65	14	1	8 11 22 98 119 129 155 165 174 176 180 181 202 224 228 246 265 269 284 301 320 332 339 348 352 372 380 406 418 458 537 555 566 595 607 613 615 627 640 644 694 721 730 761 831 858 860 913 935 944 947 963 966 983 997 1018 1036 1043 1060 1070 
2	65	23	2	61 67 84 86 100 109 116 118 139 149 160 169 185 208 251 265 275 278 289 292 311 312 315 325 329 338 363 367 400 428 483 498 509 512 528 529 538 594 599 601 614 631 656 661 666 667 668 677 682 696 698 721 731 755 756 776 792 799 800 803 806 819 820 834 835 846 894 897 916 931 952 956 962 970 989 1002 1027 1051 1054 1061 1064 1073 
3	65	19	3	8 10 40 49 54 87 104 107 112 122 128 145 154 184 214 250 276 287 292 298 303 344 346 359 364 373 400 406 411 414 435 441 462 485 487 490 500 527 539 564 565 573 596 614 658 668 670 689 695 698 700 709 715 729 740 763 801 816 839 848 888 890 903 913 948 969 982 984 992 996 1020 1047 
4	65	24	4	2 3 15 19 21 25 32 49 58 83 97 98 140 156 162 183 184 207 231 246 280 305 322 410 414 423 429 433 435 443 446 452 481 482 543 545 548 591 615 616 631 638 657 684 697 712 719 734 750 771 778 791 810 814 828 846 871 883 892 898 908 916 920 944 971 977 999 1009 1013 1028 
5	65	29	5	17 80 85 125 127 154 171 172 191 249 252 253 277 287 294 309 320 332 333 343 355 358 381 424 432 447 453 476 479 482 497 510 536 538 541 563 566 594 598 658 683 685 704 747 749 752 763 803 808 825 832 836 860 868 884 899 938 1013 1031 1044 1071 
6	65	28	6	40 50 59 65 67 81 82 86 88 103 131 148 163 172 213 214 232 269 284 298 301 316 344 368 370 376 386 407 408 415 419 420 430 434 450 467 476 493 523 558 580 604 633 635 636 652 656 661 711 726 727 735 736 750 760 822 826 832 845 849 875 889 901 911 934 936 952 969 972 998 1012 1034 1035 1040 1064 
7	65	26	7	7 14 41 74 78 144 156 162 184 211 231 236 252 279 285 290 299 314 315 318 323 384 389 411 415 430 456 466 491 494 500 523 524 538 564 566 574 581 589 652 654 705 714 745 759 773 809 812 822 831 835 850 861 866 867 868 874 898 928 932 956 996 1000 1046 1054 1056 
8	65	9	8	2 15 22 23 26 63 73 91 111 151 156 200 221 227 240 293 313 315 316 323 345 350 364 371 391 399 419 442 446 449 454 461 472 545 557 558 561 584 596 598 613 659 713 717 731 736 737 742 775 782 796 800 833 872 879 902 905 953 964 976 982 985 986 987 991 997 1007 1009 1017 1022 
9	65	28	9	21 24 33 38 45 55 76 99 104 116 118 128 137 153 161 190 197 205 214 253 261 294 314 327 365 369 385 399 407 416 420 427 444 445 474 482 505 523 535 551 568 583 611 622 657 683 685 709 717 719 751 764 775 781 782 786 788 841 862 868 875 885 897 923 956 978 991 1044 1060 1065 1068 
10	65	4	10	1 4 13 60 65 72 79 98 107 110 111 116 119 141 154 189 195 197 201 209 224 262 272 281 297 339 344 345 373 378 444 447 449 464 495 504 508 534 540 554 567 577 590 608 643 665 674 678 705 707 723 725 751 758 760 763 780 787 802 804 862 901 918 930 939 962 994 1007 1043 1048 1053 1063 
