Course	Room	Teacher	Time	Students
1	6	23	7	37 44 66 68 75 81 108 129 155 157 158 197 216 224 230 232 233 244 256 280 309 350 369 378 419 421 442 460 466 473 485 486 495 496 500 510 535 541 602 
2	10	23	29	19 36 43 54 102 135 146 159 163 177 185 207 246 250 259 296 307 322 345 346 352 354 356 392 427 429 438 451 458 464 465 472 509 520 531 537 541 543 545 548 552 569 594 595 599 
3	10	3	14	10 11 31 32 49 51 59 62 71 85 90 92 101 111 142 157 202 212 215 232 233 256 269 271 272 275 276 281 288 335 360 365 380 393 417 425 435 454 457 483 521 522 531 545 556 557 565 580 594 599 
4	10	24	32	3 51 71 92 103 114 116 136 140 142 174 179 188 192 198 210 240 299 311 316 322 333 381 385 400 405 406 418 444 448 459 467 468 473 476 477 503 513 517 527 535 565 575 584 
5	10	9	20	4 7 15 21 22 51 74 111 140 148 152 169 175 186 193 204 209 229 233 237 263 274 278 279 287 303 327 351 353 359 375 400 403 409 410 419 429 454 490 499 502 515 525 542 563 566 600 601 
6	10	24	26	11 20 22 25 26 86 90 108 117 126 128 135 142 149 156 195 201 234 235 247 284 288 292 296 300 342 344 356 376 377 384 388 393 436 442 446 463 471 506 516 521 529 559 570 587 603 
7	10	20	30	2 20 23 64 76 111 113 115 122 124 128 143 155 167 170 172 176 180 183 212 248 249 341 407 408 417 418 420 430 441 449 477 502 513 523 534 540 564 569 571 581 586 588 597 603 
8	10	20	22	3 8 23 24 27 32 45 59 73 79 85 97 117 157 158 162 175 189 226 240 278 286 302 304 307 310 312 334 352 353 370 376 402 406 439 452 460 466 497 510 515 524 530 544 553 568 596 
9	10	1	33	4 8 29 42 44 48 58 86 96 114 115 121 123 126 145 170 174 177 181 205 212 220 230 234 242 254 314 331 339 341 356 368 405 408 414 415 428 431 494 529 550 583 598 602 
10	6	22	6	3 6 10 35 38 41 62 75 82 118 132 170 184 196 206 217 221 243 260 262 266 283 355 384 401 430 432 433 435 448 463 465 507 511 536 540 572 576 577 584 604 
11	10	1	9	1 18 34 55 62 72 80 91 93 95 113 117 124 128 150 168 171 172 173 182 184 193 194 237 245 248 252 271 276 286 297 321 330 340 357 362 370 373 375 414 456 466 470 534 543 544 554 561 571 579 585 601 602 
12	10	22	24	9 52 57 60 63 96 109 119 131 134 137 138 164 166 202 218 252 285 301 304 308 322 331 339 348 350 374 378 397 410 418 422 423 425 441 453 463 468 475 482 518 532 544 575 585 597 
13	10	8	37	7 37 52 59 61 63 70 87 100 116 141 144 145 159 160 198 217 218 221 255 268 273 290 298 300 301 306 313 333 342 368 410 439 456 459 518 536 542 555 571 590 591 604 
14	10	11	10	17 40 46 47 48 49 55 58 103 125 150 167 168 189 200 203 205 206 209 243 273 277 279 286 295 299 301 323 358 361 367 385 389 393 397 398 417 465 485 492 503 522 527 539 560 564 565 567 570 573 598 599 605 
15	6	3	4	9 35 40 44 46 64 84 92 95 149 155 182 190 225 228 229 230 247 250 254 260 267 291 298 325 336 354 380 398 403 469 470 496 501 502 524 536 544 592 596 604 
16	6	18	9	16 21 54 57 60 61 67 106 115 144 153 165 180 211 223 270 273 280 303 312 316 335 347 351 361 367 383 384 387 391 395 416 433 454 498 546 565 577 586 587 
17	6	10	13	14 36 47 49 65 82 132 138 146 161 172 174 188 219 224 229 240 277 281 284 289 309 342 372 373 374 386 392 420 425 481 506 530 542 550 551 560 562 
18	10	26	3	1 51 56 59 60 99 105 138 139 144 147 149 154 158 165 190 196 207 225 241 244 262 264 290 301 303 315 320 323 348 356 379 388 413 423 437 446 451 452 464 468 469 474 478 480 482 491 499 504 532 540 547 556 558 578 580 583 
