Course	Room	Teacher	Time	Students
1	66	40	15	8 15 51 57 102 170 198 201 272 273 275 282 306 309 318 341 381 423 431 444 573 594 599 612 629 637 661 681 693 708 788 846 856 
2	14	28	40	3 25 36 42 80 93 136 155 162 180 185 190 203 209 237 250 254 351 354 360 400 402 432 433 459 473 491 523 603 658 664 676 692 716 726 744 795 816 829 
3	14	30	21	13 25 39 69 111 133 138 148 153 169 176 194 209 211 233 237 327 350 352 370 374 429 444 445 485 504 539 562 565 579 610 633 643 650 670 705 708 717 729 790 834 835 
4	14	13	41	18 21 37 44 48 61 142 184 214 221 232 237 266 281 282 283 303 348 356 402 425 439 474 485 511 515 542 543 556 580 619 682 715 745 770 773 832 841 851 
5	66	34	25	17 34 37 60 100 153 154 182 183 253 262 272 293 300 312 333 338 405 425 431 439 556 557 581 585 679 724 768 788 834 
6	66	30	24	2 79 116 159 190 212 228 257 285 313 322 329 334 345 351 360 379 398 406 424 559 574 623 639 646 674 737 754 755 783 786 787 
7	66	4	10	2 7 47 106 114 124 153 157 191 199 356 370 410 438 454 455 460 475 492 513 514 515 521 537 558 570 612 624 634 675 686 699 744 776 
8	14	31	42	34 35 78 111 139 149 172 192 204 219 220 224 225 227 248 259 285 315 342 396 478 500 516 530 558 559 561 597 646 659 666 689 702 714 748 756 764 836 859 
9	66	38	30	38 46 70 102 163 188 202 218 229 312 334 340 437 473 513 532 538 546 556 558 591 605 699 733 774 782 814 816 
10	66	36	29	3 6 61 121 123 223 249 251 305 344 352 379 387 398 407 424 512 523 589 617 647 698 716 735 804 807 841 848 861 
11	14	22	56	43 70 79 107 113 132 230 236 243 275 277 302 348 366 382 398 446 452 463 482 483 500 537 545 632 635 651 653 698 709 711 721 749 810 849 856 
12	14	26	59	56 96 121 126 185 252 264 287 307 321 353 361 371 404 468 477 531 535 559 564 567 593 604 605 606 618 668 697 728 734 741 781 786 790 799 
13	14	25	4	31 50 137 139 140 160 161 168 178 219 272 286 305 313 319 332 336 360 372 386 403 419 421 430 441 448 455 458 475 478 496 509 510 534 581 586 622 625 627 644 656 688 725 730 760 776 792 806 831 836 
14	14	7	51	8 19 20 24 112 144 155 190 215 219 288 314 317 328 330 384 400 554 564 577 595 625 670 674 712 715 745 752 754 777 778 783 813 820 844 848 853 
15	14	1	32	43 48 74 122 140 152 153 204 207 274 276 277 289 294 366 368 401 429 446 451 455 504 523 527 538 541 547 568 639 654 659 660 665 667 687 701 718 727 751 843 
16	14	34	52	14 52 85 179 195 202 217 218 224 241 308 350 359 374 382 394 403 417 450 454 497 517 553 575 591 620 624 638 649 674 706 707 714 808 819 820 860 
17	66	35	13	14 15 48 69 74 99 112 147 151 172 182 185 208 331 337 390 435 466 472 490 492 549 563 573 643 691 726 753 799 809 840 850 854 
