Course	Room	Teacher	Time	Students
1	54	13	1	4 77 79 146 160 188 199 211 214 227 251 262 283 369 374 377 378 397 408 409 410 415 480 550 605 628 652 691 732 743 744 755 795 829 892 899 924 993 1034 1091 1099 1103 1107 1157 1179 1183 1194 1214 1217 1222 1235 1239 1246 1320 1333 1349 1371 1410 
2	54	45	2	15 16 26 41 48 58 145 147 183 210 213 317 330 340 373 384 396 425 433 444 447 473 512 557 570 597 598 607 616 644 653 690 701 733 831 853 918 928 935 945 979 980 1001 1077 1078 1092 1095 1105 1139 1151 1156 1178 1180 1184 1196 1230 1261 1307 1318 1325 1388 1398 1404 1414 1491 
3	54	25	3	27 52 92 94 112 114 177 204 215 216 308 312 339 346 364 366 382 418 421 468 479 482 484 503 561 621 623 660 664 675 787 819 839 855 885 924 961 1045 1098 1103 1160 1168 1185 1203 1243 1263 1291 1313 1342 1354 1392 1436 1456 
4	54	6	4	8 133 159 161 215 263 268 291 302 321 361 387 395 402 407 422 452 479 486 516 617 654 657 748 750 755 762 795 830 833 875 907 914 967 1017 1018 1020 1103 1114 1136 1137 1155 1171 1211 1241 1242 1250 1262 1317 1321 1384 1394 1456 
5	54	41	5	11 27 41 43 61 63 79 81 85 173 187 202 290 294 313 345 384 390 404 434 502 528 534 553 569 585 587 670 672 768 770 801 816 818 860 870 896 910 938 946 960 966 1041 1067 1214 1217 1294 1315 1329 1370 1406 1410 1442 1479 1490 
6	54	32	6	7 29 114 121 160 188 214 230 233 242 250 297 302 363 391 411 427 456 488 495 515 521 523 566 603 608 630 653 663 687 767 785 826 875 887 944 964 969 978 982 1003 1004 1037 1042 1060 1067 1176 1192 1197 1212 1228 1246 1257 1338 1362 1428 1483 
7	54	14	7	3 56 69 97 105 136 138 143 158 164 172 215 238 263 303 309 318 341 392 474 475 488 494 683 718 742 829 840 851 866 880 990 1002 1018 1021 1050 1091 1112 1115 1128 1130 1138 1182 1186 1247 1296 1312 1317 1330 1379 1380 1392 1415 1439 1473 
8	54	1	8	4 22 36 57 66 109 129 236 257 280 308 349 359 388 469 476 484 485 492 493 516 565 596 693 729 734 771 816 903 907 926 950 951 957 989 999 1042 1053 1059 1062 1067 1100 1104 1116 1136 1147 1171 1264 1273 1275 1306 1343 1361 1400 1453 1489 
9	54	22	9	22 44 92 119 134 178 243 257 262 265 268 270 311 364 421 429 432 501 534 550 620 628 640 648 651 731 737 744 786 808 830 857 869 885 906 912 926 937 942 1009 1017 1056 1096 1123 1150 1160 1167 1196 1246 1268 1289 1314 1336 1388 1401 1428 1486 
10	54	18	10	8 45 97 153 154 168 197 200 207 250 332 359 440 455 466 479 506 511 586 612 626 688 727 788 793 834 845 892 901 944 968 988 1024 1028 1037 1098 1116 1143 1149 1165 1225 1271 1282 1315 1316 1387 1405 
