Course	Room	Teacher	Time	Students
1	78	23	1	48 93 123 155 165 167 193 200 226 232 283 286 327 366 400 427 448 495 519 526 568 604 619 662 663 753 784 815 847 849 880 922 923 935 944 950 985 1009 1021 1041 1042 
2	78	39	2	42 48 110 151 159 175 215 248 298 326 340 379 426 453 480 548 593 602 606 623 646 715 723 728 775 778 847 853 854 859 875 889 906 935 940 975 1015 1029 1052 1058 1059 
3	78	5	3	25 60 75 99 108 171 212 216 232 254 259 270 271 272 285 294 310 320 325 331 353 367 371 404 408 416 428 458 462 483 491 569 577 613 620 647 773 783 793 794 813 823 876 900 919 978 984 985 1024 
4	78	23	4	36 43 62 74 96 131 153 161 162 166 190 218 251 252 258 290 352 373 394 400 432 445 543 548 560 589 624 655 670 727 758 766 772 785 795 826 857 860 903 907 926 941 970 971 980 1047 
5	78	12	5	102 109 120 128 197 204 292 323 345 353 354 357 406 431 471 494 528 529 552 601 640 645 673 700 704 738 759 834 845 878 923 942 977 1022 1041 
6	78	37	6	31 54 56 82 83 93 120 194 283 358 364 386 439 442 457 547 548 550 552 603 606 616 643 645 673 690 756 903 909 946 996 1017 1033 1044 1067 
7	78	13	7	72 73 97 98 157 171 182 183 189 222 265 285 320 530 585 588 598 631 705 796 861 871 915 934 972 979 988 1043 
8	78	14	8	32 38 49 75 94 95 179 182 199 245 248 253 298 301 306 326 356 359 425 504 524 530 538 542 557 571 634 678 694 698 704 742 751 780 786 903 956 959 965 1058 
9	78	31	9	8 19 156 164 169 192 212 219 233 256 258 264 269 275 291 301 303 398 402 409 410 415 424 440 442 449 498 505 510 514 542 583 586 609 635 636 654 662 715 718 730 745 753 789 828 852 872 963 
10	78	44	10	20 31 37 41 51 60 73 85 119 138 163 167 206 208 227 250 260 261 303 382 389 425 430 433 440 447 466 486 534 550 553 597 620 655 660 678 687 766 820 825 827 839 853 881 888 911 932 975 1062 
11	78	27	11	23 119 135 147 211 226 270 280 281 312 332 375 382 397 412 462 484 487 515 519 566 598 621 629 656 681 705 734 735 752 763 780 785 801 817 843 858 879 881 890 964 980 1005 1035 1061 
12	78	25	12	24 40 44 56 127 137 170 195 220 263 299 364 388 390 435 436 444 480 494 498 503 519 566 568 575 641 643 645 692 725 744 758 774 804 828 834 872 926 957 973 1002 1028 1039 1044 1055 1069 
13	78	18	13	20 46 55 63 87 110 114 172 182 212 261 279 307 319 321 364 376 392 404 409 417 432 435 445 460 489 545 549 559 614 636 638 649 660 665 682 685 687 689 702 746 796 809 820 824 828 837 867 874 894 920 924 925 929 984 1003 1056 
14	78	43	14	72 94 133 177 181 208 218 220 237 251 293 315 320 323 357 390 405 415 470 475 483 507 527 580 596 597 613 719 737 800 807 832 863 866 888 928 932 941 946 962 969 992 1023 1044 1046 1054 1070 
15	78	21	15	13 58 175 183 201 205 260 272 304 340 365 387 400 418 421 457 472 538 559 560 587 610 681 684 698 725 742 743 755 814 891 908 970 1036 1045 1046 1052 1056 
16	78	10	16	24 31 66 96 102 132 242 266 283 285 316 334 347 352 367 382 429 431 450 469 478 492 509 563 584 605 607 713 716 804 831 859 873 898 956 959 960 1010 1023 1051 1064 1071 
17	78	40	17	80 97 176 259 261 301 341 354 381 388 438 450 470 479 490 499 521 522 544 601 720 911 945 968 976 1000 1020 1027 1039 1064 
18	78	4	18	28 65 101 117 120 125 131 141 157 168 262 266 280 356 397 443 459 533 562 564 575 577 593 635 656 670 742 773 829 896 910 914 954 970 971 998 1043 1050 
19	78	45	19	76 91 115 152 156 173 175 180 203 211 214 221 225 230 232 253 311 361 443 477 535 602 604 634 673 676 681 725 751 787 798 860 861 864 897 924 942 967 990 1020 1024 1032 1049 
20	95	28	1	59 131 173 198 266 268 291 372 462 487 498 570 584 590 630 632 652 675 701 702 703 776 799 817 870 899 927 938 946 960 969 989 1012 1022 1030 1065 1069 
21	95	32	2	9 27 33 81 82 86 92 97 117 126 147 161 172 173 212 229 234 240 270 273 292 294 317 371 373 378 428 469 553 569 583 590 612 618 643 651 664 669 683 703 706 736 820 860 893 927 948 978 984 1018 1041 
22	95	11	3	10 37 71 85 110 140 162 204 222 263 309 316 342 356 391 410 415 526 536 587 594 614 617 650 654 675 685 770 778 852 974 976 977 995 1001 1006 1017 1028 1036 
23	95	36	4	45 54 76 91 95 104 106 137 273 291 302 319 391 415 454 476 545 550 552 602 633 703 724 753 769 827 930 946 965 1013 1053 
24	95	11	5	1 15 26 35 48 50 64 82 150 244 272 286 296 338 344 359 374 384 438 495 537 557 592 650 666 749 806 840 855 884 894 904 909 922 929 961 974 1004 1019 1032 1048 1058 1063 
25	95	4	6	17 21 45 108 133 179 215 218 231 247 268 272 417 451 476 545 567 574 576 599 642 669 693 712 718 723 724 741 759 841 844 853 866 883 887 896 963 976 999 1011 1053 
26	95	33	7	5 17 96 112 130 191 210 233 241 286 289 310 383 459 461 478 485 506 510 549 560 577 594 629 635 648 674 695 749 751 825 845 901 936 971 1026 1061 
27	95	39	8	74 87 114 132 148 172 185 193 201 221 239 259 349 360 368 455 494 501 515 518 526 549 564 581 620 644 676 702 705 708 750 757 774 784 800 818 858 892 928 937 960 990 995 1031 1048 
28	95	9	9	2 6 11 38 60 89 101 106 129 162 200 229 247 267 297 372 379 437 439 554 556 599 639 733 748 831 854 1020 1034 1042 1045 1057 1066 
29	95	21	10	4 42 69 91 145 158 204 216 240 256 338 348 353 396 421 422 460 590 610 612 624 658 711 741 757 935 947 954 973 992 1005 
30	95	16	11	16 30 35 57 63 78 84 130 152 195 421 427 467 493 495 531 534 606 617 631 633 637 639 640 699 709 714 730 770 775 796 807 819 888 901 902 942 945 950 963 988 1014 1048 1069 
31	95	24	12	14 19 90 99 107 108 167 176 179 215 255 289 329 336 359 386 418 437 456 531 546 565 573 584 615 666 689 698 706 709 788 825 836 860 880 886 895 951 989 997 1007 1009 1060 
32	95	34	13	36 69 81 111 126 166 220 288 315 318 342 401 424 429 471 479 506 542 569 652 690 742 744 777 802 812 889 911 967 979 1062 
33	95	48	14	9 33 47 53 103 152 183 200 219 233 250 279 294 307 350 375 381 386 394 407 413 420 439 464 496 497 521 544 578 586 608 609 656 687 697 705 741 761 765 771 808 814 829 847 913 922 924 951 952 955 957 
34	95	36	15	25 32 37 39 44 79 103 160 164 168 176 177 220 224 242 295 339 367 373 384 395 396 471 474 541 606 614 652 671 678 798 802 805 815 843 912 926 951 1037 1065 1072 
35	95	5	16	4 18 23 50 62 110 111 122 145 241 246 256 296 333 448 460 516 541 566 615 636 673 681 683 691 693 698 707 719 740 751 783 822 844 857 862 866 877 883 931 949 967 1002 1003 1034 
36	95	16	17	22 23 57 87 96 98 130 150 159 269 279 325 330 408 421 434 482 527 540 640 739 757 818 856 895 926 944 956 987 998 1005 1059 
37	95	14	18	3 10 12 81 90 99 119 128 155 163 282 287 318 354 365 382 383 416 420 427 446 491 504 508 538 552 583 594 611 631 640 641 682 708 716 739 748 767 776 843 854 875 890 902 920 943 950 995 1007 1008 1010 1064 
38	95	35	19	5 15 22 93 95 106 166 314 392 426 437 468 476 497 500 547 647 655 661 696 701 718 730 734 739 740 763 784 790 824 827 880 891 892 921 927 955 1018 
39	65	35	1	26 29 34 72 130 134 135 201 203 213 225 234 237 240 296 301 318 383 398 413 430 510 579 595 601 627 688 692 696 749 773 794 809 810 835 848 886 904 999 1004 1050 
40	65	32	2	32 66 83 100 109 136 144 152 219 222 249 250 252 328 362 369 370 385 389 413 497 505 508 523 530 533 546 561 584 604 619 666 697 710 718 729 743 764 790 799 827 833 887 898 925 968 982 1032 1054 1072 
41	65	34	3	22 42 49 53 117 203 213 223 226 242 299 313 321 322 360 411 432 434 447 457 463 513 525 564 632 667 707 737 744 753 762 765 780 848 877 883 907 922 938 1059 
42	65	44	4	28 82 154 198 206 238 268 275 335 355 367 375 433 450 488 514 533 553 557 585 592 618 634 668 679 707 711 726 775 797 844 845 851 870 915 1008 1025 1031 
43	65	1	5	5 14 59 116 121 139 153 154 284 310 313 318 327 328 343 390 422 463 488 499 581 607 641 658 663 668 706 719 757 798 815 898 907 908 916 995 996 1001 1055 
44	65	29	6	18 47 69 74 86 111 196 201 261 304 307 316 345 365 428 452 469 491 525 551 555 557 614 621 628 685 688 696 697 721 758 840 861 870 879 901 905 937 958 991 1007 1021 1035 1054 1061 1068 
45	65	1	7	11 27 68 142 156 223 225 231 245 257 282 287 288 295 345 349 355 365 409 518 537 566 662 703 711 712 726 743 748 756 760 795 799 810 816 840 898 900 905 908 918 956 994 1028 1030 1063 
46	65	28	8	26 113 186 209 214 247 266 274 276 324 331 336 340 363 391 417 440 445 454 476 477 481 484 493 525 544 610 722 738 772 777 785 829 830 927 982 1052 1062 1071 
47	65	42	9	35 43 57 58 63 122 146 186 195 224 296 328 383 385 454 475 493 506 521 559 671 676 693 696 700 722 732 761 837 857 953 957 981 1030 1068 
48	65	38	10	12 14 36 80 88 92 141 144 194 205 267 308 411 474 508 513 515 536 565 617 646 657 685 695 713 728 729 760 777 779 799 831 918 934 936 965 1026 1030 1070 
49	65	42	11	9 19 21 39 56 102 128 140 159 170 171 179 200 205 236 237 256 262 299 306 311 313 333 359 392 409 419 431 441 453 481 485 514 593 607 643 660 663 700 707 712 716 720 727 764 766 791 825 839 873 876 885 886 921 924 959 973 982 986 1008 1010 1011 1013 1019 1043 1051 1064 
50	65	46	12	2 35 42 80 103 116 123 133 136 183 230 265 269 312 341 351 353 366 401 481 499 535 570 587 648 678 690 737 760 775 794 806 813 817 838 852 878 906 920 921 932 950 972 1038 1047 
51	65	38	13	62 77 105 138 164 197 257 258 273 290 297 303 309 403 413 441 505 517 526 558 623 669 671 726 735 740 741 747 752 769 810 832 843 855 887 944 954 989 1023 1024 
52	65	29	14	13 25 54 68 87 100 114 117 139 149 187 199 217 227 275 284 310 311 312 327 417 423 473 479 488 541 543 551 568 572 605 627 648 679 682 717 732 738 754 764 781 788 838 892 936 958 978 1033 1060 1067 
53	65	15	15	2 63 109 124 165 169 174 189 209 241 276 279 333 337 351 386 440 441 556 558 569 570 578 699 709 734 759 761 794 851 894 910 943 948 978 986 998 1007 1016 1047 
54	65	45	16	19 48 61 109 149 151 157 185 196 278 289 295 298 306 369 373 393 408 452 502 512 565 674 721 772 819 899 923 1057 
55	65	22	17	40 43 99 124 184 188 210 230 231 255 268 274 290 293 319 324 335 362 371 380 394 444 503 518 538 582 656 704 712 747 766 813 842 864 874 915 916 991 1006 1062 1063 
56	65	47	18	6 68 107 121 140 148 159 164 165 197 206 277 345 366 377 410 468 551 558 572 574 661 677 684 727 740 747 755 783 787 793 806 812 859 887 942 999 1015 1020 1035 
57	65	13	19	20 105 118 123 131 144 177 202 222 237 244 259 271 325 337 347 369 374 375 381 397 403 430 444 452 483 490 528 543 549 587 632 641 747 754 791 802 869 881 909 960 1016 1034 1038 
58	9	8	1	7 14 65 66 78 94 107 116 132 148 185 188 208 210 264 271 287 292 355 396 404 436 442 472 503 507 536 540 551 589 599 638 658 677 781 836 885 893 952 983 1000 1017 1026 
59	9	31	2	43 55 74 91 104 119 146 168 216 243 245 255 325 392 400 424 431 446 448 482 554 573 605 694 792 793 796 802 817 842 862 916 939 949 981 996 1012 1022 1049 
60	9	47	3	46 70 101 127 139 143 197 214 219 352 387 396 412 424 449 456 469 475 534 542 546 603 604 619 639 714 746 768 808 814 816 833 879 899 943 953 961 973 1009 1013 1057 
