Course	Room	Teacher	Time	Students
1	87	8	21	14 19 69 94 111 154 165 169 196 232 240 244 248 291 301 307 341 386 461 519 536 600 612 633 654 659 663 668 691 708 716 721 733 776 784 788 792 823 827 836 860 876 877 885 913 923 934 943 977 980 1036 1061 1063 1070 1093 1095 1160 1164 1229 1233 1251 1257 1263 1268 1269 1323 1335 1336 1354 1369 1401 1411 1423 1439 
2	87	14	11	112 130 131 143 157 163 174 175 183 192 224 237 268 280 318 331 346 359 361 364 389 448 464 510 519 528 551 579 610 617 645 673 690 705 708 711 738 759 766 783 785 804 827 835 851 884 896 931 933 936 937 945 946 984 995 1005 1012 1032 1035 1089 1117 1135 1155 1160 1179 1192 1197 1218 1227 1257 1280 1285 1297 1300 1352 1357 1380 1389 1393 1434 1468 
3	87	17	50	7 31 36 44 81 95 101 119 124 127 138 161 177 182 209 224 309 324 337 401 410 411 426 428 453 470 488 497 557 576 577 583 617 745 762 767 774 863 875 953 991 995 1015 1026 1064 1085 1126 1127 1147 1165 1185 1187 1191 1192 1226 1238 1243 1246 1250 1257 1259 1288 1307 1339 1341 1344 1372 1468 1476 
4	87	34	18	22 46 54 62 81 98 102 114 117 149 178 216 222 239 251 267 289 314 331 343 348 388 421 449 463 472 475 500 509 553 556 560 571 592 594 628 633 646 654 658 662 754 762 808 851 858 873 889 891 901 910 915 939 950 969 982 990 1001 1054 1091 1110 1123 1144 1212 1235 1256 1271 1284 1296 1298 1322 1335 1415 1443 1457 1476 
5	57	14	6	66 73 83 113 121 122 123 152 171 186 188 217 242 243 284 286 324 373 417 421 504 506 531 577 587 600 613 614 647 723 741 750 755 759 795 832 853 870 873 876 880 884 934 952 960 972 983 999 1024 1099 1117 1155 1203 1205 1233 1270 1305 1308 1309 1341 1362 1364 1391 1410 1424 
6	87	39	9	47 49 52 85 110 123 184 203 205 207 227 236 245 248 249 252 259 264 285 320 331 342 351 354 363 374 384 386 444 459 507 510 517 518 528 531 558 578 580 606 624 642 666 679 683 707 719 729 741 822 825 841 852 867 921 947 967 972 1010 1037 1038 1084 1086 1094 1142 1194 1200 1208 1221 1278 1284 1302 1329 1339 1361 1395 1400 1411 1414 1415 1445 1461 
7	87	25	55	12 20 50 80 100 102 105 115 141 205 213 251 257 270 283 303 344 415 449 517 538 582 591 603 614 615 629 634 689 740 753 770 791 797 799 803 830 834 846 849 856 865 866 868 874 899 948 975 986 992 1040 1143 1150 1151 1158 1179 1252 1287 1289 1303 1358 1373 1398 1403 1453 1460 1470 
8	87	23	35	8 51 57 89 149 170 196 225 255 259 268 277 293 308 312 313 333 395 424 457 460 483 484 557 560 572 603 632 661 664 696 713 745 772 791 836 921 933 944 963 969 986 1012 1014 1020 1033 1059 1112 1119 1130 1136 1148 1204 1227 1245 1264 1274 1320 1328 1331 1343 1350 1357 1371 1387 1408 1411 1413 1444 1446 1465 1469 
9	57	6	19	4 27 44 45 51 88 110 131 145 177 219 255 291 333 342 370 372 385 393 439 526 537 585 590 594 601 646 665 675 731 732 751 782 811 878 882 970 990 1030 1051 1068 1074 1122 1170 1171 1172 1177 1188 1234 1275 1299 1311 1347 1355 1389 1396 1417 1434 1436 1442 1480 
10	87	9	10	47 58 66 99 100 106 116 121 147 165 178 181 191 202 231 269 311 317 364 367 383 396 428 446 452 479 508 509 518 520 529 535 541 555 558 596 611 678 680 682 692 704 746 773 787 797 814 817 821 836 860 877 897 920 922 933 957 1061 1065 1102 1123 1124 1128 1180 1243 1270 1291 1317 1338 1359 1363 1368 1376 1394 1421 1431 1440 1458 1477 
11	87	2	7	16 17 22 71 168 179 252 260 265 290 305 310 311 313 318 323 337 340 341 351 413 427 430 433 434 441 510 535 571 573 583 593 641 647 682 695 699 700 701 725 739 768 784 814 820 830 831 849 886 890 900 922 976 979 981 988 989 1049 1090 1092 1161 1196 1200 1205 1238 1257 1277 1288 1300 1319 1326 1363 1381 1383 1397 1414 1427 1428 1478 1479 1481 
12	87	41	8	1 6 15 21 53 59 107 168 179 187 190 191 196 201 230 254 275 334 348 365 406 432 438 477 515 525 530 532 542 546 555 586 627 653 683 706 722 733 738 807 818 824 841 880 894 907 926 947 971 986 1013 1022 1039 1045 1052 1058 1062 1064 1088 1122 1136 1164 1173 1174 1201 1207 1286 1288 1308 1312 1327 1343 1349 1370 1380 1409 1427 1433 1449 1451 1452 1472 
13	57	31	14	13 21 90 111 134 136 139 161 170 198 237 240 274 347 373 391 420 449 487 505 539 552 584 605 624 644 659 680 683 690 705 763 789 847 872 891 917 919 957 970 978 986 1023 1026 1028 1034 1046 1089 1206 1210 1211 1295 1299 1302 1317 1328 1352 1369 1397 1440 1445 1476 
14	57	33	17	163 179 184 203 271 355 379 387 393 414 422 440 454 461 469 470 485 499 529 566 570 587 602 606 615 622 646 703 771 800 802 839 847 859 883 917 920 931 969 994 995 1006 1013 1052 1064 1073 1100 1120 1128 1166 1196 1245 1256 1278 1293 1304 1326 1395 1477 
15	57	20	26	33 35 37 44 57 58 70 101 260 329 333 373 383 411 441 492 565 590 595 757 784 816 818 841 864 880 952 1007 1015 1020 1085 1099 1105 1134 1194 1205 1214 1218 1229 1248 1267 1273 1283 1287 1390 1409 1412 1418 1439 1441 1448 
16	87	9	4	7 14 24 50 60 80 95 131 145 150 198 209 215 273 279 288 335 344 396 406 414 417 435 466 472 546 565 592 618 623 643 650 656 662 665 668 713 723 725 762 782 787 799 835 848 850 853 865 927 941 944 954 958 971 973 999 1009 1043 1049 1065 1088 1132 1138 1149 1152 1200 1219 1221 1242 1247 1251 1261 1265 1292 1313 1314 1349 1360 1364 1367 1375 1408 1430 1446 1477 
17	57	39	12	3 32 47 64 65 90 97 98 103 129 154 159 160 186 194 237 296 322 355 359 391 403 413 470 483 538 593 596 610 621 635 663 672 724 754 761 775 794 824 834 926 942 974 984 1011 1083 1158 1185 1202 1213 1214 1246 1249 1262 1294 1327 1336 1345 1366 1394 1404 1444 1448 1449 
18	57	17	15	5 6 43 79 118 141 154 209 229 261 263 280 478 515 539 559 563 596 598 634 635 684 692 707 728 737 744 764 801 837 855 863 872 884 932 983 984 993 1007 1018 1041 1074 1077 1082 1083 1090 1109 1156 1220 1252 1253 1291 1330 1332 1337 1341 1357 1372 1375 1441 1447 1468 1479 
19	57	13	10	10 15 16 60 77 81 148 172 175 182 256 264 267 296 336 394 400 402 423 467 477 482 499 534 562 576 578 582 609 625 636 710 720 807 830 832 840 949 963 981 987 1048 1069 1085 1086 1115 1129 1139 1156 1185 1206 1213 1232 1239 1295 1323 1324 1333 1347 1372 1375 1403 1448 1449 1459 
20	57	20	7	21 30 57 58 67 70 96 113 121 164 253 262 336 350 353 384 390 455 485 508 513 516 531 534 537 542 549 550 576 589 605 642 658 716 743 751 755 769 785 787 790 825 883 888 929 940 947 951 1001 1063 1071 1093 1162 1180 1183 1191 1255 1268 1322 1384 1432 1451 1453 1470 
21	57	7	20	43 49 56 61 65 75 82 107 115 122 138 185 188 208 220 241 321 388 418 425 428 450 470 503 504 520 532 552 573 574 594 618 776 797 802 805 858 905 906 908 965 1055 1073 1086 1142 1175 1193 1199 1254 1280 1315 1321 1332 1346 1368 1391 1394 1417 1451 
22	87	36	39	55 125 128 140 155 162 181 189 193 230 233 239 244 267 282 302 308 359 378 380 392 414 438 462 546 557 587 621 639 688 692 714 716 744 770 783 801 812 864 878 910 959 960 973 1004 1015 1021 1028 1029 1050 1055 1111 1140 1202 1244 1262 1287 1291 1300 1318 1321 1349 1366 1368 1406 1431 1443 1456 1458 1478 
23	57	32	2	18 32 34 59 100 109 113 123 134 180 274 276 319 345 360 377 381 399 431 441 446 447 459 482 498 540 601 611 628 644 645 659 670 673 765 779 787 821 829 831 848 891 904 909 915 918 919 935 938 991 996 1020 1050 1057 1079 1135 1139 1162 1196 1235 1252 1265 1267 1328 1350 
24	87	18	19	3 10 56 74 76 84 86 133 180 214 215 247 274 281 284 298 315 316 322 354 368 382 384 407 419 427 444 480 488 489 522 545 567 581 598 604 677 680 681 690 795 823 835 896 899 906 934 942 995 1002 1037 1078 1087 1100 1109 1120 1134 1189 1197 1205 1260 1265 1322 1325 1340 1398 1435 1437 1440 1450 1470 1471 1472 1474 
25	87	26	46	3 36 64 65 67 75 133 140 163 176 185 192 197 206 280 282 301 332 394 405 413 423 465 486 490 492 498 538 560 561 575 592 606 615 641 706 744 751 763 769 792 811 840 845 850 871 879 903 916 945 1002 1016 1025 1031 1066 1068 1176 1184 1191 1203 1263 1331 1340 1348 1351 1376 1388 1431 1433 
26	87	2	47	37 38 107 109 163 174 192 199 288 299 309 329 334 374 378 411 432 489 490 498 520 537 575 625 670 671 701 720 733 752 786 789 791 802 827 837 843 846 859 918 967 974 980 1023 1024 1057 1094 1096 1098 1123 1140 1144 1163 1171 1174 1175 1216 1217 1248 1264 1312 1316 1360 1392 1400 1414 1420 1421 1473 
27	87	22	26	72 78 103 117 128 132 136 156 197 204 234 256 277 284 289 300 326 344 346 361 375 385 426 436 453 454 471 502 508 530 546 563 568 572 581 620 639 669 677 727 734 736 744 758 782 857 890 912 925 936 949 950 958 992 1005 1027 1032 1121 1131 1147 1158 1159 1233 1281 1290 1307 1309 1341 1381 1426 1437 1450 
28	57	25	11	20 24 48 68 88 114 122 124 129 160 162 180 187 191 208 232 236 243 253 272 285 287 350 357 433 434 437 460 471 481 511 561 562 575 577 607 623 626 670 699 731 756 775 869 881 894 895 915 938 955 988 989 1017 1056 1125 1175 1221 1229 1262 1359 1396 
29	87	24	15	28 29 32 38 63 64 77 120 138 140 150 177 201 218 257 258 281 312 330 366 375 423 448 481 482 511 525 526 549 550 552 584 595 600 624 637 667 686 695 702 703 706 726 730 741 742 781 818 835 862 911 924 937 965 982 997 1014 1024 1027 1033 1037 1065 1106 1146 1159 1167 1244 1261 1267 1296 1305 1310 1329 1344 1359 1379 1384 1406 
30	57	38	9	7 28 42 65 69 70 80 98 107 126 142 200 209 211 220 246 324 328 340 352 378 390 409 439 456 467 519 572 593 635 652 700 711 732 748 757 805 807 829 856 876 900 903 982 985 1000 1003 1022 1029 1067 1162 1174 1213 1236 1282 1352 1360 1378 1430 1434 1449 1452 1475 
31	57	36	21	37 79 97 135 148 167 175 289 290 297 356 415 424 425 436 480 525 533 553 564 583 585 607 609 617 636 637 658 669 693 737 760 778 790 805 809 884 905 935 981 1043 1055 1097 1146 1219 1235 1239 1247 1250 1252 1271 1285 1306 1313 1326 1385 1462 
32	57	41	22	17 26 36 45 92 173 184 186 228 240 276 298 339 356 368 399 427 438 442 462 467 474 499 515 518 568 580 653 656 664 684 685 693 695 715 761 826 833 874 958 1046 1070 1114 1129 1158 1168 1185 1188 1210 1212 1228 1269 1296 1297 1309 1371 1382 1455 1478 
33	87	31	36	19 23 41 75 89 95 106 133 156 158 190 195 198 206 211 279 286 292 306 321 346 372 386 391 398 407 409 414 426 444 472 543 544 560 601 605 609 616 617 634 665 674 726 747 780 808 810 811 917 960 998 1071 1076 1077 1129 1182 1184 1199 1215 1232 1274 1285 1299 1330 1358 1370 1390 1424 1438 1452 1467 1473 
34	87	33	40	20 34 39 90 104 108 127 129 138 169 238 246 321 330 347 353 360 386 432 463 474 506 552 568 581 588 604 607 620 627 632 656 661 689 734 736 767 773 804 852 896 898 925 1042 1044 1053 1069 1077 1083 1101 1114 1122 1216 1223 1251 1265 1275 1280 1290 1311 1320 1329 1344 1356 1359 1376 1382 1384 1388 1456 
35	57	7	25	15 30 38 97 110 221 243 270 334 345 374 388 398 449 509 528 533 554 619 648 667 677 681 728 755 780 844 850 911 928 964 979 983 985 1062 1084 1095 1104 1117 1122 1137 1160 1173 1195 1231 1314 1365 1373 1399 1416 1417 1454 1460 
36	87	30	41	9 14 62 69 76 85 86 111 114 123 151 159 162 176 222 229 267 269 307 339 381 487 502 509 514 525 543 566 633 670 702 710 793 795 796 812 826 848 892 927 946 970 990 998 1021 1029 1053 1056 1057 1072 1074 1108 1116 1144 1147 1152 1189 1194 1195 1219 1240 1248 1295 1377 1380 1410 1416 1422 1459 1469 
37	87	16	42	9 24 63 93 99 106 108 110 113 179 216 228 235 264 275 304 316 327 343 347 379 382 409 429 431 460 492 500 502 511 517 520 532 536 556 591 640 654 740 748 758 772 799 824 902 977 1045 1051 1087 1089 1100 1176 1203 1206 1226 1230 1237 1240 1247 1260 1301 1318 1351 1386 1402 1428 1429 1433 1461 1481 
38	57	28	4	41 42 51 59 66 93 169 178 221 239 246 261 263 325 339 357 361 367 371 375 488 511 513 554 613 621 638 709 743 748 749 755 824 827 844 914 926 935 939 978 989 992 1016 1019 1030 1050 1081 1095 1101 1113 1115 1136 1137 1141 1166 1183 1225 1246 1272 1275 1319 1323 1324 1332 1380 1466 
39	57	23	5	2 8 12 21 78 153 185 196 259 275 299 310 316 357 368 385 408 409 463 468 523 539 541 572 586 591 603 626 627 634 644 719 725 772 788 804 817 822 828 898 912 939 968 976 1008 1010 1155 1165 1166 1184 1201 1213 1241 1258 1262 1319 1325 1328 1347 1381 1412 1423 1447 1474 1475 
40	57	27	8	30 31 55 102 115 130 137 157 158 181 212 221 262 271 281 293 303 342 356 398 522 553 591 599 615 624 626 655 660 663 671 672 727 764 768 793 806 810 833 853 856 876 879 881 1009 1041 1054 1097 1103 1107 1116 1120 1146 1204 1284 1294 1307 1344 1424 1435 1454 1474 
41	57	30	13	11 12 17 46 60 89 93 99 128 141 212 233 256 266 318 342 365 367 372 416 421 504 521 555 556 579 610 687 709 785 786 806 815 838 857 866 882 921 930 948 974 1003 1026 1036 1132 1149 1162 1197 1209 1212 1224 1298 1354 1362 1367 1378 1388 1393 1421 1442 1455 
42	87	32	38	28 42 47 62 82 104 109 131 145 158 166 199 241 271 334 341 352 407 412 419 436 469 475 476 481 581 585 605 622 668 682 684 711 718 771 778 779 780 781 829 839 842 897 900 907 961 976 996 1000 1012 1038 1062 1075 1092 1112 1136 1166 1176 1189 1225 1239 1240 1244 1261 1282 1302 1356 1365 1382 1456 1461 
43	87	5	37	5 26 56 61 70 92 188 210 236 245 255 260 288 350 366 392 400 443 453 467 487 513 562 582 584 622 629 662 672 691 694 724 752 794 848 875 887 888 900 913 946 964 971 997 1044 1047 1060 1112 1116 1140 1141 1153 1154 1157 1164 1177 1180 1214 1216 1231 1243 1249 1263 1279 1289 1301 1320 1334 1353 1374 1445 1470 
44	87	18	17	12 35 42 53 103 124 153 155 169 214 225 233 238 301 302 320 333 338 344 363 365 418 446 465 466 528 530 538 550 579 610 618 685 707 742 752 769 775 791 826 853 892 924 946 957 959 966 973 975 989 1008 1011 1055 1068 1077 1084 1094 1106 1141 1145 1193 1217 1237 1241 1254 1266 1277 1279 1324 1347 1374 1396 1434 1435 1457 1463 1474 
45	87	10	16	11 29 33 35 54 77 87 161 183 207 242 269 300 317 325 331 389 395 425 462 477 533 537 540 630 632 650 653 671 684 687 728 783 801 858 875 877 917 950 953 956 968 991 1011 1014 1052 1072 1074 1093 1104 1113 1139 1143 1168 1178 1192 1222 1224 1226 1249 1260 1264 1276 1290 1293 1302 1309 1315 1339 1340 1379 1386 1407 1412 1425 1432 1439 1463 
46	87	24	33	1 23 25 34 39 40 41 53 149 164 171 182 190 193 198 217 332 353 395 404 429 446 451 458 473 481 490 493 495 620 631 638 651 666 668 679 698 699 701 715 718 727 732 735 766 792 885 887 966 993 1006 1041 1042 1044 1048 1096 1102 1127 1139 1186 1201 1209 1214 1220 1238 1250 1286 1332 1348 1393 1420 1429 
47	87	37	57	2 10 61 87 194 203 231 247 251 270 283 338 378 428 477 500 529 540 574 593 595 597 611 623 659 660 674 689 697 713 750 762 770 812 815 816 845 870 886 913 968 971 997 1015 1039 1047 1115 1127 1141 1178 1207 1211 1228 1229 1242 1266 1296 1304 1306 1372 1379 1390 1407 1419 1437 1450 
48	87	22	29	5 48 91 92 125 153 158 160 185 208 210 226 287 294 309 314 315 316 332 356 358 368 408 440 443 486 570 571 573 587 601 621 638 655 722 724 726 773 793 809 812 819 860 871 883 891 919 937 941 975 988 1009 1023 1035 1036 1100 1130 1198 1255 1277 1311 1330 1338 1346 1374 1408 1413 1414 1452 1463 1464 1467 1468 
49	87	8	51	18 23 25 32 40 56 76 87 101 132 137 140 149 184 218 276 293 372 384 412 417 421 448 458 516 521 547 598 599 620 649 673 681 687 703 720 728 749 798 867 880 881 887 918 928 972 1007 1010 1018 1028 1035 1057 1078 1083 1111 1154 1175 1177 1227 1255 1278 1292 1323 1327 1393 1400 1418 1465 
50	87	29	20	8 9 67 73 111 112 147 151 159 168 225 230 253 286 290 292 297 308 362 387 433 458 500 529 535 567 575 582 588 657 660 676 685 716 720 721 777 784 796 813 825 831 929 941 945 956 1004 1018 1022 1023 1046 1060 1081 1082 1096 1108 1114 1128 1131 1152 1172 1225 1228 1231 1238 1255 1258 1275 1290 1294 1343 1355 1428 1481 
51	87	19	23	71 130 144 167 187 214 245 249 309 318 319 320 322 327 397 410 437 450 468 484 496 502 504 569 588 590 641 649 685 698 718 738 753 754 788 798 803 819 836 845 854 871 887 936 940 942 994 1030 1031 1045 1076 1107 1110 1119 1174 1186 1196 1204 1234 1235 1261 1308 1336 1355 1371 1381 1383 1429 1441 1457 1459 1466 
52	87	21	34	34 39 43 60 68 120 126 135 139 165 188 200 231 250 278 297 303 323 325 345 348 362 371 376 395 422 479 483 492 527 568 585 589 608 689 704 765 780 783 816 833 850 854 872 896 924 933 953 996 1003 1025 1097 1104 1146 1188 1223 1226 1230 1258 1270 1306 1331 1345 1349 1360 1387 1402 1410 1416 1422 1443 1446 
53	57	13	16	1 31 52 84 105 132 139 150 204 224 226 295 304 305 380 390 401 424 448 453 495 497 510 512 523 527 563 570 574 612 642 648 790 831 841 909 911 963 983 997 1075 1080 1206 1217 1256 1266 1289 1305 1335 1356 1362 1376 1377 1399 1401 1419 1437 1438 1446 1475 1480 
54	87	35	30	90 176 193 221 222 224 240 244 265 277 319 322 353 366 381 394 431 439 455 501 545 577 609 627 649 658 665 691 693 712 747 768 781 796 798 799 801 806 829 846 870 895 901 926 929 951 964 965 970 975 1038 1041 1058 1110 1131 1143 1152 1171 1201 1209 1224 1272 1286 1318 1319 1333 1367 1411 1435 1444 1456 1464 1480 
55	87	5	24	41 92 97 112 126 127 202 205 242 257 259 281 299 304 314 343 350 362 445 459 464 468 479 496 539 588 626 630 666 688 703 705 729 757 813 838 842 890 898 902 924 928 940 943 993 994 1006 1017 1020 1047 1116 1134 1207 1230 1244 1251 1259 1294 1304 1313 1333 1334 1350 1358 1365 1374 1403 1413 1418 1451 1466 
56	57	26	23	45 48 54 156 200 202 263 268 287 289 300 330 387 402 407 415 434 454 456 490 491 559 598 628 640 717 721 722 730 735 743 758 777 781 817 828 890 908 909 972 976 1004 1061 1071 1082 1106 1169 1181 1212 1220 1264 1269 1276 1283 1310 1316 1397 1421 
57	87	27	49	72 77 125 142 147 204 213 254 275 277 279 306 325 358 371 377 389 398 422 443 451 455 458 469 527 530 565 569 589 597 607 622 655 674 714 753 763 779 825 860 892 914 919 920 949 999 1021 1032 1048 1064 1067 1078 1110 1119 1142 1187 1199 1210 1224 1242 1314 1343 1361 1391 1395 1402 1425 1426 1472 
58	87	38	25	20 23 28 53 55 62 66 118 156 159 176 201 215 231 251 272 303 306 328 335 358 363 397 463 465 493 556 564 629 645 676 707 713 765 808 846 858 864 885 889 899 927 937 943 947 959 978 1001 1007 1053 1060 1067 1075 1099 1101 1105 1118 1124 1126 1182 1187 1203 1209 1217 1237 1321 1357 1367 1370 1383 1409 1419 1423 
59	87	40	43	152 190 223 234 271 278 285 306 319 399 408 418 437 464 472 480 503 512 536 541 558 570 602 619 655 657 694 709 752 764 768 800 804 830 832 888 893 912 930 952 955 962 979 1006 1024 1033 1091 1103 1109 1140 1145 1159 1181 1234 1289 1303 1308 1310 1315 1325 1353 1356 1366 1369 1377 1386 1389 1406 1407 1458 
60	87	4	13	4 6 71 91 101 106 133 139 150 160 171 199 202 206 213 229 237 265 341 349 351 352 371 408 443 473 514 524 540 551 554 619 636 639 653 664 678 695 701 710 712 727 749 760 828 844 845 849 861 894 907 915 923 935 962 965 987 1008 1034 1076 1079 1108 1117 1121 1125 1143 1163 1245 1246 1258 1270 1271 1273 1276 1297 1337 1387 1407 1418 1467 
61	87	4	52	26 27 75 98 103 129 142 148 151 173 235 256 258 286 290 294 298 327 358 359 360 388 404 406 432 433 471 491 523 531 543 564 580 597 611 625 646 669 725 757 770 776 813 847 859 861 862 886 894 930 950 977 984 987 1012 1056 1070 1105 1151 1157 1160 1215 1271 1279 1313 1422 1439 1442 
62	87	3	45	16 155 166 193 210 258 266 295 302 308 346 354 379 381 397 401 426 439 455 469 493 519 534 613 650 697 710 719 747 763 767 771 782 869 878 893 901 922 949 956 996 1000 1045 1060 1079 1082 1088 1098 1111 1118 1121 1159 1178 1184 1190 1202 1215 1222 1260 1263 1274 1285 1336 1348 1373 1405 1412 1415 1447 1461 
63	87	29	5	7 10 11 33 74 83 86 91 93 104 105 115 116 122 124 128 143 146 152 182 183 227 228 248 262 285 287 288 295 296 304 320 355 363 405 429 431 445 447 476 478 484 494 501 506 518 545 548 619 630 651 691 736 746 758 778 789 798 811 819 873 916 925 936 956 978 1026 1029 1036 1063 1066 1106 1118 1148 1153 1233 1272 1288 1297 1298 1303 1305 1314 1390 1436 
64	87	6	56	3 40 46 80 146 212 223 244 265 294 302 335 338 354 360 411 416 427 429 452 461 523 542 547 592 595 599 645 657 661 693 717 732 820 834 840 852 857 875 889 910 930 967 1001 1022 1034 1039 1094 1096 1123 1148 1161 1168 1187 1208 1216 1222 1223 1231 1253 1351 1358 1361 1379 1450 1465 1478 
65	87	16	12	9 19 43 44 48 52 78 83 94 116 178 189 191 211 214 218 219 220 230 232 233 280 283 292 298 312 323 336 337 364 412 430 434 494 496 499 503 512 534 557 567 599 608 632 637 648 660 675 686 759 789 856 865 882 923 952 953 957 967 998 1000 1021 1034 1043 1075 1099 1128 1199 1208 1243 1268 1299 1312 1316 1353 1387 1388 1401 1460 1479 
66	87	15	22	55 68 72 74 85 112 142 148 170 177 187 189 204 213 216 219 223 246 254 273 282 301 323 328 369 380 391 415 456 475 479 482 501 544 548 551 643 700 717 729 734 735 800 802 806 854 862 863 904 934 938 980 1028 1033 1051 1080 1087 1088 1133 1149 1163 1173 1186 1195 1198 1200 1236 1301 1335 1338 1355 1378 1401 1436 1462 
