Course	Room	Teacher	Time	Students
1	22	2	1	2 6 36 41 42 52 66 75 93 109 145 165 170 205 215 216 247 249 256 266 268 292 329 344 347 349 374 402 411 416 419 431 434 445 484 495 520 
2	22	6	2	9 10 14 25 58 62 65 70 80 84 104 108 123 133 138 144 169 203 208 221 225 255 285 302 365 366 377 398 432 475 476 477 478 486 499 517 527 
3	22	8	3	8 30 32 46 47 123 131 149 157 187 194 223 232 234 237 268 307 317 352 357 386 397 420 426 428 438 469 513 523 527 
4	22	7	4	4 8 20 43 89 91 103 106 112 117 137 138 148 152 154 172 179 219 227 242 279 284 295 309 315 318 320 336 378 394 395 411 434 435 439 454 457 466 481 510 511 519 
5	22	6	5	10 13 60 62 69 112 115 119 124 125 126 128 141 162 164 169 186 200 217 221 229 233 237 246 252 274 275 291 297 308 323 328 354 370 386 436 439 442 444 445 461 462 468 471 502 516 
6	22	24	6	3 18 22 24 33 50 71 76 77 91 118 122 137 139 167 181 183 203 207 243 268 274 282 298 309 311 322 368 371 375 391 421 425 429 471 479 
7	22	20	7	7 17 22 26 45 51 91 95 103 108 142 150 154 155 172 189 206 214 225 243 249 267 269 317 324 330 341 368 378 383 387 389 392 393 400 415 431 464 491 502 519 
8	22	14	8	5 11 26 54 57 59 69 78 83 119 129 130 148 152 158 219 220 229 252 257 261 262 275 282 291 298 321 322 361 367 411 441 470 495 500 
9	22	9	9	14 27 35 56 62 65 78 85 118 121 129 138 143 155 165 172 177 209 214 234 257 261 268 288 310 318 323 331 343 346 389 390 403 429 432 433 434 440 468 483 492 496 
10	22	23	10	22 40 73 81 107 110 111 121 144 177 180 188 202 215 217 227 232 236 245 246 251 252 253 277 288 313 315 327 328 331 335 339 353 355 359 369 373 384 394 410 428 462 484 497 502 506 525 528 
11	22	9	11	13 17 18 64 70 83 96 97 102 107 112 122 136 151 163 192 205 211 217 223 242 245 248 269 294 311 339 358 361 363 372 384 394 407 418 430 443 462 481 482 484 491 492 509 516 523 525 
12	22	16	12	15 18 42 57 68 75 87 98 106 107 119 126 128 135 141 170 174 179 184 187 193 195 197 206 276 278 285 303 345 346 370 373 397 398 416 419 455 458 501 505 
13	22	22	13	6 45 53 58 60 98 99 113 134 143 161 167 204 209 223 226 231 233 250 255 276 293 325 332 345 346 351 386 388 396 440 451 478 488 501 508 520 528 
14	22	8	14	9 14 25 26 32 53 56 73 88 120 141 142 154 175 181 191 194 200 203 215 224 226 238 260 299 302 306 314 322 327 336 362 376 385 390 391 409 426 433 449 463 474 490 500 504 
