Course	Room	Teacher	Time	Students
1	25	4	5	8 19 54 65 77 100 107 129 138 155 162 175 179 198 222 230 245 246 253 271 279 282 296 305 310 316 334 345 353 355 358 379 388 402 403 408 410 423 442 444 445 456 486 537 538 543 546 606 611 636 653 662 665 674 680 691 752 756 761 766 777 808 815 845 846 855 869 872 881 931 933 961 973 990 1047 1048 1052 1079 1083 1089 1097 1111 1113 1116 1130 1133 1152 1158 1162 1165 1185 1206 1213 1227 1231 1240 1241 1276 1284 1299 1300 1301 1325 1329 1331 1340 1345 1356 1358 1361 
2	25	22	24	2 5 22 30 37 38 39 79 81 89 115 117 127 161 174 193 218 228 232 237 243 269 293 294 332 338 370 390 402 407 415 437 487 511 512 516 538 544 553 564 575 577 578 592 600 604 635 655 720 725 737 743 756 758 764 768 772 799 844 846 885 887 919 931 941 942 949 951 971 1038 1049 1056 1075 1087 1089 1091 1113 1129 1131 1143 1167 1172 1219 1236 1243 1246 1261 1267 1282 1289 1315 1316 1318 1325 1342 1350 1358 1368 1371 
3	34	20	13	6 13 14 18 44 48 70 98 116 145 201 202 205 264 298 332 339 385 399 443 448 474 498 501 504 509 513 522 524 527 528 531 539 543 550 566 580 616 618 624 655 681 691 727 728 825 839 848 863 889 899 906 955 956 957 966 969 982 988 992 1006 1028 1040 1052 1064 1065 1104 1150 1155 1164 1175 1176 1209 1221 1229 1265 1272 1287 1292 1293 1299 1312 1347 1359 1366 
4	25	4	11	2 11 20 42 46 55 160 164 170 173 190 192 195 222 225 238 253 263 268 281 284 286 290 315 334 345 358 362 368 381 400 404 411 420 457 470 480 491 502 508 525 526 531 543 567 580 581 585 593 623 625 628 634 648 664 669 734 744 760 778 801 811 838 847 851 869 875 894 896 925 930 938 942 961 974 994 1010 1029 1034 1035 1041 1051 1074 1075 1084 1088 1116 1130 1149 1159 1175 1182 1204 1215 1238 1244 1245 1258 1268 1275 1304 1308 1316 1321 1337 
5	34	24	2	9 28 52 56 61 72 82 84 95 100 139 163 164 166 170 197 205 264 270 273 274 328 333 370 384 395 410 487 514 516 542 619 638 654 663 664 690 694 698 700 720 729 739 759 767 781 793 826 866 876 882 883 893 900 912 913 946 956 978 980 984 1002 1011 1019 1032 1037 1053 1056 1081 1086 1093 1118 1135 1142 1144 1145 1148 1175 1200 1201 1220 1221 1236 1245 1262 1267 1274 1301 1316 1340 1362 
6	25	21	29	27 43 72 86 97 112 113 128 159 186 188 201 204 211 212 222 230 233 255 267 283 316 333 354 366 389 398 411 435 437 441 450 465 467 469 476 486 494 498 546 556 559 566 577 578 579 581 582 601 603 609 657 661 730 733 735 736 746 748 766 784 787 793 830 842 845 858 867 950 960 975 977 997 1012 1031 1041 1062 1078 1079 1085 1106 1176 1178 1183 1187 1210 1215 1289 1298 1304 1313 1317 1318 1330 1339 1353 
7	34	18	9	8 12 30 32 53 71 128 140 167 183 214 230 243 253 284 297 314 371 375 388 392 397 438 445 450 465 471 496 535 551 552 571 595 611 656 673 675 678 699 706 746 749 753 774 782 794 800 804 807 817 831 868 873 887 905 923 968 986 988 1020 1046 1078 1087 1106 1125 1129 1167 1174 1200 1202 1220 1233 1245 1247 1284 1290 1294 1297 1308 1309 1313 1314 1325 1344 1351 1363 1368 1371 
8	34	22	10	44 93 112 124 125 158 166 180 207 234 236 269 272 288 303 311 367 369 396 454 468 477 490 492 511 536 545 550 565 575 579 590 616 639 644 647 660 667 668 674 686 695 696 709 726 733 761 762 773 797 805 808 809 837 857 886 888 890 910 911 929 935 965 985 990 1018 1039 1047 1055 1076 1088 1095 1100 1101 1102 1110 1132 1133 1134 1148 1210 1216 1235 1240 1247 1259 1260 1305 1354 
9	25	8	7	12 34 39 41 77 82 88 90 101 107 110 144 146 203 208 233 237 241 243 247 248 254 292 306 321 322 331 378 391 398 399 425 453 457 459 480 492 503 506 508 514 520 529 531 532 542 554 584 595 622 641 661 675 684 699 715 717 723 751 753 760 774 780 806 818 834 841 842 845 847 850 857 861 904 911 915 939 977 997 1016 1019 1020 1027 1034 1069 1071 1077 1090 1096 1144 1162 1181 1186 1189 1193 1195 1225 1230 1231 1244 1264 1269 1276 1293 1295 1296 1309 1311 1372 
10	25	13	34	15 23 24 50 63 119 122 138 140 152 160 172 174 178 181 200 209 215 221 272 282 296 318 322 345 354 391 423 443 446 449 483 503 506 523 547 549 565 573 578 588 609 610 620 631 639 651 678 695 696 709 742 775 782 785 794 807 808 823 824 835 836 839 858 870 873 883 916 922 928 964 967 974 1009 1043 1050 1074 1097 1126 1129 1157 1166 1171 1180 1240 1260 1277 1281 1298 1300 1322 1324 1327 1353 
11	25	20	6	15 27 29 35 40 45 76 85 88 114 118 142 150 171 185 196 203 208 210 212 216 243 247 268 272 277 286 309 350 352 367 373 380 384 386 407 418 425 429 459 465 471 474 551 556 564 569 595 598 602 603 604 621 630 632 635 649 661 693 696 698 704 714 735 748 762 764 778 780 800 823 825 826 843 858 861 872 879 895 915 922 926 931 937 943 948 956 968 971 972 973 1030 1036 1046 1054 1059 1068 1101 1109 1123 1150 1155 1208 1267 1290 1311 1328 1343 1360 
12	25	19	13	4 7 38 43 60 63 72 91 96 102 110 136 141 147 160 181 188 209 223 233 241 250 270 274 279 287 288 293 320 329 362 381 418 431 440 442 452 463 472 493 499 502 505 545 549 565 587 627 637 650 658 671 685 776 777 779 798 815 831 849 860 865 900 920 965 976 980 1003 1009 1021 1038 1053 1054 1057 1063 1071 1077 1087 1110 1111 1118 1125 1127 1129 1134 1136 1146 1167 1169 1182 1183 1206 1210 1225 1226 1243 1248 1262 1270 1273 1335 1345 
13	25	1	16	24 35 55 64 102 105 112 113 120 121 130 138 151 200 207 208 226 261 272 300 302 323 325 363 366 372 377 390 409 411 416 419 424 457 464 477 488 489 495 509 517 527 529 563 572 584 606 623 635 637 638 652 662 708 717 736 772 774 795 810 823 843 859 860 864 872 876 880 888 890 895 902 940 941 944 951 979 995 998 1001 1022 1040 1049 1063 1065 1079 1083 1098 1117 1132 1154 1162 1170 1176 1196 1224 1249 1285 1299 1305 1352 
14	25	8	2	19 34 67 87 89 92 96 109 111 113 129 132 134 136 142 144 165 177 181 187 214 239 251 302 303 317 322 340 355 360 389 401 422 433 441 447 455 485 523 532 541 547 554 568 574 596 603 632 647 650 658 668 678 683 688 706 758 769 778 792 794 795 814 820 828 829 865 878 890 892 895 903 906 909 930 935 959 976 1004 1015 1016 1023 1030 1036 1058 1061 1084 1089 1108 1125 1131 1139 1143 1147 1184 1196 1223 1233 1237 1246 1252 1265 1272 1278 1292 1298 1299 1307 1311 1312 1328 1338 1355 1356 1370 
15	34	1	15	7 13 16 44 45 94 99 109 119 123 141 143 151 184 190 214 224 225 227 241 256 265 268 273 274 275 290 300 308 318 320 344 381 417 432 456 479 510 523 525 540 591 601 620 621 622 684 698 717 722 752 753 755 765 775 776 825 916 923 927 937 952 965 1045 1068 1079 1090 1094 1100 1130 1150 1159 1160 1167 1177 1179 1190 1204 1207 1239 1242 1263 1341 1346 1349 
16	25	13	36	14 29 41 48 59 78 98 107 134 144 167 193 215 229 239 255 258 289 291 297 325 342 346 373 374 390 408 419 431 432 436 438 484 549 589 594 625 633 641 643 652 694 703 705 732 736 740 770 785 787 791 819 843 859 867 875 884 921 933 945 951 954 983 988 992 993 995 996 999 1002 1007 1027 1045 1049 1094 1114 1115 1121 1124 1134 1164 1188 1263 1279 1281 1283 1288 1290 1310 1327 1347 1350 1351 
17	25	24	17	6 7 15 22 27 28 33 43 46 49 60 61 64 89 102 105 111 126 137 168 173 188 189 198 202 225 260 263 273 279 298 306 321 335 340 356 359 371 387 392 416 418 448 462 484 491 505 512 514 536 555 575 594 613 651 654 662 699 716 747 754 759 773 786 821 832 841 888 892 905 914 921 928 931 932 936 942 955 972 993 1025 1039 1091 1100 1107 1119 1131 1140 1158 1170 1174 1178 1179 1188 1219 1226 1238 1249 1251 1257 1304 1315 1369 
18	25	5	38	27 47 57 127 170 178 189 196 205 242 248 273 291 303 334 341 381 403 405 421 422 449 461 465 469 480 515 544 548 559 577 584 642 663 673 705 709 727 751 758 780 783 784 814 841 844 858 865 907 913 923 926 947 958 969 980 989 1010 1011 1031 1048 1058 1059 1067 1099 1104 1108 1122 1132 1152 1165 1185 1186 1187 1214 1218 1223 1227 1254 1255 1264 1270 1303 1305 1313 1321 1330 1331 1334 1341 1351 1354 1362 
19	34	11	14	5 7 8 17 34 67 106 109 144 155 201 209 221 246 278 328 334 337 339 341 412 414 428 441 442 466 475 482 488 535 539 546 569 580 599 607 617 645 658 671 672 674 690 691 734 740 754 768 771 812 840 861 920 940 944 981 994 1008 1036 1042 1068 1072 1074 1082 1121 1156 1158 1168 1182 1188 1203 1214 1233 1246 1249 1250 1257 1264 1267 1283 1297 1301 1310 1329 1338 1343 1345 1350 
20	25	15	1	26 47 58 59 70 71 80 93 102 117 123 129 131 145 156 161 169 173 179 189 237 240 242 307 310 311 312 314 324 332 335 341 375 397 407 415 430 436 459 472 483 493 496 512 513 549 552 557 560 561 570 574 583 585 598 602 614 615 618 626 638 648 650 659 667 668 692 695 711 712 728 739 760 774 786 790 798 826 844 848 859 873 898 899 911 914 916 939 940 978 997 1009 1025 1029 1055 1056 1058 1073 1099 1120 1123 1149 1155 1168 1177 1207 1209 1212 1247 1254 1277 1282 1288 1318 1322 1324 1333 1357 
21	34	26	5	9 20 56 97 114 168 197 203 212 232 237 240 259 260 287 317 327 337 339 364 383 395 427 446 472 482 487 490 530 545 550 557 561 571 618 625 641 654 687 718 744 781 805 807 809 812 832 840 854 879 898 900 928 935 945 978 980 984 1001 1008 1032 1044 1075 1076 1081 1092 1093 1118 1119 1120 1126 1141 1147 1155 1172 1190 1195 1216 1242 1253 1292 1295 1296 1302 1321 1359 1369 1370 1371 
22	25	16	4	3 10 13 14 34 36 54 55 58 61 64 66 78 80 99 100 134 141 151 165 171 179 199 211 221 234 244 260 281 283 297 299 300 302 312 313 331 332 342 345 349 350 358 379 406 413 428 431 435 452 475 485 498 522 525 548 553 558 570 576 585 586 594 602 604 614 624 625 633 640 643 644 671 701 710 713 723 740 741 743 757 800 803 814 852 855 857 864 874 881 894 897 944 963 967 972 985 1004 1039 1057 1108 1127 1139 1141 1157 1160 1179 1196 1203 1237 1253 1294 1303 1308 1311 1335 
23	25	25	8	41 73 74 78 87 91 95 108 146 158 172 180 184 192 194 215 216 232 235 240 261 264 265 278 286 298 301 314 320 330 349 352 380 396 401 404 405 430 447 459 463 481 488 489 494 496 501 507 527 532 544 556 620 645 683 684 687 737 747 770 775 797 801 821 853 855 883 889 893 898 915 924 937 952 968 984 1038 1042 1064 1065 1070 1090 1092 1097 1104 1107 1111 1128 1143 1144 1153 1171 1177 1196 1198 1201 1235 1239 1254 1271 1292 1294 1329 1334 1348 1352 
24	25	19	18	2 21 25 98 124 137 145 157 166 186 201 206 218 220 228 231 261 262 263 266 269 279 285 287 291 311 326 339 350 371 374 390 396 431 438 449 458 460 502 505 507 521 552 565 583 589 606 629 631 676 686 702 704 724 735 792 811 831 845 849 870 877 897 910 943 947 963 964 978 1008 1016 1029 1073 1084 1092 1094 1095 1096 1156 1165 1180 1186 1197 1199 1201 1232 1233 1234 1242 1266 1269 1280 1284 1289 1304 1306 1323 1337 1345 1346 1365 
25	25	18	27	14 16 20 21 25 43 62 76 83 85 100 120 131 178 213 255 257 262 264 289 304 308 353 367 373 383 386 388 398 404 410 412 414 417 429 432 446 460 461 466 470 481 494 496 500 535 563 566 584 604 630 692 693 707 713 751 769 783 803 839 854 857 866 870 896 901 920 932 938 950 951 953 987 989 997 1004 1033 1048 1061 1070 1082 1103 1137 1139 1173 1192 1205 1214 1222 1236 1266 1268 1273 1281 1301 1334 1336 
26	25	7	15	3 10 49 104 116 118 121 132 153 159 163 170 186 187 193 194 204 216 219 232 246 259 270 280 315 321 333 349 378 405 407 429 435 439 448 467 481 490 504 547 563 578 587 614 615 645 646 656 694 731 737 738 749 750 789 792 809 816 835 852 856 862 891 908 917 934 938 943 949 975 995 1007 1023 1038 1043 1046 1060 1062 1103 1107 1118 1135 1136 1137 1143 1154 1156 1169 1210 1211 1213 1231 1237 1251 1259 1316 1320 1328 1358 1366 1367 
27	25	17	37	22 37 58 81 86 115 127 129 161 175 195 204 217 231 246 257 265 288 304 305 306 309 346 351 372 382 385 395 402 406 421 423 486 503 507 517 533 547 601 624 647 649 651 685 745 750 775 779 784 793 805 818 820 856 869 880 893 894 907 913 919 932 949 957 961 964 977 990 1014 1028 1029 1032 1037 1061 1063 1069 1088 1114 1139 1148 1153 1158 1171 1184 1186 1187 1193 1195 1201 1202 1221 1295 1332 
28	25	12	30	28 52 65 89 92 97 101 142 154 155 178 202 224 244 249 298 299 305 319 357 363 368 408 436 437 464 467 541 560 568 605 615 622 632 642 653 656 657 669 673 677 699 700 702 711 714 715 729 754 787 813 819 824 828 862 880 882 885 906 912 932 947 954 968 992 999 1010 1012 1015 1022 1050 1060 1064 1067 1077 1078 1101 1105 1124 1146 1163 1180 1215 1221 1228 1250 1255 1269 1278 1286 1297 1322 1326 1332 1365 
29	25	26	28	18 36 55 66 93 103 122 125 131 136 152 176 182 217 267 268 278 282 285 294 297 340 343 347 359 364 370 388 421 424 446 463 471 478 483 491 498 508 530 551 579 605 613 616 656 660 676 722 734 761 801 817 834 849 851 853 892 899 908 912 914 918 919 925 928 941 972 982 986 1001 1022 1045 1061 1109 1126 1138 1141 1163 1166 1169 1194 1206 1208 1212 1224 1225 1227 1232 1243 1317 1334 1353 1355 1357 1367 1369 
30	25	15	21	25 28 44 54 61 62 79 132 138 150 152 154 176 185 199 239 277 296 328 357 360 389 400 405 406 425 426 428 447 458 473 497 501 517 524 536 537 562 574 576 600 607 608 613 646 660 669 670 672 680 686 698 701 711 718 721 732 756 763 771 782 794 811 814 820 861 871 891 900 905 910 918 924 945 948 954 955 967 1020 1041 1070 1085 1122 1149 1170 1177 1194 1197 1219 1232 1239 1262 1275 1280 1294 1302 1312 1314 1357 1364 
31	25	9	31	10 16 94 105 111 123 125 140 143 171 211 213 230 253 276 314 322 327 329 335 336 343 346 352 359 364 394 397 447 453 458 477 494 497 500 516 518 521 523 530 534 542 569 631 646 648 658 659 664 681 719 729 732 751 757 759 768 781 803 822 851 878 902 907 923 979 999 1014 1024 1033 1040 1060 1064 1067 1102 1107 1115 1127 1136 1151 1164 1173 1174 1193 1197 1198 1258 1273 1318 1320 1324 1326 1330 1361 1370 
32	25	2	32	11 26 32 39 62 70 73 84 116 133 143 148 180 183 205 208 210 218 239 259 262 267 277 283 291 300 317 323 340 344 372 391 413 434 456 468 475 512 515 540 559 561 573 576 583 589 608 626 628 683 692 714 717 734 740 788 804 827 852 860 886 890 914 918 927 954 957 962 977 998 1005 1016 1018 1044 1051 1069 1078 1083 1115 1117 1145 1153 1164 1172 1203 1204 1207 1234 1251 1287 1289 1296 1300 1331 1364 
33	34	16	8	1 31 38 47 56 57 81 99 114 132 162 171 175 186 195 196 223 234 238 251 257 275 289 294 296 307 344 348 384 421 450 466 474 482 499 533 540 555 557 606 607 619 665 676 690 692 693 697 712 726 764 785 791 850 865 895 902 903 918 943 959 986 989 1007 1008 1028 1083 1110 1140 1141 1211 1218 1229 1230 1241 1261 1265 1277 1310 1317 1323 1324 1328 1332 1344 1346 1358 1365 1368 
34	25	2	22	5 40 41 45 68 92 104 126 134 148 177 182 206 210 211 218 228 248 249 254 256 281 325 330 331 336 347 360 363 369 379 393 394 409 416 420 440 455 460 482 504 513 520 529 530 535 554 560 596 612 644 681 697 709 722 724 738 744 772 788 793 811 829 832 841 855 868 882 883 901 924 957 958 959 970 979 983 1007 1019 1065 1066 1072 1074 1086 1091 1098 1101 1162 1189 1226 1236 1256 1291 1313 1319 1335 1339 1348 1357 1360 
35	34	25	6	9 33 37 51 56 64 65 81 106 113 116 124 133 148 155 162 191 219 223 225 226 231 242 250 252 261 275 311 324 337 377 382 393 453 462 481 483 485 499 515 521 543 554 616 623 637 641 667 670 675 682 719 724 727 758 763 790 796 798 819 833 835 837 838 888 903 910 919 925 929 935 967 981 1025 1080 1082 1111 1119 1149 1163 1173 1238 1240 1256 1271 1297 1339 1348 1367 
36	25	6	9	15 19 26 77 87 108 117 119 130 166 184 220 224 235 256 293 306 338 347 364 368 376 380 400 401 415 419 434 440 470 485 495 500 526 533 572 587 597 605 613 615 634 639 642 648 671 682 704 713 716 739 744 748 767 776 779 789 809 822 838 842 844 863 871 909 911 915 921 937 960 962 963 971 981 991 1005 1012 1013 1017 1035 1036 1051 1071 1112 1135 1146 1152 1163 1180 1184 1191 1230 1244 1252 1253 1258 1266 1282 1285 1306 1333 1340 1355 1359 1372 
37	25	7	10	1 3 6 23 24 36 54 57 63 69 73 74 75 108 120 128 150 168 175 188 191 220 248 258 304 309 315 319 324 361 368 382 408 417 426 438 441 461 484 510 522 524 541 580 597 603 611 614 627 635 640 651 655 688 706 713 729 735 745 767 778 784 789 790 800 804 827 832 836 840 874 983 988 1020 1023 1024 1030 1034 1053 1072 1086 1096 1097 1109 1112 1116 1128 1138 1140 1204 1214 1224 1238 1261 1268 1273 1276 1277 1303 1327 1336 1344 1347 1349 1366 
