Course	Room	Teacher	Time	Students
1	10	34	1	40 46 57 58 83 223 250 253 258 266 308 309 368 387 
2	10	7	2	18 55 120 122 183 228 229 241 276 278 323 377 393 394 
3	10	32	3	4 29 64 98 115 177 178 180 217 218 251 258 294 309 
4	10	38	4	3 6 92 130 197 204 214 254 264 318 328 342 345 359 365 
5	10	45	5	22 38 50 51 74 134 154 167 175 202 220 263 309 347 385 
6	10	40	6	26 47 49 53 79 96 103 109 133 176 188 198 240 260 288 289 312 363 364 373 
7	10	33	7	19 45 75 86 123 130 163 191 206 221 226 228 244 246 268 290 308 344 381 
8	10	6	8	14 24 50 119 134 138 155 159 231 254 296 343 355 390 
9	10	42	9	96 133 182 195 196 201 204 239 253 290 320 322 326 352 375 376 390 
10	10	33	10	65 131 166 204 208 242 244 261 318 322 349 368 372 379 380 
11	10	24	11	7 14 15 87 94 108 110 118 121 146 155 166 167 170 171 204 210 215 241 273 275 285 306 321 333 
12	10	8	12	1 42 49 104 115 130 178 195 224 245 276 315 319 343 357 359 368 374 
13	10	20	13	31 41 52 56 77 81 97 158 168 188 200 212 230 235 311 333 334 367 383 
14	10	40	14	14 28 58 62 67 103 148 165 166 177 207 217 237 249 283 296 342 348 350 395 
15	10	1	15	8 10 22 27 35 49 107 176 177 190 215 225 245 303 321 354 
16	10	13	16	62 65 69 110 268 344 356 367 
17	10	4	17	30 31 61 116 162 163 189 190 202 259 286 326 327 329 356 
18	10	17	18	24 78 92 119 176 237 293 305 311 314 315 
19	10	27	19	59 69 80 84 90 117 149 162 179 182 226 229 272 278 281 284 300 303 345 346 361 
20	10	25	20	9 18 19 24 39 44 51 115 166 219 235 283 291 297 350 356 
21	10	15	21	25 74 102 133 188 191 211 265 266 273 298 356 387 
22	10	9	22	43 51 119 203 213 251 258 308 313 328 339 
23	10	4	23	1 9 17 57 70 71 91 116 138 141 147 150 240 256 269 344 369 
24	10	3	24	35 60 79 90 101 118 119 158 175 231 232 261 267 272 289 345 348 369 391 
25	10	14	25	16 17 77 100 106 108 121 157 176 189 194 201 360 391 392 
26	10	21	26	34 79 117 126 135 156 169 178 185 186 260 280 305 334 364 
27	10	25	27	33 58 78 89 99 104 142 146 162 182 199 240 243 280 288 351 353 371 
28	10	38	28	1 68 89 99 105 114 205 266 382 
29	10	18	29	3 7 43 92 120 140 160 193 196 233 237 255 286 299 315 366 367 370 377 
30	10	26	30	11 23 32 73 86 88 120 136 149 183 187 199 225 297 347 362 370 
31	10	21	31	42 44 52 79 82 85 87 114 128 140 151 159 161 185 220 247 272 301 314 324 331 364 366 373 388 
32	10	43	32	21 50 86 88 98 109 120 127 187 191 213 221 231 257 283 333 349 352 
33	10	16	33	15 73 95 155 221 226 236 241 248 272 281 321 331 341 
34	10	22	34	1 45 91 96 105 132 153 189 193 201 211 212 269 302 307 336 384 
35	10	35	35	6 84 93 114 117 154 177 181 186 187 195 239 255 269 313 326 338 
36	10	46	36	13 38 40 53 55 102 118 144 148 153 213 261 298 311 341 352 
37	10	20	37	9 13 28 68 83 97 149 174 179 186 235 238 254 273 275 284 294 303 358 
38	10	46	38	16 46 67 85 93 146 154 238 242 247 275 312 345 384 
39	10	16	39	23 31 46 50 55 63 113 116 126 127 203 263 302 317 326 349 354 369 383 
40	37	34	1	21 33 38 77 94 148 155 164 189 195 197 211 252 332 334 337 362 
41	37	22	2	13 29 44 45 57 123 125 174 192 200 214 219 242 287 298 382 387 389 
42	37	35	3	26 38 52 161 181 234 273 277 312 392 395 
43	37	2	4	5 12 19 21 29 72 132 143 162 171 173 262 291 310 316 317 385 394 
44	37	18	5	7 54 60 100 113 129 164 178 196 209 211 240 271 287 340 389 
45	37	6	6	16 35 80 84 105 106 115 172 174 203 227 233 234 253 277 311 330 351 
46	37	10	7	41 55 73 96 110 116 128 132 260 294 319 337 370 378 
47	37	1	8	65 69 103 121 200 209 264 270 292 304 322 334 350 377 383 391 
48	37	12	9	22 75 76 142 144 157 200 247 262 287 328 339 372 381 
49	37	41	10	4 23 40 44 64 68 126 143 159 198 212 257 270 285 293 300 305 337 393 
50	37	41	11	25 31 52 58 61 63 102 131 141 214 227 233 262 268 288 303 318 335 346 364 366 374 393 
51	37	43	12	61 89 148 152 165 222 282 316 325 358 379 383 
52	37	31	13	92 101 122 151 156 169 192 244 275 305 337 349 355 389 
53	37	31	14	3 4 37 43 49 59 68 83 98 129 137 144 175 252 271 307 357 379 386 
54	37	17	15	20 28 43 48 81 117 163 205 250 256 257 285 288 314 330 346 376 
55	37	36	16	12 13 20 39 54 73 90 109 184 212 236 239 261 263 269 277 280 317 362 
56	37	9	17	3 27 48 53 66 91 111 128 141 157 160 173 209 216 245 274 297 299 316 323 390 391 
57	37	36	18	7 18 36 53 121 146 160 168 170 172 199 207 234 245 299 336 393 
58	37	10	19	2 36 57 67 78 102 128 164 192 197 230 259 282 286 289 295 386 
59	37	23	20	4 32 37 42 47 82 108 118 136 145 147 156 161 181 223 229 267 279 315 332 340 347 380 381 
60	37	32	21	10 18 47 54 107 122 134 190 225 302 332 363 
61	37	44	22	39 61 62 179 183 217 247 248 253 279 292 371 385 
62	37	14	23	5 95 100 124 145 159 169 184 193 252 259 282 289 291 320 375 
63	37	45	24	39 41 48 51 59 112 113 125 145 165 169 194 210 215 222 224 265 292 304 313 327 357 371 
64	37	2	25	2 37 40 60 124 129 149 168 171 188 199 214 223 249 259 263 284 328 330 336 348 359 373 
65	37	12	26	56 90 140 171 172 205 220 232 243 256 374 
66	37	37	27	6 9 14 45 54 70 81 82 100 105 108 112 134 203 281 331 350 
67	37	42	28	11 15 30 145 173 191 248 290 353 384 
68	37	27	29	78 80 109 122 126 142 152 180 230 234 287 302 341 351 380 
69	37	44	30	5 12 48 87 131 167 202 227 230 231 232 254 284 312 361 
70	37	3	31	27 33 81 93 94 133 157 186 208 213 235 257 300 318 330 332 371 
71	37	24	32	64 95 111 173 226 276 323 325 339 375 
72	37	15	33	5 10 23 26 86 104 114 206 222 224 237 246 252 298 304 336 339 376 
73	37	39	34	20 26 69 75 76 82 85 106 136 187 198 282 355 361 394 
74	37	13	35	71 138 142 150 170 192 206 210 264 268 274 293 301 310 365 372 381 
75	37	26	36	25 60 87 107 111 125 136 175 183 184 198 216 222 225 244 248 256 262 283 292 297 343 353 376 390 
76	37	5	37	2 8 84 112 113 143 152 164 227 228 246 290 295 329 342 367 378 
77	37	28	38	11 30 66 72 88 89 125 180 209 221 274 309 314 354 355 374 377 388 
78	37	8	39	71 129 130 140 147 154 218 220 249 260 267 270 271 319 335 352 359 382 386 
79	41	29	1	29 35 62 66 75 139 143 150 153 201 207 218 251 264 265 281 296 307 317 325 333 354 
80	41	19	2	11 16 19 56 93 97 104 127 238 250 299 313 335 338 340 347 378 380 392 
81	41	29	3	2 15 34 83 124 170 197 202 232 238 271 280 307 320 321 325 389 
82	41	5	4	8 17 36 107 111 112 139 151 160 165 172 210 241 249 278 279 285 329 358 
83	41	7	5	20 34 47 88 99 101 103 135 161 208 243 276 296 306 324 344 379 
84	41	23	6	8 12 17 36 124 139 141 150 163 181 236 246 270 294 301 324 329 368 370 
85	41	37	7	33 37 59 64 94 138 180 184 196 293 295 343 351 365 369 386 
86	41	30	8	28 32 63 67 91 135 144 151 152 174 185 219 233 239 255 327 362 382 384 387 
87	41	11	9	74 98 101 106 110 137 158 167 179 194 208 229 267 327 341 342 360 394 395 
88	41	39	10	22 32 63 80 135 137 182 194 266 385 392 
89	41	19	11	70 74 76 77 139 216 224 243 250 277 304 310 323 340 357 360 361 
90	41	11	12	30 123 153 168 207 217 218 228 265 291 346 363 366 
91	41	30	13	6 24 27 70 99 137 185 190 193 215 223 242 286 306 338 348 373 375 
92	41	28	14	34 46 72 127 147 206 236 251 274 279 301 306 316 320 322 338 353 360 363 378 388 
