Course	Room	Teacher	Time	Students
1	57	10	9	2 6 11 14 20 21 33 36 37 46 53 99 100 105 134 152 156 165 171 176 178 180 196 207 264 270 276 277 300 314 319 327 371 426 450 451 486 501 513 532 560 582 595 
2	46	13	27	1 3 4 16 66 72 80 87 93 130 136 140 142 149 163 177 202 205 227 236 247 257 288 294 295 332 346 355 368 369 380 399 402 418 424 433 435 436 440 452 461 471 474 480 487 489 539 561 565 573 587 
3	57	18	3	38 66 91 103 104 114 123 127 133 137 150 156 186 188 204 215 252 303 305 311 312 318 321 349 383 385 394 401 405 432 440 460 462 463 468 470 476 483 501 510 521 524 538 541 553 586 
4	46	19	16	17 35 42 45 46 52 58 59 60 65 80 96 97 116 117 123 142 148 151 170 205 232 241 245 249 252 258 271 276 293 300 332 340 382 383 392 394 397 409 411 412 413 425 437 442 447 452 482 488 489 491 564 579 582 593 596 
5	46	17	21	10 13 20 21 24 33 48 55 62 75 83 85 88 118 122 142 145 160 163 166 198 206 210 216 221 233 249 250 275 281 285 301 308 310 320 412 427 428 439 442 459 472 473 476 479 500 503 509 531 558 559 561 576 579 
6	57	16	12	20 31 36 39 40 50 66 72 73 79 92 115 135 150 162 200 204 231 236 282 307 310 323 333 343 359 370 377 379 418 445 452 458 464 468 472 484 506 576 597 
7	46	11	29	1 9 40 48 56 70 82 88 101 130 150 169 192 193 203 206 207 217 222 230 240 245 249 290 291 304 315 332 400 411 419 421 423 444 453 459 462 474 482 495 520 523 528 535 543 549 552 554 566 588 
8	46	21	17	2 19 22 50 56 81 95 99 109 117 124 126 158 162 171 182 188 212 233 239 243 262 291 316 322 324 328 338 342 346 349 352 361 382 384 395 429 448 455 456 469 470 473 479 483 485 495 507 525 528 535 542 576 589 598 600 
9	57	13	11	23 39 68 94 125 148 149 186 202 229 241 263 272 288 289 301 327 329 335 336 343 344 355 356 360 367 368 387 399 405 407 416 419 436 437 441 474 532 536 588 599 
10	57	16	10	17 27 29 41 46 67 69 70 75 81 83 89 107 126 184 207 224 250 259 277 290 298 339 377 380 392 404 408 423 426 445 446 450 478 481 491 499 538 571 579 599 
11	46	9	13	3 9 26 30 36 59 60 75 81 105 106 109 128 149 167 182 183 187 191 201 220 232 243 247 251 282 287 292 300 303 304 312 313 351 358 362 386 430 454 475 482 487 490 493 511 519 525 527 550 568 571 575 587 588 
12	46	20	24	6 63 65 67 78 85 86 90 93 98 103 150 151 152 153 160 167 174 176 184 209 228 233 278 287 299 311 321 324 347 359 362 369 390 403 451 459 478 484 487 503 514 530 537 555 558 560 585 587 592 595 
13	46	20	7	23 25 32 51 83 86 110 113 114 116 118 138 145 148 155 181 185 209 242 277 280 295 302 306 308 314 317 320 333 343 366 373 376 389 392 394 400 408 415 422 423 431 453 465 467 481 493 494 504 509 520 521 523 531 535 555 563 573 586 
14	46	5	15	42 43 44 46 56 57 74 91 113 116 132 151 152 155 161 189 200 208 260 274 275 296 297 329 330 334 348 354 371 372 374 391 394 396 397 414 416 420 422 434 442 458 467 472 477 483 490 510 517 535 540 548 551 556 589 594 
15	46	22	11	11 52 57 64 73 74 84 95 119 120 133 141 147 155 156 159 162 196 208 216 230 239 244 254 256 261 279 283 286 302 303 309 319 341 350 371 389 402 415 418 423 435 443 446 467 477 517 545 547 551 554 569 571 573 595 597 
16	46	7	26	12 18 38 55 64 76 102 125 139 143 167 181 185 191 196 198 203 215 226 235 242 265 279 281 299 305 333 340 360 370 378 379 396 403 410 413 417 451 457 470 491 501 516 520 532 542 545 553 555 577 596 
