Course	Room	Teacher	Time	Students
1	11	8	7	49 73 74 80 120 125 141 160 162 172 216 259 261 278 280 384 386 414 
2	31	33	5	41 62 65 68 142 159 165 169 202 243 244 255 260 279 284 307 323 328 334 339 340 345 352 389 399 
3	11	33	9	15 46 47 48 104 126 222 241 286 291 321 330 359 368 374 426 
4	6	8	17	7 11 17 35 45 99 151 158 188 205 211 232 237 265 274 284 309 328 331 342 346 382 386 401 420 424 
5	6	36	7	2 28 32 37 40 42 51 81 84 91 102 109 114 164 221 222 224 250 272 284 292 293 298 307 309 392 402 411 412 
6	6	17	11	41 51 63 92 110 134 170 177 182 183 185 212 231 236 240 244 251 259 279 306 336 345 375 381 384 385 417 
7	6	3	5	4 11 22 25 29 33 42 76 80 98 109 116 124 127 131 135 149 155 189 233 247 281 282 295 297 314 329 350 408 
8	11	27	4	54 93 115 120 132 144 176 205 217 263 283 337 353 375 388 395 402 421 
9	75	21	1	73 94 140 143 149 166 187 191 210 214 228 248 276 285 287 350 378 390 411 419 424 
10	11	10	10	7 19 23 28 52 64 99 102 105 150 160 190 206 286 290 350 371 380 
11	11	11	5	3 12 18 28 31 114 200 217 218 235 256 304 327 343 358 362 403 419 424 
12	75	34	2	10 20 36 45 58 95 113 142 156 187 218 221 222 238 270 287 342 356 363 368 412 
13	11	10	2	13 32 51 54 59 68 71 93 147 148 150 182 189 240 241 245 343 355 403 
14	31	30	7	5 7 77 100 135 146 150 163 182 195 207 220 233 251 260 270 276 295 332 341 387 389 394 422 
15	75	4	13	20 26 74 87 92 99 105 106 138 190 195 203 204 212 269 315 346 348 402 413 
16	6	26	3	4 15 35 39 60 75 76 77 112 125 141 143 154 174 192 209 215 229 231 233 243 253 262 264 268 277 335 390 398 413 419 
17	6	14	6	16 19 23 27 46 49 52 65 84 87 88 100 179 206 241 270 275 330 338 349 359 367 379 383 394 401 402 425 
18	31	37	9	14 33 55 66 83 122 149 177 189 206 216 221 236 258 267 312 316 342 350 364 370 397 411 418 423 
19	6	4	16	14 35 39 61 63 76 103 108 178 197 213 244 247 262 266 285 288 290 291 297 319 340 385 388 390 394 
20	75	7	7	34 53 96 123 128 174 185 192 201 210 218 246 249 300 358 363 378 382 397 399 407 
21	11	32	3	1 11 122 146 203 224 294 322 325 338 355 382 395 400 403 404 414 426 
22	6	28	18	36 40 59 91 112 120 127 128 129 180 191 195 202 242 250 254 257 265 305 308 317 318 319 331 414 
23	31	6	8	23 31 39 49 51 57 58 67 84 103 131 149 179 186 247 271 291 326 373 381 391 414 417 
24	44	16	4	89 90 99 122 131 133 137 138 321 322 367 384 
25	31	23	11	1 9 11 21 38 47 86 98 103 121 135 169 190 246 248 267 294 307 324 334 337 357 
26	75	32	6	32 44 69 94 105 137 139 159 177 184 187 230 238 239 247 257 315 324 348 370 409 426 
27	6	22	1	4 6 15 24 25 26 59 76 80 107 111 127 134 141 156 170 171 180 194 212 230 239 249 263 267 314 325 329 344 348 349 379 380 395 400 
28	6	31	10	14 25 86 111 152 193 198 205 209 210 236 242 254 262 272 275 277 293 301 302 306 343 346 360 383 385 391 421 
29	44	14	2	1 3 26 42 57 61 112 160 201 254 258 259 263 267 339 
30	11	15	1	8 43 61 96 104 114 147 150 161 162 163 174 203 281 311 333 336 408 422 
31	11	18	14	1 9 26 42 93 145 157 175 225 291 294 309 311 318 338 405 406 416 
32	44	15	3	13 29 30 37 41 106 126 136 228 286 315 354 415 416 
33	6	28	8	10 16 36 37 43 75 78 83 86 92 121 151 198 207 215 220 224 229 237 294 297 315 317 324 389 397 405 407 
34	75	37	5	13 21 24 44 49 69 72 105 106 167 192 251 273 276 313 319 347 351 359 393 395 415 
35	75	31	18	50 71 72 75 85 119 156 166 188 243 264 278 283 293 300 304 321 334 376 
36	11	18	6	2 29 31 41 113 131 147 175 193 253 289 308 311 357 384 397 410 413 422 
37	6	30	14	16 50 56 78 81 82 111 116 127 134 164 199 227 228 284 296 337 343 344 345 361 363 369 372 391 399 
38	31	23	2	30 70 72 82 130 155 161 171 179 223 229 236 272 274 292 310 320 338 352 357 365 371 406 407 408 410 
39	75	6	14	30 32 33 47 63 89 102 107 118 152 163 261 268 336 351 367 374 378 420 426 
40	31	17	6	8 36 98 102 114 121 123 153 168 172 178 202 207 222 226 231 260 288 303 304 320 335 356 364 371 
41	75	26	10	6 50 72 78 101 104 128 134 140 157 163 173 181 220 233 250 271 297 310 344 
42	11	27	18	22 28 139 158 165 186 214 225 234 329 361 362 365 385 400 417 
43	6	16	15	2 17 27 55 58 64 71 108 140 141 167 176 191 211 221 227 242 264 269 299 321 327 369 390 396 400 409 
44	75	11	4	24 38 66 88 101 180 183 202 204 223 232 246 265 275 287 310 316 326 333 349 419 
45	31	22	16	10 31 57 58 60 66 85 186 225 265 282 293 296 302 303 316 349 376 396 410 421 424 
46	6	24	2	7 12 44 97 109 129 133 144 184 190 197 208 209 213 217 219 232 249 252 253 256 271 276 290 298 316 361 376 401 420 
47	31	5	18	3 10 12 17 69 77 96 109 137 151 154 170 249 323 355 364 368 369 377 392 405 418 
48	11	3	8	5 29 53 104 143 176 178 201 280 295 314 320 323 325 335 380 394 398 412 
49	31	2	10	33 44 155 156 179 186 196 200 208 211 227 256 263 322 332 354 356 366 370 386 388 392 416 
50	75	7	15	18 22 57 117 153 161 174 197 203 213 226 248 252 254 285 286 336 411 421 
51	31	9	3	20 62 86 94 116 132 137 173 223 245 252 260 269 274 289 301 313 318 374 387 393 401 407 
52	11	25	13	14 45 79 83 108 118 144 166 187 213 215 248 298 300 302 332 389 417 
53	11	25	15	48 125 146 181 214 232 235 239 289 307 317 318 341 347 362 
54	75	36	16	24 30 43 68 73 89 123 180 194 205 234 251 256 283 287 306 317 373 412 
55	11	2	12	39 67 100 115 148 172 177 228 266 274 303 308 319 334 371 398 404 
56	31	35	4	6 20 113 119 152 153 159 167 175 181 188 194 206 224 257 264 280 289 329 331 340 358 369 
57	31	13	13	8 21 38 46 65 117 123 148 162 169 173 178 188 196 235 255 299 372 376 403 405 
58	75	1	8	13 96 110 126 135 157 164 168 195 219 275 312 313 340 342 351 356 365 370 379 383 
59	31	21	17	59 61 64 67 100 162 168 181 199 208 210 219 239 257 266 303 327 335 372 373 375 377 379 
60	6	20	9	12 19 56 87 101 103 129 130 142 151 159 172 173 196 234 237 238 240 255 278 280 323 348 366 393 416 420 
61	6	19	4	21 23 35 48 53 65 70 85 106 121 124 136 142 145 155 158 218 230 255 266 268 279 285 352 360 368 372 404 406 408 415 
62	75	34	12	45 69 70 107 111 112 126 143 153 168 171 183 207 212 229 258 271 302 309 331 393 
63	75	13	9	4 9 18 43 54 79 88 95 97 110 193 227 281 298 339 353 355 373 381 404 422 
64	6	12	12	8 16 54 74 101 118 124 128 138 140 144 147 154 191 198 238 305 306 326 328 330 341 358 362 366 388 
65	11	35	11	15 60 88 130 148 194 199 225 277 283 308 325 352 354 363 367 377 387 
66	75	38	17	22 34 55 79 80 84 87 90 115 120 157 184 192 197 244 245 278 314 423 
67	75	1	3	2 27 38 46 52 56 73 108 118 129 167 208 216 235 299 320 330 365 375 378 
68	6	5	13	34 47 52 62 63 64 82 93 95 116 124 139 200 231 252 253 268 292 295 296 301 310 326 347 382 423 425 
69	31	24	1	17 19 27 34 37 60 68 74 90 117 154 160 169 183 199 237 241 246 250 282 292 322 347 409 410 425 
70	31	20	12	5 53 75 79 110 136 219 223 226 242 243 261 301 324 332 333 344 345 361 380 381 399 409 423 
71	31	38	14	40 85 92 95 122 130 165 166 170 189 196 198 211 240 281 288 305 327 333 364 386 396 398 
72	11	19	16	40 70 82 117 133 193 216 261 273 311 312 337 377 383 392 
73	75	12	11	55 66 71 90 91 97 119 132 146 214 215 226 269 272 299 305 341 366 391 418 425 
74	11	29	17	6 18 78 81 83 98 125 165 201 204 262 282 288 312 357 360 396 
75	44	29	1	67 97 113 115 132 152 175 182 185 258 259 346 354 406 
76	31	9	15	3 9 50 62 81 119 138 139 145 158 200 209 217 270 273 296 304 313 351 359 360 387 413 
