Course	Room	Teacher	Time	Students
1	36	3	42	70 92 95 100 116 170 183 224 242 265 267 274 313 362 370 387 390 408 463 467 472 478 506 512 538 546 554 559 568 593 599 609 620 640 650 656 678 713 726 730 745 750 754 759 777 779 780 784 786 811 820 821 839 868 870 873 
2	94	27	5	47 64 65 73 95 106 114 126 127 129 154 171 174 180 200 203 213 230 239 240 272 290 297 313 331 366 410 426 429 431 454 486 508 529 551 584 609 612 613 617 620 663 682 689 706 708 720 725 736 774 785 802 805 819 844 
3	36	28	6	17 55 59 73 75 111 114 123 135 145 151 153 157 158 184 188 207 212 225 228 229 238 241 251 258 261 266 281 304 322 334 358 367 379 385 394 424 445 448 472 474 475 483 484 495 540 572 593 603 622 628 644 646 669 677 691 694 698 704 707 709 731 785 865 
4	36	4	17	37 46 116 134 137 146 176 181 206 225 229 247 252 265 270 274 282 285 286 290 337 348 351 371 372 383 390 403 410 433 442 444 449 450 463 468 484 496 547 564 569 588 622 663 685 686 711 714 724 726 766 774 784 788 798 801 812 829 852 866 
5	36	6	36	42 45 54 56 58 77 89 96 114 119 131 163 174 175 180 184 186 203 215 223 233 241 251 284 286 289 301 325 339 361 440 448 466 476 499 528 531 549 550 591 616 637 652 660 683 704 710 718 720 721 727 743 750 755 785 798 848 849 
6	36	28	7	25 41 64 71 78 88 93 119 148 161 162 172 175 182 208 217 240 257 259 262 289 299 323 334 343 381 384 387 391 404 418 424 430 435 436 457 460 475 525 530 541 549 559 562 614 625 630 631 653 654 657 673 678 698 729 751 777 780 789 804 841 842 867 869 
7	94	17	3	7 19 23 39 40 79 81 113 121 141 172 189 199 202 208 211 216 242 252 256 307 317 328 351 357 358 392 394 401 418 419 432 445 490 532 546 565 571 588 592 612 620 634 639 664 665 728 747 756 780 791 795 831 834 843 
8	94	3	6	3 13 26 43 44 58 61 71 77 80 85 87 99 103 126 142 149 162 200 217 226 282 287 288 309 315 323 341 364 395 397 442 458 473 501 503 511 528 552 553 597 619 655 728 752 789 795 800 809 810 846 853 
9	36	14	24	15 24 51 57 62 81 101 111 132 138 178 232 267 314 330 344 347 349 365 370 383 388 391 416 426 431 455 467 476 491 503 505 506 507 531 538 547 558 559 584 596 601 605 644 674 675 681 692 704 708 716 727 732 737 738 743 756 775 793 811 812 
10	36	21	5	9 11 16 28 58 60 86 87 120 138 166 196 198 216 219 231 243 282 284 286 292 296 361 369 373 383 385 407 413 422 443 462 464 480 537 549 550 595 596 603 608 616 621 630 642 644 645 656 685 705 715 729 751 773 782 808 813 814 830 833 845 858 870 873 
