Course	Room	Teacher	Time	Students
1	19	9	42	67 136 146 188 195 207 253 268 276 307 315 337 357 361 374 398 400 417 423 431 438 444 461 463 485 491 493 517 548 553 561 598 625 626 646 662 671 713 734 739 801 820 831 862 865 873 874 910 933 951 957 962 989 
2	19	13	21	28 49 56 66 77 112 121 123 139 160 167 182 187 228 238 281 304 314 338 351 379 380 386 387 415 454 456 467 476 507 511 513 550 552 554 563 583 618 641 644 649 702 709 716 729 742 744 747 757 899 902 939 956 971 978 991 1002 
3	3	30	14	58 106 124 166 185 239 331 352 355 373 389 391 405 490 504 520 541 573 597 605 617 629 653 681 689 690 732 735 739 744 756 766 775 813 816 855 863 868 919 927 947 959 975 979 984 986 989 
4	19	1	28	12 26 32 36 41 42 60 61 74 84 110 112 154 156 163 165 185 186 271 273 277 294 301 316 319 341 381 392 435 444 447 459 474 475 522 534 536 555 563 588 608 622 639 669 677 703 719 748 769 803 807 865 874 932 936 
5	3	10	33	14 46 71 177 193 283 308 327 353 369 389 392 472 487 500 512 559 561 567 579 605 630 647 657 704 746 754 764 765 782 828 875 931 936 956 960 961 997 1005 
6	3	25	8	6 12 13 18 37 50 66 94 121 132 174 195 198 210 232 239 249 250 262 272 329 350 366 375 384 397 478 482 540 543 592 605 607 638 645 652 653 720 721 758 786 832 847 857 904 976 988 
7	19	29	24	39 40 114 115 130 174 192 196 207 211 216 225 227 231 253 254 278 320 331 351 371 413 422 445 495 496 501 506 510 530 556 558 572 586 587 594 669 672 687 740 766 782 788 792 794 797 817 832 877 905 906 960 982 998 1000 1004 
8	3	36	20	24 30 40 43 99 100 102 114 151 165 180 223 228 231 242 285 287 318 322 339 349 395 401 413 415 438 444 502 551 552 646 675 677 694 708 716 794 802 841 846 857 888 904 912 913 
9	3	9	29	14 35 43 60 87 100 108 133 142 151 152 164 251 269 296 306 323 367 386 428 455 486 513 522 531 581 593 644 655 665 686 699 749 767 769 787 795 848 917 937 950 973 
10	3	6	18	9 14 105 112 122 164 167 198 248 313 335 344 352 382 395 396 484 491 509 514 545 546 564 572 603 606 608 614 644 657 687 700 704 719 732 736 757 812 813 828 886 902 912 914 964 987 
11	19	6	20	8 55 77 124 148 154 169 170 191 197 207 218 263 338 345 347 374 409 457 464 465 480 504 519 523 532 534 542 557 564 614 645 665 671 673 682 684 701 715 752 763 806 815 830 858 864 875 895 899 914 920 923 963 993 994 996 999 
12	3	26	22	25 28 45 47 103 120 149 204 209 210 229 236 238 256 266 284 301 334 358 377 382 431 494 521 575 620 624 634 668 690 718 733 739 783 796 844 862 882 888 898 951 959 991 
13	3	19	19	27 36 47 96 108 116 131 133 145 161 223 244 249 285 292 309 373 380 408 421 432 454 471 519 534 535 592 639 727 735 736 757 788 805 834 836 856 862 878 916 936 966 987 989 
14	19	1	13	2 10 13 14 17 29 53 57 59 69 72 110 118 120 137 167 169 190 205 265 276 295 299 311 316 321 363 387 426 434 437 445 449 452 455 463 499 500 509 511 562 595 616 639 650 656 667 671 721 730 750 778 837 866 878 884 896 942 958 977 979 
15	19	13	6	11 19 54 69 95 118 123 127 129 146 159 174 212 225 250 252 264 279 284 289 299 337 348 350 370 419 433 437 458 479 512 533 543 560 574 591 608 612 616 620 636 640 649 663 675 678 685 686 694 700 711 746 780 809 815 827 835 847 879 895 923 933 935 946 961 
16	3	14	34	52 106 119 141 166 185 200 219 234 259 296 338 379 449 454 481 497 515 536 569 613 642 694 697 714 724 789 792 804 824 871 899 901 934 944 996 1000 
17	3	12	10	5 42 50 74 153 154 175 180 184 190 208 241 252 271 281 296 319 320 372 420 429 432 446 481 547 559 579 596 597 600 602 609 631 674 698 724 740 821 826 851 863 879 881 925 940 941 964 998 
18	19	11	22	26 34 68 70 80 113 117 129 201 235 261 276 314 332 346 349 367 434 446 448 467 468 488 489 514 538 545 573 584 591 594 623 641 653 664 683 691 698 700 722 744 779 784 788 807 813 822 836 847 867 869 915 934 952 960 982 1006 
19	3	22	1	41 83 86 140 157 187 193 225 243 280 335 346 349 359 364 368 403 449 455 466 484 508 510 528 547 561 577 602 607 628 633 634 641 659 670 681 685 715 726 734 749 754 760 776 794 801 843 852 861 934 942 
20	3	11	25	25 29 32 65 68 76 78 101 104 105 132 136 168 175 255 288 302 315 372 386 390 401 412 497 501 557 567 575 617 627 671 682 691 725 750 751 779 784 806 808 853 860 911 930 
21	19	19	34	16 18 29 74 98 149 198 204 216 224 305 312 328 348 383 390 416 438 459 466 513 528 529 537 541 561 571 596 606 672 692 708 728 753 773 786 799 839 841 844 872 882 902 904 908 911 915 921 932 946 959 994 999 
22	3	26	4	44 48 63 97 108 128 162 177 205 220 242 255 272 312 328 332 359 362 365 379 400 402 415 462 492 532 570 576 595 601 626 630 658 724 743 752 768 805 816 843 866 885 886 895 909 922 944 946 967 977 
23	19	8	3	3 30 54 79 111 129 136 160 186 202 233 248 250 270 275 297 326 334 369 436 463 471 475 480 487 502 512 530 536 537 563 575 578 609 612 635 640 658 670 681 707 722 733 754 759 771 783 823 833 845 860 861 863 870 885 891 896 897 917 932 936 955 963 966 973 1006 
24	19	31	8	17 62 75 76 80 85 129 135 143 163 181 182 233 252 306 313 323 331 356 370 380 390 422 450 454 466 469 470 486 493 501 521 569 575 582 602 643 648 668 673 680 692 705 706 730 733 749 763 784 811 812 821 825 837 850 854 859 903 905 916 917 939 943 955 984 
25	19	24	37	58 88 90 119 122 147 150 156 176 183 235 241 260 268 325 350 378 388 399 401 406 452 453 462 522 558 570 581 635 643 645 676 703 742 745 755 756 778 781 791 803 827 861 875 876 903 923 931 949 972 974 976 997 
26	19	25	9	19 20 23 25 66 72 84 96 118 133 159 171 189 208 222 232 235 277 287 340 354 360 368 371 422 423 428 439 472 479 480 497 502 520 530 542 548 550 563 598 607 616 688 726 745 747 748 749 759 768 773 787 799 807 814 823 864 901 909 943 945 949 950 996 
27	3	30	7	6 33 34 59 67 95 114 117 124 143 144 171 188 200 218 237 297 303 320 356 375 398 407 431 475 490 523 542 551 576 650 659 703 707 781 790 791 808 820 829 848 866 867 890 929 940 955 993 
28	19	17	23	46 48 70 75 79 110 121 134 155 177 216 217 278 286 303 312 326 370 384 390 400 410 516 517 539 546 557 577 581 587 609 610 611 613 647 665 668 669 678 684 695 720 737 745 768 796 834 836 869 884 894 920 930 937 938 951 992 
29	19	20	11	34 36 42 65 71 80 84 85 87 111 117 135 149 152 153 175 179 197 204 236 293 297 323 369 371 382 385 388 392 400 405 409 416 420 484 493 521 536 540 552 587 594 601 616 642 656 660 696 712 717 736 758 760 767 774 820 839 851 852 875 924 985 993 
30	19	24	32	1 2 20 22 44 49 86 89 93 113 243 257 274 283 286 360 366 388 397 407 418 421 457 458 465 503 516 518 541 542 553 598 609 653 655 668 685 686 688 689 703 709 738 773 785 799 800 829 911 915 927 968 972 980 
31	19	17	4	2 17 28 38 58 69 103 126 141 155 166 195 200 210 221 230 233 246 322 333 350 353 381 421 426 440 442 443 445 474 496 511 517 526 544 555 566 569 602 613 615 640 643 664 705 707 711 729 731 762 763 764 775 803 831 838 858 860 906 907 921 925 932 950 958 981 1002 
32	19	16	19	9 10 25 61 73 74 79 97 98 109 114 138 147 153 176 178 194 221 234 236 272 273 299 304 368 369 387 399 402 433 439 453 457 470 472 540 543 565 627 642 690 695 748 762 772 830 833 841 865 876 889 892 897 927 929 935 937 978 985 
33	3	15	6	49 55 65 76 82 93 102 104 109 116 233 249 254 258 291 305 307 308 340 343 379 391 404 413 427 456 472 480 486 495 510 537 559 564 597 618 627 677 695 726 731 765 798 813 919 939 949 956 
34	3	31	28	16 21 30 51 59 113 140 206 231 259 261 263 309 383 403 443 519 531 592 604 611 615 638 654 658 686 702 722 730 734 783 795 800 810 817 824 886 893 894 909 990 
35	19	22	25	1 16 51 52 137 139 144 154 158 183 213 214 232 256 282 285 305 324 330 363 382 393 403 407 426 462 468 496 504 507 524 535 565 570 571 572 610 615 623 688 704 770 776 789 830 874 884 891 896 914 918 928 945 962 980 1005 
36	3	36	15	31 44 56 67 115 126 131 143 151 173 193 227 242 262 269 287 295 317 318 353 361 366 403 418 436 493 500 506 562 693 709 712 717 799 818 819 838 849 850 878 888 890 904 920 924 947 
37	19	15	26	50 53 73 130 131 196 201 202 222 226 228 257 281 316 364 430 441 446 469 470 473 482 505 510 526 549 568 590 622 639 640 651 654 658 666 667 691 712 722 733 734 767 769 782 783 796 802 806 809 831 834 878 892 933 991 
38	3	2	3	22 26 52 71 72 82 89 95 98 118 125 148 214 221 240 247 263 280 289 305 351 357 434 458 467 508 509 553 571 582 589 593 596 605 619 637 638 656 725 753 757 791 840 881 893 901 906 954 980 990 1003 
39	3	3	13	31 58 94 142 157 173 219 224 254 269 336 353 360 384 406 425 488 539 555 599 655 661 664 674 693 709 729 735 752 756 814 833 853 860 867 873 890 903 912 937 944 965 968 971 975 989 
40	19	5	33	23 39 47 80 82 90 103 106 109 132 171 197 203 205 210 239 291 298 328 362 405 430 444 451 455 479 497 503 506 525 531 583 585 626 651 675 681 688 760 777 780 785 787 797 842 854 855 858 884 903 942 959 973 992 
41	3	20	31	11 39 44 46 49 134 160 162 163 188 276 279 294 296 299 315 340 341 364 386 404 450 464 492 499 515 597 624 685 712 720 723 773 857 872 906 910 915 918 961 966 1003 
42	3	33	17	57 65 73 88 96 100 102 104 150 158 168 183 213 240 241 261 289 298 325 331 348 397 448 451 453 514 539 565 567 584 651 656 674 684 736 738 806 833 851 873 883 907 963 981 986 987 991 992 
43	19	33	15	3 15 51 57 82 113 142 164 180 255 286 290 291 327 360 373 392 401 404 411 415 429 430 441 450 460 473 513 519 533 541 558 581 588 612 617 620 629 631 650 662 678 687 691 695 696 710 724 741 755 808 814 831 856 864 881 907 972 998 1005 
44	3	37	9	5 7 60 140 153 169 170 172 179 186 211 214 216 282 292 314 338 394 417 442 445 460 461 469 482 491 509 522 531 544 545 554 567 576 624 636 637 657 679 716 728 822 838 859 913 922 984 995 
45	3	16	32	13 15 81 155 173 185 193 271 290 341 352 393 398 427 501 505 520 532 535 589 593 600 630 632 645 662 680 687 723 726 747 759 768 826 946 958 962 970 979 1006 
46	19	32	5	7 41 64 97 103 124 133 137 151 162 176 182 194 207 211 215 230 258 270 288 334 378 402 413 419 456 470 489 507 521 549 556 579 580 582 590 623 648 654 659 663 672 682 719 728 790 798 828 839 843 847 848 852 854 855 857 897 898 900 923 929 948 971 972 988 997 
47	19	37	36	10 20 41 77 90 109 128 157 181 188 194 229 238 240 259 267 280 282 302 319 327 345 356 372 380 383 396 397 418 490 549 551 553 615 647 659 689 701 705 710 717 759 774 819 830 838 840 845 869 880 913 931 1006 
48	19	28	31	10 28 35 57 68 94 115 126 138 148 199 219 248 253 264 310 326 330 336 342 354 355 361 371 420 439 465 476 477 498 524 540 580 596 599 636 683 689 714 738 754 793 802 811 818 826 889 907 920 983 995 997 998 1002 
49	19	4	38	19 37 40 43 45 55 85 92 120 212 217 224 226 235 255 259 308 311 319 324 330 375 384 414 443 468 476 545 550 578 603 606 611 618 619 676 700 735 740 751 765 774 810 817 820 827 850 888 900 952 954 967 969 
50	3	34	16	9 93 147 158 176 178 204 209 228 256 268 273 277 278 281 300 352 387 410 423 425 494 516 533 600 601 648 683 699 743 748 760 786 794 814 815 842 868 869 891 929 935 939 957 977 986 
51	19	12	12	8 38 61 63 75 111 127 149 159 177 195 198 201 217 220 224 230 256 271 284 306 336 357 381 408 426 477 512 523 524 529 533 539 549 555 585 621 672 697 701 706 710 729 758 765 772 782 793 798 812 841 842 855 872 894 945 976 977 985 994 995 
52	19	2	39	4 12 32 33 71 84 91 104 134 150 152 178 189 190 220 244 245 247 261 279 285 295 346 361 391 414 417 425 471 476 491 554 595 632 633 669 680 747 770 771 811 845 849 866 910 918 921 927 951 953 974 982 999 
53	3	7	2	19 24 35 62 96 101 119 145 146 157 186 192 194 197 205 244 245 257 278 314 317 332 358 385 440 483 494 577 578 613 625 664 680 696 727 770 772 801 808 853 882 893 898 900 908 912 941 949 968 1004 
54	19	8	27	4 7 12 18 45 68 69 72 115 172 190 203 209 212 229 282 303 309 313 329 354 365 411 416 417 427 453 459 474 481 492 499 500 506 516 528 562 626 651 730 746 758 786 787 805 829 851 859 887 895 897 970 983 990 1000 
55	19	5	2	3 38 64 70 79 85 86 91 98 128 138 144 165 171 174 181 191 202 215 223 229 234 265 268 301 302 306 322 339 343 349 389 393 404 405 424 437 449 524 527 547 559 579 585 679 692 738 742 743 763 776 781 785 797 800 812 817 840 856 892 909 925 935 947 954 1001 
56	3	34	11	16 63 83 105 116 139 169 181 208 284 292 321 339 367 423 432 505 527 538 560 574 578 625 662 663 666 673 697 721 723 740 752 772 816 854 870 876 877 917 933 934 971 975 978 982 999 1005 
57	3	38	5	27 53 78 87 95 116 234 274 275 289 308 322 335 341 345 368 370 375 377 396 412 429 432 459 469 474 508 517 523 538 551 568 592 637 646 652 676 795 825 829 837 846 849 863 926 938 970 983 
58	3	29	21	15 97 127 131 136 209 211 212 237 242 243 262 266 277 335 336 378 424 436 448 464 484 485 486 487 544 556 560 568 614 635 670 718 762 764 766 790 819 916 941 955 981 986 1001 
59	3	35	23	1 21 27 51 54 67 73 86 92 125 166 168 179 294 316 317 325 421 446 462 489 503 525 562 591 621 667 725 793 798 810 818 843 845 846 862 879 956 965 966 973 978 979 
60	19	35	16	2 3 33 37 56 59 63 107 125 126 128 143 156 162 168 184 187 221 240 246 264 270 274 291 297 310 321 344 393 396 399 416 424 429 431 447 450 467 478 488 492 495 502 548 568 589 638 642 677 737 741 776 789 872 941 953 967 976 990 1004 
61	19	27	29	4 7 9 18 24 31 70 76 81 141 203 218 227 231 237 258 265 279 286 290 294 304 324 334 411 418 434 456 499 514 532 612 617 628 634 666 674 690 704 713 718 720 732 741 762 777 792 822 832 918 954 967 983 
62	3	32	12	17 27 30 33 39 91 93 102 119 135 141 150 161 172 226 239 292 293 295 343 359 378 394 410 436 440 544 560 586 598 601 619 628 643 650 652 655 739 750 780 809 823 899 916 928 938 950 981 
