Course	Room	Teacher	Time	Students
1	70	26	11	17 61 67 68 96 111 123 137 170 172 176 203 277 301 320 323 333 353 416 424 449 508 526 573 575 643 673 751 802 809 845 872 895 926 934 1010 1012 1025 1055 
2	75	7	2	11 16 38 43 57 60 89 96 109 121 130 131 134 141 167 238 272 280 333 365 386 449 527 552 557 566 601 610 640 648 656 695 697 729 732 781 811 812 849 851 873 884 911 962 1027 1030 1042 
3	75	15	1	6 29 41 49 56 58 66 107 114 118 130 137 161 209 216 260 362 369 371 382 406 411 430 464 482 499 502 547 589 597 637 645 696 728 757 784 798 816 822 898 917 931 939 944 957 959 1007 
4	70	21	1	32 48 52 76 149 152 154 159 177 237 267 284 314 316 342 352 418 419 446 471 478 516 533 563 573 578 629 635 650 701 732 742 776 793 795 841 895 929 979 1010 1019 
5	4	12	5	28 59 60 84 97 101 103 116 133 142 181 278 298 311 346 372 381 388 390 407 471 472 486 504 520 530 557 653 678 679 706 709 730 776 799 887 916 919 942 1040 
6	10	28	8	5 26 97 116 131 211 225 272 279 280 322 359 406 410 411 416 417 460 471 497 519 572 647 699 709 735 784 797 813 898 955 
7	70	13	7	33 84 242 271 272 376 410 414 415 416 491 502 545 552 555 582 590 641 660 672 694 699 726 739 750 761 777 853 868 872 876 883 889 920 935 939 950 955 990 994 1015 
8	70	3	4	4 12 31 36 70 73 80 83 108 171 189 207 237 252 257 266 278 317 377 432 434 456 459 525 567 572 595 608 738 749 766 768 787 791 792 827 872 908 925 932 1012 1042 1058 
9	37	32	10	25 63 94 109 137 166 176 185 200 332 351 355 437 451 472 503 514 524 536 559 560 593 601 649 691 733 756 766 801 856 858 865 867 875 893 900 905 908 917 918 934 937 948 978 1000 1006 1056 
10	37	29	7	17 57 120 125 180 196 221 225 243 284 308 312 370 378 397 425 429 506 528 573 580 585 614 615 626 629 634 636 679 725 738 748 762 765 772 775 855 865 884 909 928 931 984 999 1003 1037 1038 1042 1043 1046 
11	59	14	6	35 76 87 111 131 134 191 192 263 284 302 322 341 364 372 409 411 437 439 441 460 468 477 500 580 598 615 651 656 693 712 767 795 801 848 862 887 915 920 993 1036 1040 
12	70	35	8	2 7 22 43 50 52 107 155 219 234 239 290 356 395 415 442 444 454 509 521 578 619 623 644 648 707 751 765 785 803 859 873 880 905 914 935 946 1017 
13	37	35	6	46 47 77 96 99 114 122 133 137 166 171 194 204 207 211 245 301 319 373 383 402 405 422 435 510 511 529 538 549 628 663 706 716 725 759 768 796 817 827 837 851 863 879 904 911 945 946 964 976 
14	10	19	5	13 25 118 255 276 336 378 404 409 412 420 426 467 474 495 541 560 566 574 580 622 632 636 647 648 685 766 767 787 788 886 911 937 949 990 1049 
15	4	18	8	12 35 59 60 101 102 113 147 163 213 338 339 349 364 456 459 504 513 596 612 614 636 646 657 673 688 694 733 789 812 852 862 889 903 928 948 963 986 987 999 1024 1030 
16	59	38	2	61 79 87 172 253 285 346 360 374 377 382 409 428 451 466 490 496 504 507 534 550 569 606 609 611 692 703 712 766 790 871 876 954 970 992 998 1005 1009 1012 1020 1023 1034 1054 
17	4	27	11	14 48 85 129 185 238 251 303 347 382 389 393 415 429 445 452 464 474 484 549 570 582 588 599 605 639 670 748 754 786 856 889 896 913 923 952 972 1013 1015 1039 1056 
18	20	20	1	14 22 37 47 62 115 236 259 264 276 295 296 299 317 318 429 431 473 476 500 517 523 537 556 561 568 588 593 606 614 617 653 668 669 683 737 750 785 807 810 812 833 853 862 878 880 887 902 914 938 945 969 985 1036 1044 
19	4	22	1	2 5 71 78 127 132 136 147 166 193 203 254 292 312 321 325 357 365 368 370 403 413 490 531 598 599 609 620 631 644 691 743 758 847 892 904 908 925 927 933 989 993 1013 1049 
20	59	4	1	11 74 100 113 163 192 213 217 227 246 255 256 282 289 324 327 329 346 379 427 438 483 485 492 506 510 557 600 618 684 707 709 731 752 759 763 899 934 936 937 941 942 976 1015 1037 
21	28	1	6	21 31 33 38 39 108 120 143 183 193 208 215 220 229 261 268 312 313 318 338 414 434 501 515 523 543 551 556 557 564 567 611 626 655 659 675 683 687 750 763 770 773 800 836 898 910 947 984 995 997 1005 1014 1024 1033 1051 
22	28	38	8	47 119 121 128 140 153 157 158 167 197 224 291 293 330 348 366 369 377 403 453 484 533 535 539 569 631 638 665 680 687 722 743 778 787 788 804 806 824 830 832 834 838 857 860 890 891 901 909 930 972 1011 1016 1020 1049 1057 
23	59	31	11	15 20 26 106 135 148 181 250 262 340 344 356 394 409 427 431 441 462 475 505 509 512 560 626 686 688 719 724 733 764 778 798 815 847 848 878 881 959 971 981 1040 
24	10	17	2	12 21 27 82 112 117 175 199 220 236 240 259 340 350 397 402 417 422 462 537 558 581 600 616 619 641 663 668 670 724 769 780 806 822 963 1021 
25	20	25	6	51 125 156 168 173 182 213 238 239 273 281 308 329 357 424 433 448 519 527 545 610 627 633 664 703 704 713 730 734 774 790 818 825 876 882 894 912 918 919 922 925 927 938 970 985 999 1000 1007 1017 1019 1039 
26	10	42	7	5 27 47 78 136 148 204 264 275 351 438 450 460 480 537 613 752 756 780 785 794 798 835 837 842 940 964 987 1010 1061 
27	20	44	9	9 14 32 41 53 72 113 130 159 194 198 254 259 269 284 295 346 348 436 442 466 493 501 507 508 566 573 596 612 631 653 656 671 707 759 771 819 824 827 843 854 881 898 946 947 967 985 990 1024 1036 
28	4	10	3	2 50 53 99 103 126 139 155 210 228 230 269 287 304 318 347 355 366 422 438 453 507 534 601 611 647 672 680 736 755 762 804 829 873 874 885 904 932 940 973 974 994 1022 1037 1055 
29	10	9	4	15 19 61 74 128 146 194 203 225 240 248 265 304 356 405 421 444 500 580 582 586 589 650 664 702 746 757 764 868 922 951 965 966 988 991 
30	59	13	8	1 11 23 53 91 108 150 242 288 300 307 311 340 357 421 424 465 536 541 575 603 678 683 713 718 721 728 749 763 791 808 831 837 839 840 896 944 988 1004 1007 1032 1053 
31	59	11	10	59 88 108 162 187 193 233 234 236 240 252 271 286 305 327 374 381 384 397 457 463 470 490 493 535 653 672 689 698 718 720 803 808 861 920 957 982 996 1002 1004 1009 1018 1046 1050 1059 
32	75	25	7	3 10 36 65 68 98 104 111 141 142 160 162 175 179 253 325 366 401 458 498 499 514 518 541 554 592 603 631 635 642 663 697 715 721 796 811 812 814 846 869 875 879 913 1002 1020 1024 
33	10	15	10	23 29 93 127 179 188 202 214 230 244 261 270 275 298 313 343 361 389 555 629 652 679 713 746 754 775 859 895 936 958 980 
34	75	41	3	1 19 38 40 62 69 102 117 120 160 199 201 209 251 254 271 274 275 291 299 332 387 434 468 503 522 550 553 569 577 620 651 652 702 771 779 795 796 798 814 854 864 923 992 993 1051 
35	20	23	10	8 52 75 83 95 128 129 160 173 199 206 216 221 232 246 268 272 335 365 392 450 455 495 497 508 547 571 572 602 638 651 687 697 710 727 731 734 740 741 770 788 824 841 843 851 896 907 919 951 967 1023 
36	10	12	11	77 87 98 100 146 159 184 224 233 252 266 367 404 440 447 467 511 525 567 569 632 840 867 978 1021 
37	70	30	10	34 38 71 112 134 152 157 198 222 249 258 304 370 379 393 442 504 520 583 608 621 630 658 665 717 719 729 791 828 842 846 916 953 961 984 1027 
38	37	16	1	34 44 91 94 185 195 201 212 228 253 323 360 373 377 380 407 423 432 440 447 450 487 518 579 585 591 592 638 641 665 666 681 703 722 723 748 754 773 831 849 877 886 935 962 966 984 1002 1030 1053 1060 
39	20	9	11	12 45 69 82 97 126 149 169 186 206 241 265 288 310 334 371 384 408 418 426 446 451 500 521 535 550 587 602 610 624 634 644 660 661 777 819 831 884 921 928 951 958 968 980 999 1022 1028 1035 1041 1047 1057 
40	28	36	10	32 81 89 98 110 116 117 145 153 174 178 186 191 235 242 276 300 310 323 329 331 364 383 413 414 431 491 499 522 529 543 551 579 637 655 674 686 692 723 744 786 806 815 817 826 869 886 950 988 995 1016 
