Course	Room	Teacher	Time	Students
1	25	4	20	9 22 34 42 54 72 109 128 150 167 171 180 212 213 223 230 303 308 340 363 371 379 422 500 507 548 558 592 597 622 649 663 667 700 721 738 746 759 782 824 847 851 916 930 955 971 975 985 1011 1019 1024 1056 1066 1070 1117 1128 1148 1159 1188 1244 1247 1276 1299 1307 1330 1359 1367 
2	10	23	23	58 61 68 74 84 85 92 93 105 142 145 167 194 196 237 244 250 254 350 356 362 375 383 417 418 420 469 481 498 518 539 562 601 606 618 642 663 673 730 744 751 787 795 826 840 868 890 891 910 925 935 942 946 965 969 987 988 989 1012 1030 1035 1083 1114 1152 1159 1160 1166 1169 1202 1225 1267 1308 1322 1326 1331 1351 1357 1375 
3	25	29	1	1 21 32 52 70 93 95 103 106 110 114 144 149 184 215 225 258 260 262 289 294 322 351 369 468 492 503 511 513 567 573 599 608 613 616 623 645 652 697 718 753 770 774 778 794 811 815 825 889 928 1002 1021 1051 1094 1107 1119 1139 1145 1179 1192 1197 1261 1262 1290 1309 1310 1313 1342 1367 1373 1396 
4	10	3	5	14 24 29 35 45 54 67 68 80 94 97 112 119 126 154 187 217 219 228 245 250 271 272 284 291 305 322 349 366 390 414 436 475 482 496 497 549 593 650 669 680 684 686 702 719 744 754 791 842 856 858 875 914 921 952 965 970 988 990 991 1034 1042 1046 1062 1068 1074 1136 1180 1208 1217 1250 1262 1277 1279 1292 1317 1318 1337 1349 1358 1359 1373 1379 
5	25	10	24	38 58 69 85 147 160 173 273 274 293 331 337 339 346 358 370 387 398 428 466 491 496 531 546 551 561 571 598 638 651 656 657 663 664 677 755 777 783 882 926 940 943 950 952 1053 1058 1114 1117 1144 1191 1211 1230 1234 1244 1263 1272 1276 1281 1296 1305 1315 1317 1355 1368 1372 1378 1396 
6	10	33	24	9 12 33 84 138 167 176 188 198 203 238 264 270 315 343 357 391 399 403 416 458 459 460 473 478 479 494 506 514 523 536 539 556 573 581 612 646 659 667 712 713 719 723 736 738 750 772 775 788 821 830 833 878 900 905 923 992 997 1022 1048 1110 1112 1123 1134 1143 1167 1200 1253 1279 1285 1294 1311 1316 1325 1347 1369 1386 
7	25	35	15	3 8 16 24 35 125 133 221 225 245 249 316 326 336 354 379 392 397 400 403 478 483 486 506 515 525 529 551 569 585 591 631 634 639 722 758 841 845 875 876 884 909 925 960 986 993 1011 1018 1052 1074 1077 1096 1112 1134 1153 1154 1158 1161 1165 1190 1194 1209 1250 1279 1287 1296 1308 1363 1367 
8	25	26	4	32 55 57 66 76 101 135 151 157 165 169 176 270 305 320 331 351 367 380 394 412 422 424 427 450 464 480 543 655 657 662 729 750 761 771 773 803 807 839 850 860 861 876 880 897 899 930 939 953 961 1002 1041 1088 1102 1145 1149 1153 1156 1160 1199 1206 1219 1233 1237 1295 1331 1336 1340 1347 1365 1366 1383 
9	25	8	26	6 50 65 73 76 98 139 147 203 237 241 266 279 342 355 386 395 406 407 456 458 515 530 532 579 612 631 636 638 667 672 688 722 724 737 738 748 754 766 768 769 792 813 840 855 877 902 913 925 981 1000 1022 1034 1037 1065 1069 1091 1097 1133 1187 1233 1243 1249 1267 1332 1338 1371 
10	25	3	27	8 15 91 164 171 211 244 264 281 287 291 311 315 325 345 348 354 372 373 405 410 446 459 512 523 533 538 605 640 642 651 657 673 674 680 686 706 714 720 733 762 822 826 838 886 898 931 941 943 966 977 990 996 1022 1057 1079 1101 1126 1187 1193 1203 1308 1337 1345 1358 1369 1375 
