Course	Room	Teacher	Time	Students
1	10	1	1	1 26 30 37 62 65 103 110 124 127 130 162 186 191 200 202 203 206 235 253 276 316 326 346 
2	10	25	2	18 20 23 31 58 108 110 130 186 202 245 246 267 289 338 347 356 371 376 402 405 
3	10	32	3	11 60 61 62 75 88 111 120 121 134 170 171 210 292 293 324 349 
4	10	25	4	9 29 52 101 112 116 118 149 152 157 193 198 215 222 254 258 273 286 334 338 342 382 387 
5	10	22	5	1 16 17 19 29 41 53 71 80 89 90 98 114 118 176 195 207 228 237 239 242 256 262 274 280 312 319 327 329 339 367 378 393 
6	10	31	6	21 41 48 51 64 79 85 87 117 128 146 160 177 197 205 234 238 244 253 255 258 285 287 318 325 336 344 364 380 389 397 400 
7	10	13	7	2 21 27 75 105 154 176 200 215 252 265 271 277 318 331 334 351 352 399 
8	10	6	8	14 17 20 23 24 32 37 55 65 68 82 83 103 123 141 145 148 173 182 196 209 226 229 244 265 266 295 322 327 330 357 389 397 401 
9	10	15	9	1 31 39 45 100 109 125 141 147 153 157 215 223 237 240 259 263 279 288 310 313 336 337 348 349 352 363 366 372 385 402 
10	10	18	10	10 35 43 70 92 107 110 144 148 168 178 180 194 198 204 217 236 263 315 321 328 329 339 345 357 358 366 375 381 386 390 
11	10	23	11	5 6 36 71 112 114 120 125 151 161 167 181 187 192 193 213 257 272 273 277 285 297 300 314 323 333 337 340 352 378 380 
12	10	23	12	5 9 14 34 62 63 84 92 104 117 144 151 164 182 198 199 239 248 250 260 263 265 280 286 301 325 336 355 375 
13	10	31	13	39 70 95 98 106 108 121 145 161 162 175 177 182 195 212 241 243 259 292 310 330 354 360 368 397 405 
14	10	12	14	17 21 28 73 93 95 97 108 118 131 164 168 169 172 204 228 233 278 304 305 306 322 351 357 359 369 377 395 404 
15	10	18	15	80 128 138 143 159 174 175 196 201 207 223 226 248 290 299 308 316 351 362 396 
16	10	4	16	10 19 34 36 48 51 78 120 139 183 213 214 289 298 348 359 374 381 382 384 
17	10	8	17	7 20 45 84 89 105 107 109 115 166 185 187 213 248 249 268 274 286 298 339 343 374 379 
18	10	1	18	34 36 102 127 144 148 157 169 170 214 218 228 247 260 263 271 291 323 354 358 364 367 392 401 
19	10	12	19	18 19 33 40 54 59 63 99 100 102 117 124 134 155 171 179 185 200 214 225 242 247 253 278 285 292 321 335 337 345 347 374 
20	10	15	20	59 140 141 180 208 230 241 245 264 268 276 279 281 282 291 346 352 361 364 366 394 
21	10	28	21	24 32 39 48 107 181 193 201 208 212 220 227 231 238 243 261 281 291 301 332 335 353 359 385 387 
22	10	8	22	7 25 30 32 42 47 67 72 75 77 82 109 126 132 133 153 155 163 189 198 203 205 207 224 225 226 243 251 256 261 262 275 311 322 324 338 398 399 
23	10	24	23	26 97 104 113 146 211 227 241 280 282 309 332 337 353 384 394 
24	10	22	24	2 8 38 57 63 78 94 135 166 187 216 237 287 288 308 324 338 343 362 394 395 
25	10	28	25	1 12 13 47 66 67 69 72 79 95 101 102 133 134 154 156 220 221 252 302 317 328 367 372 379 403 
26	10	20	26	5 12 38 67 74 78 87 91 96 100 122 124 131 132 133 149 152 205 216 219 229 231 233 253 283 296 303 313 328 368 377 399 402 
27	10	2	27	6 69 85 106 111 113 173 184 186 199 201 224 225 249 269 270 293 314 318 321 326 400 
28	10	9	28	12 20 33 44 52 59 137 155 160 193 283 289 296 320 332 365 367 
