Course	Room	Teacher	Time	Students
1	1	14	8	12 15 32 66 72 85 93 157 168 172 174 252 271 284 287 314 357 358 360 371 374 405 442 451 454 458 473 474 537 540 585 599 603 636 664 674 681 696 706 718 719 744 763 803 804 825 840 847 853 859 864 866 870 871 873 893 919 926 928 983 985 986 992 1010 1012 1019 1025 1088 1089 1093 1116 1147 1152 1169 1188 1212 1222 1229 1250 1254 1265 1275 1341 1351 1357 
2	18	15	21	5 22 27 43 46 51 59 62 74 81 120 122 125 134 150 159 170 181 182 199 213 216 220 226 245 247 270 282 287 313 314 338 342 350 376 381 396 402 419 426 433 438 443 446 450 452 469 500 542 567 581 589 596 599 604 613 621 623 628 638 641 660 662 684 686 692 780 858 859 874 885 895 943 965 970 979 981 983 1000 1007 1008 1043 1049 1057 1076 1084 1107 1117 1118 1152 1157 1190 1196 1236 1238 1241 1244 1287 1310 1332 1340 1359 1371 
3	18	27	11	14 20 24 32 40 47 65 84 87 90 102 112 117 137 173 186 191 226 246 254 273 277 286 296 309 312 349 353 376 392 393 402 416 422 427 446 455 475 521 528 565 569 614 644 657 658 668 686 698 713 715 725 743 765 770 776 795 796 806 807 821 824 839 854 861 876 901 908 911 939 985 990 1017 1049 1056 1068 1078 1085 1094 1099 1102 1103 1107 1112 1123 1128 1135 1138 1153 1161 1170 1177 1198 1202 1205 1210 1229 1243 1247 1253 1268 1286 1307 1310 1319 1336 1346 1351 1361 
4	18	12	33	2 7 14 21 25 69 85 94 114 138 192 223 231 252 253 262 263 322 327 349 365 366 382 388 392 405 412 419 439 448 451 457 476 477 478 493 507 510 523 531 585 587 598 630 648 666 677 714 726 728 729 741 766 784 793 795 799 817 833 837 841 858 886 887 906 927 938 978 980 997 1020 1039 1040 1054 1062 1064 1071 1105 1124 1132 1134 1157 1163 1188 1194 1196 1203 1204 1213 1234 1235 1240 1261 1315 1344 1348 1354 
5	18	25	23	3 18 31 33 55 68 92 116 128 139 149 165 185 189 190 195 205 241 253 286 294 301 305 310 340 356 383 390 392 404 416 427 429 445 453 459 542 546 548 570 582 583 606 616 618 634 661 683 694 701 708 732 736 758 759 787 822 826 836 838 880 918 940 954 956 964 973 986 992 1001 1024 1028 1030 1034 1046 1060 1061 1069 1082 1087 1093 1094 1099 1131 1135 1136 1147 1190 1191 1204 1222 1257 1266 1276 1284 1288 1298 1301 1306 1340 1366 1367 
6	18	21	12	22 35 38 42 44 48 52 89 95 103 108 110 138 148 151 157 171 178 181 186 207 221 233 251 275 279 284 295 311 326 332 370 384 398 407 449 503 504 512 545 554 565 566 571 573 583 607 613 618 620 627 628 638 678 725 727 732 734 748 765 779 784 791 802 813 853 863 869 871 875 881 920 941 953 982 983 996 1002 1035 1044 1070 1082 1083 1087 1095 1101 1127 1140 1143 1144 1155 1194 1198 1201 1209 1216 1218 1226 1264 1268 1274 1278 1312 1323 1346 1369 
7	18	15	25	2 12 27 59 72 75 81 84 90 107 124 130 131 158 183 191 202 226 231 240 256 260 261 270 271 297 307 319 327 347 348 360 401 408 448 454 458 481 482 491 497 503 558 563 570 577 609 613 705 711 712 719 739 763 776 786 793 801 804 825 832 855 860 868 874 877 891 892 951 954 955 958 959 962 975 995 1007 1026 1030 1032 1033 1036 1037 1038 1059 1097 1111 1137 1174 1210 1212 1213 1235 1243 1276 1294 1313 1326 1357 1361 
8	1	12	2	76 142 147 155 157 173 197 207 213 240 248 265 286 302 307 308 315 335 339 340 351 354 357 361 377 378 394 395 407 411 423 448 464 480 483 499 503 511 548 598 610 644 672 707 731 742 764 775 776 778 780 787 802 813 821 842 858 871 914 919 926 934 946 986 1000 1012 1034 1038 1046 1060 1099 1114 1141 1144 1166 1180 1185 1200 1223 1252 1255 1256 1271 1290 1312 1337 1355 1358 1363 
9	18	7	28	5 54 57 69 78 80 82 86 88 93 117 127 132 155 158 161 174 175 200 204 211 217 229 262 281 289 300 335 362 410 434 435 439 448 459 461 474 476 524 527 532 533 541 543 559 582 590 602 604 618 645 647 651 659 667 687 689 720 744 746 766 775 777 785 798 807 818 819 885 900 910 932 948 951 964 981 982 984 988 1002 1091 1104 1124 1140 1161 1189 1198 1210 1215 1220 1228 1279 1298 1308 1320 1325 1358 1370 
10	1	3	12	2 6 8 16 36 56 71 88 140 167 170 198 202 213 235 252 283 339 347 367 399 424 425 450 485 499 511 520 529 586 588 632 643 653 656 677 711 733 745 761 789 808 861 873 889 895 907 913 918 924 925 938 962 980 985 988 1022 1043 1050 1061 1097 1106 1108 1175 1182 1192 1193 1207 1220 1239 1245 1265 1270 1290 1294 1304 1306 1307 1329 1352 1370 
