Course	Room	Teacher	Time	Students
1	81	1	1	29 50 55 56 62 89 95 118 139 166 241 249 251 257 273 274 287 294 323 365 441 498 503 539 578 585 601 621 641 735 826 836 840 847 918 992 1066 1080 1082 1120 1144 1189 1247 1251 1260 1281 
2	81	13	2	35 54 76 84 86 96 105 106 160 222 298 302 304 312 324 330 332 364 381 390 441 469 485 490 516 538 555 573 620 665 698 718 747 840 855 870 898 935 946 981 995 1048 1062 1123 1128 1151 1177 1202 1236 1245 1308 1313 1334 1345 
3	81	43	3	34 45 57 85 103 142 146 185 231 233 236 237 339 341 397 410 479 481 569 572 584 612 619 646 668 669 710 717 722 728 801 828 857 858 863 873 891 920 993 1003 1056 1057 1149 1190 1192 1207 1222 1318 1333 
4	81	14	4	18 32 58 140 149 181 210 229 255 294 325 375 413 460 477 483 504 533 557 562 647 667 668 720 726 734 744 745 749 763 773 790 796 798 808 832 851 922 929 956 966 978 1058 1062 1084 1124 1232 
5	81	36	5	9 55 92 111 112 129 150 191 224 246 280 323 335 337 346 354 384 423 428 432 473 478 508 514 559 579 617 619 724 726 732 771 774 783 798 823 825 835 836 838 845 854 886 905 916 985 995 1005 1033 1043 1045 1047 1058 1068 1080 1081 1117 1133 1146 1153 1155 1156 1188 1210 1220 1238 1250 1291 1298 1341 
6	81	43	6	27 42 58 60 63 100 112 115 125 167 215 229 230 235 286 358 363 372 394 454 468 478 480 489 504 529 575 596 629 685 694 734 750 809 821 856 865 903 924 951 957 969 1035 1036 1048 1077 1103 1121 1209 1236 1272 1278 1282 1319 1325 1335 1340 
7	81	30	7	5 9 33 51 91 110 169 214 245 274 336 390 405 412 422 452 470 471 482 494 502 534 587 624 633 642 686 699 755 781 812 860 907 928 953 961 962 967 981 1042 1053 1054 1066 1110 1111 1113 1118 1156 1185 1204 1214 1239 1248 1299 1321 
8	81	19	8	20 22 43 50 55 109 150 187 198 202 252 285 286 361 420 449 468 474 528 598 678 705 749 784 813 814 816 854 893 895 928 937 945 1023 1053 1092 1109 1146 1175 1179 1221 1231 1237 1249 1260 1312 1314 1322 
9	81	6	9	2 3 47 52 58 79 122 152 197 240 241 243 248 276 296 297 333 369 378 383 414 418 431 447 486 508 534 544 547 570 597 635 681 789 792 871 902 908 949 1008 1009 1013 1029 1031 1069 1090 1095 1112 1123 1233 1291 1330 1336 1339 
10	81	37	10	2 3 76 90 109 146 166 176 184 188 189 217 270 273 306 342 350 354 358 361 386 388 434 480 535 566 586 624 628 637 659 685 688 752 807 817 848 849 878 895 900 949 968 983 1023 1040 1121 1123 1168 1211 1226 1248 1308 1317 1321 1325 1336 
11	81	44	11	26 80 116 138 232 259 290 301 318 334 356 357 384 385 396 496 504 511 560 590 631 639 644 696 707 879 896 959 966 968 1006 1014 1027 1038 1059 1060 1072 1119 1181 1189 1198 1200 1209 1217 1254 1282 1337 1347 
12	81	22	12	1 23 48 50 66 85 104 143 163 165 167 190 319 335 338 386 390 405 416 462 464 481 487 502 555 607 614 635 697 730 740 805 830 839 853 858 866 871 873 888 937 946 986 997 1004 1067 1095 1223 1234 1256 1281 1293 1306 1326 
13	81	8	13	16 17 94 95 146 258 266 280 312 352 353 443 445 492 515 539 547 569 596 625 635 640 654 691 770 793 803 832 885 910 939 978 1008 1022 1055 1056 1057 1104 1152 1157 1163 1203 1225 1227 1256 1259 1265 1273 1295 1296 1299 
14	81	36	14	15 19 27 48 63 65 71 87 132 143 151 178 213 302 306 309 337 347 357 360 364 447 460 478 550 649 652 657 689 693 694 712 726 784 882 922 935 942 960 970 976 1040 1042 1049 1055 1077 1098 1113 1210 1217 1219 1248 1253 1263 1279 1285 1318 1328 1339 
15	81	32	15	17 37 81 105 134 136 156 177 188 201 211 224 243 253 284 362 374 389 392 394 417 423 451 452 478 496 507 554 562 567 568 607 611 635 641 656 666 672 723 737 754 758 764 831 896 901 912 940 960 961 965 980 990 1021 1049 1058 1160 1171 1182 1204 1218 1232 1238 1251 1292 1298 1309 1312 
16	81	16	16	23 60 62 89 90 100 119 123 151 187 204 228 254 286 299 349 355 359 385 387 391 397 412 428 442 469 515 519 557 605 609 621 623 624 685 715 721 728 760 848 888 922 936 950 953 979 1024 1048 1090 1092 1104 1136 1153 1160 1173 1206 1268 1319 1339 
17	81	30	17	22 26 45 103 119 174 213 250 298 300 308 311 320 324 328 345 385 407 431 450 467 514 527 548 561 571 582 594 622 634 662 674 695 738 750 775 797 811 831 900 927 928 941 977 1018 1063 1159 1199 1209 1242 1283 1343 
18	81	34	18	31 36 44 127 132 150 153 172 186 193 196 212 238 276 280 319 330 336 338 351 363 377 410 435 439 456 464 503 521 526 535 633 643 646 648 654 679 682 689 697 730 762 779 795 819 861 890 902 903 977 985 994 1038 1041 1052 1072 1074 1087 1135 1186 1188 1206 1217 1256 1275 1278 1283 1301 1336 
19	81	11	19	114 134 140 213 278 291 307 318 355 367 374 498 528 545 547 559 581 618 621 645 674 741 784 796 799 812 879 950 1000 1010 1037 1040 1053 1067 1118 1129 1136 1150 1156 1159 1195 1205 1207 1233 1239 1257 1265 1274 1278 1284 1296 
20	81	31	20	25 48 69 70 72 171 232 258 260 263 310 326 430 436 439 446 463 505 533 537 541 555 594 615 678 720 736 743 772 786 810 821 834 878 882 889 901 907 938 962 968 976 1025 1031 1079 1113 1132 1179 1196 1202 1211 1228 1258 1298 1302 1328 1346 
21	81	11	21	20 38 43 70 77 82 83 88 142 162 189 194 219 231 234 271 277 328 381 419 462 470 476 477 484 501 544 575 601 606 698 736 751 756 757 801 806 820 849 874 948 952 980 986 999 1082 1097 1098 1100 1148 1170 1173 1240 1261 
22	81	41	22	17 49 56 67 74 164 190 209 249 275 278 314 349 395 420 454 490 495 498 556 565 579 593 597 604 611 632 648 681 722 766 772 780 792 800 807 842 861 944 951 955 956 958 967 978 988 1002 1032 1107 1139 1217 1294 1310 
23	81	15	23	21 36 51 52 78 137 147 158 223 235 290 305 377 387 398 479 483 489 506 540 557 559 561 566 575 577 595 629 656 658 697 738 739 788 827 908 939 984 1010 1014 1025 1033 1079 1089 1131 1165 1170 1175 1204 1221 1256 1284 1329 
24	81	45	24	49 76 93 96 106 111 119 124 140 157 159 180 195 200 233 239 287 316 430 445 552 606 630 658 712 726 778 782 829 836 877 885 898 929 933 947 949 1026 1037 1075 1099 1122 1126 1131 1154 1194 1231 1233 1241 1296 1305 1306 1314 1321 
25	81	13	25	8 23 69 108 127 171 180 323 331 344 367 387 398 401 403 409 428 482 510 524 528 553 592 703 714 725 743 749 752 755 773 776 815 838 856 884 896 912 921 973 1028 1078 1084 1109 1110 1112 1127 1177 1197 1199 1231 1254 1261 1263 1302 1307 1326 
26	81	20	26	4 13 24 26 34 37 90 116 145 167 171 236 265 292 327 380 381 448 493 496 512 536 544 554 603 623 631 639 650 652 653 679 703 714 721 724 783 851 940 954 965 975 994 1011 1024 1050 1062 1073 1085 1097 1122 1155 1164 1172 1209 1215 1232 1254 1292 1317 1341 
27	81	25	27	39 80 126 174 323 379 423 429 451 458 499 508 517 523 547 581 588 593 604 623 650 661 666 687 698 732 738 771 800 829 859 864 889 897 915 921 924 929 972 982 986 993 996 1011 1041 1057 1073 1108 1114 1127 1247 1291 1309 
28	81	5	28	14 21 36 41 57 112 144 154 157 169 182 236 238 267 268 270 293 334 351 356 380 403 422 423 474 486 494 520 543 555 562 575 585 601 669 683 686 687 775 777 815 820 835 853 863 864 875 879 884 906 970 1003 1040 1056 1085 1105 1134 1253 
29	81	3	29	12 20 84 144 194 209 222 233 247 264 267 336 368 485 511 516 520 571 599 608 649 707 719 757 778 808 813 814 824 833 860 914 934 951 958 959 963 1006 1030 1131 1134 1136 1147 1156 1177 1184 1216 1269 1304 1317 1318 1338 1343 
30	81	39	30	1 6 28 120 125 128 137 141 149 157 161 191 197 211 217 219 225 256 270 276 305 392 402 432 440 537 546 552 583 587 626 664 707 719 740 748 759 797 810 824 826 841 843 853 884 899 936 965 997 998 1003 1039 1047 1093 1102 1124 1140 1148 1195 1200 1259 1264 1270 1301 1313 1321 
31	81	39	31	19 37 42 61 102 131 155 163 181 220 226 248 273 316 404 442 486 511 531 561 604 646 668 676 690 712 713 745 756 761 785 801 828 833 842 883 898 914 936 941 987 991 1000 1004 1019 1021 1033 1050 1070 1082 1142 1144 1183 1232 1246 1249 1279 1334 
32	81	12	32	8 14 25 67 113 115 133 141 145 172 179 199 231 239 247 249 251 303 316 332 338 413 417 437 516 524 539 545 580 607 672 700 717 728 837 882 927 943 948 997 1018 1044 1045 1051 1114 1121 1145 1163 1168 1174 1200 1262 1268 1276 1277 1286 1332 
33	81	25	33	8 39 55 93 95 96 120 176 199 230 252 256 263 281 301 337 349 359 433 473 482 502 514 522 571 581 610 664 760 766 789 791 822 833 846 892 905 906 910 920 983 988 1010 1063 1066 1099 1100 1166 1191 1216 1230 1234 1296 1299 1306 1325 1344 
34	81	47	34	102 123 179 182 204 209 212 225 234 258 265 274 292 318 357 380 404 436 452 521 550 565 589 594 609 618 670 688 701 705 717 792 812 818 854 904 922 926 941 1000 1003 1007 1019 1024 1036 1063 1076 1078 1111 1178 1184 1201 1205 1216 1238 1244 1251 1273 1285 1340 1345 
35	20	21	1	10 63 107 124 133 136 154 155 157 167 168 176 191 237 272 302 367 394 419 421 458 463 602 627 802 805 807 820 834 872 880 919 989 1016 1022 1046 1124 1137 1173 1215 1220 1310 1331 
36	20	45	2	28 59 102 130 176 220 289 301 348 368 417 426 444 489 501 545 553 568 676 683 732 791 810 811 823 859 885 907 936 965 991 1006 1013 1020 1046 1068 1069 1098 1102 1157 1194 1206 1235 1269 1291 1329 1332 
37	20	46	3	24 40 68 102 126 154 173 175 179 195 198 203 308 322 327 353 359 364 373 431 446 457 462 465 491 523 558 567 579 597 634 638 647 739 795 797 814 833 848 855 938 947 955 994 1018 1060 1070 1071 1086 1091 1115 1126 1257 1297 1322 1341 1342 1346 
