Course	Room	Teacher	Time	Students
1	21	6	31	6 33 67 113 132 176 191 195 208 212 235 247 274 294 340 372 397 440 455 480 
2	21	25	16	7 22 57 136 149 156 164 167 189 214 229 251 294 322 324 355 367 390 397 407 410 411 455 
3	51	3	8	4 15 17 32 38 41 43 53 57 59 63 81 101 171 188 213 227 233 241 267 294 305 326 338 357 366 367 397 403 426 438 440 457 467 488 496 
4	51	26	20	3 35 41 52 61 82 94 117 132 134 142 150 159 171 187 190 192 199 217 238 244 257 270 291 323 377 380 409 416 423 427 447 
5	51	11	25	1 6 35 46 75 104 132 148 151 177 180 187 244 256 258 264 273 274 287 308 340 342 347 365 393 403 426 467 486 490 494 
6	82	29	2	17 51 140 145 185 230 293 301 350 384 385 388 404 407 426 445 458 465 
7	51	20	31	7 13 22 43 44 48 79 94 96 98 105 126 134 155 183 204 230 271 279 283 296 304 310 322 336 377 441 466 490 493 
8	21	18	25	11 40 54 80 84 102 163 170 181 198 234 263 280 281 367 383 401 417 430 434 453 489 
9	51	9	21	16 20 68 88 103 119 121 122 157 185 197 209 257 260 266 280 287 290 309 318 339 342 346 366 396 411 440 446 455 460 470 488 
10	21	11	27	19 23 27 80 105 115 128 167 200 221 248 271 275 299 301 309 354 421 447 468 478 
11	51	6	2	21 33 45 87 88 110 143 174 177 186 193 201 209 216 218 220 226 238 242 254 260 274 277 282 314 326 331 335 337 358 366 380 382 415 420 432 434 438 447 460 476 477 
12	21	8	8	5 13 30 36 56 68 157 168 189 235 265 277 291 300 320 327 332 351 353 390 392 404 419 436 461 473 
13	21	18	33	9 16 52 72 80 82 99 101 117 118 149 164 206 207 213 218 223 233 359 
14	51	31	10	7 8 9 46 47 73 91 115 148 156 171 188 193 195 216 217 231 241 254 255 262 285 295 303 316 347 368 379 416 417 429 436 448 454 474 
15	51	33	13	29 62 65 84 100 112 115 117 127 136 138 142 145 159 172 182 196 200 228 267 308 341 352 362 364 374 415 436 441 450 462 463 468 491 
16	21	31	4	9 12 24 31 42 49 81 145 172 173 183 190 219 230 246 253 254 350 354 360 372 393 413 414 478 481 497 
17	51	14	24	6 20 23 27 62 68 70 75 89 132 146 165 184 215 258 259 272 314 321 324 329 335 365 399 421 423 434 462 494 497 
18	21	10	28	26 119 179 219 221 237 254 260 264 319 329 333 334 363 389 405 411 442 451 455 463 
