Course	Room	Teacher	Time	Students
1	56	34	1	2 18 19 64 123 138 148 152 193 237 241 269 286 287 312 336 354 364 393 458 537 540 549 552 560 577 594 630 669 687 704 713 781 783 837 840 855 858 883 908 914 946 972 1010 1041 1086 1116 1144 1161 1185 
2	56	7	2	4 27 51 61 140 195 391 438 483 510 571 573 634 636 645 650 675 681 688 713 722 734 739 740 769 775 793 863 889 924 986 1029 1036 1069 1088 1105 1129 1151 1175 
3	56	42	3	52 72 132 134 161 181 209 252 327 340 382 384 408 417 435 440 441 444 461 488 509 520 579 596 672 680 682 721 737 750 795 807 903 908 916 930 979 1010 1036 1038 1041 1046 1063 1078 1085 1130 1155 
4	56	28	4	104 126 127 160 164 165 200 202 216 225 239 284 323 347 353 376 413 466 500 523 528 532 534 608 614 620 640 652 710 719 729 736 761 928 936 961 969 972 1032 1079 1149 1170 1193 
5	56	31	5	13 29 42 99 209 212 228 253 263 369 419 465 477 485 494 524 609 660 739 762 771 820 880 893 901 905 907 937 944 971 1021 1136 1167 1168 1198 
6	56	36	6	44 106 130 137 183 235 242 267 299 307 318 343 368 378 453 455 541 560 575 583 596 628 629 634 647 701 705 742 808 924 931 947 981 1005 1036 1076 1078 1123 1125 1159 
7	56	47	7	57 78 81 88 114 179 236 270 285 325 339 373 402 437 446 490 504 506 524 538 556 564 575 583 621 709 733 735 806 809 877 890 993 1011 1014 1044 1058 1109 
8	56	21	8	40 63 73 93 98 147 197 272 304 350 366 403 489 598 674 701 724 729 735 763 824 884 894 962 1000 1010 1020 1033 1048 1065 1098 1115 1122 1162 1168 1192 
9	56	37	9	13 21 35 38 64 69 90 122 132 155 162 214 219 302 309 311 395 442 481 506 507 535 546 560 579 623 662 669 700 750 787 810 831 850 856 872 909 913 937 990 991 1001 1087 1092 1118 1132 1151 1191 
10	56	43	10	20 38 59 76 77 118 142 235 284 306 326 336 338 349 474 498 566 591 630 688 727 776 777 821 834 840 853 902 959 966 969 1008 1015 1078 1103 1186 1195 
11	56	28	11	1 7 15 32 60 68 73 87 88 137 143 144 162 173 199 236 262 263 287 312 348 375 400 402 408 419 488 501 513 524 527 530 587 607 635 720 732 745 753 754 881 895 910 911 946 950 970 971 978 989 1002 1029 1062 1070 1085 1091 1117 1119 
12	56	14	12	10 19 101 104 111 151 152 198 231 253 263 272 301 312 342 370 401 412 460 528 536 563 580 581 600 617 650 678 684 692 775 785 864 881 888 895 916 927 988 1013 1051 1060 1085 1107 1112 1135 1163 
13	63	37	1	41 68 90 167 171 233 247 315 318 325 443 467 576 605 613 622 626 641 705 733 748 752 763 770 806 827 884 889 901 1051 1108 1132 1184 1194 
14	63	16	2	1 9 12 50 74 138 152 176 217 228 233 317 330 342 349 359 408 436 467 480 481 495 556 583 627 644 663 748 753 760 781 989 1137 1191 1197 
15	63	40	3	37 61 81 95 129 179 193 200 225 234 235 277 283 291 331 353 388 419 468 472 527 532 540 603 625 628 671 676 730 754 818 836 865 904 943 950 956 997 998 1058 1070 1099 1112 1120 1125 1154 1167 1198 
16	63	43	4	12 16 20 37 151 169 195 227 244 257 269 280 348 377 456 462 520 525 529 632 676 691 701 744 782 818 824 830 890 909 924 942 954 1007 1017 1025 1033 1052 1067 1142 1146 
17	63	49	5	94 115 158 214 221 223 230 245 272 273 314 374 429 448 460 475 495 498 508 523 535 548 549 551 561 614 629 641 654 661 675 683 719 769 780 781 782 885 915 927 934 941 943 978 984 1082 1113 1135 1156 1161 1162 1163 1177 
18	63	27	6	14 21 66 101 118 153 157 182 184 185 251 360 403 450 484 486 496 533 551 556 558 584 648 657 697 721 728 732 734 737 875 877 878 887 946 983 1030 1050 1071 1128 
19	63	8	7	7 24 34 45 67 72 73 74 84 98 113 128 177 257 262 296 311 313 315 319 320 326 364 411 463 470 509 545 574 588 599 607 619 637 648 657 658 692 703 717 723 729 760 765 776 777 778 794 831 858 893 922 936 967 972 990 1004 1022 1028 1038 1042 1101 1103 1129 1145 1147 1171 
20	63	46	8	25 32 33 56 67 82 168 176 184 186 191 217 220 235 254 277 285 289 355 372 374 396 423 452 528 539 561 581 590 593 599 603 616 698 759 772 791 797 839 846 878 886 911 921 945 958 1006 1019 1097 1109 1127 1134 1169 1187 1196 
21	63	26	9	11 85 163 170 230 233 264 267 274 323 329 345 366 434 451 463 471 489 493 527 600 610 814 852 857 862 874 883 918 949 959 981 995 1006 1039 1045 1052 1091 1128 1149 
22	63	32	10	6 39 53 86 97 102 133 158 163 178 189 237 260 317 339 340 394 404 430 447 479 504 515 516 529 562 619 635 643 651 714 731 734 739 774 797 802 848 870 886 922 962 978 987 990 1022 1178 
23	63	41	11	14 16 55 156 178 198 334 367 373 378 394 397 417 424 442 449 471 493 613 651 665 681 707 708 737 841 859 871 876 932 958 963 1012 1088 1124 1131 1157 1168 1181 1193 
24	63	47	12	16 47 99 130 171 189 238 242 250 274 396 399 427 453 476 489 539 548 569 601 619 626 642 665 744 777 793 801 814 821 838 872 923 965 975 1034 1045 1073 1090 1100 1123 1136 1159 1176 1180 1186 
25	22	48	1	60 139 147 153 170 187 239 305 342 357 371 380 423 426 453 516 550 557 629 668 688 742 780 822 829 842 864 869 895 900 913 922 948 966 986 1000 1042 1053 1080 1126 1163 1164 
26	22	21	2	3 24 44 58 77 95 173 183 187 219 220 265 306 338 364 367 371 393 432 447 551 561 565 587 615 669 690 691 759 859 866 895 914 938 1024 1040 1043 1047 1147 
27	22	46	3	65 71 116 121 152 218 265 332 342 347 387 396 413 459 479 480 519 553 627 664 739 740 748 767 803 808 824 847 849 860 966 999 1034 1073 1095 1156 1158 1190 
28	22	13	4	2 17 55 136 208 218 245 321 367 374 386 403 432 446 454 495 505 543 644 654 658 666 695 704 707 723 727 730 754 756 798 836 847 855 940 979 1018 1030 1104 1125 1130 1137 1181 
29	22	39	5	47 107 136 169 222 224 236 266 278 281 282 298 351 360 439 451 566 581 592 610 624 638 653 657 742 778 788 987 1060 1108 1121 1134 1173 1184 
30	22	20	6	32 102 206 207 217 246 285 344 397 404 419 457 459 471 474 482 497 505 510 532 568 580 604 610 614 640 715 810 832 833 835 939 953 957 1029 1074 1091 1139 1145 1158 
