Course	Room	Teacher	Time	Students
1	7	29	23	8 14 20 21 46 124 131 152 172 204 213 230 261 264 280 312 325 337 343 357 361 373 377 382 406 428 466 482 488 501 569 627 635 648 667 675 678 680 712 761 766 803 852 892 893 896 912 915 946 965 994 1005 1006 1031 1046 1068 1069 1082 1116 1118 1120 1133 1158 1166 1182 1201 1231 1236 1242 1269 1289 1293 1294 1341 1345 1359 1368 1370 1372 
2	16	25	10	42 54 61 69 73 80 85 152 163 180 224 241 273 287 316 323 329 387 430 431 432 486 513 558 559 577 605 620 628 629 632 662 672 696 760 766 781 817 838 844 854 861 877 890 900 902 911 954 959 999 1017 1019 1032 1076 1089 1108 1152 1178 1202 1215 1219 1226 1255 1269 1302 1305 1323 1329 1340 1341 1348 1356 1365 
3	7	22	2	21 27 37 40 43 93 106 134 135 142 187 197 214 218 232 242 281 283 285 299 316 336 338 339 363 394 406 412 415 421 424 431 441 448 460 525 534 540 548 552 558 566 578 595 638 654 667 697 713 733 753 758 763 769 786 812 847 859 860 878 887 940 944 962 1030 1046 1056 1059 1064 1066 1094 1098 1103 1120 1139 1161 1178 1191 1194 1198 1203 1214 1230 1233 1235 1286 1306 1324 1344 1347 
4	7	33	32	30 33 35 39 50 69 81 92 105 107 137 158 167 189 191 193 202 213 214 248 253 271 281 282 340 395 423 426 434 462 469 554 558 561 565 566 578 583 600 607 617 635 653 668 725 739 780 807 821 885 899 951 983 986 989 1001 1035 1068 1103 1126 1138 1167 1172 1185 1187 1200 1205 1211 1215 1226 1248 1259 1264 1287 1305 1333 1343 1368 1380 
5	16	26	12	3 22 54 105 111 123 130 144 181 194 200 242 267 275 288 346 362 387 392 393 404 466 471 487 493 496 502 505 509 539 560 597 624 649 655 657 688 702 708 717 718 745 813 879 885 894 901 914 916 970 977 1006 1008 1055 1057 1063 1076 1085 1096 1101 1118 1136 1173 1181 1213 1251 1362 1368 1369 1375 1390 
6	7	18	5	7 22 45 53 71 84 102 125 164 200 217 243 259 300 305 323 332 343 349 369 414 416 425 427 428 451 455 463 467 498 517 526 536 538 545 556 568 583 597 598 653 654 661 676 680 683 690 692 723 729 734 756 757 782 834 859 881 908 913 951 971 989 1003 1013 1015 1026 1034 1063 1090 1098 1155 1163 1178 1184 1190 1210 1217 1218 1261 1284 1293 1308 1323 1330 1355 1359 
7	7	3	3	14 41 53 58 65 93 95 99 100 112 124 150 152 160 186 209 220 239 258 260 329 348 354 357 370 372 376 390 398 411 415 417 422 429 441 465 489 514 519 530 537 551 553 583 643 664 679 706 749 751 783 786 790 804 816 827 834 873 911 913 917 921 943 972 977 979 985 1002 1008 1016 1018 1037 1076 1087 1116 1186 1222 1240 1244 1249 1273 1277 1278 1298 1301 1333 1337 1384 1385 
8	16	29	8	17 35 103 115 118 146 159 162 170 212 217 238 256 257 262 263 274 285 309 314 338 347 370 392 459 478 493 518 562 584 594 643 644 649 655 659 685 717 738 761 762 767 780 798 825 860 895 905 907 911 964 985 1031 1081 1088 1114 1132 1148 1181 1192 1216 1237 1239 1248 1254 1270 1271 1319 1323 1359 1390 
9	16	17	20	1 14 42 86 87 91 116 207 219 221 280 281 333 339 348 381 413 444 453 506 523 535 557 558 588 638 664 682 686 696 704 710 740 746 749 783 787 825 829 865 866 873 906 931 938 947 1007 1023 1028 1053 1071 1117 1129 1142 1143 1157 1164 1187 1191 1229 1231 1243 1262 1313 1315 1317 1338 1347 
10	16	34	1	6 79 122 134 165 188 196 205 219 228 248 254 270 293 303 368 371 378 402 404 420 457 468 477 492 505 528 542 550 571 573 603 626 636 641 714 730 741 746 755 782 813 823 826 857 862 866 886 946 957 960 995 996 1006 1078 1085 1091 1098 1156 1171 1174 1191 1193 1211 1224 1261 1263 1272 1309 1318 1322 1326 1345 1383 1388 1391 
11	16	3	9	10 13 47 52 73 94 107 118 122 168 208 211 238 244 246 251 261 291 299 302 328 333 337 368 383 390 399 405 407 412 492 608 639 648 725 738 750 757 786 816 818 827 830 832 836 901 921 926 963 966 975 996 1000 1001 1040 1070 1094 1123 1137 1148 1174 1186 1199 1223 1235 1246 1249 1349 1375 1378 
12	7	24	12	2 50 78 89 96 132 139 150 160 161 180 226 236 237 249 278 304 310 314 336 343 353 356 385 386 427 464 481 495 513 523 570 591 602 609 625 639 640 661 713 737 747 768 779 784 803 814 825 842 843 851 887 891 903 929 936 941 945 952 969 975 980 1020 1022 1028 1045 1059 1083 1095 1109 1127 1151 1170 1180 1185 1219 1234 1242 1258 1264 1280 1282 1294 1297 1366 
13	7	12	8	20 24 28 54 88 94 96 97 106 108 110 125 149 152 161 222 249 270 289 293 300 308 330 368 411 415 419 453 454 455 458 462 513 519 527 535 556 574 578 583 629 632 641 682 692 709 752 797 820 826 842 858 872 909 921 925 933 939 976 977 1014 1038 1046 1052 1077 1080 1090 1101 1102 1104 1121 1134 1150 1175 1184 1186 1189 1218 1224 1272 1275 1278 1337 1350 1361 1373 1380 
14	7	11	4	3 7 43 51 52 55 61 76 111 128 129 153 158 162 173 177 191 230 279 317 321 339 373 378 400 413 431 465 467 475 494 539 541 544 549 588 604 616 671 673 674 680 682 683 686 699 742 773 779 797 799 801 830 845 847 853 860 879 931 943 945 968 969 975 980 991 1006 1054 1071 1087 1111 1135 1138 1141 1164 1169 1185 1196 1238 1268 1320 1328 1332 1335 1339 1340 1351 1354 
15	7	5	31	18 36 71 81 103 114 121 127 136 141 169 180 187 194 242 265 319 345 347 365 380 463 466 505 520 544 606 615 642 648 709 720 722 747 754 756 775 802 823 824 869 870 882 883 919 929 936 947 957 970 974 978 981 984 1007 1021 1043 1058 1076 1089 1146 1152 1153 1154 1158 1166 1168 1170 1209 1213 1223 1226 1239 1250 1260 1282 1303 1378 1381 
16	7	19	41	15 40 48 60 99 104 140 161 165 209 234 251 257 263 277 281 290 309 371 392 438 468 495 511 526 530 531 540 546 576 579 600 619 622 626 635 640 642 651 660 724 730 748 819 837 859 877 914 918 928 933 946 955 1010 1033 1042 1046 1079 1086 1101 1110 1116 1117 1119 1139 1182 1190 1222 1238 1254 1260 1290 1312 1325 1331 1357 1360 
17	16	13	7	26 41 64 68 99 122 134 148 154 157 171 177 198 216 221 233 250 275 289 290 377 390 404 416 460 463 495 533 537 542 562 634 642 654 668 695 708 775 779 791 798 801 835 843 886 887 898 916 958 969 972 1025 1027 1030 1032 1038 1079 1097 1109 1111 1124 1141 1155 1161 1168 1197 1203 1207 1244 1247 1283 1288 1295 1351 
18	7	23	36	16 45 49 76 77 90 128 130 168 174 181 183 196 202 206 217 221 223 224 231 250 262 264 270 276 291 345 362 375 383 408 417 511 515 536 614 615 622 624 652 656 694 705 720 723 743 745 746 752 766 831 868 891 893 935 942 964 979 988 1007 1023 1035 1060 1061 1084 1091 1125 1180 1203 1215 1260 1271 1305 1320 1350 1353 1384 1388 
