Course	Room	Teacher	Time	Students
1	52	32	4	8 86 113 161 174 182 189 206 218 266 316 329 332 334 372 378 
2	52	16	5	18 40 73 84 106 140 151 153 173 232 251 268 291 324 329 352 
3	52	44	6	1 32 112 113 118 177 246 259 267 285 295 321 322 344 354 363 
4	52	17	28	37 97 105 146 203 216 238 272 292 299 329 361 408 
5	92	12	5	20 21 23 24 46 66 87 98 115 119 133 162 179 224 226 286 288 294 296 298 323 330 376 
6	92	22	47	14 16 44 81 188 208 217 247 249 299 300 307 313 320 348 364 374 
7	52	8	21	2 20 28 56 100 103 114 155 215 233 291 331 367 368 392 
8	92	43	48	17 35 107 114 141 143 152 173 230 246 264 271 290 345 394 402 404 
9	52	8	22	12 70 73 81 150 184 194 228 299 355 358 367 378 400 
10	92	13	23	41 52 61 96 117 146 149 165 178 210 212 224 240 315 322 335 336 342 353 
11	52	2	1	33 72 108 118 159 187 191 203 237 240 287 314 347 360 362 396 
12	92	34	28	9 67 82 96 128 185 189 221 227 245 273 277 288 290 297 302 323 328 363 
13	52	44	38	33 79 170 174 187 195 198 254 304 360 402 
14	52	18	10	3 55 63 69 86 87 150 162 196 210 274 281 314 357 373 
15	92	5	29	22 31 50 58 76 85 120 169 189 244 285 316 330 357 364 385 387 388 398 
16	92	1	30	1 3 12 71 103 121 122 145 164 166 170 217 242 276 298 339 357 409 410 
17	92	37	14	6 8 13 44 62 66 116 124 129 147 171 262 275 277 287 327 358 359 360 364 388 
18	92	1	37	18 36 43 87 93 158 197 210 251 252 280 294 302 304 333 401 403 405 
19	52	46	14	40 45 120 128 134 157 207 233 260 308 323 336 373 382 389 
20	92	21	32	4 51 82 94 117 125 131 139 158 179 188 190 205 214 269 307 338 347 368 
21	92	47	40	18 25 48 54 59 78 107 150 216 221 223 235 261 289 302 337 362 393 
22	52	22	37	67 108 127 136 139 247 267 308 334 357 361 
23	92	19	49	36 75 93 109 112 134 143 153 185 195 219 262 266 306 350 370 388 
24	52	32	20	58 83 97 108 125 127 209 218 220 276 292 332 353 410 
25	52	27	24	2 38 50 76 138 163 170 171 181 186 201 248 271 
26	52	13	36	7 19 32 110 144 161 165 200 220 292 320 349 
27	92	41	6	22 43 64 73 88 89 96 103 104 105 109 133 138 142 157 212 290 304 318 350 351 377 379 
28	92	15	51	8 21 46 48 74 78 111 162 166 231 232 283 305 311 328 344 354 
29	52	45	27	19 24 124 128 166 212 234 248 283 287 343 359 405 
30	92	25	19	29 35 54 94 99 106 130 132 210 243 270 271 285 317 340 367 374 375 382 390 399 
31	52	14	9	18 29 46 62 87 207 237 239 245 252 278 328 397 398 411 
32	92	7	41	4 9 32 37 70 75 101 131 180 226 227 230 249 279 311 325 378 409 
33	52	46	23	99 116 123 129 156 187 196 230 277 280 286 316 340 365 
34	92	39	33	9 13 15 26 53 60 107 121 132 133 145 173 192 199 222 298 301 316 361 
35	92	34	20	6 62 71 77 98 134 234 235 236 253 257 258 293 310 315 317 331 350 365 402 411 
36	92	12	21	31 55 60 92 96 101 123 126 158 168 169 200 216 232 244 255 281 294 308 369 
37	92	7	42	27 40 57 88 110 142 145 152 180 228 236 251 268 309 331 334 346 403 
38	92	11	54	3 66 92 147 148 157 193 201 207 229 246 269 279 311 335 361 384 
39	52	16	13	27 38 49 86 91 99 145 152 164 174 184 225 256 318 358 
40	92	2	4	29 65 72 83 85 93 147 175 186 200 211 213 221 226 243 247 290 300 301 345 350 371 377 381 
41	52	41	33	33 34 38 68 69 74 126 183 184 213 236 347 354 
42	92	43	10	9 10 31 37 80 118 119 154 172 177 194 209 225 231 259 278 299 329 380 384 393 400 
43	52	5	16	24 97 118 191 192 194 198 206 213 222 236 260 375 406 409 
44	92	36	11	41 42 88 100 140 160 170 184 215 219 220 234 243 284 288 307 315 336 353 382 387 
45	92	37	34	84 86 88 89 92 113 150 176 180 182 246 248 276 304 305 322 405 406 
46	52	28	34	78 108 135 163 223 253 265 314 337 344 347 371 
47	52	17	35	19 57 64 90 148 164 214 218 269 284 321 382 
48	92	11	12	7 85 124 127 159 195 202 213 220 245 256 264 283 324 334 335 351 367 373 383 399 
49	92	4	27	4 26 68 112 157 171 193 200 237 252 274 294 296 297 374 379 380 390 401 
50	92	48	44	1 52 144 156 163 176 177 209 214 215 248 254 335 349 371 391 395 
51	52	47	25	39 56 115 146 151 159 182 193 249 273 282 309 386 395 
52	52	18	32	7 30 72 77 130 135 222 240 273 289 319 376 378 
53	92	29	45	6 15 48 57 68 69 151 163 186 199 205 258 266 293 318 349 356 
54	92	40	35	5 44 47 82 100 102 115 135 162 167 198 202 249 263 300 312 317 405 
55	92	28	36	5 10 120 154 159 172 197 204 235 254 279 289 311 326 333 373 377 380 
56	52	45	19	4 45 65 81 136 138 155 175 281 313 330 338 351 396 
57	92	21	3	13 14 21 28 36 41 61 62 79 83 84 101 111 125 126 166 185 211 254 281 307 312 327 400 
58	92	15	46	11 61 72 80 105 131 201 223 250 265 267 303 317 349 370 388 394 
59	52	30	41	20 42 73 74 107 115 204 274 309 353 359 
60	92	40	31	1 29 139 167 241 261 273 276 297 319 333 339 342 359 368 371 389 391 398 
61	92	36	38	21 65 95 117 119 125 154 155 167 237 268 305 306 344 355 389 393 401 
62	92	23	39	51 70 109 156 164 165 178 181 185 188 195 203 226 233 296 313 386 406 
63	92	3	15	61 74 102 114 128 132 149 173 217 222 229 242 253 267 338 368 381 387 394 397 410 
