Course	Room	Teacher	Time	Students
1	16	8	38	46 96 99 101 135 143 145 161 187 189 204 278 288 311 326 381 384 395 400 425 427 438 439 506 540 558 562 572 576 578 580 582 622 641 643 646 669 676 694 723 732 760 776 778 800 846 848 864 890 891 901 922 938 947 958 962 963 973 974 977 983 
2	16	22	56	74 107 158 163 182 187 223 235 262 267 281 352 353 362 367 376 408 424 428 447 453 458 471 477 508 515 528 529 531 540 542 551 553 573 596 617 639 664 701 719 777 789 805 807 844 854 865 879 894 918 926 936 948 960 964 973 
3	16	18	39	93 134 138 156 159 173 179 220 230 255 274 286 305 313 316 318 327 334 359 364 374 422 459 492 501 504 518 551 566 567 570 574 591 633 653 663 726 728 730 733 737 761 765 770 781 786 811 815 863 870 872 874 883 885 890 893 900 907 942 956 962 
4	16	28	9	4 24 29 84 94 124 125 134 149 184 186 207 212 215 277 293 304 324 328 330 349 355 358 360 377 384 402 425 428 443 466 475 477 484 526 527 533 534 536 545 574 576 578 591 607 635 681 692 700 706 728 732 739 762 767 776 811 822 839 865 882 932 933 951 987 991 993 996 1000 
5	16	21	3	3 4 11 22 60 62 71 79 97 103 113 119 130 136 141 158 163 164 174 216 222 226 239 272 294 336 358 370 387 408 413 432 445 459 492 503 527 545 566 571 584 592 597 608 620 627 653 654 658 660 670 695 714 728 734 745 759 761 766 794 801 813 840 853 868 879 880 908 910 931 944 946 980 988 1000 
6	16	25	44	1 10 13 16 27 41 49 50 72 78 93 100 115 276 281 285 320 356 372 382 431 437 454 455 469 491 500 515 530 549 553 554 564 573 599 604 660 683 698 704 714 736 748 750 781 797 799 828 836 843 851 864 867 872 909 913 935 948 968 994 
7	49	21	2	41 61 77 104 106 122 127 134 153 161 189 197 199 211 217 223 229 237 270 290 303 326 346 370 406 419 426 496 502 546 561 569 580 606 614 621 629 635 658 686 690 699 726 775 808 810 842 857 889 906 923 927 960 977 
8	16	18	47	14 34 40 54 94 154 167 185 204 244 245 253 263 278 285 294 300 323 324 341 371 384 398 404 410 446 454 455 471 490 500 505 524 542 558 559 590 597 612 621 636 648 684 717 735 736 745 783 806 822 835 869 915 924 930 940 987 993 1002 
9	16	8	40	22 37 60 68 112 129 137 151 153 158 208 219 238 241 247 248 282 286 314 318 362 377 380 382 396 403 408 416 426 450 451 465 493 495 504 510 512 520 542 544 547 555 577 578 596 619 651 656 677 706 721 725 740 851 855 865 909 971 979 984 989 
10	16	16	45	19 34 63 99 120 122 125 133 139 170 201 223 225 230 231 265 325 332 348 357 365 373 376 400 402 412 436 471 485 536 555 557 575 595 605 614 618 622 637 656 660 671 686 687 688 714 763 765 791 809 821 854 905 908 915 921 949 977 981 987 
