Course	Room	Teacher	Time	Students
1	35	20	18	3 17 20 37 57 84 85 100 112 130 142 151 201 237 290 292 315 318 324 355 362 389 390 406 418 420 
2	35	35	6	55 56 62 65 78 79 87 111 116 152 179 184 187 195 211 234 264 285 294 329 340 362 374 378 414 418 426 
3	24	36	2	9 52 61 69 70 77 125 143 149 167 207 208 222 268 275 322 368 406 
4	35	36	1	2 18 29 38 58 73 92 141 168 195 197 209 222 239 259 279 285 288 289 309 312 314 332 352 384 398 412 414 415 425 
5	69	16	13	28 70 76 86 89 119 155 157 186 190 215 228 250 255 313 340 367 372 375 382 405 
6	24	34	4	14 34 75 105 113 132 155 165 175 186 199 238 245 254 263 314 387 403 404 417 
7	78	27	9	28 40 50 133 157 168 169 232 241 250 275 282 295 300 302 312 335 361 369 384 393 401 409 
8	35	9	2	42 49 96 101 102 109 113 119 126 128 142 153 159 176 178 182 188 225 228 253 256 276 301 308 331 352 361 381 394 422 424 
9	82	27	2	93 184 214 221 266 311 356 359 377 378 411 
10	69	14	2	13 15 18 33 43 65 135 165 194 200 234 246 263 321 324 336 350 369 376 390 417 420 
11	35	15	16	41 81 90 103 122 154 172 174 210 246 249 261 267 269 276 282 307 336 346 357 372 388 389 417 419 424 
12	35	4	12	4 11 21 27 38 42 82 117 126 135 136 138 151 192 193 219 273 286 299 304 318 331 345 363 367 370 421 
13	78	26	15	16 52 103 108 148 176 197 220 221 272 274 279 285 286 288 295 296 383 391 401 408 418 423 
14	78	5	10	4 26 79 106 121 123 128 157 205 206 213 214 221 224 228 239 243 251 258 313 341 349 406 
15	78	20	14	46 50 62 81 98 108 113 145 171 175 242 245 260 292 321 323 327 331 334 337 381 394 416 
16	69	37	18	13 35 49 51 91 127 161 178 189 199 248 256 300 312 356 372 392 395 402 
17	78	31	2	22 26 30 55 57 83 137 148 191 196 204 205 212 270 271 280 289 297 307 315 341 346 353 365 382 
18	35	12	9	20 23 73 82 91 97 105 127 132 171 185 208 214 227 233 239 292 324 332 345 359 366 379 380 391 392 394 408 424 
19	69	4	1	10 31 39 42 43 54 59 66 89 107 130 143 157 164 201 256 323 328 365 371 374 387 420 
20	82	1	1	15 28 48 49 77 87 101 103 128 156 193 198 199 240 267 283 376 
21	69	29	6	2 7 64 68 84 99 151 162 166 167 172 175 182 216 259 298 311 377 400 413 423 
22	69	9	10	5 41 51 127 152 172 212 217 230 231 271 293 298 305 333 356 377 383 392 400 422 
23	69	37	11	2 39 40 73 90 103 156 173 189 215 230 241 254 280 282 288 290 297 341 407 
24	24	2	5	13 36 60 64 71 111 122 159 170 174 218 293 303 317 330 353 401 
25	35	18	8	18 33 55 63 71 74 95 102 150 170 181 188 202 238 261 271 303 304 307 319 329 338 349 351 361 370 388 409 421 
26	78	7	11	25 34 61 63 65 67 68 102 116 135 136 147 150 198 227 243 253 278 339 384 391 395 403 416 
27	69	15	8	16 17 60 62 75 120 153 154 160 184 197 220 249 252 267 290 315 328 360 380 391 425 
28	78	14	4	22 23 37 40 43 73 98 109 128 163 180 188 206 210 229 231 260 265 269 335 410 415 418 425 426 
29	78	12	5	3 25 29 30 46 86 121 140 146 196 223 226 235 253 259 260 271 301 319 320 328 339 364 379 
30	78	16	3	2 44 47 49 53 100 120 139 161 178 179 185 193 205 224 233 236 281 302 319 348 370 373 403 411 
31	69	11	17	7 22 54 81 107 131 144 149 166 195 203 256 272 316 372 378 409 415 425 
32	78	18	17	6 11 40 70 77 109 110 147 177 186 193 196 199 208 215 241 277 322 325 364 384 388 407 
33	24	19	14	9 34 53 68 129 167 173 192 258 277 306 348 351 379 423 
34	24	11	7	15 57 71 91 114 120 124 174 179 202 212 251 281 304 332 342 364 392 402 
35	69	29	9	4 10 16 125 131 159 192 196 223 224 245 276 287 306 326 360 374 402 405 419 
36	35	25	10	7 8 12 24 42 53 60 90 104 126 146 167 178 207 211 218 236 237 238 246 247 250 270 291 326 342 363 369 423 
37	24	8	18	41 48 70 117 134 137 183 231 268 270 279 339 340 357 410 
38	78	38	12	8 32 34 45 53 69 76 80 91 97 106 115 143 180 188 220 240 250 254 262 268 347 415 
39	78	7	13	23 30 35 59 74 75 111 114 149 158 181 200 213 220 227 251 263 362 363 383 396 398 421 
40	78	28	1	9 21 46 83 99 110 112 115 131 133 140 155 202 225 226 249 258 274 316 346 348 355 379 393 413 
41	24	10	6	6 36 44 71 93 104 112 124 146 156 236 237 254 289 291 315 337 368 371 419 
42	78	2	6	5 20 37 58 76 85 89 114 137 141 145 148 150 160 170 212 224 255 278 306 357 383 404 408 417 
43	35	33	14	1 7 21 24 66 88 96 106 118 123 130 207 223 252 275 286 294 296 333 338 366 368 373 375 376 390 407 
44	24	8	3	6 23 32 56 105 121 127 176 181 189 222 232 285 288 310 362 394 399 421 
45	35	22	15	27 50 67 93 143 164 173 186 195 251 257 258 260 273 275 292 302 345 346 365 375 395 397 402 405 424 
46	24	24	9	72 87 98 108 118 142 156 184 191 200 234 264 309 316 343 354 412 416 
47	24	1	13	12 17 26 39 45 58 61 78 117 121 140 168 203 232 233 311 376 426 
48	69	38	5	4 24 38 97 110 114 124 162 187 204 242 255 264 274 291 297 314 367 388 397 
49	35	28	3	19 88 117 145 163 166 172 183 194 231 235 245 248 249 262 277 283 287 308 328 330 337 349 350 351 352 355 359 397 413 
50	78	13	7	8 41 95 104 116 125 141 147 153 173 191 216 217 236 238 266 267 278 280 299 373 380 409 
51	69	35	12	14 54 62 67 109 141 169 261 291 293 305 324 325 326 334 350 354 357 395 405 411 
52	35	10	4	55 64 67 92 107 124 129 139 144 145 159 171 216 242 247 272 284 293 294 296 303 306 311 320 329 344 351 386 412 
53	82	24	3	36 98 99 102 158 174 200 203 244 272 338 347 354 
54	69	30	16	12 22 30 56 75 99 115 158 161 183 185 190 204 221 283 321 345 371 375 422 
55	35	31	5	5 54 59 72 74 84 90 101 119 137 138 191 198 201 202 206 230 240 246 284 286 300 305 310 318 323 360 363 382 393 
56	82	13	4	19 20 31 56 160 310 317 343 371 422 
57	35	21	17	5 17 27 35 44 72 74 84 85 115 136 154 183 197 242 244 317 331 337 374 386 390 393 398 408 
58	78	32	16	38 66 83 88 92 108 116 125 129 164 166 179 198 205 211 217 225 280 308 314 317 320 330 
59	35	23	11	8 28 31 43 47 57 66 69 107 163 175 177 180 201 207 213 252 274 284 298 333 340 342 366 386 389 426 
60	69	21	3	1 16 26 29 45 51 94 111 132 136 187 229 269 273 290 301 336 385 389 407 
61	24	5	11	45 51 59 72 122 152 209 304 312 325 334 348 354 361 367 396 414 
62	69	26	7	10 123 126 134 146 160 162 170 210 226 241 259 262 269 282 283 321 329 336 341 358 403 
63	69	3	14	44 48 79 80 89 100 104 110 131 169 185 219 257 281 299 320 326 358 385 387 
64	24	6	12	37 86 87 148 161 164 222 228 235 239 243 281 323 342 396 399 400 404 
65	69	25	15	13 35 47 69 82 134 150 192 219 240 247 253 266 278 297 322 353 381 385 412 
66	24	23	16	15 19 39 52 63 76 78 106 165 177 214 218 230 295 309 322 327 
67	35	33	13	9 10 19 33 94 120 122 139 144 169 189 194 225 229 237 264 265 266 279 298 303 325 355 385 399 400 410 
