Course	Room	Teacher	Time	Students
1	11	7	56	33 37 39 57 78 105 109 116 119 132 171 173 182 197 201 212 217 236 240 258 260 274 299 320 337 345 357 358 368 380 401 402 419 468 541 582 597 613 680 777 781 796 810 822 830 849 867 884 916 941 949 955 956 1018 1066 1075 1084 1127 1129 1132 1137 1184 1203 1211 1214 1215 1227 1237 1240 1249 1251 1297 1323 
2	11	26	22	12 32 41 43 53 96 122 130 142 170 171 174 178 185 191 227 231 238 249 255 260 271 292 302 324 327 333 340 352 366 390 416 419 447 455 478 501 502 506 545 569 597 600 638 639 706 707 710 716 754 761 788 791 800 817 827 828 841 883 894 909 913 920 933 965 969 970 983 1043 1055 1056 1092 1094 1116 1118 1129 1131 1150 1157 1163 1177 1179 1183 1189 1211 1219 1222 1228 1237 1246 1253 1270 1284 1305 1307 1310 
3	11	12	10	11 14 61 76 85 118 137 140 163 199 203 225 310 325 336 340 354 369 372 379 381 405 417 428 436 455 491 498 512 517 520 529 537 547 562 574 576 590 594 617 623 625 639 645 654 656 662 693 701 709 725 734 740 742 743 756 765 774 783 800 811 832 857 862 863 873 886 888 891 903 935 977 984 1002 1005 1007 1023 1036 1075 1090 1095 1102 1118 1133 1136 1166 1169 1170 1188 1205 1210 1263 1265 1268 1280 1292 1300 1321 1325 1326 1334 1337 
4	11	8	5	14 17 20 23 38 51 64 67 80 99 139 174 181 195 198 208 228 234 252 301 322 331 350 362 370 376 408 412 415 427 433 436 463 488 493 530 542 556 592 604 608 616 630 647 667 672 676 689 701 719 721 732 733 738 747 780 791 797 799 818 821 838 857 865 871 882 900 913 925 947 959 978 989 999 1013 1025 1036 1037 1045 1048 1060 1074 1087 1092 1109 1123 1146 1167 1170 1181 1186 1199 1201 1208 1217 1220 1243 1246 1263 1269 1283 1293 1296 1306 1308 1315 1316 1328 1333 
5	11	2	8	3 23 34 38 53 58 59 84 112 123 142 186 190 200 204 227 230 261 308 315 321 367 368 373 374 377 387 406 420 468 485 486 508 516 518 523 543 562 575 581 601 605 609 631 636 655 657 687 688 692 700 701 709 726 737 750 753 755 762 765 768 781 795 796 807 819 840 841 858 866 915 917 927 942 943 944 947 959 967 972 975 980 994 995 997 998 1040 1045 1065 1081 1096 1100 1103 1138 1171 1178 1195 1206 1207 1209 1250 1278 1287 1293 
6	11	8	46	9 10 52 85 103 115 116 142 151 166 175 219 224 227 228 236 242 272 278 282 294 309 318 329 338 344 365 379 389 390 396 401 426 431 436 438 456 481 490 493 518 524 527 531 554 561 624 630 646 656 681 702 727 781 786 800 820 918 921 951 954 955 961 984 990 1023 1066 1079 1087 1088 1099 1121 1144 1147 1153 1181 1223 1227 1236 1244 1248 1267 1277 1296 1297 1337 
7	11	1	53	5 66 73 77 89 98 117 124 127 145 188 193 199 246 266 280 281 324 337 414 419 420 446 478 520 546 561 588 599 618 620 625 627 629 645 673 676 728 729 730 752 772 779 787 795 818 821 825 827 841 847 866 901 912 918 927 930 933 949 969 992 1053 1071 1076 1091 1104 1129 1139 1145 1176 1178 1179 1183 1188 1216 1273 1282 1288 1291 1319 1333 
8	11	22	28	11 28 55 76 79 113 133 139 157 170 189 232 252 257 268 276 285 316 319 330 333 345 353 361 405 421 452 453 460 480 503 511 513 515 516 549 560 596 598 604 616 618 620 623 631 632 642 654 667 711 721 730 736 741 744 750 751 759 763 783 849 854 855 857 889 917 929 933 937 943 964 975 992 996 1004 1025 1030 1059 1072 1089 1100 1110 1153 1180 1183 1188 1194 1209 1244 1275 1285 1311 1322 1327 
9	11	19	1	6 11 27 58 60 67 74 79 88 91 95 112 114 119 125 127 134 138 144 147 150 158 163 172 173 176 190 192 194 200 206 221 233 273 286 287 289 293 300 304 310 334 356 364 367 384 388 397 429 440 444 464 466 471 493 497 517 520 531 549 566 583 601 610 625 651 664 684 698 703 742 748 758 764 766 770 775 777 791 816 847 900 926 935 954 985 989 996 998 1003 1005 1012 1016 1053 1054 1070 1094 1098 1107 1115 1128 1133 1134 1167 1168 1212 1218 1220 1221 1225 1232 1247 1266 1268 1281 1313 1327 
10	11	16	25	1 3 28 59 70 74 84 106 127 148 152 184 189 195 199 225 235 237 242 252 253 256 343 358 404 406 416 422 424 434 453 461 485 497 500 511 526 527 549 563 586 640 643 644 654 662 700 703 717 726 734 735 757 771 773 775 792 803 812 832 868 876 877 904 920 922 938 940 941 958 1001 1019 1039 1059 1063 1079 1088 1093 1102 1107 1114 1134 1151 1159 1160 1165 1221 1229 1252 1258 1259 1269 1318 1326 1327 
11	11	17	27	8 27 48 61 70 75 88 102 128 150 152 156 157 174 181 192 213 214 216 233 251 254 264 300 307 319 325 336 352 383 392 398 408 414 458 463 473 475 506 507 514 529 553 594 647 654 656 676 691 721 738 744 753 776 779 809 818 830 841 893 899 916 928 972 985 986 1011 1012 1014 1026 1029 1030 1031 1041 1044 1074 1134 1150 1156 1160 1163 1175 1176 1191 1204 1224 1254 1294 1299 1306 1317 1325 1341 1342 
12	11	3	43	4 24 26 55 66 107 110 111 114 137 141 144 211 215 232 255 268 273 295 313 327 330 357 360 364 377 391 395 398 434 442 464 472 478 523 544 548 552 626 634 635 658 699 718 741 746 761 768 775 824 830 834 836 839 849 850 856 870 875 877 922 934 939 966 985 997 1026 1031 1038 1053 1075 1081 1152 1184 1195 1220 1232 1251 1257 1267 1279 1303 1305 1308 1311 1340 
13	11	16	44	1 30 56 57 80 92 96 108 110 120 137 159 257 271 290 298 311 329 349 386 400 402 404 422 425 442 445 470 472 500 505 512 530 531 533 555 559 589 613 615 624 629 643 665 746 748 749 761 764 776 784 808 813 819 823 882 896 903 905 922 926 944 995 998 1060 1073 1080 1111 1115 1120 1128 1185 1211 1215 1216 1233 1239 1242 1246 1262 1272 1288 1289 1291 1303 1328 
14	11	4	36	49 56 88 93 97 135 149 175 188 195 205 257 270 285 314 320 322 327 331 332 339 348 382 409 416 431 433 446 455 472 475 489 490 496 501 541 542 552 559 563 595 610 627 650 657 673 704 724 742 744 759 792 802 823 849 890 908 938 950 957 973 983 993 995 1013 1017 1037 1043 1051 1132 1150 1174 1175 1187 1194 1199 1208 1215 1231 1238 1242 1256 1258 1269 1300 1301 1308 1322 1338 1340 
15	11	1	15	7 18 50 74 101 102 112 128 156 183 220 232 243 244 257 262 271 277 287 295 328 400 432 442 449 450 477 486 487 496 525 537 546 554 556 587 589 631 651 674 681 684 714 728 729 752 762 764 787 789 792 804 808 811 814 832 843 852 854 859 880 882 895 898 899 909 915 919 926 940 981 1001 1035 1044 1055 1099 1105 1107 1110 1149 1153 1173 1198 1201 1205 1222 1229 1233 1251 1280 1286 1290 1295 1298 1304 1321 1332 1339 
16	11	24	48	20 38 44 59 61 78 82 88 94 117 133 165 172 191 197 216 223 225 235 237 253 261 264 339 342 346 355 371 384 393 422 423 424 430 432 437 446 459 497 523 538 553 577 591 632 637 646 669 672 741 755 760 792 809 822 831 844 855 868 869 880 928 967 972 980 999 1004 1008 1033 1056 1064 1108 1117 1138 1141 1166 1173 1195 1205 1224 1239 1243 1293 1314 
17	11	12	51	24 52 73 75 90 105 117 131 132 135 150 158 195 196 218 219 265 267 277 299 309 341 358 376 401 410 412 440 445 451 507 519 551 579 588 599 605 617 633 647 651 678 732 747 768 785 789 805 811 848 852 864 872 892 897 942 1002 1009 1046 1057 1058 1059 1063 1120 1128 1135 1137 1138 1148 1152 1171 1175 1185 1188 1190 1204 1221 1237 1266 1276 1282 1320 1337 
18	11	15	31	10 15 47 63 76 115 128 139 140 153 160 161 168 186 189 198 201 217 222 238 242 259 292 305 317 357 394 410 421 422 425 468 470 484 492 503 509 521 546 551 561 584 585 624 649 685 706 713 748 780 782 804 806 812 825 846 850 854 859 868 878 892 911 914 915 928 967 977 988 1012 1021 1022 1027 1051 1061 1101 1123 1148 1165 1181 1184 1189 1191 1213 1229 1241 1245 1259 1272 1295 1305 1309 1335 
