Course	Room	Teacher	Time	Students
1	83	44	25	40 41 46 53 55 91 138 148 152 160 166 303 361 
2	92	20	21	32 42 60 72 80 84 123 169 176 235 253 279 293 298 340 354 360 361 374 400 
3	92	14	33	30 40 45 68 69 102 117 118 148 162 178 184 227 236 237 303 321 326 346 
4	92	26	14	8 24 36 42 66 126 145 182 187 199 208 213 243 252 253 284 321 335 345 352 375 
5	92	7	15	3 9 14 43 56 99 127 132 144 180 236 237 238 240 283 294 295 327 364 379 408 
6	83	41	20	10 29 77 89 94 97 98 122 179 320 328 344 370 398 
7	83	33	27	35 54 100 121 128 157 166 223 224 271 337 367 391 
8	92	36	16	52 59 66 126 139 152 163 172 195 214 240 244 252 297 327 328 329 342 349 374 377 
9	92	3	22	8 33 47 54 63 88 97 119 144 221 231 258 290 291 308 322 351 353 391 399 
10	83	24	22	57 71 74 90 135 162 213 216 264 279 286 289 317 382 
11	92	28	30	9 85 133 138 147 219 265 273 276 286 287 307 325 333 359 367 383 388 406 
12	92	48	13	18 21 57 85 105 134 140 142 168 185 189 230 247 266 285 286 329 336 348 361 365 
13	92	9	51	1 23 34 39 76 155 203 209 233 252 254 295 316 337 370 374 394 
14	92	4	6	18 31 32 34 62 82 102 112 119 186 187 193 206 214 231 255 281 291 301 313 326 368 379 409 
15	83	21	7	13 37 59 64 131 184 246 247 251 253 347 352 359 386 390 393 
16	83	39	37	16 113 129 145 159 169 238 249 274 346 396 
17	83	19	8	4 11 23 68 74 80 88 104 135 138 165 248 261 277 353 362 
18	92	45	38	67 97 109 115 126 155 163 167 201 240 246 283 300 308 311 318 368 372 
19	92	8	32	49 56 75 90 99 107 119 134 198 220 234 235 285 339 348 355 363 369 376 
20	83	5	12	28 49 67 92 98 109 153 161 200 206 218 226 302 341 369 397 
21	83	40	32	6 17 26 76 131 239 272 297 300 307 312 384 
22	83	24	15	45 73 79 114 158 163 289 315 338 340 342 358 373 385 
23	92	12	18	11 21 76 115 143 147 192 194 195 197 200 204 247 272 296 325 328 363 365 370 401 
24	92	4	34	7 26 44 74 108 111 120 136 164 177 178 196 222 225 287 292 313 400 405 
25	92	23	23	5 69 124 150 157 162 169 192 193 203 263 271 278 279 289 327 366 378 380 387 
26	83	30	39	35 77 82 204 236 292 320 326 357 409 
27	83	19	1	2 3 9 117 149 175 182 195 199 248 310 311 313 332 339 355 
28	83	5	5	2 50 73 86 99 110 114 129 175 209 229 274 302 358 371 399 
29	83	46	26	30 104 122 204 212 220 225 234 242 258 280 334 350 
30	83	42	10	68 92 106 112 160 189 213 217 230 245 282 319 321 330 340 357 
31	92	31	35	5 12 16 78 82 150 177 210 219 250 276 289 302 303 305 364 378 391 400 
32	92	10	43	10 19 46 50 52 60 85 103 146 151 174 194 295 305 324 325 383 404 
33	83	47	36	167 210 231 281 283 293 294 306 323 339 392 
34	83	28	40	17 25 55 170 173 196 260 262 402 
35	83	37	4	13 51 149 152 179 186 198 300 339 351 353 357 369 380 381 400 
36	92	30	24	12 19 26 51 89 91 101 157 164 190 215 218 234 246 250 251 284 307 314 354 
37	92	12	25	14 29 37 39 72 87 96 130 187 212 214 278 306 348 373 384 388 393 405 407 
38	92	2	45	16 31 35 36 43 48 64 105 125 181 208 224 228 239 263 314 378 402 
39	92	10	36	70 82 85 109 166 171 176 187 190 205 239 245 265 267 278 298 350 406 410 
40	92	48	26	32 95 108 156 171 186 194 210 296 301 302 316 341 343 352 360 375 387 402 404 
