Course	Room	Teacher	Time	Students
1	10	34	11	5 37 53 76 79 93 113 118 131 143 169 189 225 302 348 391 410 420 461 478 484 508 
2	8	9	28	10 28 40 41 54 73 74 87 94 99 114 117 155 163 179 188 226 279 306 308 309 341 342 412 425 451 471 483 485 491 507 509 
3	8	3	40	15 33 114 131 181 182 186 207 220 226 230 231 252 275 283 287 295 356 363 366 395 397 430 446 458 465 487 503 515 
4	8	13	11	18 24 26 65 80 94 105 117 120 147 160 178 193 221 237 248 257 267 291 327 346 347 349 350 364 368 372 378 379 381 444 489 495 497 498 499 512 518 
5	8	23	5	5 26 33 36 49 52 124 130 160 194 198 203 219 226 227 253 265 306 311 325 330 357 359 390 393 394 405 406 422 424 431 436 440 455 468 476 492 507 516 
6	10	27	10	11 57 66 77 121 161 177 178 184 191 240 241 254 273 298 309 325 346 355 361 411 428 432 491 511 
7	8	28	29	2 3 8 15 44 48 51 100 134 138 139 146 156 187 232 252 301 311 317 331 340 353 382 394 408 426 450 454 472 474 485 486 
8	8	13	7	3 16 22 39 41 48 57 58 64 91 95 114 121 136 146 153 159 166 217 233 243 246 256 277 296 323 328 337 354 368 385 407 409 412 416 431 460 478 492 
9	8	14	8	1 2 21 25 28 29 34 42 52 68 69 71 81 113 119 126 128 199 221 231 234 285 294 298 300 335 341 355 378 389 395 396 400 420 438 467 484 490 514 
10	8	5	17	43 55 67 82 89 99 114 119 151 155 176 185 194 208 210 254 299 309 326 330 331 333 339 360 380 387 388 445 446 451 466 491 493 502 512 
11	8	18	49	30 49 51 86 126 141 157 161 190 221 227 230 232 250 257 280 297 308 326 343 383 388 389 403 460 497 503 
12	8	20	31	29 34 39 62 68 100 103 115 116 135 139 153 157 184 211 213 214 215 262 285 295 301 307 349 365 404 406 429 459 512 515 
13	8	10	45	8 35 37 75 82 87 90 102 103 122 131 204 225 280 287 312 341 345 350 358 403 408 415 421 435 456 467 497 
14	8	12	4	5 7 26 55 63 65 74 78 88 92 101 105 139 145 150 157 158 175 197 206 207 209 213 252 260 262 287 290 295 312 313 358 364 365 428 433 443 480 481 489 
15	10	18	19	15 96 102 126 161 209 210 220 338 372 398 437 499 505 513 
16	8	22	47	55 91 94 132 137 155 200 224 251 252 253 255 261 286 295 317 320 325 349 416 421 433 449 459 472 473 500 510 
17	10	33	15	20 40 79 87 113 150 199 258 264 324 349 380 383 393 414 416 430 435 442 493 
18	8	9	10	44 54 56 73 110 111 138 156 162 171 208 214 234 235 236 242 245 246 283 288 317 331 378 387 388 418 423 435 442 464 466 481 492 504 507 514 
19	8	17	37	27 33 35 51 58 59 95 106 110 123 137 167 187 229 233 234 251 269 299 362 394 408 413 419 427 441 450 453 490 496 
20	8	4	32	7 14 46 52 61 84 122 136 148 152 163 176 186 195 219 223 259 281 310 314 360 384 388 390 426 439 447 453 490 501 508 
21	10	30	6	11 47 61 70 80 89 91 102 172 183 233 253 265 284 287 300 359 362 363 375 399 401 414 462 489 503 511 
22	8	16	6	6 13 19 31 45 51 65 71 78 83 97 98 104 112 129 130 151 167 171 176 193 201 212 232 244 246 260 269 313 320 332 361 382 404 405 419 429 454 457 500 
23	8	31	42	27 28 38 62 69 93 120 133 144 165 206 215 229 245 271 278 289 304 305 324 335 352 377 402 427 429 472 477 
24	8	22	21	20 23 82 115 118 151 155 183 231 235 238 250 253 256 261 266 272 277 303 306 308 334 377 380 389 410 417 439 447 461 463 481 501 
25	8	20	12	4 6 9 20 29 32 83 85 100 129 180 188 196 200 209 211 222 246 264 268 302 303 309 315 319 322 326 329 339 350 367 371 385 386 413 432 457 475 
26	8	21	18	19 48 64 66 84 90 95 107 116 125 127 128 130 134 154 243 284 324 328 336 340 357 368 405 417 437 444 445 446 468 471 478 512 514 
27	10	1	14	53 60 97 109 168 185 208 237 256 274 281 285 372 381 392 424 443 453 482 488 
28	8	17	34	17 61 64 95 129 145 173 200 202 220 247 251 258 282 284 289 292 329 338 367 379 382 391 458 483 486 498 510 515 517 
29	10	3	2	39 43 55 128 153 164 174 179 187 212 240 249 266 268 304 307 342 360 366 397 411 448 468 479 487 495 496 
30	8	12	38	11 19 23 42 60 92 97 117 127 150 195 222 260 273 299 318 324 369 374 383 396 423 459 469 479 482 485 499 509 
31	8	15	26	12 22 58 72 78 84 94 96 101 126 137 169 177 188 189 210 225 245 249 270 274 298 316 330 398 406 419 430 433 483 513 515 
32	8	8	35	13 44 56 76 86 123 147 156 163 179 203 204 241 258 259 267 273 283 303 319 320 343 370 374 415 441 454 466 471 480 
33	8	5	44	7 21 45 47 80 90 148 181 209 216 223 234 262 271 286 291 319 335 362 369 373 392 419 425 448 452 501 516 
34	8	8	27	14 27 32 33 35 79 83 106 108 115 133 149 164 165 173 187 191 197 199 215 238 284 302 305 334 342 351 353 376 398 427 457 
35	8	32	36	46 72 88 111 123 140 141 143 162 173 185 205 218 220 248 251 257 258 272 289 367 372 382 414 434 440 463 475 505 516 
36	8	11	19	8 9 38 43 46 50 63 70 78 110 142 144 165 181 183 201 217 218 223 261 275 281 313 321 336 354 375 394 407 422 438 460 478 480 
37	8	6	22	12 42 43 50 53 62 81 112 113 122 124 125 172 175 193 205 236 245 259 270 276 294 316 318 321 323 359 390 444 453 467 488 502 
38	8	16	13	27 31 47 66 82 92 107 108 109 110 127 132 146 152 154 169 175 177 192 194 196 214 243 248 261 269 275 300 304 396 416 424 425 445 465 481 496 517 
39	8	33	39	16 25 56 71 109 131 135 168 212 227 240 255 262 264 272 276 279 280 294 343 366 368 434 462 469 484 511 513 514 
40	8	7	41	22 28 36 60 61 64 81 132 140 143 170 185 190 191 204 212 250 288 297 317 339 351 355 358 389 400 469 479 513 
41	8	19	48	18 24 30 40 89 92 98 99 159 165 196 203 228 243 275 315 338 345 381 391 410 451 470 488 505 506 507 518 
42	8	19	30	10 12 14 25 38 54 68 73 102 115 138 142 174 231 263 270 271 302 304 321 345 371 385 386 399 401 402 420 489 492 494 501 
43	8	31	23	9 13 17 34 45 47 59 70 75 85 103 116 152 171 176 214 216 222 227 242 333 346 367 383 387 403 409 410 411 452 456 466 470 
44	8	4	20	38 42 44 74 106 119 140 162 174 225 230 254 256 268 296 300 313 328 332 334 341 377 396 407 436 437 438 449 467 485 488 496 500 
45	8	23	15	2 12 19 93 101 111 118 133 143 145 151 164 168 178 205 224 239 248 274 278 319 322 327 336 337 354 365 375 400 422 426 443 472 476 483 
46	8	1	1	2 16 17 29 35 71 107 111 135 145 158 162 167 181 184 247 281 282 292 311 366 369 370 371 375 402 417 418 438 447 450 458 459 464 474 480 482 486 495 506 517 518 
47	8	27	24	11 15 16 20 32 48 50 74 90 99 101 107 136 172 198 203 213 228 265 270 316 340 351 363 404 422 448 473 497 502 503 504 
48	10	6	12	1 7 18 67 105 157 182 186 207 249 358 370 378 395 423 424 436 441 474 500 
49	8	7	9	13 25 26 41 66 68 72 77 85 87 89 129 147 158 163 180 190 192 207 217 273 276 277 293 299 326 329 352 373 407 412 418 455 469 474 484 502 504 
50	8	10	43	1 32 37 52 63 77 96 125 149 170 186 189 198 211 216 229 249 257 298 332 336 359 397 413 415 456 486 509 
51	10	32	9	1 4 10 84 112 134 148 149 160 216 221 235 291 297 312 318 328 356 361 409 415 421 460 482 508 
52	8	30	16	39 57 72 80 98 144 170 211 238 259 276 277 283 288 293 305 307 312 316 318 322 340 351 356 374 376 381 384 397 399 402 404 428 429 477 
53	8	26	25	6 21 50 62 77 112 133 135 144 173 180 224 239 244 247 269 271 272 278 282 306 321 344 345 356 379 398 405 435 439 441 498 
54	10	34	18	76 88 120 132 161 175 179 195 228 237 286 314 342 344 434 452 463 464 510 516 
55	10	25	7	23 34 40 49 69 83 116 124 137 156 199 201 208 215 226 228 244 292 332 355 371 377 447 491 
56	10	26	1	18 79 103 128 149 206 286 290 296 305 307 315 331 348 352 395 400 432 442 445 448 457 470 473 490 493 
57	8	29	46	9 21 30 97 105 134 154 167 218 219 230 237 242 263 268 285 323 353 360 373 386 387 403 409 417 454 456 462 
58	8	24	3	31 53 57 67 85 86 104 152 159 166 171 182 188 190 201 202 204 206 219 233 241 250 265 266 322 325 329 337 347 352 357 363 369 379 393 399 444 446 471 473 487 
59	8	2	14	4 5 30 76 104 117 124 150 191 197 205 232 236 239 266 267 278 288 310 314 315 333 344 347 408 414 420 430 437 449 476 477 493 494 505 
60	10	29	4	37 59 98 106 153 164 170 174 184 198 235 241 280 282 296 301 320 330 347 357 374 376 386 450 477 494 
61	10	15	16	36 81 118 138 139 160 166 189 197 222 229 236 279 292 301 310 348 401 412 436 476 
62	10	14	13	119 140 180 182 195 218 255 294 310 333 348 350 364 365 373 384 423 428 431 455 506 511 
63	10	2	17	3 36 41 70 75 86 109 146 196 260 267 293 338 390 413 449 461 463 475 509 
64	10	28	8	45 46 100 104 122 123 148 168 178 202 224 263 339 353 376 385 392 440 442 451 468 470 475 499 517 
65	8	11	2	3 4 10 17 22 49 69 93 125 141 158 166 177 193 200 202 242 244 247 255 263 279 290 303 308 323 334 337 370 391 393 401 425 427 432 458 461 462 465 494 498 510 
66	10	25	5	65 67 73 108 121 142 147 154 159 172 217 223 238 240 264 290 297 327 362 364 411 418 421 495 506 518 
67	8	24	33	8 14 23 24 31 56 58 59 91 96 120 127 169 210 239 289 291 311 327 343 344 380 392 406 433 439 452 464 487 508 
68	10	21	3	6 24 60 75 88 108 130 136 141 142 183 192 194 213 274 293 335 361 384 431 434 440 455 465 479 504 
