Course	Room	Teacher	Time	Students
1	81	47	45	4 36 72 74 95 116 124 127 143 203 266 329 373 390 405 424 432 433 442 450 468 473 501 520 542 543 556 573 582 623 643 645 649 696 750 778 827 851 891 901 936 953 971 1044 1110 1125 1137 1144 1165 1177 1205 1238 1295 1329 1339 1398 1405 1421 1431 1434 1449 1459 1462 1494 
2	81	41	11	4 32 37 62 68 74 124 172 192 199 211 223 233 262 271 286 288 295 303 307 309 313 408 434 439 451 487 502 530 568 595 603 622 657 681 701 723 726 746 786 798 801 804 839 883 901 908 911 980 999 1027 1037 1057 1097 1121 1141 1158 1183 1222 1229 1282 1290 1311 1315 1332 1366 1386 1409 1419 1436 1445 1470 1491 
3	81	21	21	2 12 38 49 63 66 70 72 82 83 168 210 252 260 316 352 357 375 397 460 466 470 476 492 495 574 605 658 679 700 710 719 728 767 769 775 812 854 857 865 921 925 934 961 986 1023 1104 1135 1143 1169 1171 1192 1209 1216 1220 1224 1245 1266 1290 1296 1306 1314 1321 1348 1384 1430 1453 1466 
4	81	24	6	12 28 29 49 56 76 87 99 100 119 151 155 162 211 223 226 229 232 246 257 313 329 335 342 356 363 368 395 410 423 434 453 481 507 516 523 528 539 551 610 624 629 666 685 726 745 763 781 790 834 841 844 914 951 982 986 994 995 1045 1081 1161 1171 1173 1185 1232 1242 1246 1252 1270 1310 1319 1357 1358 1386 1396 1436 1447 
5	81	1	52	23 98 110 132 139 181 189 205 227 234 259 278 310 318 340 475 488 502 538 541 626 681 683 722 726 734 767 782 807 832 846 855 917 932 964 1013 1017 1067 1089 1116 1141 1167 1176 1190 1193 1200 1212 1216 1256 1263 1267 1278 1286 1324 1335 1351 1355 1370 1371 1404 1461 1494 
6	81	44	12	39 51 92 98 110 164 170 211 219 287 310 321 344 349 383 384 416 435 444 503 510 547 588 590 608 629 631 659 689 704 707 747 789 805 812 836 874 886 934 956 962 967 978 979 1010 1018 1024 1074 1094 1099 1131 1152 1159 1183 1227 1258 1292 1312 1318 1326 1335 1337 1342 1368 1390 1394 1412 1461 1462 1480 1488 
7	58	32	11	21 26 30 130 149 202 234 239 241 251 267 327 334 339 342 358 361 362 367 374 375 390 427 480 506 529 550 581 612 648 667 695 708 740 754 763 788 858 863 929 973 992 1004 1006 1075 1083 1132 1163 1177 1186 1236 1288 1297 1299 1309 1327 1369 1405 1428 1438 
8	58	33	5	66 103 146 155 158 161 166 188 197 223 240 251 284 316 389 428 436 449 502 510 576 590 640 641 664 677 725 730 752 781 828 836 840 841 842 852 860 871 876 885 900 949 955 1015 1037 1052 1067 1082 1087 1088 1096 1128 1173 1174 1180 1199 1218 1264 1341 1360 1418 
9	81	3	39	3 31 45 70 79 93 134 159 163 167 204 293 326 346 347 353 395 429 440 442 452 473 478 482 495 506 513 534 536 549 552 590 634 663 676 684 729 769 823 835 842 852 908 957 990 1063 1070 1086 1089 1092 1134 1192 1231 1276 1331 1368 1372 1383 1396 1402 1440 1451 1462 1492 
10	58	34	40	120 162 194 296 326 346 347 372 454 525 538 555 572 575 595 599 610 615 624 665 672 718 762 778 828 943 965 1022 1038 1044 1085 1105 1166 1219 1234 1279 1355 1410 1455 1475 
11	58	40	32	34 63 71 81 86 123 174 195 217 246 296 301 392 397 399 472 506 507 513 618 670 710 773 779 854 864 868 876 878 882 924 1018 1039 1095 1119 1137 1140 1229 1236 1304 1307 1308 1346 1352 1361 1380 1406 1418 1451 1460 
12	81	2	28	10 13 19 25 73 80 88 94 145 152 166 188 225 242 261 263 266 376 382 386 404 432 442 476 526 556 564 584 595 662 721 729 773 792 803 849 861 918 942 980 1021 1036 1038 1064 1093 1115 1142 1143 1146 1149 1211 1220 1265 1289 1326 1347 1349 1352 1364 1394 1417 1463 1472 1486 1487 1489 
13	58	43	36	27 59 101 113 115 127 171 172 190 194 208 247 298 305 354 364 365 367 423 497 531 548 556 609 620 624 701 818 819 860 888 949 959 1039 1110 1128 1198 1220 1234 1266 1303 1325 1327 1365 1415 1487 1488 1495 1499 
