Course	Room	Teacher	Time	Students
1	16	1	12	10 20 25 32 37 40 53 63 66 68 71 73 95 101 110 114 116 125 129 138 139 158 164 170 173 181 184 200 202 235 253 256 265 268 272 283 308 313 316 
2	16	16	3	20 27 42 45 54 55 65 79 84 85 88 92 95 111 123 127 132 137 163 178 185 189 192 196 203 209 217 218 223 229 231 237 242 243 246 249 257 261 280 289 298 302 309 316 
3	16	2	21	4 25 33 35 42 48 61 62 70 73 94 105 116 126 130 131 142 145 176 182 192 200 215 232 233 250 259 262 269 274 281 291 302 304 308 
4	16	14	6	2 12 18 33 44 48 62 65 69 81 93 97 105 110 114 120 122 125 128 130 149 150 155 176 180 182 185 186 198 201 221 225 245 255 260 300 301 304 309 312 314 317 
5	16	9	34	2 33 50 52 60 90 91 102 104 105 107 112 126 139 157 194 199 219 234 241 267 284 289 309 315 
6	16	1	8	5 23 36 44 45 50 54 58 66 69 78 80 83 85 113 114 128 131 136 141 149 182 187 190 191 194 205 206 213 217 218 226 240 251 270 278 291 294 298 300 
7	16	9	17	3 9 17 21 40 56 59 60 63 64 67 70 74 91 113 116 154 160 173 175 179 183 187 188 201 214 219 223 224 231 232 233 254 264 273 288 312 
8	16	4	25	3 28 41 52 53 58 60 61 77 92 140 142 144 151 161 165 177 185 197 209 211 237 248 251 266 273 285 293 297 304 310 312 
9	16	4	28	1 3 11 16 26 31 37 38 43 65 87 99 104 115 136 144 147 160 166 168 169 178 183 205 208 210 227 233 246 268 294 
10	16	16	5	11 21 22 24 27 49 50 71 72 75 78 85 88 89 95 106 120 133 137 141 145 146 147 159 162 167 174 175 179 191 201 207 216 252 253 262 265 282 287 290 303 307 
11	16	7	4	11 14 26 43 51 67 83 86 118 120 134 147 151 156 161 167 168 184 187 210 211 212 215 216 221 223 243 247 258 263 267 272 278 281 282 284 287 295 296 303 306 309 316 
12	16	2	33	6 11 13 15 38 39 44 46 47 90 91 118 123 135 160 221 231 236 246 274 286 291 293 311 317 
13	16	11	22	15 19 20 52 103 106 108 114 115 125 126 129 135 138 149 152 156 178 195 196 200 201 203 244 247 255 257 269 274 283 306 307 310 314 
14	16	3	10	17 18 19 26 32 46 49 57 59 82 86 102 120 122 132 138 152 153 162 167 172 193 194 197 202 211 220 221 226 234 236 241 243 248 265 279 297 312 314 
15	16	8	20	5 7 12 20 23 25 31 41 42 48 51 59 66 92 106 107 112 140 158 175 190 196 229 231 235 238 240 242 266 276 277 282 295 296 305 
16	16	10	32	13 16 37 70 79 97 112 137 141 143 148 150 185 204 212 215 249 259 272 279 284 286 292 297 299 307 313 
17	16	3	30	15 27 28 36 50 52 55 56 57 64 65 70 81 86 104 112 119 127 153 163 186 190 191 208 271 273 296 305 311 
18	16	7	11	8 10 30 35 36 38 43 46 47 63 71 72 83 87 94 101 107 108 116 143 148 155 165 176 181 207 220 224 232 237 242 247 249 252 269 283 290 299 311 
19	16	18	31	31 32 39 60 78 93 100 122 123 124 151 155 156 162 169 170 198 202 222 228 245 257 264 270 276 277 288 297 
20	16	18	26	34 44 55 56 64 66 76 82 86 88 92 102 106 115 117 143 147 157 165 169 186 211 212 216 217 234 236 260 272 281 290 298 
21	16	17	36	51 94 96 97 103 128 139 154 161 165 168 170 184 198 205 210 241 244 286 289 293 307 
22	16	12	15	6 17 22 24 26 29 31 53 58 61 62 64 75 93 102 105 110 111 133 150 168 172 173 177 189 204 213 214 225 230 254 264 271 275 276 285 305 
23	16	13	35	14 28 29 33 41 53 119 132 154 167 171 172 177 189 220 224 227 244 248 255 256 277 278 315 
24	16	8	29	16 21 30 46 57 79 80 87 89 93 96 100 109 118 124 128 169 190 214 224 258 259 261 266 269 279 292 301 310 
25	16	13	13	1 19 23 30 56 62 72 75 76 77 80 99 110 117 131 134 136 141 144 150 155 160 171 177 178 192 193 197 199 229 238 246 248 253 257 270 282 313 
26	16	12	9	3 7 34 40 47 48 73 74 76 84 98 100 101 109 119 125 132 134 157 158 159 163 172 193 199 206 207 228 230 242 250 251 263 265 271 276 295 305 310 
27	16	10	14	1 5 8 9 12 35 36 49 61 72 84 88 91 108 111 117 154 156 174 182 189 204 210 214 226 230 235 258 260 263 274 275 285 294 299 308 311 315 
28	16	5	16	8 9 29 39 49 55 81 82 89 96 99 117 122 124 130 134 139 142 149 153 162 171 186 193 203 218 227 249 278 281 287 288 291 299 308 314 316 
29	16	5	24	7 37 47 54 69 73 76 77 83 85 94 96 109 119 121 123 164 180 191 205 206 227 237 239 245 247 251 252 255 279 280 303 304 318 
30	16	6	18	9 18 19 22 24 35 41 59 78 82 98 129 130 140 146 159 179 180 188 194 195 198 203 206 208 226 233 236 239 256 262 280 296 301 306 315 318 
31	16	17	19	4 18 22 30 45 57 74 77 97 98 101 115 118 129 133 152 158 166 183 188 204 209 220 228 232 239 254 259 261 263 267 286 301 302 303 306 317 
32	16	14	7	1 10 14 21 32 34 40 51 67 68 79 90 98 103 104 113 126 127 144 159 161 163 181 188 195 196 202 219 222 225 238 244 250 254 256 260 267 268 277 280 285 
33	16	11	1	2 6 8 10 13 15 17 23 24 25 27 29 39 63 67 74 75 80 81 100 107 121 131 133 137 142 145 151 152 164 166 170 174 181 195 197 200 209 213 222 241 245 262 266 270 273 275 287 289 300 318 
34	16	15	2	2 4 6 7 13 16 28 42 54 58 68 69 87 89 90 95 103 108 109 113 121 127 135 143 146 148 153 171 173 179 187 192 213 229 234 240 252 261 264 268 275 283 288 292 302 
35	16	6	27	5 14 43 68 84 99 135 138 140 146 148 164 166 175 184 215 216 222 230 238 240 250 253 258 290 293 295 300 313 317 318 
36	16	15	23	4 12 34 38 45 71 111 121 124 136 145 157 174 176 180 183 199 207 208 212 217 218 219 223 225 228 235 239 243 271 284 292 294 298 
