Course	Room	Teacher	Time	Students
1	65	13	4	7 16 48 50 65 68 94 139 149 179 245 251 297 313 345 355 357 370 375 425 441 465 477 494 522 525 557 595 610 613 649 709 765 909 920 926 932 942 958 994 1012 1019 1034 1053 
2	10	6	7	57 70 72 83 103 116 143 160 163 164 168 193 249 285 288 294 397 453 467 490 491 567 575 588 629 640 681 704 708 714 734 757 802 815 848 870 906 983 1003 1010 1053 
3	69	33	2	7 9 19 27 41 63 75 93 99 104 112 127 144 157 190 198 238 248 251 263 271 305 340 341 343 361 410 494 501 512 523 546 547 570 589 592 596 623 672 717 731 762 808 853 869 870 872 877 881 888 937 996 998 1040 1056 
4	14	36	3	8 13 38 52 53 142 226 228 267 272 280 292 299 306 364 380 402 442 499 531 600 611 616 650 655 671 683 693 698 702 720 723 754 767 769 771 808 881 888 894 920 930 952 956 1012 1061 
5	2	14	5	2 33 40 45 76 79 94 96 262 324 325 366 384 392 407 418 425 451 477 505 534 545 570 616 692 759 825 851 853 903 939 948 954 966 977 981 1027 1046 1047 
6	22	29	6	24 46 88 103 150 176 181 189 195 201 210 212 253 276 282 332 354 361 387 405 457 483 499 519 549 575 599 617 664 682 703 708 709 751 754 780 789 796 807 829 838 866 891 931 946 956 1049 1057 
7	65	30	11	15 27 49 76 78 96 112 137 138 156 217 235 273 307 332 336 357 358 411 435 449 459 477 487 506 514 528 602 746 793 832 851 860 865 871 890 896 905 936 946 972 1057 
8	22	36	2	13 15 23 25 31 73 88 145 147 169 181 188 269 273 282 300 303 346 354 384 394 429 440 471 538 550 551 562 594 607 622 624 646 706 783 786 837 893 895 911 921 934 963 964 1022 1023 1026 1041 
9	58	14	2	5 62 69 87 108 119 123 164 205 212 225 227 228 236 246 249 259 289 299 314 330 338 353 364 380 387 391 396 408 433 470 482 506 509 527 545 549 583 600 603 604 650 684 687 746 821 856 873 928 929 950 972 980 984 985 987 1043 
10	58	9	4	10 53 58 73 89 101 110 113 121 123 125 165 192 219 268 289 308 324 336 346 358 362 405 407 411 424 430 474 514 581 585 592 609 630 645 646 655 665 689 722 757 760 761 762 810 812 819 873 898 937 938 943 950 951 974 975 977 996 1044 1052 
11	58	35	1	2 10 19 21 64 65 122 129 145 161 186 190 191 234 260 271 279 303 313 329 358 394 408 410 424 426 433 457 465 469 522 530 531 541 550 566 570 572 586 599 614 627 635 645 664 708 709 714 731 736 775 786 814 815 826 845 854 865 894 949 1039 1055 
