Course	Room	Teacher	Time	Students
1	66	12	18	5 6 20 37 69 71 74 76 84 98 100 137 148 151 155 197 214 229 239 244 255 258 268 305 319 336 348 393 410 422 428 433 498 504 516 531 555 594 597 601 607 655 666 679 715 757 782 788 
2	66	18	13	29 31 34 38 43 44 61 66 83 89 124 125 129 144 174 188 201 219 220 223 224 228 273 280 281 286 293 312 387 494 507 534 558 563 581 592 597 599 606 639 665 707 720 723 753 774 783 790 799 
3	66	30	14	3 18 43 54 57 59 65 68 71 86 87 97 98 110 131 219 235 290 303 315 368 374 408 437 465 518 528 540 551 566 574 580 590 605 625 641 657 677 678 697 702 706 724 728 741 745 755 775 779 
4	42	32	5	21 32 161 173 197 199 237 246 248 254 269 281 308 312 326 327 370 378 396 416 437 447 474 497 514 522 548 561 564 598 606 616 624 645 659 668 674 699 709 738 797 
5	66	13	39	52 54 65 74 111 123 140 177 225 237 240 249 261 266 284 295 309 318 339 347 349 475 500 508 512 513 520 526 549 632 633 662 685 698 705 729 731 756 761 774 777 784 788 
6	66	10	8	27 40 62 88 92 132 137 156 180 181 208 209 221 240 263 267 269 284 307 310 317 324 327 343 395 400 414 468 474 483 485 490 503 521 539 568 570 590 595 600 612 659 666 670 682 722 725 767 785 792 794 
7	42	9	3	7 41 70 106 113 188 190 214 231 232 233 256 264 271 291 302 306 362 373 413 417 460 464 495 497 502 504 509 568 588 619 644 645 646 674 705 706 726 770 774 782 793 
8	66	4	40	12 29 32 37 95 125 160 179 181 196 223 225 229 248 268 304 305 319 320 328 363 406 412 433 436 487 493 538 544 583 588 602 632 643 654 657 676 683 708 759 766 776 797 
9	42	17	21	28 42 45 48 51 94 100 109 116 126 144 149 158 164 182 189 202 215 224 242 272 297 301 354 374 403 415 420 429 482 505 511 591 634 686 725 732 747 776 
10	42	36	28	15 45 84 97 118 119 125 143 192 244 277 282 323 329 355 382 389 403 431 439 444 451 542 544 556 591 606 627 628 660 716 718 726 734 759 773 
11	66	23	11	1 8 12 14 24 52 78 93 101 105 114 152 159 161 183 208 243 253 282 314 335 368 379 399 408 431 453 473 474 484 498 504 526 532 572 586 617 621 626 630 642 657 674 676 687 703 720 756 798 
12	42	16	7	44 66 80 115 117 118 119 129 133 135 156 187 199 236 249 258 279 316 321 367 369 406 434 454 462 466 500 502 522 543 599 602 615 624 626 664 699 732 742 743 755 
13	66	15	7	7 18 53 70 78 82 92 124 127 130 131 138 153 158 161 164 175 178 191 210 214 226 229 241 246 264 330 359 385 395 398 412 424 428 443 461 472 479 483 486 528 532 552 559 638 653 715 722 751 788 799 
