Course	Room	Teacher	Time	Students
1	14	10	7	55 100 159 162 174 178 191 216 268 350 351 352 371 454 467 476 499 504 528 535 550 660 661 677 678 724 
2	56	36	14	29 75 88 125 160 241 243 283 324 413 418 438 459 465 474 535 551 556 571 632 634 677 678 737 743 
3	65	16	2	7 12 14 16 35 54 57 65 75 116 146 150 182 189 233 258 263 338 348 354 400 413 422 461 509 527 560 563 600 635 671 705 
4	56	40	5	3 8 13 30 54 77 96 108 113 147 184 200 222 246 290 316 487 509 556 586 607 609 613 646 654 669 725 
5	65	29	4	7 16 42 96 106 153 159 173 174 187 225 233 243 260 313 323 406 427 469 500 512 517 541 548 569 589 594 622 635 639 641 674 
6	59	25	13	48 50 61 68 135 140 151 167 174 186 197 205 269 276 289 338 343 348 370 401 404 451 472 481 530 556 569 634 655 661 707 720 729 731 738 
7	14	4	12	5 39 53 65 76 128 129 143 235 237 263 285 352 356 445 446 469 485 504 555 580 587 600 603 608 663 708 
8	41	28	7	13 17 77 91 114 117 123 144 168 170 186 220 228 281 311 340 347 356 396 432 453 484 512 566 570 572 618 625 629 632 650 652 680 
9	53	21	1	60 72 87 124 300 313 328 338 348 424 473 506 508 555 557 609 670 677 679 681 684 702 725 742 
10	53	8	7	11 63 90 105 185 221 247 375 402 405 413 419 497 509 534 545 547 616 626 673 674 688 689 
11	65	23	11	16 29 31 46 109 231 255 257 270 272 292 315 324 332 351 372 378 385 473 514 519 531 598 602 631 636 673 704 727 
12	82	17	9	12 65 73 101 105 116 192 200 203 207 307 326 345 365 406 422 454 459 483 493 508 518 570 580 621 682 689 721 736 
13	53	34	4	52 83 103 114 128 132 146 148 231 240 272 383 423 426 449 467 516 547 570 590 602 627 678 
14	41	21	13	11 25 34 89 103 113 141 175 184 215 224 273 277 328 336 351 354 359 407 412 414 437 539 573 577 592 599 627 653 683 711 733 
15	14	11	2	55 71 104 145 152 156 200 202 244 273 275 379 380 398 403 445 450 482 483 498 538 594 596 615 717 722 
16	59	1	12	23 75 84 123 149 152 168 189 196 242 256 276 305 312 321 326 330 336 372 399 420 447 466 490 493 549 569 628 644 667 726 
17	59	25	2	3 30 40 58 73 106 115 124 136 161 196 211 216 223 252 313 318 330 337 345 362 390 425 431 466 474 526 532 548 568 584 597 605 633 640 644 666 692 697 715 730 
18	14	36	10	1 37 116 129 157 173 216 287 295 304 346 366 370 374 389 487 510 520 583 585 600 627 643 733 734 742 
19	14	49	14	9 12 43 85 112 121 157 169 192 206 227 236 253 294 330 379 416 431 490 575 596 613 702 708 722 726 728 
20	56	35	10	40 44 55 86 135 162 163 176 289 318 459 470 483 527 582 612 616 628 629 632 677 692 699 705 731 
21	65	34	9	2 92 137 138 166 208 214 221 238 247 313 315 336 353 430 446 455 467 478 485 486 511 512 542 567 604 668 680 722 724 743 
22	82	33	6	5 6 8 33 50 76 105 111 122 164 172 199 246 248 281 314 436 440 465 476 508 513 566 636 662 675 678 709 
23	14	11	3	15 66 99 133 137 144 172 189 203 240 262 264 361 375 383 384 387 395 398 424 545 576 610 631 636 639 698 
24	65	30	3	26 38 88 101 139 221 243 244 255 271 343 368 402 440 468 497 513 518 539 555 562 563 619 642 647 657 671 675 690 695 723 730 
25	53	48	14	94 119 148 168 180 225 286 299 325 348 366 392 440 458 505 533 617 709 720 
26	47	6	2	2 81 166 172 237 257 322 324 355 368 397 428 446 470 479 543 561 637 670 739 
27	53	3	12	33 54 78 119 155 158 210 264 284 296 398 496 505 571 572 582 588 647 656 
28	53	45	9	22 47 69 89 136 209 234 236 281 282 293 309 414 476 480 494 497 609 633 653 715 716 725 
29	82	5	14	23 54 61 70 99 122 204 218 219 220 256 260 274 298 303 349 358 371 420 478 488 501 548 624 641 656 689 717 
30	53	1	5	165 228 245 249 257 297 299 306 307 317 429 491 536 578 600 643 645 649 663 697 700 723 
31	41	15	3	4 27 29 44 47 62 77 79 91 115 194 195 201 204 269 301 305 335 357 419 421 426 450 462 472 480 512 549 564 595 609 643 669 717 
32	14	4	11	2 8 80 92 159 184 279 288 293 302 312 370 373 386 400 405 439 440 447 471 496 501 515 597 642 643 660 664 
33	65	50	10	3 7 14 103 131 142 155 158 189 220 235 268 276 283 321 360 363 380 420 434 460 485 515 516 550 579 586 591 601 650 659 741 
34	14	26	1	7 28 36 66 78 90 166 169 190 239 246 258 259 331 347 349 352 376 480 491 568 638 646 661 663 665 715 
35	41	43	12	11 13 19 55 81 130 132 167 175 207 309 317 328 329 383 438 443 452 489 500 531 541 593 594 618 642 646 650 704 705 712 716 736 738 
36	14	12	4	70 82 98 176 218 290 345 359 384 401 403 436 457 483 533 539 574 615 644 649 651 667 683 703 735 740 
37	59	23	7	3 19 20 45 92 95 97 108 122 138 139 140 182 194 235 238 251 259 278 296 324 398 408 427 442 473 495 544 546 603 608 671 691 713 732 739 
38	56	30	1	80 146 180 207 208 209 215 253 310 332 362 383 419 437 460 469 488 538 566 588 614 648 675 705 721 734 740 
39	59	39	8	49 58 94 98 110 113 117 127 139 160 242 287 311 312 353 372 416 429 446 454 460 462 465 481 503 523 587 590 650 656 691 707 711 712 722 
