Course	Room	Teacher	Time	Students
1	14	36	15	22 28 30 54 55 95 108 146 158 162 173 182 223 246 250 269 280 337 354 365 383 412 445 447 457 470 485 500 508 511 544 564 577 580 631 735 737 745 757 764 
2	35	34	5	1 3 5 7 12 15 31 38 43 58 77 93 101 114 137 147 177 181 183 205 231 234 274 288 302 304 307 311 320 361 391 403 411 447 453 476 533 548 555 560 564 586 587 588 613 620 673 680 689 787 
3	14	23	3	40 52 61 95 142 172 180 201 213 225 228 294 333 345 366 368 376 380 404 408 413 446 460 483 489 539 547 557 566 572 581 623 637 642 648 656 693 732 752 760 785 
4	35	5	1	1 10 21 69 78 85 96 102 109 124 131 135 154 156 162 192 198 217 234 252 264 269 271 310 312 323 328 335 345 350 353 372 407 414 427 461 467 483 484 499 532 540 548 554 636 740 742 751 752 773 
5	35	8	15	5 26 45 109 120 126 175 208 224 242 258 293 296 327 331 333 345 375 377 413 424 464 469 477 490 515 520 521 573 578 585 590 591 594 616 639 654 655 696 700 703 723 762 780 
6	14	1	5	6 57 62 72 74 102 105 110 117 118 133 136 140 211 259 292 295 312 349 374 384 388 407 448 493 513 522 524 527 547 580 600 682 686 697 700 722 731 770 771 
7	35	16	25	29 35 47 62 113 142 157 176 197 210 215 216 233 275 280 319 370 372 411 414 436 441 442 444 475 503 516 523 538 541 555 575 601 654 656 673 705 733 762 772 786 
8	35	39	22	72 89 118 151 152 155 160 177 200 253 279 297 345 346 369 389 405 415 426 459 478 487 504 513 526 556 575 576 592 607 612 618 621 637 695 706 708 728 731 744 747 750 787 
9	35	36	23	12 18 38 50 52 78 92 99 117 163 172 174 177 195 204 228 229 235 258 297 312 316 325 330 332 375 385 433 469 497 525 561 583 593 609 611 675 693 708 750 753 758 782 
10	39	5	3	5 8 21 42 103 143 144 163 166 169 219 231 254 257 268 283 321 327 359 363 374 375 409 435 442 452 528 536 553 606 641 660 692 694 695 754 
11	14	26	12	11 34 73 122 136 163 165 199 237 238 323 349 374 400 428 441 445 451 456 460 484 491 496 512 516 591 598 602 627 645 655 675 677 678 684 706 718 743 763 
12	35	6	24	9 18 29 71 95 142 152 176 182 194 205 209 212 249 267 272 277 295 328 334 350 398 403 474 515 558 580 587 598 620 623 646 667 679 697 698 704 712 714 732 755 760 
13	14	34	7	6 37 54 56 91 110 111 117 167 185 211 212 214 216 228 233 249 322 325 348 362 364 370 385 422 423 455 469 479 481 496 519 561 608 655 686 696 705 706 769 
14	14	8	25	18 31 60 72 120 125 135 154 165 190 194 196 326 347 357 394 424 425 508 525 556 563 606 618 632 633 634 638 642 685 690 720 723 745 769 782 783 
15	39	16	21	11 23 24 48 76 152 213 219 271 272 313 339 379 395 435 451 455 479 500 506 552 555 602 637 689 730 734 755 779 
16	39	22	23	9 19 24 91 105 114 128 134 175 200 208 218 245 291 314 376 382 472 489 543 550 587 603 614 634 662 703 
17	35	37	21	5 15 19 20 37 60 68 69 84 92 101 203 204 207 236 244 282 321 324 330 344 356 391 396 463 465 491 521 522 539 550 561 584 612 648 660 666 681 691 717 746 756 763 
18	14	14	21	22 33 45 75 94 116 131 189 210 225 242 243 265 276 298 306 308 351 393 406 420 423 432 437 466 482 504 529 588 599 605 613 676 682 709 737 772 777 784 
19	14	23	16	18 23 24 55 68 73 147 180 190 191 200 218 255 271 277 285 293 388 417 419 422 466 474 476 524 577 578 579 611 615 616 628 647 657 671 689 726 738 759 781 
20	39	2	26	16 49 70 104 213 229 235 249 253 288 311 316 347 353 354 436 442 471 498 593 617 619 629 661 679 721 757 
21	14	25	22	10 27 50 54 80 97 145 178 182 193 211 224 230 248 270 292 364 383 386 399 409 432 435 449 489 490 541 547 549 567 616 650 651 662 694 741 765 
22	39	38	16	32 88 91 103 119 154 185 203 220 227 239 249 278 280 313 316 331 394 402 421 439 440 454 462 511 565 625 640 678 693 713 755 762 
23	7	35	2	56 122 134 183 186 188 202 230 273 334 386 393 443 463 465 511 533 535 566 627 679 696 711 766 
24	35	2	12	3 28 48 65 70 77 93 106 110 119 123 130 139 148 167 220 258 283 285 298 319 324 332 363 403 416 434 505 507 519 537 560 562 579 601 617 650 668 674 697 719 727 738 751 758 767 
25	14	35	9	7 64 72 74 85 128 130 225 232 239 257 261 296 307 314 330 335 341 397 398 417 451 460 520 533 559 582 635 650 659 664 665 670 680 709 728 748 766 779 781 
26	35	6	17	25 46 75 80 97 104 116 132 148 161 176 184 202 233 252 256 282 294 306 308 315 339 354 361 362 376 415 418 449 567 571 604 607 610 635 651 663 674 685 712 718 736 761 781 
27	14	10	19	13 35 36 44 119 159 205 232 235 304 317 318 334 337 340 378 387 396 410 414 470 478 491 566 583 589 593 622 623 634 658 685 686 713 717 726 772 784 
28	35	15	3	13 36 71 76 77 111 132 137 138 164 167 168 171 179 195 239 242 245 264 313 326 328 342 352 378 384 395 411 429 432 436 444 481 499 505 529 534 541 570 589 615 668 670 679 689 691 739 763 764 776 
29	35	21	6	2 33 41 55 57 58 67 74 101 114 132 164 166 184 210 230 263 290 292 299 301 322 340 347 356 449 475 480 481 530 535 539 569 573 574 611 625 636 646 648 656 670 671 692 702 713 741 768 776 
30	39	17	15	36 118 131 169 180 197 217 227 237 279 353 355 371 389 448 472 488 514 526 554 561 584 586 622 640 661 662 670 671 688 690 716 749 
31	39	24	19	6 73 96 116 127 145 148 150 214 222 228 234 248 266 283 284 314 373 426 431 437 447 471 523 545 614 615 702 710 714 746 
32	14	19	4	39 40 52 79 83 92 104 154 179 197 203 227 240 243 259 262 293 301 305 321 335 352 353 357 387 462 468 493 498 517 534 585 590 591 606 738 743 747 752 761 770 
33	35	7	13	28 33 88 118 122 128 149 179 198 200 216 220 222 243 244 274 286 287 326 331 340 347 378 386 404 434 435 457 478 507 514 530 537 543 553 565 583 626 636 638 677 694 696 734 779 780 
34	39	25	17	4 86 94 117 159 163 173 174 186 188 246 257 276 296 312 323 335 380 430 450 492 500 552 554 711 713 753 769 771 774 783 
35	14	12	17	20 149 151 155 212 242 247 251 274 286 290 301 370 372 374 417 425 431 438 440 441 443 458 462 511 546 599 603 608 647 664 677 730 732 745 765 782 
36	39	15	4	17 47 67 108 181 188 190 208 209 238 253 278 281 292 316 325 330 401 433 445 484 485 494 508 541 559 640 644 672 681 735 739 758 766 768 
37	39	38	8	2 51 82 124 125 127 139 142 143 195 198 226 251 320 324 337 344 360 362 446 464 490 513 577 581 589 649 663 676 704 714 724 744 780 781 
38	39	20	10	6 22 50 53 70 97 157 196 213 236 250 293 303 322 362 365 369 381 392 438 456 457 512 518 520 538 574 588 618 619 629 646 687 707 742 
39	39	24	5	78 143 192 203 215 294 355 379 387 408 421 433 438 479 497 499 502 504 532 537 550 563 585 609 629 631 645 690 702 712 718 724 765 767 779 
40	35	22	4	31 33 37 46 51 76 78 82 100 105 119 161 170 183 185 189 211 234 241 250 254 299 300 310 341 342 375 404 422 428 448 458 466 471 533 558 571 573 584 620 626 635 659 682 706 709 710 715 720 741 775 
41	35	32	7	7 24 35 41 49 62 63 69 80 121 137 147 171 191 241 260 261 268 275 290 305 320 324 346 363 377 395 419 456 462 464 495 542 553 562 587 592 628 644 647 669 697 704 710 711 719 736 776 778 
42	39	14	11	4 25 111 112 125 244 247 279 282 341 384 461 466 468 477 487 490 493 509 576 597 601 605 615 678 680 705 717 741 742 761 764 784 
43	35	37	8	1 7 12 39 63 71 81 83 96 104 112 140 150 155 165 172 181 212 221 223 235 237 247 264 333 350 364 366 419 430 438 440 473 530 531 568 570 575 627 633 668 729 733 749 751 758 767 770 
44	39	19	1	108 126 144 153 193 197 199 219 226 254 268 286 305 348 359 368 388 390 410 413 418 429 434 445 465 469 482 505 512 624 660 703 707 736 771 
45	39	20	13	13 23 29 34 81 86 124 125 202 231 254 275 281 328 358 379 393 409 426 429 470 510 525 535 540 545 576 595 614 642 683 719 742 778 
46	39	32	18	20 31 94 100 148 167 187 263 267 337 351 416 450 465 473 476 483 492 500 535 544 575 584 596 626 632 664 669 674 690 710 722 753 
47	14	3	10	19 27 39 41 64 73 101 115 133 141 159 169 251 255 273 299 326 391 400 529 536 537 542 548 558 564 592 595 597 623 625 657 659 666 675 688 700 751 784 
48	39	12	9	3 27 44 48 58 63 87 138 151 189 252 284 315 322 342 344 352 354 358 389 392 400 431 437 440 454 468 499 507 542 599 608 630 656 658 
49	35	18	9	14 25 61 70 98 106 121 141 170 173 174 178 195 263 276 277 278 285 311 318 360 370 390 393 455 480 487 493 495 523 524 528 531 534 549 553 579 620 672 675 712 723 729 731 760 762 773 
50	39	30	7	15 16 25 42 99 138 139 156 180 193 206 284 302 349 379 399 402 408 418 450 452 458 468 501 502 529 551 554 591 614 634 681 737 774 
51	35	27	19	8 16 57 68 90 109 143 146 171 196 199 245 295 329 342 346 380 403 420 479 489 502 524 551 567 571 572 574 588 608 663 677 683 684 707 725 727 733 734 750 752 778 782 
52	35	13	20	21 26 40 69 79 89 120 135 145 150 160 182 201 207 217 221 223 280 307 309 327 331 343 349 373 397 459 482 491 501 516 538 543 586 611 628 632 641 666 669 688 701 
53	35	31	10	13 14 51 76 84 85 87 93 99 123 130 175 184 190 272 278 315 360 361 394 416 424 431 452 454 467 514 517 544 549 563 569 593 607 628 633 641 643 654 701 705 722 730 739 744 754 771 
54	7	27	1	29 59 66 82 92 93 107 175 314 338 396 453 472 480 497 498 523 534 577 581 639 662 673 724 730 756 764 770 
55	39	1	20	30 44 67 112 115 199 247 260 271 336 396 413 442 446 483 506 546 557 559 568 585 651 658 660 687 716 718 740 746 775 780 
56	14	33	2	8 15 60 64 87 91 136 156 164 169 214 222 224 236 268 340 343 355 360 406 430 439 507 532 546 590 595 624 638 649 652 671 685 693 698 700 708 723 777 787 
57	14	30	26	38 53 59 63 81 102 106 115 127 129 144 147 176 201 214 227 238 272 273 289 294 303 309 319 369 428 453 542 552 560 568 604 609 665 729 749 768 777 
58	35	17	14	16 17 27 56 58 88 98 115 132 183 191 218 244 250 255 285 287 301 309 329 339 344 373 383 412 444 461 474 492 494 520 522 528 531 569 570 578 580 589 605 629 636 665 775 
59	39	28	14	36 43 55 100 139 140 145 158 229 237 240 261 266 275 357 359 363 382 384 392 437 451 480 487 506 565 594 617 622 673 682 687 720 786 
