Course	Room	Teacher	Time	Students
1	71	5	31	11 42 68 77 89 103 114 119 124 125 126 135 142 177 184 191 200 221 223 231 236 250 272 288 304 315 318 324 365 391 415 427 458 464 468 476 484 507 513 546 547 567 574 578 580 587 598 618 670 673 683 689 695 745 763 774 780 783 795 804 818 823 840 854 860 861 879 886 901 921 922 973 1001 1010 1085 1089 1141 1171 1189 1222 1256 1278 1285 1288 1290 1300 1316 1340 1349 1368 1404 1454 
2	71	30	2	18 32 36 46 48 94 99 103 114 126 142 153 154 173 174 183 191 196 197 212 224 227 283 303 307 311 329 390 395 403 406 415 423 424 431 432 484 494 505 507 512 517 519 528 533 567 579 581 593 595 601 626 642 660 663 680 695 723 739 790 791 811 824 853 863 868 880 883 894 919 933 936 939 946 962 986 987 1018 1022 1029 1033 1037 1046 1053 1070 1092 1101 1108 1149 1197 1225 1232 1245 1262 1280 1297 1312 1353 1354 1355 1357 1368 1373 1388 1391 1421 1433 1436 1441 
3	71	1	11	36 62 78 109 111 120 131 135 144 156 157 179 180 211 214 230 236 241 313 326 341 346 355 370 371 372 382 384 396 399 408 422 426 503 514 518 520 552 554 559 575 577 598 649 701 726 728 751 762 764 771 815 825 826 846 875 883 892 895 902 915 949 963 964 976 980 1025 1049 1051 1061 1062 1064 1065 1070 1077 1098 1099 1115 1181 1226 1233 1241 1261 1263 1264 1265 1270 1273 1275 1287 1295 1302 1309 1376 1381 1399 1401 1424 
4	24	27	4	23 29 61 100 128 149 152 160 217 233 251 253 257 293 307 375 392 395 409 423 427 432 439 458 465 484 524 550 553 574 604 606 625 629 651 665 672 689 710 720 733 753 759 775 792 829 832 841 854 861 863 868 960 970 974 980 986 987 991 1001 1051 1060 1086 1144 1173 1182 1194 1261 1288 1304 1319 1348 1359 1360 1377 1408 1413 1421 1434 
5	71	16	22	14 42 58 72 77 87 90 96 111 118 123 129 143 151 155 164 168 177 191 192 194 197 222 227 280 282 301 427 434 464 492 496 510 514 517 536 578 604 721 736 760 763 766 774 792 801 802 806 807 809 811 858 866 888 891 901 924 938 956 960 964 975 989 1002 1018 1026 1039 1047 1053 1078 1094 1098 1099 1179 1187 1230 1243 1249 1250 1259 1260 1262 1270 1282 1308 1311 1332 1347 1352 1353 1406 1408 1409 1414 1417 
6	71	28	17	10 20 56 67 89 104 116 125 139 152 181 184 218 225 229 243 249 265 290 304 316 321 331 332 337 355 359 362 397 446 455 470 490 499 516 523 526 531 536 545 568 600 610 617 655 669 674 698 728 745 758 759 761 764 765 779 787 795 804 823 837 888 896 923 930 944 955 969 984 1004 1022 1034 1082 1088 1100 1115 1135 1147 1178 1184 1190 1222 1252 1267 1275 1283 1284 1285 1286 1290 1324 1355 1378 1380 1383 1393 1431 
7	71	11	28	11 24 25 27 33 36 54 80 131 132 176 196 206 207 216 250 294 296 310 336 357 363 374 381 382 389 393 394 410 451 469 472 481 506 515 516 526 537 548 576 587 610 612 623 648 649 666 681 686 688 715 742 752 809 810 813 825 840 842 849 870 894 908 933 937 939 942 958 999 1019 1042 1092 1130 1136 1141 1145 1163 1164 1165 1173 1220 1238 1277 1307 1331 1370 1372 1389 1420 1431 1435 1438 1451 
8	24	3	15	25 43 49 51 81 104 142 156 157 185 202 221 305 313 317 321 324 334 351 355 358 363 366 378 388 392 428 438 447 549 666 671 681 694 763 817 820 828 857 872 883 893 911 939 961 963 996 1048 1082 1100 1126 1136 1137 1159 1179 1183 1192 1199 1242 1280 1315 1323 1330 1349 1364 1386 1390 1396 
9	71	27	32	9 14 43 63 92 105 130 138 180 188 232 244 247 353 357 362 365 387 398 409 415 455 457 459 466 467 472 477 481 502 510 519 534 537 539 555 583 609 611 614 635 647 670 677 690 694 728 734 752 753 780 782 783 792 817 829 836 855 872 880 881 882 907 931 935 936 953 958 968 971 983 998 1074 1099 1139 1157 1201 1206 1216 1223 1261 1262 1274 1296 1297 1334 1374 1403 1409 1410 1424 1437 
10	24	21	7	9 30 38 66 75 83 92 98 103 158 162 170 179 181 187 191 194 198 200 201 206 216 224 300 381 403 421 449 471 496 498 501 506 568 585 602 603 610 611 629 643 665 667 680 705 720 727 751 869 881 914 964 966 968 992 997 1006 1026 1030 1035 1046 1051 1054 1084 1101 1150 1157 1166 1185 1186 1247 1267 1271 1281 1294 1364 1382 1398 1427 1428 
