Course	Room	Teacher	Time	Students
1	70	19	21	17 56 87 110 138 140 143 160 161 175 177 181 234 259 278 285 295 301 302 307 324 338 343 349 381 440 447 470 471 502 512 514 518 535 540 555 556 560 563 576 578 582 589 600 603 615 651 666 668 687 705 735 738 741 780 781 793 802 809 820 904 910 916 918 
2	70	19	2	8 12 34 36 63 73 74 78 110 116 117 122 125 190 203 227 234 245 254 259 284 290 307 324 329 355 366 377 390 404 414 415 424 442 444 462 476 482 494 512 517 530 535 545 564 568 569 576 580 591 593 602 604 606 618 688 694 708 712 717 723 731 736 755 758 786 792 802 818 822 823 824 888 894 901 909 
3	70	10	37	13 26 32 50 61 73 90 111 134 157 169 177 186 188 205 216 218 221 226 240 253 254 275 312 339 360 365 367 375 384 401 402 421 437 455 463 466 483 486 490 503 505 545 548 595 650 660 701 711 722 762 771 826 836 842 851 854 883 884 918 
4	70	15	40	5 59 70 93 96 97 99 102 111 114 115 123 135 144 165 197 209 229 243 244 257 265 287 320 352 357 368 386 387 405 406 412 415 416 423 458 463 479 484 495 497 510 534 541 603 605 625 630 639 641 659 675 679 699 707 812 875 910 
5	70	25	24	15 65 84 85 98 100 101 119 136 148 150 185 191 193 205 244 250 263 280 307 312 327 338 355 358 372 375 376 378 423 440 453 477 484 485 513 517 535 538 565 574 612 636 662 704 708 713 733 734 740 795 800 828 838 859 863 864 866 891 892 896 900 901 
6	70	20	41	13 20 71 81 127 132 135 146 161 163 222 236 253 279 288 339 359 364 370 381 390 415 427 441 444 469 507 508 511 519 547 566 575 588 606 608 611 616 620 624 625 629 675 698 706 721 760 769 785 791 828 844 873 877 893 903 905 909 
7	70	11	11	7 9 14 19 29 48 58 63 69 100 132 142 164 175 178 206 211 220 225 226 229 250 266 268 292 301 305 309 315 320 336 361 384 392 400 420 449 457 467 468 475 501 508 541 581 618 654 662 698 735 761 767 768 787 791 793 801 806 813 816 830 857 874 882 900 909 915 
8	55	28	7	22 39 48 85 151 152 157 190 206 207 217 235 241 265 268 295 299 419 434 445 470 476 488 506 520 570 598 616 618 640 645 653 656 666 694 703 705 724 730 746 756 763 768 807 818 833 844 883 886 893 905 
9	70	11	46	2 7 15 43 74 84 98 117 128 129 130 134 140 141 158 167 168 178 180 189 192 201 214 265 270 294 304 322 324 327 357 367 373 382 413 425 458 460 471 518 524 539 564 589 622 643 655 675 724 780 783 797 842 860 863 888 902 
10	55	16	2	24 44 68 69 72 87 108 137 138 168 198 208 211 212 233 258 271 274 297 299 313 351 368 382 427 437 458 461 463 468 480 490 491 503 528 567 587 632 642 651 658 661 689 725 727 729 740 742 751 782 796 834 838 911 912 
11	55	12	3	2 43 44 54 82 90 101 143 199 213 218 243 251 252 255 263 281 340 342 347 394 396 399 424 469 490 511 516 531 532 558 572 595 612 631 643 653 663 668 676 681 711 716 717 725 733 758 775 810 813 822 825 906 
12	70	15	27	38 42 67 98 99 102 138 149 196 207 216 230 239 246 248 262 270 282 283 287 298 310 321 349 391 410 428 452 457 474 488 489 507 516 530 574 587 590 596 603 617 647 658 663 672 693 730 736 747 754 756 767 784 812 814 830 834 851 865 870 890 914 
13	70	4	4	10 32 35 37 51 55 63 71 80 82 108 123 131 142 148 155 159 168 212 218 238 241 257 284 316 322 344 353 369 382 387 403 410 425 426 427 436 460 478 482 513 514 529 530 548 552 553 577 578 616 637 639 653 660 666 678 687 694 703 708 749 755 778 789 799 804 834 856 865 871 
14	55	13	4	31 61 70 93 99 118 170 181 194 198 219 245 264 318 327 373 386 396 428 434 448 476 494 500 509 591 607 611 619 635 638 641 644 650 654 672 695 700 714 718 752 753 765 793 855 860 866 886 893 895 914 915 
15	70	5	29	1 17 34 78 82 86 92 131 149 154 159 166 202 203 208 209 217 221 223 224 230 249 275 304 311 316 337 346 360 363 372 397 431 435 438 450 459 516 564 576 580 596 610 622 629 633 634 649 730 739 741 759 761 782 787 803 806 835 836 841 853 883 
16	70	12	50	9 18 27 28 29 31 52 80 81 120 145 160 169 183 186 208 234 257 259 277 292 300 316 323 344 396 430 461 496 519 526 529 533 549 559 561 567 589 625 652 687 693 705 736 737 750 790 794 810 821 827 846 862 880 918 
17	70	30	19	27 28 55 59 62 74 79 83 85 86 95 107 114 124 137 144 190 199 204 209 215 242 275 309 332 369 372 377 434 451 458 480 502 522 531 537 538 561 573 577 592 605 617 642 655 661 671 673 721 723 726 756 769 772 779 824 825 829 858 862 875 885 892 907 
18	70	1	20	47 62 93 99 102 105 121 161 162 176 210 212 215 219 221 226 239 243 266 291 314 318 319 324 370 371 374 383 384 395 407 429 472 481 504 510 523 535 561 562 570 587 596 610 639 645 659 671 674 691 708 710 716 722 771 777 788 805 812 836 879 882 884 912 
19	55	14	8	19 42 122 146 147 164 187 203 236 255 272 273 276 279 288 290 315 331 355 358 361 385 407 439 459 462 500 506 547 592 598 607 626 644 651 676 689 709 727 750 763 775 781 790 816 829 874 876 898 916 
20	70	28	42	27 53 56 67 74 139 156 171 176 214 235 262 267 284 319 344 354 356 360 368 369 408 409 413 418 430 450 455 501 532 566 569 574 579 586 594 604 613 621 657 658 669 692 706 720 742 759 769 775 777 804 809 837 841 844 894 898 918 
21	70	22	43	1 3 8 24 49 56 58 60 111 119 131 149 156 178 183 224 237 245 266 271 272 342 356 371 396 400 422 436 464 488 567 626 649 675 678 683 703 707 717 727 739 746 751 755 767 781 783 786 805 806 811 819 833 843 850 882 896 920 
22	70	7	7	40 42 45 75 76 88 95 106 115 123 126 143 144 158 164 173 237 260 279 281 304 325 335 354 359 374 377 406 417 432 440 443 449 456 465 473 478 486 487 499 504 536 545 555 563 568 609 629 649 650 680 689 693 714 721 789 794 795 797 803 870 874 887 889 897 911 916 919 
23	70	7	13	3 6 7 9 11 14 30 79 89 92 97 104 109 116 144 148 167 173 176 187 214 220 231 241 244 315 317 328 331 353 374 405 406 418 423 447 449 452 455 489 511 540 551 565 591 599 645 668 671 683 691 697 699 734 754 776 779 790 807 823 832 841 873 886 898 904 
24	70	20	22	16 45 46 63 66 131 159 163 177 223 240 260 261 262 302 311 313 323 347 348 362 371 383 404 422 459 473 491 544 557 584 592 593 609 613 631 647 652 660 662 665 680 686 695 704 709 721 739 752 759 773 774 785 786 832 847 852 854 869 885 900 906 920 
