Course	Room	Teacher	Time	Students
1	36	6	1	1 43 50 85 86 87 106 136 171 174 176 180 183 191 192 195 198 199 208 210 216 219 233 295 296 303 305 308 309 310 316 323 343 349 363 365 374 382 402 408 412 419 431 436 440 442 447 454 458 479 486 501 512 522 531 532 547 568 577 578 583 591 617 618 622 642 665 676 679 684 707 722 729 737 740 755 759 798 811 826 850 853 878 888 895 898 923 925 931 949 
2	36	12	2	40 54 56 57 78 86 87 109 140 151 175 201 204 208 241 251 285 290 299 380 392 396 401 411 415 422 427 433 435 441 454 456 464 471 473 477 519 525 526 528 578 625 627 636 652 654 655 657 685 690 698 712 733 760 765 767 770 774 786 803 806 807 820 826 837 846 852 873 876 887 897 926 940 947 
3	36	19	3	8 26 31 45 58 64 66 90 94 95 127 149 154 156 160 180 184 193 199 223 234 237 242 243 256 273 280 290 298 301 313 342 354 373 380 387 400 446 461 462 470 481 495 498 508 515 531 536 551 560 566 573 579 581 584 611 620 632 637 639 653 686 689 702 705 730 737 738 744 758 774 782 783 788 792 803 811 818 838 840 848 866 904 908 938 953 
4	36	15	4	17 23 27 29 34 36 47 49 51 54 71 73 75 80 114 129 144 166 168 200 204 214 216 227 230 231 245 250 255 261 268 269 276 304 335 336 338 339 350 366 373 392 412 418 420 422 430 441 445 447 474 483 488 489 497 504 543 546 563 575 581 602 624 630 634 647 656 658 668 669 672 674 679 691 697 704 708 725 744 747 755 775 778 782 788 789 794 800 809 816 817 819 830 832 842 851 865 880 893 907 919 930 935 
5	36	20	5	3 28 38 40 44 55 67 72 95 107 123 128 139 164 169 181 193 207 215 225 275 298 300 302 332 341 342 350 355 363 364 370 377 383 387 390 393 410 426 430 439 448 452 493 494 498 500 504 520 529 546 580 585 590 594 599 602 612 622 633 635 636 640 654 659 664 667 673 676 694 695 704 716 743 752 786 787 799 800 820 831 833 841 860 861 880 881 914 919 921 922 931 932 933 937 938 941 949 955 
6	36	17	6	25 31 36 40 43 60 80 83 87 107 115 120 130 150 171 177 188 197 201 206 218 230 236 257 261 270 273 275 276 289 294 318 324 331 339 343 345 353 368 378 389 399 414 430 462 465 499 522 534 551 558 569 574 591 598 619 645 646 649 657 659 671 706 717 724 728 734 743 767 769 784 815 817 822 840 841 854 867 869 872 883 891 900 906 926 928 929 934 942 948 
7	36	5	7	27 33 38 47 64 85 88 116 127 128 151 152 154 173 178 187 198 205 211 228 232 284 286 293 297 301 302 324 350 373 377 383 392 397 403 416 420 422 437 449 453 465 473 477 483 485 487 501 538 551 596 598 625 644 647 658 669 680 683 711 730 735 746 756 759 777 778 779 780 807 831 883 890 905 924 929 935 
8	36	17	8	4 6 25 26 40 60 67 88 93 106 116 158 161 166 175 176 178 196 243 269 270 284 296 297 327 331 352 354 363 372 382 387 395 396 417 429 431 491 495 502 503 530 554 560 586 595 604 605 613 623 629 647 665 698 700 725 731 746 751 753 771 784 797 802 809 821 832 837 839 845 846 894 916 920 940 945 952 
9	36	15	9	4 62 66 89 92 107 115 125 142 147 169 191 193 197 230 234 241 253 292 319 340 341 347 369 379 393 399 407 419 428 438 457 460 478 480 484 507 513 517 520 528 529 539 543 548 554 571 597 627 632 661 675 702 718 721 728 733 767 790 821 827 833 857 859 892 894 896 898 913 917 921 945 
10	36	18	10	7 23 29 42 46 62 76 97 101 102 104 119 123 139 148 158 178 183 216 222 223 240 242 251 262 293 307 313 319 331 334 335 369 371 374 382 385 388 439 444 475 478 576 585 592 599 610 632 636 649 673 687 699 726 727 736 764 786 794 801 813 842 844 857 858 875 881 892 928 930 947 
11	36	11	11	1 3 55 68 70 79 122 125 128 130 136 144 146 151 152 164 174 182 195 197 198 200 202 204 218 249 258 281 282 283 285 296 317 329 331 343 371 375 399 412 439 445 459 464 503 534 552 597 601 617 626 634 644 647 683 708 716 735 750 758 781 796 800 825 831 832 841 848 865 871 876 903 904 911 920 932 941 950 
12	36	3	12	2 17 24 28 37 39 51 65 66 91 93 94 97 119 120 159 167 173 174 175 214 218 231 250 254 257 261 277 279 338 353 357 369 372 376 408 421 432 434 457 458 465 491 500 502 507 522 525 534 554 584 597 615 625 628 641 650 666 671 672 674 677 681 683 705 715 718 721 737 761 766 775 783 818 836 879 887 894 904 908 937 953 
13	36	14	13	18 21 23 35 51 73 75 77 92 96 105 109 117 133 134 142 156 190 206 211 216 224 226 227 235 236 266 281 304 310 329 333 353 359 377 378 382 390 391 397 408 426 446 448 465 476 477 489 526 527 536 547 550 553 562 563 579 587 589 596 613 640 662 666 675 680 688 691 693 698 700 715 716 717 734 740 747 750 770 780 811 815 845 856 863 881 891 938 
14	36	10	14	4 35 45 52 66 71 72 74 76 78 93 103 121 122 156 159 161 164 170 184 187 202 215 239 241 242 257 265 268 270 271 279 294 299 305 328 353 357 380 384 392 396 433 435 436 438 440 441 453 519 521 522 524 540 541 562 574 579 593 594 595 598 604 607 614 628 638 656 670 697 713 716 727 754 791 847 849 852 858 865 884 895 907 925 933 946 951 956 
15	36	8	15	31 58 74 77 110 114 141 143 160 163 175 203 207 212 226 232 233 237 262 269 275 291 300 314 333 335 337 342 345 362 379 419 429 468 482 496 521 533 537 556 571 575 577 598 602 610 618 631 646 649 652 669 677 684 710 773 777 779 790 798 810 844 853 855 878 882 888 908 910 916 924 937 942 952 953 
16	36	10	16	11 26 80 82 84 89 133 172 179 182 199 210 219 227 247 262 271 282 285 294 306 309 321 340 357 366 466 468 477 483 503 536 538 540 542 551 556 557 566 587 606 609 614 615 639 652 689 695 715 718 742 762 763 768 788 795 796 847 859 861 877 879 902 910 912 941 947 
17	36	1	17	8 33 42 48 53 97 135 155 195 206 209 222 235 248 250 252 258 299 304 324 346 349 374 412 413 414 417 424 425 439 442 471 475 491 524 552 578 587 592 651 670 672 685 691 704 706 717 726 741 760 765 769 795 802 829 871 883 892 895 927 
18	36	2	18	6 25 36 41 61 65 67 72 73 78 90 106 118 146 152 154 163 180 192 195 200 212 224 235 238 246 248 249 270 274 294 319 326 361 370 407 414 443 449 451 452 453 454 460 466 472 485 501 506 516 527 530 533 545 550 553 561 563 566 568 583 585 631 646 648 651 656 662 678 683 687 697 707 740 745 749 766 789 793 799 801 808 810 815 819 830 834 854 901 902 907 914 923 949 956 
19	36	2	19	7 11 14 22 25 41 48 58 89 100 112 124 134 137 143 148 181 201 219 225 239 267 278 282 285 293 297 314 323 340 345 352 356 368 409 413 417 425 437 443 445 456 458 462 463 480 481 486 510 520 526 535 545 570 572 573 615 625 659 663 684 694 699 702 724 732 735 755 757 771 784 791 797 801 809 811 814 825 843 844 845 859 864 868 876 878 892 895 906 910 918 
