Course	Room	Teacher	Time	Students
1	35	23	11	80 97 102 125 140 154 163 180 210 217 227 235 238 307 352 372 389 400 411 462 472 525 542 584 593 595 600 602 646 648 683 699 701 733 
2	51	8	16	14 17 27 45 96 100 148 151 158 170 184 258 301 383 418 440 458 469 486 525 553 554 561 603 615 623 627 635 637 644 681 693 697 699 702 705 706 758 783 
3	43	13	21	7 19 44 68 88 102 126 133 150 185 188 212 222 224 240 260 272 283 295 300 301 314 331 347 348 377 378 388 401 402 452 474 576 578 601 638 641 708 720 736 749 755 
4	35	9	20	5 21 103 197 207 215 258 295 307 319 371 373 383 384 395 398 464 524 555 570 608 610 614 640 643 698 735 739 742 772 
5	51	11	22	6 29 67 79 94 101 115 123 172 218 228 229 237 241 251 256 288 294 300 324 372 391 452 454 496 504 529 571 586 645 653 703 704 723 741 751 771 780 
6	35	9	10	32 38 43 64 102 104 158 161 189 235 264 295 297 302 325 326 353 376 396 413 417 420 422 446 456 516 555 558 574 580 605 656 717 754 765 777 
7	35	24	8	85 106 111 120 128 134 178 188 289 291 299 305 399 404 420 441 448 459 467 470 503 520 541 545 564 574 587 593 619 624 625 643 761 768 
8	43	14	20	12 23 33 83 84 99 132 134 137 163 164 169 173 180 196 202 225 227 243 246 271 274 340 343 372 406 408 410 428 430 455 471 483 501 526 541 585 611 622 730 738 747 764 
9	35	20	24	8 51 80 97 120 133 143 149 171 201 211 230 274 284 286 296 300 346 351 352 356 363 386 441 461 513 588 636 728 751 
10	13	23	1	6 13 79 108 110 132 136 139 281 312 343 392 395 413 445 460 466 528 549 582 588 627 634 658 664 683 684 725 731 744 
11	35	32	5	40 60 90 121 161 163 165 167 170 262 296 298 308 311 332 341 375 397 403 409 416 477 579 582 597 599 609 610 631 647 669 685 733 753 
12	51	40	1	29 34 87 89 129 156 161 165 166 203 217 242 254 267 274 299 313 319 320 342 383 419 435 443 451 459 464 480 482 505 506 559 566 568 585 617 660 682 778 
13	51	4	14	25 28 44 52 55 59 71 82 122 147 158 176 178 204 241 253 260 267 275 277 303 310 343 366 439 564 594 601 607 623 652 659 670 700 720 749 752 756 771 
14	43	33	4	20 46 66 75 83 111 117 147 150 178 182 190 191 203 209 231 238 249 255 266 275 286 290 317 321 393 400 435 463 470 480 511 512 519 532 555 566 600 604 631 646 655 657 662 676 692 703 735 770 
