Course	Room	Teacher	Time	Students
1	53	11	1	23 63 144 161 171 219 230 270 273 277 286 330 355 368 426 438 445 449 468 480 484 505 509 511 512 515 523 526 
2	53	21	2	12 17 41 68 109 134 147 182 195 213 214 242 248 273 295 326 377 398 462 514 
3	53	13	3	3 20 35 53 92 124 148 176 227 229 230 233 268 296 321 346 347 378 406 416 450 452 457 476 482 498 508 538 544 561 
4	53	11	4	106 131 134 144 168 187 242 244 252 265 267 285 311 331 335 340 352 376 431 440 459 476 505 
5	53	24	5	10 19 25 32 35 118 151 156 238 272 281 294 308 313 318 322 367 372 386 421 426 430 491 557 
6	53	17	6	10 54 63 85 98 101 140 141 153 157 159 177 222 249 252 274 280 319 322 377 417 442 451 522 
7	53	40	7	18 42 70 81 83 99 135 152 179 186 190 191 193 202 222 233 234 275 298 314 336 350 361 363 367 388 399 435 450 472 479 486 494 504 521 
8	53	32	8	13 17 24 31 50 58 84 140 156 177 181 187 191 284 288 290 292 312 315 333 335 339 344 347 357 394 401 414 437 471 486 496 507 524 555 558 
9	53	40	9	16 140 142 160 228 258 320 323 341 349 351 353 372 387 401 435 464 465 518 525 541 
10	53	10	10	36 44 67 86 94 113 114 131 132 137 146 150 176 199 221 325 332 351 353 412 484 494 544 548 554 561 
11	53	31	11	4 37 51 88 132 143 167 187 194 212 223 234 248 271 281 323 346 352 355 357 361 387 388 447 493 552 563 
12	53	1	12	71 82 107 120 141 170 183 250 251 265 267 305 309 324 327 328 358 387 453 465 489 500 534 549 550 551 
13	53	17	13	33 38 49 50 184 245 266 286 293 345 357 367 376 397 403 438 458 518 523 530 537 540 543 547 
14	53	45	14	9 25 37 64 89 137 144 150 155 190 208 285 289 291 292 367 385 394 404 409 410 422 456 478 496 505 507 519 533 545 
15	53	13	15	1 31 38 60 67 69 83 166 193 215 220 221 254 262 270 298 299 307 323 327 375 381 387 397 420 424 446 448 457 467 486 530 544 
16	53	42	16	6 39 50 55 61 90 105 123 204 269 271 281 328 329 334 346 354 405 439 462 536 560 564 
17	53	20	17	20 49 91 108 112 128 131 152 183 186 216 287 294 327 328 336 379 391 416 468 472 496 515 517 532 549 
18	53	36	18	18 68 93 154 171 214 261 292 374 407 440 446 448 449 487 503 506 535 539 556 
19	53	12	19	44 56 146 173 189 232 238 239 242 248 264 305 338 383 426 458 463 469 510 516 535 549 
