Course	Room	Teacher	Time	Students
1	68	15	10	3 16 37 41 42 66 76 101 114 121 125 127 128 131 139 235 254 274 282 307 311 314 315 322 323 331 346 371 390 420 432 441 446 454 470 
2	31	31	2	29 44 68 91 108 112 135 139 193 245 259 261 271 290 319 321 338 339 357 377 399 400 402 417 425 448 460 
3	68	15	24	3 18 24 29 54 69 80 87 89 117 135 157 170 190 192 199 210 254 260 299 310 311 323 349 354 365 400 432 452 462 479 
4	68	32	14	6 35 41 53 67 74 123 127 141 142 148 156 166 170 179 188 197 232 234 244 270 276 279 322 328 353 365 374 396 404 409 414 429 443 
5	31	24	22	46 55 57 60 73 79 85 99 103 113 116 131 170 194 224 233 240 330 348 367 385 386 439 
6	68	3	29	12 21 24 33 36 44 64 83 115 138 154 168 182 186 187 196 262 271 277 279 313 326 388 411 443 445 459 463 467 475 
7	68	10	3	15 24 34 52 57 62 68 81 94 95 119 126 130 145 147 154 167 173 174 180 182 186 230 234 250 261 265 287 321 325 342 356 389 404 444 460 468 473 474 475 
8	31	13	26	10 38 61 65 86 121 143 163 189 194 202 207 240 273 311 320 334 343 392 406 427 473 
9	68	23	15	4 28 35 55 63 90 129 149 150 151 155 162 182 185 192 214 220 250 255 264 281 282 303 309 327 375 377 399 409 421 449 467 471 480 
10	31	6	3	13 14 27 43 75 91 96 111 168 185 191 210 222 231 256 293 324 339 347 398 412 417 437 447 458 463 479 
11	31	4	19	39 40 57 71 104 125 194 221 270 298 303 350 361 364 390 396 419 423 436 454 456 479 
12	68	5	23	12 49 63 69 100 110 143 156 198 202 205 219 233 234 236 276 295 305 309 320 341 343 348 365 369 370 397 437 448 453 462 
13	68	6	19	1 15 43 64 73 87 113 122 129 145 155 166 193 207 216 224 264 289 292 295 313 316 333 351 358 366 400 408 428 431 450 457 
14	68	4	33	20 34 48 93 104 111 146 177 198 257 265 288 291 292 296 297 308 325 360 362 370 384 392 403 424 431 433 446 469 
15	68	7	13	10 11 16 19 23 36 37 56 72 141 142 144 147 154 180 190 192 209 210 221 237 245 268 275 285 309 312 326 349 351 402 420 447 469 
16	31	2	5	2 19 21 56 115 119 190 195 235 239 243 253 256 264 272 288 304 305 327 328 340 347 356 379 405 412 480 
17	68	23	8	6 15 18 28 29 31 49 89 101 124 127 128 143 157 184 196 216 235 295 307 308 311 336 337 371 373 374 389 396 415 419 440 480 481 483 
18	68	8	9	20 40 59 72 101 110 122 153 161 169 185 197 214 217 223 239 266 283 288 315 316 317 328 331 338 354 370 372 378 390 396 406 435 442 458 
19	31	2	9	5 13 21 26 28 50 58 88 91 97 98 124 177 211 251 253 261 281 284 307 318 327 412 431 434 441 482 
20	31	18	24	30 38 50 56 98 109 128 140 171 183 189 233 243 249 269 272 317 319 430 465 470 482 
21	31	30	29	47 89 117 120 149 171 175 203 225 232 239 305 332 340 425 426 464 
22	31	1	13	33 58 60 84 100 130 134 152 160 161 225 233 238 251 263 272 282 368 384 387 405 415 429 471 
23	31	31	10	5 33 65 88 92 93 110 116 144 172 211 220 238 272 273 277 299 352 359 404 428 445 474 477 478 480 
24	68	30	16	19 20 55 99 105 132 157 179 191 193 198 204 212 234 241 242 244 247 260 285 290 330 337 338 345 353 362 376 383 388 394 397 427 
25	68	29	30	2 72 86 88 95 107 114 145 156 164 166 168 184 211 216 226 227 246 267 268 331 335 387 397 399 407 422 436 458 
26	68	12	6	36 38 41 45 48 54 94 101 107 112 119 120 137 146 170 176 189 193 206 216 222 230 253 278 286 292 341 349 351 369 374 380 392 413 443 461 
27	68	12	36	16 28 31 74 107 116 120 142 157 187 201 215 226 227 236 249 254 255 268 290 291 302 318 341 354 421 462 485 
28	68	32	27	12 25 35 46 58 70 87 103 117 131 140 152 167 212 229 235 264 273 332 342 347 350 371 373 386 405 428 434 454 467 
29	68	24	4	31 51 93 106 110 113 151 160 165 177 180 190 198 223 237 246 249 269 286 324 333 339 346 351 367 368 372 383 385 387 393 398 414 422 448 460 467 481 
30	68	28	37	30 33 45 89 97 115 117 138 159 171 172 175 199 226 229 299 300 325 330 342 362 363 406 431 450 457 466 476 
31	31	27	17	9 11 27 53 84 92 102 129 131 209 217 220 228 247 284 306 316 359 360 373 408 411 441 452 483 
32	31	28	14	9 29 34 42 78 81 90 99 149 172 181 202 209 245 275 298 300 312 336 341 345 369 399 418 428 459 483 
33	68	10	1	3 4 7 14 18 27 34 39 48 58 62 66 75 81 86 87 123 136 151 153 164 166 173 209 218 229 238 247 257 259 276 279 280 285 296 312 313 342 350 352 374 376 391 394 410 416 418 426 440 442 449 473 
34	68	8	11	27 62 81 97 105 114 135 167 173 174 213 214 221 228 230 231 242 245 265 271 300 310 317 340 385 386 394 395 408 432 456 464 479 483 484 
35	31	13	25	5 32 56 68 108 222 240 260 274 280 285 297 322 328 336 371 372 413 451 470 476 
36	68	22	20	8 37 49 55 59 88 96 122 144 162 187 191 206 222 225 246 256 259 267 271 291 313 329 335 357 361 380 429 430 447 456 465 
37	31	29	6	1 6 13 17 22 30 44 73 102 104 159 165 179 237 241 277 302 318 348 357 366 415 417 444 460 465 478 
38	68	5	28	11 21 50 59 75 107 114 115 138 146 163 176 213 219 228 252 258 265 278 281 329 333 363 393 416 432 450 454 464 
39	68	21	34	38 61 70 77 100 184 218 221 241 255 269 288 293 302 308 330 336 349 365 366 381 383 398 447 449 455 457 472 476 
40	31	20	7	12 32 40 41 44 97 133 139 163 215 229 231 244 250 278 323 348 361 368 375 378 389 412 425 433 461 468 
41	68	33	5	6 9 17 20 22 43 46 57 85 96 140 152 153 165 183 186 187 207 220 223 262 263 275 284 297 299 301 312 326 331 335 377 403 427 433 438 444 458 
42	31	16	21	1 53 78 84 121 126 168 169 197 236 256 262 280 284 292 294 305 307 355 364 422 436 446 485 
43	31	11	8	3 8 47 50 61 64 71 77 142 158 174 181 206 270 301 310 314 340 360 378 382 391 401 403 418 420 466 475 
44	31	22	18	10 14 42 67 75 105 147 148 167 188 304 372 380 381 401 409 414 427 440 442 459 471 481 
45	68	11	26	4 26 47 48 71 73 80 83 108 109 118 136 173 184 204 218 232 263 266 306 367 381 391 405 415 416 462 465 469 472 
46	31	21	23	36 70 96 103 139 200 206 242 257 258 267 278 283 294 303 304 337 360 435 444 474 484 
