Course	Room	Teacher	Time	Students
1	34	18	5	12 57 63 69 73 93 138 174 175 209 210 239 247 305 307 331 383 384 405 444 455 462 494 495 515 573 596 598 651 683 733 737 741 751 756 801 820 866 887 913 931 964 972 1012 1027 1047 1087 1088 1101 1135 1151 1191 1196 1216 1230 1244 1273 1276 
2	43	40	10	3 28 39 88 119 128 198 224 245 263 264 331 363 396 406 419 441 445 501 513 554 559 564 580 593 663 670 674 687 717 727 831 907 925 961 978 1000 1049 1067 1099 1126 1133 1138 1178 1219 
3	34	8	14	8 9 43 71 127 173 193 195 251 257 292 293 324 327 378 427 432 440 451 470 481 485 501 511 531 557 579 585 610 620 621 625 665 669 740 778 783 821 841 891 941 954 972 987 995 1063 1116 1129 1132 1152 1171 1203 1210 1231 1261 1262 1265 
4	34	15	8	33 40 49 74 103 129 134 138 145 151 234 280 282 332 345 368 373 375 409 418 500 529 567 583 636 638 640 654 695 733 734 740 743 744 755 785 821 840 847 885 904 915 955 996 1063 1066 1072 1102 1109 1110 1138 1143 1162 1175 1194 1212 1237 1270 
5	43	12	7	11 54 60 90 153 173 179 208 225 231 256 278 369 381 449 458 475 486 499 515 530 533 537 578 622 666 683 702 759 781 797 800 812 862 900 965 983 1014 1017 1029 1108 1165 1209 
6	43	14	14	47 70 88 105 123 148 238 319 390 405 445 479 492 519 553 594 598 613 638 692 710 737 769 776 829 833 856 861 877 890 911 939 955 961 979 1010 1051 1160 1163 1166 1176 1240 1254 1259 1276 
7	13	7	11	13 29 56 91 104 128 135 156 171 188 208 210 222 232 248 255 261 262 272 297 320 322 400 408 417 445 447 448 453 504 554 573 634 679 682 845 864 889 942 955 984 987 1029 1039 1042 1057 1065 1146 1163 1190 1214 1256 
8	13	15	2	29 41 61 150 162 206 218 225 227 240 323 329 367 388 429 457 459 483 490 510 516 523 526 534 551 570 621 630 656 662 706 707 756 772 773 809 870 878 923 945 992 1035 1099 1116 1120 1142 1164 1170 1171 1175 1218 
9	4	14	9	9 15 36 69 113 131 132 214 215 244 268 291 298 343 353 398 410 429 433 461 483 512 534 602 615 671 689 724 728 740 774 803 817 834 844 849 857 866 896 917 931 961 996 1024 1031 1051 1056 1081 1115 1134 1138 1141 1147 1173 1200 1234 1258 
10	6	34	2	17 33 105 126 184 197 212 254 257 279 316 341 353 409 411 458 491 495 544 564 584 633 636 637 668 684 696 713 765 880 911 933 938 987 1048 1058 1085 1113 1141 1182 1186 1190 1191 
11	11	20	12	9 30 47 92 105 228 247 266 276 296 306 324 342 343 359 392 397 412 474 491 498 507 516 558 596 602 614 637 661 677 686 723 725 772 792 798 824 834 899 916 938 952 990 994 1009 1025 1031 1065 1066 1069 1084 1090 1179 1205 1251 1254 1262 1270 
12	29	32	4	2 12 25 48 52 97 104 109 112 117 153 211 216 224 235 266 267 270 303 379 451 491 502 536 570 571 587 598 610 611 613 642 653 678 682 711 716 719 723 724 729 767 781 854 892 927 941 958 996 1003 1009 1010 1017 1020 1021 1038 1043 1089 1100 1107 1118 1129 1132 1136 1162 1196 1202 1213 1233 1252 1265 1274 
13	34	11	7	14 25 106 157 164 202 284 355 371 389 410 419 436 518 539 556 558 559 632 635 668 676 699 761 791 795 810 825 850 881 893 914 917 922 967 998 1007 1013 1030 1041 1047 1072 1077 1079 1091 1107 1121 1134 1149 1153 1154 1182 1193 1208 1249 1254 1267 1274 
14	34	13	6	15 20 37 78 87 111 137 182 236 249 260 265 270 284 299 318 332 359 385 399 411 443 444 455 488 503 551 556 567 571 626 665 691 702 710 716 728 798 809 821 887 895 950 955 962 995 1022 1064 1115 1150 1175 1198 1202 1205 1212 1222 
15	4	2	5	6 17 36 59 67 131 165 167 177 178 182 199 220 264 335 339 341 357 381 389 412 413 420 458 522 533 545 576 615 618 630 677 688 713 782 823 826 837 852 871 877 883 902 903 909 940 949 971 985 999 1074 1075 1108 1218 1266 1268 
16	13	24	14	10 34 83 84 115 117 158 162 217 282 307 311 329 353 407 457 462 465 469 473 487 493 496 603 606 627 632 636 643 649 659 685 689 697 827 834 853 857 908 959 973 974 978 1018 1021 1057 1074 1092 1098 1125 1200 1234 1235 
