Course	Room	Teacher	Time	Students
1	64	17	1	3 15 17 91 95 130 178 191 202 252 261 273 286 297 307 316 328 382 387 388 429 438 485 487 523 568 585 586 
2	49	28	2	22 78 88 145 195 231 241 245 256 263 278 308 319 331 366 378 383 384 424 477 491 517 520 555 568 582 704 706 708 727 
3	75	46	12	31 64 66 129 137 145 170 193 194 208 224 225 238 255 260 280 332 342 344 367 375 385 400 440 504 539 544 578 615 643 712 714 
4	64	13	12	28 33 83 112 120 124 219 228 301 311 325 331 345 361 377 433 465 510 547 551 556 557 601 637 731 
5	64	25	9	18 51 98 124 175 216 283 300 335 360 464 487 493 512 516 526 576 589 609 624 667 671 672 678 700 735 
6	56	38	8	35 54 57 85 95 122 248 270 295 329 339 343 355 356 375 382 404 429 437 460 485 493 495 498 506 515 527 530 549 555 557 574 576 579 602 662 719 
7	56	8	9	28 30 32 35 39 95 140 182 185 259 263 264 279 297 338 361 377 378 382 399 468 481 484 491 507 536 543 551 579 581 597 645 720 740 
8	57	31	13	25 28 44 86 89 133 136 166 180 275 278 329 429 448 455 486 530 549 555 578 587 592 596 622 651 723 
9	57	26	9	5 43 112 127 172 181 191 208 267 287 306 428 435 440 449 450 467 478 509 515 538 554 584 588 606 631 677 699 706 733 
10	71	47	1	18 43 56 110 134 138 158 189 216 233 302 351 355 360 385 413 439 450 451 460 497 522 692 
11	49	11	3	31 76 78 110 141 182 200 201 202 240 257 280 354 355 364 369 419 454 463 464 497 534 566 571 583 604 613 653 654 713 714 
12	71	41	9	54 60 64 68 113 155 179 291 309 312 359 388 421 471 474 489 535 578 619 668 696 697 
13	14	22	9	1 23 42 58 88 128 189 193 229 258 301 302 305 325 352 406 418 425 456 503 505 514 532 550 564 577 610 634 
14	75	33	7	24 73 120 151 196 197 210 239 294 296 328 358 379 391 405 450 454 500 541 575 580 589 607 611 612 618 642 672 682 691 693 716 717 
15	64	49	8	23 94 96 246 258 275 279 309 389 463 474 490 523 547 564 605 627 655 664 675 681 725 742 
