Course	Room	Teacher	Time	Students
1	83	31	8	10 66 69 118 122 192 210 249 252 267 325 352 372 375 388 443 520 554 557 570 586 597 
2	54	34	18	12 17 39 42 69 94 123 151 193 204 221 244 260 304 309 320 325 329 363 373 376 380 385 411 426 467 470 553 559 569 599 601 
3	54	13	19	7 28 70 71 76 109 114 130 145 200 244 256 262 267 275 283 284 302 307 324 341 346 358 368 394 395 434 450 485 509 516 522 526 
4	54	1	20	21 31 104 147 149 156 162 201 224 233 237 249 265 272 312 322 326 339 363 371 392 405 406 437 442 463 480 481 499 508 528 553 566 
5	23	23	17	49 100 101 141 160 161 163 191 219 243 245 264 271 311 320 327 359 420 448 486 488 495 531 557 583 588 601 
6	54	28	10	24 31 63 80 131 168 169 199 213 233 258 262 265 312 313 316 320 331 332 336 340 374 378 383 410 422 423 444 446 458 471 506 518 562 592 
7	83	11	17	2 55 137 148 167 183 211 299 363 365 390 394 401 411 460 490 517 522 
8	83	5	4	24 32 52 61 91 103 106 150 159 177 223 278 291 314 324 326 369 370 376 396 431 468 509 515 
9	23	6	13	4 13 23 29 45 64 84 95 135 203 347 350 365 376 408 440 459 465 473 486 510 517 532 536 586 589 602 
10	30	15	8	21 37 39 41 43 44 52 78 109 115 166 216 222 229 247 290 331 362 370 393 409 419 426 430 434 438 474 503 511 528 538 579 
11	83	16	14	2 10 13 14 23 26 42 119 174 178 224 241 256 271 287 309 364 370 470 544 561 
12	30	32	17	5 54 83 84 85 144 188 198 202 214 216 222 256 258 298 308 310 317 340 357 378 387 408 419 446 449 453 472 523 594 
13	30	6	9	3 18 40 72 113 135 138 140 165 174 196 199 201 226 230 233 235 258 268 278 279 323 327 382 441 451 503 514 526 582 597 
14	30	40	15	14 22 80 97 100 105 116 136 215 220 239 250 251 273 296 301 302 318 368 395 397 399 438 446 504 551 556 562 579 593 599 
15	23	15	6	37 42 45 47 48 79 112 166 181 188 194 209 214 222 289 306 345 386 417 440 462 463 473 494 515 538 559 
16	83	32	5	20 24 81 90 200 204 262 267 303 308 312 323 329 333 371 387 396 402 428 442 455 510 521 593 596 602 
17	54	33	2	8 16 33 53 68 75 86 94 99 139 162 168 176 214 218 223 237 240 295 311 345 346 347 350 354 389 397 403 409 410 424 440 464 514 549 595 598 
18	54	19	13	27 72 129 140 142 148 156 163 167 174 227 238 240 260 273 342 353 372 375 404 414 428 454 464 471 480 485 489 494 535 547 561 591 
19	23	4	1	7 68 71 105 111 179 186 193 230 286 291 326 334 360 373 374 383 393 400 403 406 429 453 489 490 548 549 568 576 578 
20	54	35	14	18 61 68 140 146 151 167 170 191 208 239 272 275 276 305 307 338 348 355 386 430 447 460 507 515 538 542 567 569 581 590 600 601 602 
21	83	40	18	62 115 155 158 188 206 211 214 253 297 317 321 336 354 356 469 482 492 600 
22	83	30	9	37 39 78 79 88 101 145 169 177 210 225 232 243 247 328 381 408 421 432 436 466 529 590 596 
23	30	39	21	6 20 84 88 119 130 204 205 246 249 260 265 275 279 281 285 288 314 332 353 394 432 436 454 496 516 537 557 573 594 
