Course	Room	Teacher	Time	Students
1	41	11	1	4 24 30 113 124 198 246 316 367 382 399 416 
2	41	24	2	54 98 148 203 244 245 259 272 362 368 371 392 
3	41	13	3	28 31 38 56 57 70 79 91 126 130 151 162 206 232 246 264 268 280 281 284 305 326 328 367 
4	41	39	4	9 66 94 99 101 171 173 188 189 192 262 275 295 399 
5	41	19	5	16 75 147 153 157 187 193 227 234 243 245 276 296 307 311 406 
6	41	21	6	3 15 37 47 58 62 93 94 161 177 185 212 214 258 314 316 338 353 380 407 
7	41	26	7	88 156 173 177 336 352 359 401 404 
8	41	6	8	18 55 67 86 100 106 122 123 156 190 192 212 214 250 254 291 329 348 349 362 396 398 409 410 411 
9	41	43	9	34 82 83 111 114 126 150 168 176 181 230 265 268 299 302 304 343 361 417 
10	41	23	10	15 23 38 56 68 78 107 127 135 144 163 193 207 231 233 237 271 288 318 345 383 388 391 399 
11	41	40	11	79 86 146 211 229 233 263 268 313 317 363 379 382 
12	41	34	12	95 142 143 161 202 212 241 242 256 269 308 315 
13	41	3	13	76 113 116 118 125 130 164 178 195 200 236 237 238 248 298 321 343 349 408 414 
14	41	14	14	22 46 65 92 120 147 191 255 279 289 299 301 318 321 327 330 358 
15	41	18	15	1 8 10 21 27 46 68 73 98 103 116 119 124 132 134 144 215 224 235 244 265 294 310 339 350 351 409 415 
16	41	24	16	16 27 28 29 40 48 59 183 185 190 225 230 240 248 263 277 293 315 324 364 387 393 397 
17	41	8	17	6 25 30 36 54 75 96 97 133 145 195 220 290 329 350 402 405 418 
18	41	32	18	11 14 17 67 77 123 129 216 235 248 261 282 316 341 346 358 360 375 408 
19	41	12	19	15 49 85 89 110 158 193 196 215 230 411 
20	41	2	20	31 53 64 65 96 124 131 151 176 216 252 272 282 289 301 312 313 341 363 372 412 
21	41	8	21	7 50 54 112 134 161 181 228 245 258 262 285 290 307 331 383 
22	41	7	22	13 41 122 150 166 176 242 259 286 292 313 315 347 375 384 395 
23	41	6	23	19 20 28 33 82 172 241 245 266 274 300 301 309 409 
24	41	21	24	34 69 71 77 114 125 127 132 142 144 156 168 182 233 346 347 357 370 372 385 403 414 
25	41	44	25	9 14 40 45 67 97 100 108 124 147 205 229 251 266 280 289 296 307 337 344 376 377 395 
26	41	39	26	31 58 72 83 88 104 121 125 136 141 186 196 210 251 287 316 326 335 355 369 376 390 396 
27	41	4	27	31 39 74 96 104 117 139 183 238 240 285 292 298 324 343 348 351 365 369 370 391 
28	41	44	28	1 32 35 36 49 73 118 174 182 264 272 346 374 375 381 398 
29	41	18	29	50 103 143 147 152 168 169 179 190 199 213 221 222 255 279 289 303 330 341 344 390 
30	41	27	30	24 27 32 37 48 70 81 82 94 99 102 148 164 178 188 200 252 312 318 322 358 368 410 
31	41	3	31	22 50 117 139 150 155 171 180 217 275 286 296 339 366 412 
32	41	20	32	58 84 88 90 109 111 118 138 146 155 160 170 238 271 326 338 339 353 372 386 
33	41	17	33	22 29 80 104 112 203 239 273 281 310 324 330 342 376 394 404 
34	41	4	34	2 5 10 48 66 79 94 106 199 274 294 303 309 317 323 335 374 408 
35	41	19	35	4 42 46 90 113 151 154 175 179 196 252 272 337 353 361 389 
36	41	9	36	12 34 65 84 89 105 118 137 154 157 164 166 192 209 213 222 291 328 342 347 378 415 
37	5	38	1	51 55 70 93 122 130 167 174 184 191 194 244 254 322 353 394 398 412 418 
38	5	40	2	11 13 39 88 134 219 225 235 254 294 308 313 317 340 370 372 
39	5	33	3	12 87 90 134 140 165 208 210 215 259 265 283 304 306 334 347 352 385 398 
40	5	25	4	43 53 80 136 149 154 202 204 217 220 290 300 312 338 389 392 393 395 400 411 
41	5	1	5	26 27 51 127 129 196 210 293 304 352 354 367 379 
42	5	34	6	6 21 32 60 75 79 111 115 157 197 229 231 256 260 262 269 284 298 342 362 388 389 396 402 
43	5	23	7	10 16 98 123 149 168 184 185 186 197 207 209 234 246 248 386 
44	5	14	8	24 37 78 119 161 227 230 273 285 297 301 387 399 400 413 
45	5	31	9	44 56 71 75 95 102 173 177 224 226 240 278 306 318 345 360 366 371 419 
46	5	5	10	10 41 120 143 159 194 195 222 263 270 277 319 373 414 
47	5	30	11	2 24 126 141 200 201 208 214 286 293 294 310 381 405 407 412 
48	5	13	12	12 20 26 36 56 58 64 74 127 146 152 165 171 203 207 231 253 270 282 319 358 373 378 406 407 413 417 
49	5	20	13	33 57 73 77 108 136 175 181 212 257 260 280 306 375 379 400 407 415 
50	5	11	14	7 14 21 55 83 106 123 128 137 179 188 199 205 211 241 260 261 287 376 377 390 
51	5	5	15	7 13 19 35 52 63 77 122 219 262 267 278 291 295 296 299 344 
52	5	12	16	2 5 11 25 76 98 101 115 121 139 152 165 169 201 250 276 297 369 
53	5	33	17	35 64 69 78 81 86 89 106 110 121 129 146 163 165 181 201 239 247 278 308 311 319 321 334 390 
54	5	38	18	4 25 30 49 57 71 99 182 185 236 255 306 325 348 381 387 
55	5	41	19	70 95 103 159 163 171 186 191 253 267 275 279 283 349 357 391 408 
56	5	15	20	34 37 39 47 63 85 86 103 145 169 189 218 228 244 261 267 270 279 284 311 327 356 382 387 
57	5	31	21	30 47 52 105 110 133 153 226 250 333 354 417 
58	5	28	22	21 26 74 102 105 137 138 162 167 200 221 246 253 270 273 278 288 351 359 361 419 
59	5	43	23	3 16 17 43 76 91 140 179 220 229 321 331 332 337 404 
60	5	35	24	42 113 143 149 153 154 170 194 206 208 237 249 255 292 328 336 377 378 388 401 
61	5	32	25	11 44 72 82 139 213 228 241 242 311 356 388 
62	5	30	26	1 47 61 101 105 107 209 214 216 225 237 239 242 258 280 336 340 349 354 364 397 404 405 416 417 418 
63	5	1	27	38 45 57 91 110 112 162 177 187 236 290 309 367 385 410 
64	5	22	28	126 128 141 164 180 257 274 317 320 323 325 332 357 
65	5	37	29	6 29 46 72 80 92 149 203 232 252 256 298 323 326 342 355 366 373 
66	5	25	30	6 7 14 18 20 23 61 84 101 116 119 129 151 172 180 191 193 197 233 259 265 300 307 320 406 
67	5	17	31	44 52 59 100 120 132 166 178 188 197 201 234 258 320 341 382 396 410 
68	5	37	32	3 12 28 59 78 108 112 137 158 184 243 256 257 261 281 332 359 
69	5	15	33	76 91 107 128 131 163 167 169 202 247 251 260 276 327 340 363 385 393 
70	5	26	34	42 53 71 226 297 310 354 369 384 406 
71	5	41	35	60 62 84 97 109 128 158 170 178 195 213 268 292 297 329 350 
72	5	29	36	8 18 54 62 81 150 223 254 275 308 339 340 357 362 
73	60	45	1	15 48 64 120 125 156 207 211 225 271 282 287 302 305 383 386 
74	60	2	2	19 32 50 51 95 107 114 117 121 130 174 221 228 232 273 319 344 355 365 374 405 
75	60	27	3	8 26 74 99 152 153 173 218 220 227 243 266 267 335 351 361 363 365 374 413 414 416 419 
76	60	9	4	40 44 60 69 102 117 135 140 183 224 249 281 305 365 366 368 371 380 386 397 403 415 
77	60	36	5	73 85 92 96 109 115 136 160 172 176 205 206 247 271 287 314 394 
78	60	29	6	35 90 97 131 144 184 240 320 343 356 392 
79	60	10	7	19 36 59 80 131 133 135 166 174 175 198 215 223 295 302 393 419 
80	60	22	8	17 29 41 43 159 175 202 204 218 238 251 269 300 325 345 371 402 418 
81	60	42	9	119 135 235 283 291 324 330 333 334 
82	60	45	10	1 5 13 39 198 204 223 243 257 276 328 331 335 348 360 380 394 413 
83	60	36	11	4 40 61 66 87 100 114 160 183 192 204 209 210 227 253 274 277 332 334 350 384 416 
84	60	42	12	2 22 66 108 182 199 206 217 249 288 331 338 364 368 377 391 
85	60	16	13	3 49 53 81 85 93 115 142 148 249 263 284 286 312 322 356 383 389 395 402 
86	60	7	14	5 23 63 68 69 87 116 132 141 180 186 219 236 250 266 293 314 315 322 370 379 384 400 403 409 
87	60	28	15	41 65 138 140 148 187 211 264 303 309 327 329 333 336 346 355 
88	60	35	16	9 20 33 38 42 52 67 145 157 167 187 198 218 224 247 283 299 314 333 345 378 381 
