Course	Room	Teacher	Time	Students
1	56	9	1	11 58 64 85 88 103 144 158 166 180 189 193 195 224 239 248 269 275 307 325 336 357 403 406 428 493 495 519 542 565 571 631 633 650 679 687 694 695 737 749 758 774 
2	56	27	2	3 4 54 60 103 133 144 162 164 250 282 296 315 333 360 364 400 410 448 530 565 576 602 610 642 678 700 758 763 
3	56	30	3	2 14 26 32 40 45 56 63 99 119 136 169 170 184 230 233 243 303 309 327 333 349 388 391 456 462 466 482 501 514 525 548 562 564 575 603 740 751 758 
4	56	19	4	38 54 64 90 98 107 121 151 206 232 272 284 297 307 322 338 339 376 397 425 444 461 502 528 538 541 550 621 629 634 648 651 655 664 673 687 718 757 769 
5	56	10	5	1 12 26 42 71 87 93 96 130 202 204 297 313 401 416 453 459 529 537 551 568 580 583 585 597 598 622 628 631 637 639 645 686 753 761 
6	56	22	6	11 19 22 44 46 51 61 73 106 139 162 197 222 224 301 308 326 397 435 437 443 457 473 508 539 605 613 655 695 762 765 776 
7	56	14	7	36 53 92 93 173 199 259 276 281 309 347 348 365 372 437 461 469 497 531 534 542 559 575 607 612 628 639 653 660 684 731 751 755 781 
8	56	36	8	52 74 91 135 146 175 245 248 317 389 412 429 441 451 459 461 481 486 487 495 519 549 556 569 571 600 603 604 632 641 646 717 736 760 
9	56	1	9	13 33 34 43 57 78 82 89 132 139 195 220 250 267 273 274 286 313 342 356 358 365 370 409 427 447 485 492 532 535 616 637 640 694 695 709 769 778 
10	56	37	10	9 43 65 70 80 139 226 247 252 272 361 364 366 371 412 457 483 485 504 526 531 534 543 593 618 693 708 711 717 742 770 
11	56	2	11	40 107 127 130 154 174 179 199 208 212 236 245 264 307 320 324 347 372 385 465 475 507 521 536 598 641 676 684 766 
12	56	24	12	27 66 73 75 106 140 191 247 355 356 357 380 432 449 493 508 532 541 583 627 636 671 680 744 
13	56	40	13	8 40 77 93 107 119 135 147 205 221 263 266 297 308 311 347 366 383 385 416 440 465 503 517 521 553 586 660 669 678 686 696 735 750 
14	57	26	1	19 31 79 140 174 203 231 244 246 260 276 324 346 348 358 369 431 439 443 483 485 512 517 518 535 541 584 593 619 662 693 755 780 781 
15	57	16	2	6 14 49 59 77 92 94 148 173 192 198 214 234 295 343 354 376 417 433 458 478 490 515 518 536 542 552 561 587 657 662 663 672 688 702 703 704 708 710 752 754 769 770 774 
16	57	1	3	37 50 54 105 168 174 177 205 213 216 260 281 316 350 379 420 457 481 557 617 619 630 634 670 673 680 735 737 762 
17	57	5	4	7 58 152 171 218 224 234 268 306 324 328 331 348 353 354 361 363 375 390 407 424 429 450 523 539 560 570 578 586 614 709 716 728 748 
18	57	31	5	30 46 55 57 59 124 203 219 221 234 269 309 314 345 367 395 404 435 437 439 445 460 469 475 477 489 492 500 513 520 577 609 621 677 692 732 752 
19	57	23	6	52 70 102 115 128 142 168 188 227 245 278 286 293 393 399 416 427 438 453 464 476 523 528 572 574 583 624 625 777 782 
20	57	10	7	12 52 55 80 81 96 112 113 118 123 134 136 187 188 254 278 287 395 396 427 466 496 546 602 629 691 693 736 753 764 779 
21	57	25	8	3 9 15 28 39 114 115 128 145 207 225 283 289 296 326 333 424 452 454 483 499 502 532 535 543 578 579 616 659 663 678 685 690 694 704 754 766 774 
22	57	34	9	1 28 65 77 98 121 128 140 141 177 218 249 262 288 317 330 337 340 375 390 393 436 548 746 751 767 772 777 
23	57	8	10	7 13 16 29 112 170 176 186 208 246 343 358 395 410 430 435 447 464 505 520 559 603 639 649 651 653 655 664 672 684 689 694 776 
24	57	3	11	6 22 100 113 159 163 169 178 197 232 233 242 244 301 323 332 337 341 371 379 386 411 415 528 538 560 595 608 635 646 665 670 700 707 712 728 763 
25	57	7	12	48 71 108 130 150 157 159 183 198 205 213 228 262 288 289 293 318 369 371 379 398 402 404 415 439 477 478 479 488 504 510 538 544 556 574 581 611 662 705 719 739 763 773 
26	57	22	13	21 27 33 80 165 178 241 247 258 269 350 360 432 436 468 496 514 545 554 562 564 570 590 602 615 657 672 698 722 730 744 773 
27	22	11	1	78 94 110 117 122 141 147 155 167 207 249 252 257 283 286 352 359 360 391 411 423 425 448 480 511 554 608 657 666 669 688 701 703 752 
28	22	29	2	11 52 53 69 70 75 105 131 136 186 187 199 212 215 219 220 227 242 251 261 277 297 316 339 355 381 383 407 451 456 485 526 548 569 596 617 626 641 665 682 726 738 743 
29	22	9	3	38 53 68 97 106 151 160 202 222 226 240 242 263 274 279 283 289 321 373 377 413 422 426 460 486 540 549 552 606 607 612 664 714 719 765 771 
30	22	17	4	20 41 43 47 49 78 99 131 134 138 154 172 194 209 210 220 230 231 251 305 398 413 419 452 463 489 544 577 615 619 675 733 743 758 775 
31	22	3	5	9 75 100 109 114 126 143 147 181 208 231 238 239 249 273 287 293 322 343 358 364 369 377 383 386 433 503 510 638 666 668 711 715 755 762 777 
32	22	12	6	13 118 123 131 164 165 166 170 172 201 249 281 296 346 450 454 463 466 471 491 510 511 521 620 659 668 687 775 
33	22	17	7	33 59 119 143 145 230 271 290 294 303 305 306 317 363 387 433 445 482 489 491 508 547 558 582 609 611 625 661 720 727 
34	22	39	8	5 8 19 30 31 71 87 98 112 116 127 141 148 171 183 184 195 196 198 206 229 258 294 335 336 368 378 407 421 434 460 472 525 542 550 553 594 645 712 750 
35	22	34	9	46 47 58 67 95 96 100 157 208 282 287 306 310 367 396 420 440 479 500 563 573 589 630 642 658 675 731 764 
36	22	38	10	30 61 79 91 110 116 126 127 155 181 187 189 197 203 227 228 230 321 326 327 330 340 341 365 367 373 383 401 423 468 496 497 521 578 582 624 642 667 679 692 699 705 716 720 747 753 
37	22	27	11	5 28 68 88 125 131 153 175 217 223 234 261 270 314 319 334 342 373 396 401 409 423 441 479 605 630 658 691 722 733 742 747 
38	22	36	12	3 121 124 215 248 254 264 280 304 317 325 344 386 417 425 436 452 487 491 501 533 553 570 612 622 644 645 650 669 708 732 745 748 759 772 
39	22	33	13	64 108 123 132 161 175 195 240 251 327 332 362 381 419 423 430 434 456 470 504 507 509 520 626 654 681 683 690 710 741 775 778 
40	68	21	1	6 17 18 54 74 87 114 118 132 209 237 258 261 266 277 298 300 301 351 367 368 379 426 434 446 472 473 477 549 557 564 591 635 718 
41	68	13	2	44 67 120 140 142 185 197 213 218 290 303 310 334 373 432 436 444 449 457 489 500 506 509 517 534 537 544 615 621 633 730 734 748 760 772 
42	68	20	3	15 98 124 127 128 142 175 203 211 214 221 236 267 270 271 298 338 361 364 387 418 446 495 507 574 580 587 590 594 601 604 620 637 638 739 754 
43	68	15	4	4 53 86 110 176 239 298 300 302 362 372 421 426 454 465 482 492 497 580 598 637 644 723 727 734 740 
44	68	16	5	11 41 56 72 79 82 84 102 160 161 182 183 194 201 227 240 312 315 390 405 420 470 511 527 545 550 561 588 590 602 614 632 636 648 699 748 756 770 
45	68	25	6	12 32 50 89 113 151 185 191 198 243 277 285 323 329 396 422 493 524 525 656 663 672 686 702 768 772 
46	68	5	7	3 14 20 41 42 47 70 79 102 103 149 217 257 288 300 304 315 374 409 442 458 474 506 520 522 537 563 580 594 597 599 608 632 685 707 712 719 726 742 746 747 
47	68	26	8	59 69 80 111 134 151 154 181 204 212 246 267 269 270 286 304 320 342 348 362 372 410 449 464 488 494 537 568 623 652 660 680 698 710 743 761 
48	68	15	9	8 26 32 92 94 122 133 209 222 223 279 316 323 332 392 422 424 463 474 620 633 648 696 699 749 
49	68	23	10	21 40 85 101 104 138 156 161 191 214 265 268 271 275 282 291 299 302 305 325 328 345 369 376 387 399 404 448 452 462 498 541 565 568 588 611 612 614 681 696 710 725 728 738 761 768 773 781 
50	68	11	11	15 31 43 105 134 150 177 194 216 250 253 322 352 374 380 384 397 416 421 461 498 516 523 543 571 593 594 610 623 639 640 644 647 673 689 727 744 769 
51	68	38	12	10 25 34 37 38 63 82 85 104 111 155 164 216 291 299 302 340 343 353 365 384 394 408 419 514 540 545 585 591 595 606 616 620 631 642 647 654 673 683 707 725 750 
52	68	14	13	25 95 116 118 144 164 270 295 302 335 337 352 357 376 414 445 475 498 516 519 551 558 566 599 636 658 667 701 759 
53	4	19	1	24 39 47 48 49 81 84 112 136 186 190 194 279 308 331 370 409 415 455 490 501 527 539 559 576 589 596 626 644 659 698 704 736 
54	4	8	2	5 21 39 56 65 101 114 126 135 178 210 231 236 255 307 324 382 402 403 470 480 482 499 551 555 556 592 671 683 698 711 733 767 
55	4	37	3	12 20 29 30 86 101 149 167 179 183 204 250 255 277 311 346 371 393 398 403 442 463 512 513 522 526 536 567 579 595 609 636 684 703 733 738 756 776 778 
56	4	41	4	24 42 60 88 91 108 113 150 192 219 318 321 484 530 581 616 622 667 678 699 705 744 745 749 779 
57	4	13	5	10 48 74 83 137 145 158 213 214 237 258 320 330 357 382 389 394 486 546 557 581 599 607 613 646 652 689 718 731 780 
58	4	21	6	8 23 120 143 176 196 202 275 289 333 340 355 374 378 391 431 432 444 451 467 519 543 546 641 666 671 676 682 713 734 738 
59	4	6	7	35 73 76 95 97 121 141 152 163 179 180 239 322 338 341 349 359 392 488 561 568 572 573 574 591 613 617 654 687 688 714 716 771 
60	4	12	8	18 34 86 92 101 106 152 163 165 173 188 193 255 327 334 394 442 455 465 469 484 512 589 629 669 756 
61	4	18	9	17 35 51 72 90 103 109 146 153 162 190 196 245 251 276 291 292 319 329 339 345 378 385 400 412 429 430 439 478 484 498 529 531 577 590 606 621 634 682 741 750 761 
62	4	24	10	76 83 111 200 207 262 267 283 309 319 353 380 390 406 427 444 473 474 554 573 592 635 700 724 760 
63	4	28	11	18 34 51 81 184 196 225 229 263 285 313 335 339 389 420 429 440 454 467 480 514 533 562 596 650 654 688 701 706 709 735 740 743 754 767 773 
64	4	39	12	19 35 94 120 125 129 153 156 162 182 193 242 256 276 295 301 312 329 341 349 370 377 397 403 406 410 418 430 438 473 522 551 600 601 649 661 686 697 700 729 737 741 782 
65	4	42	13	26 37 44 81 104 105 129 187 200 223 237 243 244 260 265 274 278 279 378 411 441 458 490 499 505 526 540 546 547 560 768 
66	13	32	1	25 41 44 120 171 226 268 293 310 315 318 344 363 375 395 421 447 458 585 607 640 643 649 713 746 
67	13	18	2	13 16 32 84 91 93 155 167 190 224 233 292 304 314 326 351 399 438 471 472 491 513 522 529 558 575 579 585 601 625 628 647 656 676 697 720 781 
68	13	42	3	4 10 17 24 46 62 67 147 154 186 206 210 265 294 325 335 428 438 471 530 583 633 635 675 681 683 707 722 759 
69	13	7	4	1 55 61 72 83 115 125 129 166 191 200 225 235 248 273 443 448 472 474 487 534 597 604 610 623 626 666 690 721 722 735 737 771 
70	13	40	5	16 23 49 77 99 111 153 172 173 179 180 185 228 275 292 337 360 370 388 422 428 431 446 467 481 502 547 587 601 615 625 657 676 697 716 746 764 765 
71	13	41	6	38 42 48 66 97 108 122 132 144 145 146 157 169 238 256 259 261 264 265 271 287 313 328 354 380 389 401 402 408 445 505 509 531 556 670 701 725 757 766 770 778 
72	13	32	7	4 5 6 15 21 23 56 62 68 69 74 99 107 137 189 210 295 314 344 418 470 475 481 502 569 571 610 656 677 679 680 730 739 757 777 
73	13	31	8	7 27 29 45 61 62 169 182 199 215 220 238 268 273 346 366 382 400 426 431 476 544 557 567 573 584 668 708 714 726 768 
74	13	33	9	55 117 119 206 215 217 226 232 233 240 241 280 311 347 363 382 406 419 471 476 490 494 517 518 525 527 533 538 570 586 592 617 623 628 638 661 677 721 729 779 
75	13	30	10	2 45 90 143 148 172 177 211 229 266 354 368 381 392 398 414 437 459 477 479 480 506 508 512 566 581 647 702 706 726 739 756 762 
76	13	2	11	50 84 137 148 158 165 171 189 235 241 272 280 290 361 405 408 425 433 455 468 486 488 494 496 503 518 524 527 540 552 558 578 631 632 653 674 713 723 724 732 
77	13	28	12	17 83 89 90 117 138 200 212 257 259 316 321 331 424 450 453 492 499 516 523 530 577 613 663 674 717 747 779 
78	13	4	13	14 63 82 109 150 170 180 181 202 225 253 256 257 264 284 299 310 312 342 355 384 412 413 417 450 462 495 497 567 572 592 630 651 664 703 704 721 745 752 766 
79	6	29	1	2 35 109 135 137 201 211 217 235 384 456 504 506 510 516 524 599 670 677 681 714 715 729 
80	6	4	2	33 36 72 88 89 96 97 130 138 228 272 284 299 374 405 443 484 524 598 619 650 652 659 690 782 
81	6	35	3	156 188 253 256 290 308 319 351 399 451 467 515 555 600 624 658 667 674 685 695 702 724 753 
82	6	6	4	16 62 126 157 168 205 263 281 282 292 349 386 411 455 493 536 559 563 564 567 579 582 584 587 588 605 693 780 
83	6	35	5	27 45 51 95 115 123 133 211 236 241 243 254 305 311 318 402 442 468 476 575 600 627 629 643 655 691 706 717 723 
84	6	20	6	25 36 37 87 161 246 252 262 291 353 356 359 388 414 529 533 553 554 560 565 586 589 618 640 648 661 662 675 696 715 751 760 
