Course	Room	Teacher	Time	Students
1	63	7	1	9 12 22 35 39 68 122 129 131 144 190 212 220 303 332 345 361 384 409 416 418 422 458 460 470 482 490 491 542 545 565 574 583 602 603 673 692 698 706 725 743 765 
2	63	22	2	13 27 49 59 62 63 77 101 106 107 109 124 164 173 184 200 229 235 255 275 312 319 325 340 367 382 406 408 430 435 448 451 455 492 522 539 551 582 653 667 669 685 704 712 719 724 754 764 767 
3	63	27	3	8 17 48 57 78 92 99 106 129 173 196 212 229 238 269 270 278 279 322 344 363 378 416 417 424 427 432 442 492 494 507 525 543 544 556 566 579 605 633 637 647 668 670 685 708 713 734 748 756 765 
4	63	19	4	3 8 78 107 158 173 184 208 218 239 248 277 286 308 313 320 339 342 347 358 383 406 408 419 440 447 469 487 495 496 503 516 521 537 587 642 677 687 692 709 714 766 
5	63	2	5	41 69 70 74 77 80 85 97 102 104 106 135 151 153 162 222 249 261 275 284 305 308 323 366 384 399 404 411 425 429 455 543 586 588 594 601 606 618 622 630 663 684 712 722 734 735 741 
6	63	14	6	12 20 29 54 76 79 133 155 163 169 189 190 256 259 273 306 309 334 335 357 364 365 394 419 428 431 445 473 478 502 523 533 563 575 583 597 608 611 633 640 651 675 695 702 724 744 745 760 
7	63	2	7	7 60 61 109 110 123 178 190 214 230 241 260 262 283 285 332 348 379 382 390 391 401 425 448 472 474 486 488 500 509 546 550 552 558 619 654 669 670 678 693 697 710 711 722 764 769 
8	63	17	8	4 18 22 33 57 62 79 121 127 134 155 176 178 188 232 233 237 245 265 283 301 316 337 341 354 364 367 403 415 418 441 454 461 463 464 482 504 516 518 519 538 550 560 564 589 614 618 635 662 696 718 722 723 732 765 
9	63	20	9	1 15 47 97 112 128 134 149 152 153 174 186 216 224 228 234 243 268 270 272 283 311 315 322 328 332 338 368 410 412 414 419 433 451 465 466 490 505 510 515 521 526 531 543 579 585 615 618 621 643 665 683 717 718 751 
10	63	14	10	1 29 39 66 67 73 125 150 166 167 170 172 175 180 228 312 320 330 338 343 356 381 385 420 427 436 483 512 517 576 606 661 663 673 691 709 715 737 744 750 768 
11	63	18	11	1 4 13 65 68 81 87 92 116 122 137 138 166 186 229 233 237 248 274 285 299 303 319 321 328 334 336 378 407 423 440 469 473 479 489 501 537 558 567 589 604 619 620 637 659 666 677 680 699 717 721 730 731 733 761 
12	63	12	12	28 38 58 65 70 89 99 100 108 111 132 148 151 167 177 245 246 258 270 275 353 363 365 378 385 421 426 433 453 463 464 499 508 517 518 524 526 542 573 577 584 654 662 666 688 690 712 715 719 721 
13	63	8	13	9 19 26 30 31 40 48 50 82 84 102 116 187 202 224 226 244 255 295 312 323 330 333 352 354 374 401 407 417 438 439 451 456 467 471 485 494 499 507 520 523 527 528 535 553 621 623 629 631 670 674 686 693 694 720 
14	63	8	14	23 26 64 66 67 73 88 89 95 100 103 115 130 149 150 158 182 210 251 258 265 306 310 315 325 326 331 337 340 346 450 459 463 564 565 595 645 651 656 662 667 679 694 699 715 716 749 752 755 
15	63	1	15	35 42 74 98 107 120 137 167 182 187 250 252 255 271 289 292 293 297 300 301 304 319 341 362 367 412 442 466 470 489 491 514 556 591 626 705 710 729 738 741 746 
16	63	10	16	83 94 103 113 119 129 132 145 181 194 201 219 226 249 259 263 287 296 316 317 331 352 365 368 372 387 428 443 444 453 463 465 502 510 516 531 570 609 639 660 675 687 695 697 706 711 738 761 
17	63	12	17	5 25 49 54 79 80 96 117 118 130 134 137 168 173 175 180 191 195 196 200 202 208 220 227 252 253 285 293 315 332 336 370 381 419 425 468 477 485 496 499 529 541 577 588 590 596 597 622 629 632 661 698 727 730 731 740 761 
18	63	13	18	2 21 26 34 35 36 42 51 52 54 56 63 69 70 102 110 111 114 121 148 154 159 160 206 210 214 233 241 247 286 298 302 311 316 340 345 353 359 371 374 384 400 405 416 420 423 434 480 487 497 510 515 528 533 538 555 562 569 607 609 622 623 668 690 720 761 
19	63	1	19	13 20 22 32 124 126 136 139 156 157 171 178 239 248 250 252 276 278 291 314 336 373 382 387 392 406 436 450 477 481 503 504 511 521 524 531 534 542 546 589 606 610 613 634 648 654 676 686 689 701 713 760 763 768 
20	63	27	20	10 51 71 105 112 130 142 147 161 192 193 234 268 271 276 280 312 350 370 389 390 391 392 414 421 428 434 435 441 452 466 501 544 551 562 603 607 643 644 664 669 700 724 755 759 
21	63	13	21	41 44 57 64 66 69 131 141 169 172 183 198 208 242 253 257 280 287 288 290 292 295 309 320 322 326 368 393 396 444 450 460 466 484 495 501 502 506 526 534 555 612 619 621 675 728 733 738 741 752 758 
22	63	7	22	2 25 74 82 84 85 87 118 136 150 163 179 182 194 196 198 213 232 235 242 244 251 281 283 297 298 302 326 327 329 339 352 362 364 388 393 399 437 442 461 476 478 494 497 500 512 566 581 595 603 605 622 627 635 638 649 659 667 688 693 694 706 726 746 749 755 757 762 
23	63	24	23	15 17 55 59 61 72 81 88 92 110 155 157 165 214 217 236 238 273 284 286 300 317 328 363 366 375 418 422 431 462 499 500 505 516 517 539 540 574 608 609 611 640 641 644 657 660 680 681 748 756 
24	63	17	24	19 25 34 49 55 71 78 114 142 149 170 172 204 235 240 246 281 282 297 322 345 356 359 410 448 483 530 559 569 578 597 599 601 607 617 629 638 665 670 687 
25	63	23	25	1 5 27 30 33 35 42 102 103 122 129 139 152 158 193 212 240 243 252 287 361 364 368 379 381 409 422 424 438 439 529 537 548 566 611 625 627 648 689 707 734 735 767 
26	63	19	26	13 27 36 38 63 99 107 117 165 170 206 227 231 282 305 325 337 348 349 353 377 408 412 417 420 443 473 474 481 520 522 525 535 558 560 576 626 637 655 685 700 717 721 726 762 
27	63	29	27	24 26 36 59 98 128 131 141 145 157 166 190 219 234 235 242 260 327 329 353 379 403 415 429 511 536 555 557 564 574 576 604 614 615 626 640 646 650 658 671 681 684 715 719 725 748 754 767 
28	63	5	28	8 39 43 66 71 94 133 142 155 174 175 197 225 247 249 269 272 334 347 355 375 377 390 393 398 402 411 413 430 451 455 468 506 524 545 553 554 567 591 602 630 646 651 658 678 695 696 701 702 730 742 758 765 
29	63	24	29	4 17 20 32 37 41 50 71 87 89 100 101 115 133 144 150 188 202 215 240 245 248 254 257 274 278 307 309 339 372 399 438 446 458 460 465 480 484 497 498 510 518 529 531 546 581 600 619 646 659 675 682 703 757 759 
30	63	15	30	25 28 32 39 72 90 108 124 156 161 177 191 200 207 210 218 220 230 233 293 303 318 335 361 370 397 447 453 468 479 489 497 527 539 582 595 599 607 652 658 683 691 705 730 767 
31	63	16	31	10 37 44 50 51 89 90 91 99 127 160 176 198 199 209 210 218 223 227 250 289 307 323 324 329 337 351 355 362 399 402 435 442 453 471 482 486 515 517 522 564 585 625 628 642 643 668 671 676 679 681 742 752 755 758 769 
32	63	30	32	14 28 56 81 88 95 105 119 126 134 147 149 151 159 188 219 222 230 237 275 319 333 350 358 372 376 394 398 421 462 467 486 487 525 533 551 577 583 584 610 617 639 642 651 661 672 678 697 735 736 742 760 762 
33	63	5	33	2 5 31 38 97 137 154 182 215 216 254 262 266 277 279 288 296 298 299 300 314 316 335 389 396 403 436 446 447 454 472 541 554 561 613 614 634 635 653 667 668 680 690 701 736 
34	63	9	34	16 24 48 77 82 87 94 104 106 128 140 169 187 202 244 268 272 278 282 347 356 360 377 379 386 400 410 425 427 471 472 479 490 496 513 515 537 549 553 559 569 591 594 615 644 645 647 650 657 672 682 686 687 703 717 738 758 763 
35	63	23	35	4 18 21 53 85 95 105 109 116 139 143 164 197 201 203 212 213 246 253 261 290 301 304 306 341 343 357 387 388 432 434 449 457 475 504 523 535 549 550 556 573 587 592 596 600 615 623 624 627 647 658 685 727 747 749 750 759 
36	63	11	36	15 18 20 46 52 61 65 74 76 96 100 135 163 179 192 203 205 213 219 236 256 268 274 280 289 313 314 335 336 351 382 394 398 400 428 444 449 452 454 457 461 475 491 532 540 547 561 582 585 600 601 604 609 680 682 703 722 731 737 753 764 
37	63	21	37	2 29 47 96 117 138 172 177 200 215 229 231 245 246 261 267 271 321 358 359 376 443 459 484 514 519 541 556 570 571 584 590 592 612 616 625 631 647 648 649 654 655 704 708 718 723 729 732 735 740 746 
38	63	22	38	7 21 53 55 85 104 142 143 147 169 197 205 206 209 217 256 259 277 295 321 334 341 356 366 367 383 385 386 409 426 439 445 465 470 496 536 540 550 565 568 578 579 590 631 644 653 673 683 711 744 756 
39	63	4	39	11 14 36 47 52 83 84 111 116 171 179 186 207 209 223 234 243 284 292 333 370 394 413 414 416 418 423 424 432 437 443 445 449 480 498 503 530 545 581 608 613 617 620 628 630 634 648 656 672 674 716 724 729 736 737 745 747 762 
40	63	20	40	32 64 101 108 114 123 126 170 180 257 294 339 375 391 401 406 411 415 435 458 478 495 505 527 568 572 579 580 603 633 639 663 677 679 697 728 741 747 
41	63	29	41	3 7 11 38 59 86 97 108 135 138 143 165 168 183 189 195 199 204 223 257 264 281 298 324 352 376 405 409 452 456 469 475 478 493 506 512 542 545 578 586 588 601 625 632 637 649 652 688 696 700 726 739 751 763 
42	63	11	42	6 16 31 67 69 90 96 101 105 120 140 143 146 148 158 161 167 168 191 197 211 239 260 266 267 282 317 343 358 373 376 417 433 436 474 511 514 539 552 557 567 570 571 586 598 610 657 662 664 699 704 709 721 726 754 
43	63	21	43	40 52 55 56 65 76 93 120 136 146 162 174 176 205 247 254 276 296 310 315 342 369 386 422 424 430 434 474 483 494 519 540 599 636 653 665 672 696 698 702 716 727 744 745 754 760 
44	63	25	44	9 33 45 50 62 75 80 91 112 113 156 159 164 175 181 195 206 216 218 222 225 236 237 240 261 265 288 290 300 308 327 349 360 363 381 386 389 397 400 404 446 459 477 488 495 526 561 577 602 604 656 661 664 690 691 699 718 742 745 766 
45	63	26	45	22 33 46 54 58 60 93 118 121 127 139 225 227 230 254 259 285 296 303 305 313 344 350 355 371 395 405 467 513 534 544 548 560 568 570 572 573 587 588 592 613 623 684 707 709 732 752 
46	63	15	46	11 14 45 86 92 120 121 125 141 144 193 221 231 241 264 272 279 288 291 292 299 304 318 325 343 344 351 384 407 411 426 433 444 445 448 449 455 457 462 477 532 548 590 616 618 620 629 638 642 645 646 649 659 671 692 698 710 714 720 766 
47	63	10	47	6 10 23 45 53 82 93 111 125 130 131 140 183 189 191 203 207 214 220 260 273 274 281 309 314 321 348 349 403 427 440 462 464 468 476 484 485 493 505 506 509 519 544 578 616 624 638 728 
48	63	28	48	12 23 34 43 46 47 88 94 109 117 176 188 226 284 302 317 324 369 372 373 383 395 439 450 461 508 543 568 572 589 593 611 632 641 671 677 681 692 714 746 757 766 
49	63	9	49	8 28 37 48 56 58 113 123 140 151 152 157 184 192 205 221 249 251 263 264 266 338 342 351 366 387 392 393 397 408 413 429 437 454 458 464 472 481 488 493 501 509 535 548 559 563 598 605 606 617 657 693 725 728 737 751 757 764 
50	63	4	50	14 16 24 37 43 46 57 70 75 76 81 110 128 166 185 207 217 224 225 239 270 291 313 327 374 380 396 397 402 441 486 490 498 502 527 536 538 554 575 580 640 665 689 694 695 727 753 756 769 
51	63	6	51	3 30 40 42 75 86 90 98 145 159 165 203 211 215 217 250 262 276 280 290 297 326 388 446 456 479 489 508 509 513 534 549 557 562 571 572 580 581 600 626 636 682 703 707 713 748 768 
