Course	Room	Teacher	Time	Students
1	59	16	4	4 37 54 58 77 104 105 113 149 158 165 271 366 385 402 439 444 454 486 489 490 497 559 571 587 594 608 655 744 932 1000 1023 1030 1034 1047 1057 1074 1094 1099 1106 1119 1167 1176 1195 1218 1240 1254 1310 1348 1357 1358 1389 1390 
2	58	44	9	25 55 86 88 113 150 190 196 205 210 243 248 279 307 314 335 343 356 360 362 377 378 392 393 404 435 441 442 446 463 481 489 516 543 590 604 654 660 733 758 802 824 825 835 859 869 875 959 969 988 999 1021 1081 1147 1162 1189 1214 1242 1266 1272 1276 1291 1292 1336 1340 1380 1395 1432 1448 1464 
3	58	5	8	32 40 47 54 65 84 117 164 173 184 189 195 241 250 274 298 308 323 354 363 409 437 442 456 461 502 511 567 569 592 633 649 692 705 749 757 793 842 861 868 889 894 915 919 931 1064 1076 1085 1089 1098 1121 1126 1134 1147 1149 1161 1163 1171 1172 1179 1239 1251 1281 1293 1304 1371 1375 1381 1393 1398 1444 1447 1448 1460 1463 1479 
4	39	16	3	4 19 60 71 92 151 195 232 239 279 280 305 323 399 419 445 447 466 470 472 473 476 504 582 589 593 598 619 629 753 771 784 791 793 936 1009 1026 1027 1042 1083 1088 1093 1217 1263 1286 1300 1304 1315 1333 1339 1409 1410 1414 
5	7	6	7	36 110 119 140 170 172 215 247 276 294 306 313 329 338 374 426 462 468 515 538 551 607 627 643 656 663 676 685 690 714 732 735 772 778 792 900 921 951 966 976 1008 1018 1030 1031 1082 1095 1127 1145 1163 1193 1195 1215 1216 1238 1250 1261 1329 1338 1370 1388 1397 1448 1464 
6	58	24	4	9 33 86 90 106 127 153 160 164 203 213 246 255 256 267 284 285 294 303 317 379 416 473 503 507 514 523 542 563 567 574 619 622 623 631 668 681 698 740 754 776 777 778 872 889 900 913 937 966 984 1002 1029 1077 1117 1143 1161 1186 1225 1226 1232 1246 1267 1280 1326 1342 1354 1401 1423 1428 1447 1454 1461 1465 1471 1478 
7	64	36	10	3 5 59 79 94 133 169 188 199 205 242 265 273 333 388 390 417 423 454 479 554 556 563 573 577 617 638 645 648 665 714 721 761 764 779 805 819 890 902 905 928 946 963 1016 1034 1072 1085 1128 1156 1174 1223 1267 1282 1322 1333 1354 1365 1376 1381 1399 1442 
8	7	23	3	53 55 76 106 119 130 152 160 179 216 218 231 246 252 260 263 273 306 345 429 442 446 448 475 487 493 538 547 565 578 584 627 716 721 731 738 739 757 795 833 842 907 919 956 1035 1096 1172 1174 1183 1185 1212 1218 1225 1226 1262 1273 1275 1284 1285 1330 1354 1359 1366 1372 1383 1387 1459 
9	64	36	3	7 38 98 102 111 174 212 214 234 258 310 336 379 387 421 451 477 491 501 502 513 516 537 544 559 621 647 658 671 681 751 758 759 761 821 823 830 838 880 905 928 938 948 1028 1046 1059 1091 1098 1102 1104 1119 1126 1175 1182 1184 1210 1290 1312 1335 1340 1360 1371 1377 1441 1446 1461 
10	58	1	1	19 23 43 51 59 63 65 72 100 137 145 171 206 216 223 232 240 241 275 276 281 302 304 329 333 366 370 383 436 445 454 472 484 493 502 509 514 517 582 606 610 617 635 638 649 671 681 698 713 741 759 790 846 848 853 860 909 919 950 987 997 1002 1019 1038 1048 1053 1081 1095 1104 1110 1131 1155 1179 1232 1239 1258 1271 1274 1306 1344 1349 1366 1367 1374 1425 1431 1473 
11	71	44	10	8 10 76 85 93 96 140 166 168 190 193 211 230 251 252 257 268 275 310 315 351 360 365 382 395 405 421 430 449 574 575 589 601 612 633 662 682 728 735 740 748 781 915 970 974 975 1025 1029 1052 1062 1095 1097 1120 1185 1193 1208 1212 1243 1246 1268 1269 1327 1385 1407 1431 1438 1464 
12	71	26	1	4 62 99 121 129 135 146 148 167 181 266 271 273 287 326 334 344 363 456 477 497 498 504 535 576 585 595 619 622 657 685 745 760 764 791 808 824 835 841 910 911 927 965 977 981 994 1022 1023 1029 1050 1058 1094 1106 1111 1169 1190 1230 1241 1290 1300 1312 1319 1326 1365 1442 1454 1481 1483 
13	71	25	12	31 39 97 164 197 201 211 220 246 261 280 284 319 353 382 402 406 417 481 502 510 515 526 556 567 601 606 607 639 653 667 680 723 730 731 756 765 791 798 810 845 894 914 920 924 973 993 1025 1046 1075 1081 1087 1097 1139 1152 1262 1268 1277 1351 1410 1421 1437 1443 1445 1446 1451 
14	71	8	4	2 36 88 148 182 185 196 202 226 227 231 234 259 263 289 295 308 311 324 335 342 369 390 391 408 411 417 496 510 532 541 555 603 658 694 722 794 843 850 867 922 952 957 972 990 994 998 1013 1015 1066 1067 1109 1137 1150 1164 1168 1204 1245 1249 1264 1270 1292 1332 1404 1415 1421 1430 1466 1470 
15	64	17	12	72 75 81 85 125 126 147 156 177 252 257 309 311 327 339 369 431 439 458 483 488 493 501 513 554 600 622 655 675 677 696 769 815 857 881 930 961 982 988 989 992 1108 1132 1157 1159 1171 1333 1337 1356 1361 1377 1408 1411 1413 1435 1447 1450 1469 1484 
16	56	8	5	13 97 117 186 211 269 290 293 297 320 382 387 397 409 420 474 483 499 519 529 540 541 602 612 613 625 639 647 653 656 674 676 734 737 768 790 812 886 893 903 918 982 1006 1030 1033 1090 1113 1124 1125 1164 1222 1228 1246 1299 1311 1349 1380 1383 1403 1448 1455 
17	7	33	13	3 28 62 85 174 175 201 204 262 269 284 302 313 362 372 378 403 406 416 431 479 495 509 543 578 618 637 696 706 712 725 728 741 762 825 858 878 881 897 901 973 989 1007 1029 1149 1160 1186 1221 1231 1277 1305 1308 1311 1344 1369 1377 1385 1404 1405 1410 1418 1436 1457 1474 
18	64	43	9	11 18 39 49 54 65 124 130 158 214 232 238 329 348 420 484 494 496 572 588 592 668 708 773 777 783 804 811 814 840 853 861 895 940 956 968 970 987 990 1013 1017 1035 1037 1071 1137 1185 1202 1237 1257 1300 1313 1347 1360 1376 1396 1419 1430 1455 
19	71	15	6	2 10 40 41 56 92 112 128 130 139 147 156 161 166 182 265 300 339 363 370 373 380 386 387 401 452 478 487 560 579 580 581 600 628 635 643 674 683 684 696 733 743 762 808 814 816 862 876 889 909 1012 1047 1065 1087 1101 1123 1129 1157 1172 1180 1195 1212 1303 1315 1328 1413 1459 
20	56	25	8	18 58 68 72 83 149 151 159 175 194 204 207 218 264 325 353 383 421 440 449 529 544 566 579 585 605 611 665 669 670 719 746 786 809 830 921 944 967 1048 1058 1110 1133 1158 1162 1167 1197 1215 1216 1219 1266 1280 1286 1294 1312 1322 1331 1358 1429 1439 1440 1464 1469 
21	7	26	11	24 26 40 48 67 83 111 115 138 152 160 180 183 221 249 287 307 316 349 380 392 400 418 434 463 491 511 539 569 653 657 669 710 754 783 812 817 822 872 874 893 970 976 977 987 1002 1055 1079 1110 1124 1141 1147 1151 1197 1257 1324 1354 1422 1423 1426 1434 1476 
22	56	13	11	7 28 76 91 135 178 185 189 210 243 262 267 277 306 330 351 393 395 424 445 469 483 552 566 635 639 651 683 725 743 771 773 799 831 849 868 890 918 938 953 1004 1010 1024 1078 1090 1092 1190 1231 1245 1278 1294 1357 1385 1417 1435 1450 1472 
23	58	17	5	20 24 27 39 48 55 66 110 131 146 158 174 197 220 222 229 236 240 268 270 276 306 308 309 321 378 400 411 425 453 464 465 467 480 506 513 534 551 560 583 646 664 666 671 684 689 706 728 744 762 791 794 847 864 896 908 925 927 934 971 987 1056 1091 1143 1146 1182 1214 1260 1269 1316 1319 1321 1340 1356 1390 1392 1417 
24	64	29	8	2 49 61 64 96 101 107 119 124 129 138 177 193 232 285 317 322 358 385 445 466 490 506 516 532 539 549 550 553 572 625 664 675 720 730 760 782 818 845 857 897 966 978 983 1013 1015 1155 1159 1182 1201 1227 1228 1232 1254 1261 1310 1317 1364 1445 1462 
25	64	9	13	61 119 169 198 200 241 254 325 404 418 437 441 446 476 525 527 528 533 535 547 589 620 730 735 736 746 844 863 894 907 908 910 913 944 1045 1089 1102 1140 1148 1151 1173 1181 1194 1208 1247 1255 1287 1307 1318 1338 1341 1342 1362 1382 1392 1430 1433 1438 1452 1480 1482 
26	58	11	11	44 52 66 100 103 117 122 123 142 143 148 154 162 192 200 224 233 269 279 314 343 374 398 408 419 422 440 444 448 460 462 465 503 505 537 549 562 564 734 761 763 765 805 829 841 860 887 892 901 916 946 960 969 992 1005 1048 1049 1050 1118 1150 1163 1176 1188 1191 1205 1272 1317 1379 1389 1401 1405 1416 1438 
27	71	45	5	44 60 74 94 116 149 150 157 162 163 238 248 295 334 371 381 482 527 530 564 591 630 631 640 667 679 713 719 775 786 788 818 829 849 862 920 922 933 939 953 954 958 991 1001 1008 1061 1074 1087 1111 1166 1181 1215 1221 1224 1236 1295 1297 1298 1310 1352 1410 1440 1443 1458 1460 1467 1474 
28	64	41	7	17 45 84 95 108 109 171 178 206 207 219 260 316 354 381 423 433 478 485 493 504 544 571 591 598 610 612 641 658 669 707 746 793 797 820 841 879 893 908 917 948 962 974 979 1026 1083 1109 1114 1125 1149 1155 1197 1200 1229 1233 1291 1316 1330 1335 1419 1434 1442 1453 
29	64	12	5	8 12 29 38 82 90 100 103 104 109 203 209 218 266 286 292 324 328 333 367 372 428 430 432 485 577 585 587 661 688 701 705 711 745 774 776 800 807 848 882 888 894 909 984 1014 1023 1052 1080 1082 1121 1144 1204 1247 1326 1351 1357 1363 1407 1419 1459 1468 1477 1478 
30	39	14	8	34 44 113 123 209 220 240 283 303 331 352 387 397 435 471 481 531 563 598 648 650 668 709 726 736 743 751 771 807 812 833 839 873 874 883 1017 1019 1072 1073 1151 1154 1237 1244 1264 1277 1297 1408 1422 
31	56	18	6	25 30 45 68 89 136 137 146 192 206 217 219 239 243 250 256 277 286 319 366 389 402 410 423 425 435 451 464 488 516 799 837 855 868 875 926 931 935 936 992 1034 1037 1049 1074 1092 1107 1130 1213 1295 1318 1338 1381 1397 1420 
32	58	29	2	14 73 77 80 97 98 140 169 176 183 188 191 195 197 201 206 213 217 225 294 301 323 328 331 333 341 347 356 390 429 443 456 477 483 553 571 576 605 641 660 663 673 693 729 738 749 769 784 814 832 846 895 899 933 941 956 991 1043 1069 1093 1128 1131 1139 1155 1172 1183 1194 1205 1216 1247 1268 1291 1334 1337 1340 1370 1382 1434 1439 1472 1477 
33	71	7	3	13 15 32 46 69 112 118 140 142 144 183 184 250 296 343 346 386 405 410 425 449 457 467 474 482 507 512 522 562 576 579 611 623 637 642 646 663 679 718 727 755 766 777 829 885 891 916 929 937 959 961 986 1053 1056 1065 1070 1073 1076 1086 1170 1181 1188 1244 1248 1249 1258 1260 1279 1363 1411 1412 
34	59	4	12	21 62 71 121 135 159 225 290 303 348 349 352 363 429 471 474 496 527 538 545 649 650 673 686 725 733 744 753 790 851 866 883 899 937 1002 1003 1017 1060 1070 1105 1129 1148 1194 1208 1224 1250 1263 1305 1314 1320 1360 1373 1389 1452 1466 
35	7	45	10	9 28 50 92 107 163 165 203 259 272 287 289 326 338 339 340 350 359 364 370 404 419 426 476 508 523 524 530 533 545 644 712 793 842 846 847 859 865 867 926 937 952 955 957 978 999 1007 1015 1045 1049 1059 1130 1179 1189 1199 1335 1353 1394 1396 1406 1416 1425 1450 1478 1484 
36	58	4	10	65 80 95 118 125 127 164 172 173 184 191 208 209 226 241 260 278 377 394 427 429 489 501 518 520 521 568 572 596 614 647 652 660 685 698 699 724 750 752 758 772 773 789 797 800 811 834 849 856 971 980 996 1031 1042 1064 1136 1170 1175 1211 1221 1240 1272 1277 1306 1320 1321 1342 1350 1411 1422 1426 1437 1452 
37	59	15	9	17 128 172 226 229 245 274 282 301 351 407 432 434 467 485 508 548 576 589 629 633 685 710 713 751 762 774 795 796 801 819 827 834 847 903 912 960 1023 1031 1038 1041 1048 1062 1072 1122 1153 1254 1297 1316 1325 1331 1368 1405 1412 1465 1483 
38	56	38	1	6 8 12 16 29 57 66 68 117 120 152 166 263 352 360 440 451 467 468 487 537 561 590 626 654 672 703 711 721 724 737 742 777 794 840 844 859 872 887 929 976 980 1068 1200 1206 1219 1221 1224 1234 1293 1307 1332 1372 1384 1387 1395 1434 1452 1455 
39	64	39	1	5 21 45 53 56 89 91 102 108 130 142 144 199 227 267 270 308 320 345 372 410 433 448 499 500 536 551 554 556 559 593 609 694 701 731 770 776 778 779 780 783 804 838 854 871 886 1070 1071 1099 1117 1132 1140 1141 1195 1359 1390 1422 1439 1451 1463 1474 1484 
40	71	22	9	4 14 34 46 48 50 57 62 66 81 132 194 198 202 218 228 242 276 278 298 325 326 330 341 346 371 439 517 540 552 554 556 557 558 595 596 599 608 615 620 630 656 659 709 739 767 775 798 817 828 884 910 981 1000 1049 1138 1141 1178 1210 1230 1241 1261 1264 1320 1324 1350 1365 1372 1388 1469 1475 
41	56	30	12	24 26 73 84 99 100 155 187 228 253 265 272 296 315 320 335 343 384 558 610 636 687 718 735 742 803 813 836 852 915 923 990 991 1006 1010 1016 1018 1020 1021 1026 1036 1052 1101 1120 1145 1158 1201 1225 1242 1323 1369 1382 1388 1396 1404 1427 1444 1483 
42	56	39	7	64 77 92 104 176 236 242 312 350 364 371 398 458 486 513 524 529 531 568 573 597 634 661 677 713 715 767 806 815 872 902 913 925 933 947 978 983 1024 1052 1069 1076 1093 1115 1144 1159 1183 1243 1257 1271 1321 1346 1352 1406 1444 1470 1478 
43	39	22	6	63 91 111 126 171 180 253 291 297 354 408 422 457 496 522 531 541 555 591 646 648 657 670 692 695 718 787 856 882 890 904 920 961 962 980 1006 1024 1042 1094 1133 1137 1140 1182 1189 1209 1249 1265 1283 1284 1330 1344 1350 1457 1477 
44	7	42	6	6 53 95 107 127 129 153 176 220 312 314 327 355 367 374 381 391 405 420 430 443 463 517 520 521 594 603 612 617 619 634 641 686 728 747 826 834 848 858 866 877 883 892 939 993 997 1025 1030 1083 1089 1095 1142 1150 1171 1196 1224 1231 1255 1260 1276 1309 1352 1395 1421 1449 1469 1480 
45	71	3	7	14 39 60 88 98 99 122 144 155 169 188 210 284 291 299 315 324 368 369 394 407 419 539 550 560 570 593 602 615 633 638 673 678 722 729 736 753 781 796 807 810 826 838 843 869 885 903 924 949 1004 1019 1037 1067 1208 1252 1278 1293 1296 1345 1393 1400 1415 1428 1439 1441 1465 1475 
46	59	14	11	30 46 59 89 124 132 151 235 248 264 285 317 365 411 416 442 478 514 521 546 553 605 617 647 673 676 726 770 778 802 852 864 900 929 994 1031 1081 1083 1152 1161 1246 1302 1316 1325 1331 1364 1402 1408 1413 1436 1446 1454 1480 1482 
47	39	38	5	15 69 78 83 120 129 133 142 187 313 330 340 362 393 401 408 414 488 533 536 586 601 609 642 702 721 787 813 839 889 913 917 932 1021 1037 1043 1044 1047 1069 1078 1178 1180 1217 1241 1308 1318 1336 1418 1435 1441 1473 1484 
48	39	19	12	48 132 180 273 277 318 355 428 484 492 548 573 644 657 704 837 861 863 865 870 882 911 974 1044 1050 1079 1085 1118 1124 1147 1154 1163 1198 1211 1214 1271 1275 1303 1338 1343 1358 1362 1384 1432 1433 1449 1457 1482 
49	7	35	2	28 93 116 125 126 159 166 167 193 200 222 240 256 258 283 370 389 403 427 464 514 520 542 551 570 592 594 634 636 662 675 677 689 774 776 799 806 810 901 902 922 945 977 1005 1027 1034 1040 1044 1057 1062 1072 1088 1146 1174 1190 1192 1196 1206 1223 1242 1249 1253 1270 1312 1329 1348 1363 1384 1481 
50	59	32	8	74 122 171 253 254 259 267 294 338 375 398 415 427 519 558 564 575 588 594 623 632 634 645 684 694 706 748 750 756 763 779 792 801 803 808 849 870 879 934 945 989 997 1008 1041 1091 1129 1157 1230 1240 1260 1288 1366 1372 1394 1396 1414 1432 
51	64	23	2	7 9 11 79 114 127 182 251 327 336 352 377 410 422 438 452 512 537 555 579 580 607 637 644 651 652 666 678 680 695 730 780 835 839 840 848 882 946 949 967 979 996 1028 1080 1085 1086 1189 1193 1199 1220 1250 1256 1262 1264 1290 1314 1367 1369 1402 1411 1433 1485 
52	64	24	11	1 60 141 156 179 259 288 298 391 399 414 468 490 518 547 604 614 631 636 638 700 719 732 738 740 753 781 788 790 856 863 873 880 921 943 944 998 1012 1042 1075 1093 1144 1149 1160 1168 1178 1198 1209 1213 1220 1271 1276 1286 1289 1352 1356 1358 1365 1371 1403 1418 1453 1462 
53	71	33	2	6 46 58 71 134 143 152 157 173 196 263 278 290 326 344 364 394 397 418 424 453 479 497 561 618 653 665 671 692 764 768 795 803 816 877 909 947 953 960 961 985 995 999 1032 1070 1084 1092 1107 1108 1112 1127 1153 1180 1198 1209 1226 1227 1282 1301 1309 1322 1347 1357 1380 1383 1438 1468 1486 
54	39	19	2	1 30 47 70 109 150 272 280 295 316 334 358 361 450 507 534 567 597 616 620 702 704 708 711 712 716 760 779 787 830 831 906 948 951 973 1090 1134 1135 1156 1173 1179 1186 1202 1204 1235 1288 1289 1296 1328 1335 1355 1399 1456 
55	59	7	1	36 49 126 131 143 219 222 234 289 295 316 339 340 355 357 367 401 416 421 446 457 480 518 523 528 557 583 597 608 628 655 743 748 756 781 782 795 797 862 897 898 982 985 992 1027 1043 1054 1066 1203 1207 1314 1362 1373 1378 1409 1440 
56	39	35	7	9 31 68 81 87 118 125 137 186 194 200 201 221 230 332 341 358 366 413 447 480 572 621 642 717 747 754 785 817 819 824 857 907 911 958 965 1005 1084 1105 1139 1154 1177 1188 1205 1207 1376 1409 1424 
57	39	9	10	41 43 47 90 103 132 170 174 236 245 334 424 444 527 569 570 607 609 654 670 686 702 733 775 799 816 874 917 934 962 1009 1115 1150 1206 1251 1262 1263 1281 1285 1288 1293 1301 1317 1324 1325 1331 1373 1402 1485 
58	58	30	3	12 23 75 141 156 176 189 197 224 237 278 331 347 383 413 415 423 492 540 573 580 687 699 704 715 720 770 808 818 819 828 851 853 863 902 904 935 954 993 1012 1022 1051 1057 1063 1075 1077 1079 1108 1109 1110 1128 1176 1196 1206 1229 1238 1240 1254 1255 1266 1287 1289 1291 1310 1323 1326 1327 1343 1382 1402 1403 1404 1443 1463 1466 1473 
59	71	1	13	5 6 8 30 31 84 102 128 138 146 155 165 223 239 244 245 253 322 329 356 357 376 396 444 466 565 577 642 656 662 664 695 698 710 747 767 787 802 832 841 867 899 904 924 943 975 986 1033 1055 1060 1068 1099 1105 1113 1136 1158 1162 1233 1252 1301 1332 1337 1371 1374 1394 1446 1458 1459 1476 
60	56	2	2	38 52 56 123 179 187 198 215 233 274 286 297 388 414 458 459 461 470 473 475 495 503 530 550 578 604 632 724 725 754 805 822 850 866 876 914 930 958 969 971 1039 1041 1051 1071 1096 1105 1109 1157 1166 1299 1375 1379 1394 1420 1429 1436 1462 1467 
61	59	5	7	1 21 70 214 266 268 292 320 331 376 399 420 435 436 456 510 526 528 543 577 587 611 630 666 681 706 761 828 875 890 891 892 922 950 953 989 1059 1060 1101 1112 1113 1131 1241 1274 1289 1299 1322 1387 1390 1399 1401 1408 1430 1449 
62	71	18	8	13 14 52 205 244 248 282 293 324 332 336 348 392 428 434 450 474 478 486 504 523 583 587 591 597 644 658 659 672 752 765 811 820 823 895 898 901 912 916 963 1053 1055 1067 1080 1124 1148 1160 1177 1191 1192 1210 1213 1231 1242 1256 1258 1273 1276 1279 1306 1311 1334 1362 1369 1379 1391 1406 1475 1486 
63	59	12	13	1 10 15 33 35 67 91 105 160 249 264 268 285 321 492 542 566 590 615 628 643 678 687 691 697 755 823 827 847 884 938 1015 1028 1064 1091 1103 1107 1112 1115 1164 1193 1222 1223 1248 1258 1296 1329 1336 1378 1437 1445 1461 1472 1486 
64	59	37	2	25 27 78 101 136 185 243 265 277 311 330 381 392 396 413 466 484 491 498 505 629 646 670 715 752 770 855 856 887 904 954 955 975 983 994 1013 1019 1068 1103 1114 1120 1136 1176 1217 1230 1232 1275 1287 1342 1356 1386 1392 1460 1475 
65	7	21	9	69 74 79 137 161 165 230 350 376 391 464 533 536 569 593 602 613 614 645 655 683 688 723 734 742 759 763 789 831 880 888 891 918 928 979 1011 1025 1039 1040 1045 1101 1127 1142 1151 1187 1219 1236 1251 1269 1273 1302 1307 1315 1348 1359 1361 1363 1374 1378 1429 1433 1477 
66	7	32	4	22 79 87 112 122 139 154 191 235 290 309 310 344 347 349 357 395 398 412 455 549 575 584 588 595 606 629 637 678 682 691 709 710 726 737 796 798 801 812 829 836 854 883 908 942 950 968 986 991 1012 1060 1078 1092 1104 1111 1125 1160 1165 1219 1227 1319 1355 1366 1375 1412 1425 1472 
67	64	37	6	29 75 175 181 228 237 288 305 341 347 376 383 384 388 403 406 432 441 455 469 477 515 526 539 544 561 563 650 700 817 821 827 886 896 905 984 1017 1020 1022 1032 1061 1066 1104 1121 1135 1145 1161 1165 1166 1167 1177 1190 1191 1229 1238 1247 1278 1353 1403 1406 1424 1453 
68	59	11	3	20 35 45 78 95 115 133 199 207 219 244 274 374 377 430 440 586 650 690 693 695 707 852 939 943 957 964 978 1003 1011 1032 1074 1084 1087 1112 1127 1133 1136 1137 1138 1173 1211 1235 1259 1268 1318 1364 1431 1447 1485 1486 
