Course	Room	Teacher	Time	Students
1	32	28	1	15 25 39 43 53 59 66 70 85 88 96 117 121 129 130 148 172 239 291 307 318 325 347 355 359 412 445 448 459 515 518 538 546 602 635 636 
2	32	35	2	14 29 49 60 95 108 117 123 134 151 206 220 251 265 270 273 298 311 320 323 328 339 350 502 567 577 599 616 621 629 662 
3	32	37	3	8 91 100 147 160 217 260 274 275 294 297 305 328 342 344 388 478 480 502 564 591 617 623 645 657 669 676 
4	32	6	4	16 34 42 46 49 94 135 158 211 217 243 268 274 297 326 338 366 382 398 415 436 467 475 511 527 582 595 596 615 619 620 668 675 
5	32	25	5	84 88 111 120 126 161 187 216 242 255 256 287 399 484 489 541 543 580 639 647 650 671 
6	32	16	6	7 20 48 73 96 98 122 158 171 224 335 415 430 459 488 535 544 555 578 627 638 667 668 
7	32	1	7	22 73 80 113 140 143 164 201 277 312 343 357 389 406 408 414 444 452 461 463 496 509 512 547 578 609 667 672 675 
8	32	7	8	16 41 68 153 183 196 198 232 252 290 317 324 337 367 368 387 390 401 407 416 456 472 484 486 516 528 530 586 592 602 632 633 638 648 
9	32	17	9	41 50 84 93 113 162 164 176 250 252 255 284 304 323 336 352 378 434 449 458 511 537 593 615 623 645 667 673 
10	32	26	10	2 31 74 101 112 132 203 211 218 226 315 336 359 381 383 391 409 432 437 452 460 462 466 488 492 569 580 601 621 
11	32	36	11	71 74 85 91 102 106 127 171 195 222 235 267 283 295 317 321 327 334 363 382 469 573 583 648 659 
12	32	33	12	5 8 22 58 73 124 136 168 170 189 219 252 259 272 334 352 354 375 405 413 419 420 430 471 491 570 578 588 602 603 650 668 
13	32	28	13	5 6 33 37 57 82 115 137 147 149 156 157 192 202 241 291 298 307 358 365 415 427 438 465 471 493 498 520 529 531 545 568 608 626 632 633 641 657 660 
14	32	38	14	58 81 90 110 131 139 142 170 257 261 281 296 309 334 351 383 384 395 399 425 470 474 507 524 546 560 563 584 618 660 670 
15	32	23	15	7 35 44 95 100 112 116 128 143 153 169 244 275 280 321 341 363 380 387 399 484 486 528 532 557 587 596 611 619 640 643 672 
16	32	1	16	6 58 63 105 119 139 169 173 257 276 332 361 363 400 425 497 512 521 522 530 540 548 557 600 620 621 623 624 652 676 
17	32	6	17	6 34 38 42 48 75 93 109 119 145 157 158 170 202 252 265 281 321 370 424 434 440 475 478 487 496 500 506 509 553 566 625 661 
