Course	Room	Teacher	Time	Students
1	69	19	8	23 88 114 120 147 160 212 257 279 352 397 406 428 468 510 528 533 538 572 581 689 744 761 792 793 828 832 847 889 949 981 1004 1062 
2	25	3	5	16 18 26 62 67 68 73 79 144 147 174 198 203 222 225 230 244 253 263 288 291 314 327 350 360 365 371 387 406 430 442 500 559 587 591 601 640 642 651 666 701 702 703 723 751 824 866 912 1002 1006 1010 1020 1021 1046 
3	33	7	9	84 89 168 181 199 206 220 232 240 250 279 288 334 348 409 449 459 465 470 485 507 510 514 541 590 651 654 680 681 746 750 753 762 779 799 812 821 850 868 872 875 904 911 943 952 953 994 
4	69	23	7	28 46 113 125 134 173 198 209 249 259 273 281 287 295 391 440 543 566 588 589 624 626 738 754 880 894 937 988 990 1012 1019 1048 
5	48	29	3	38 93 99 110 126 158 182 195 207 221 276 304 395 409 418 432 434 445 478 520 537 586 636 686 711 721 733 758 776 806 818 837 851 864 867 892 917 954 959 
6	51	34	1	1 42 80 156 164 186 216 222 244 281 294 321 331 354 355 358 378 389 395 413 433 448 468 478 552 578 579 633 730 784 797 811 821 881 893 926 933 977 990 1044 1053 
7	48	15	10	32 34 41 55 75 155 251 260 302 353 367 372 387 439 441 462 539 542 545 556 594 596 600 608 629 650 659 661 678 686 690 694 710 757 773 790 801 820 929 934 1056 
8	15	35	5	28 36 65 78 81 111 162 180 183 201 207 234 272 307 330 336 353 366 377 383 388 412 414 419 420 444 445 463 469 493 496 505 532 550 573 624 631 652 673 691 731 732 748 749 759 786 791 817 840 841 857 904 925 963 978 981 992 1027 
9	48	26	7	3 14 33 103 111 184 212 232 246 280 290 297 301 313 335 340 356 364 374 390 458 480 505 514 565 628 647 653 663 694 701 722 724 800 813 869 942 980 
10	25	43	3	7 13 40 43 63 139 144 163 166 187 190 200 222 269 309 321 339 361 364 376 397 417 422 423 458 469 496 497 525 528 578 579 606 653 657 709 747 769 799 830 835 849 859 882 895 926 941 945 973 1011 1040 1042 
11	65	39	2	27 117 121 160 174 175 208 216 246 247 263 294 349 372 375 403 497 502 520 522 542 569 573 639 668 674 688 706 768 832 840 841 906 916 926 946 970 971 988 992 1007 1010 1031 1041 
12	65	16	3	19 26 27 31 51 68 81 86 109 227 239 284 291 293 316 324 334 341 344 375 407 442 471 475 527 564 565 584 603 622 668 698 729 751 767 794 843 862 872 909 961 968 983 991 1017 1024 1046 1048 
13	65	19	1	12 29 32 64 85 141 145 176 188 297 317 323 326 327 346 388 392 397 437 439 444 473 500 516 517 543 589 644 661 675 718 722 732 739 760 763 814 929 932 937 1005 1015 1027 1030 1037 
14	25	37	10	1 20 25 53 60 71 92 98 134 191 219 233 310 313 316 339 358 421 432 489 495 526 546 551 588 638 687 704 712 752 755 756 766 770 789 850 863 886 887 911 919 989 991 1020 1028 1033 1053 1057 
15	51	6	11	53 69 76 100 136 152 190 263 277 290 326 387 389 444 475 485 500 530 567 580 586 591 594 618 622 628 636 639 753 783 836 862 880 924 973 1003 1032 1051 
16	33	31	2	45 119 126 161 184 219 230 242 243 252 256 284 295 302 336 364 367 411 428 442 455 506 553 564 568 618 656 657 660 662 681 690 699 731 787 811 844 895 896 914 925 944 996 1003 1004 1023 1025 1039 1043 1053 
17	33	24	8	11 30 31 49 56 64 73 94 124 133 137 183 185 199 202 210 220 251 261 310 320 325 349 460 489 498 517 547 550 574 604 605 617 620 708 750 815 827 831 848 875 895 900 994 1005 1024 1032 1043 1054 
18	65	33	6	2 9 103 106 133 155 175 177 219 263 278 286 333 384 403 424 446 477 479 511 544 546 552 557 559 582 618 663 667 671 701 733 749 756 758 786 797 874 875 884 890 923 1030 1055 
19	48	17	11	5 18 83 91 104 115 117 129 174 192 201 235 254 272 283 351 404 435 473 491 499 505 522 535 548 568 581 619 651 669 719 736 781 797 810 816 860 901 906 923 961 975 
20	25	33	2	2 19 30 38 61 84 94 112 129 156 158 168 178 185 214 226 227 237 257 268 271 278 305 306 321 363 366 423 515 557 558 582 592 610 646 702 726 769 778 810 814 821 839 863 882 905 912 917 957 976 1044 1059 
21	25	32	1	8 16 69 106 159 162 180 187 189 195 220 225 286 299 343 345 359 408 417 432 486 490 522 559 585 593 596 605 634 635 649 665 696 705 721 769 773 804 813 825 847 854 879 884 886 899 963 986 995 
22	16	10	9	29 51 76 87 128 151 177 213 229 268 303 312 350 353 367 406 410 414 427 461 478 481 490 544 547 554 581 650 763 804 816 837 841 890 927 959 964 966 969 981 997 1061 
23	65	39	5	7 41 66 109 128 145 169 181 208 229 241 242 246 247 270 300 362 368 440 488 503 540 548 576 632 634 638 683 696 727 758 768 775 776 796 832 843 846 949 967 998 1019 1028 1029 1045 1050 
24	25	16	8	17 24 54 101 105 119 125 126 170 171 175 182 229 259 270 300 342 345 371 414 421 436 437 476 555 558 569 615 628 641 696 719 737 746 776 777 780 797 823 855 860 896 954 972 982 1001 1009 1010 1039 
25	51	12	8	44 66 145 146 148 149 172 203 234 291 309 376 431 462 478 481 493 499 529 542 543 573 575 631 645 650 654 678 684 705 716 748 791 795 822 841 851 890 891 925 976 1018 
26	65	5	11	55 101 116 161 163 169 182 242 258 275 279 337 369 384 411 442 443 448 467 481 501 510 524 534 615 629 653 687 708 714 717 741 771 778 829 904 943 944 964 972 979 1027 1037 1044 
27	48	5	9	19 48 90 113 165 198 201 211 245 265 281 323 384 423 431 441 454 460 496 530 558 577 648 673 682 691 700 705 754 777 781 899 901 902 910 956 962 988 993 
28	51	43	10	45 197 268 286 318 352 362 381 392 452 548 552 561 570 584 597 599 602 633 646 664 667 689 729 750 761 793 806 865 868 892 894 897 952 967 969 979 985 1024 1041 
29	69	32	10	26 62 82 101 115 142 146 151 172 193 200 209 236 298 307 342 373 395 405 433 443 470 509 521 529 604 609 641 658 675 684 804 864 960 984 996 1000 
30	25	13	7	17 22 27 42 57 61 66 123 161 177 214 216 223 224 238 243 307 311 369 377 388 451 468 497 512 520 521 567 590 592 595 614 654 676 691 706 729 730 747 757 786 830 874 902 906 928 929 941 945 996 1007 1059 
31	65	4	7	9 24 105 110 130 131 135 136 202 205 206 228 233 255 279 322 324 330 333 403 420 426 430 446 483 488 494 501 530 532 600 609 616 672 718 743 794 809 876 879 887 909 948 997 999 1004 1018 
32	16	27	3	10 49 98 121 125 153 156 261 289 296 338 396 449 452 457 503 504 508 511 601 619 649 676 704 712 720 726 765 803 815 845 847 907 912 913 918 953 958 976 988 1003 1006 1019 1033 1034 1056 
33	51	29	4	56 69 91 97 124 170 193 267 274 303 314 328 330 332 343 358 401 404 434 450 465 467 533 537 554 599 611 634 642 653 664 733 795 820 844 858 939 974 1002 1008 1032 
34	65	31	4	7 17 63 158 163 217 241 243 253 269 304 320 340 347 361 382 507 515 540 574 602 615 626 633 706 746 748 760 813 837 871 883 896 898 918 931 937 950 956 975 982 992 1028 1036 1055 1060 
35	69	3	3	4 57 65 87 108 115 244 280 306 337 412 459 464 473 477 533 539 587 620 648 667 683 689 692 715 734 756 782 820 828 858 984 990 995 1027 1053 
36	51	15	9	15 36 43 58 97 134 191 221 239 246 248 249 311 373 395 433 474 518 524 525 529 542 600 619 642 647 678 685 699 772 785 795 815 885 886 932 961 1049 
37	65	36	9	5 35 62 66 118 139 186 208 219 274 299 302 319 382 387 393 411 419 473 477 516 534 564 566 599 644 658 679 717 725 738 743 759 774 823 840 842 851 880 918 979 1001 1005 1013 1035 
38	48	7	1	44 53 67 87 108 138 157 205 224 275 280 287 337 370 399 421 436 440 443 479 519 548 573 604 639 727 731 744 768 801 826 950 956 958 970 979 1009 1014 1035 1039 1049 
39	16	40	11	8 10 23 74 79 137 167 176 194 202 225 260 274 307 323 331 336 461 465 527 608 630 657 662 664 689 692 697 728 734 748 833 849 873 891 903 952 970 989 1018 1041 
40	48	4	2	32 69 140 141 189 207 213 234 273 310 345 384 389 394 397 415 523 533 536 541 549 561 563 570 627 637 655 686 720 727 738 743 759 788 798 824 843 938 982 1061 
41	15	14	11	3 26 56 72 87 89 130 135 155 177 212 217 223 252 262 266 293 328 354 365 391 410 426 462 487 498 515 528 554 598 633 710 770 817 830 840 850 905 916 921 927 936 947 955 1002 1006 1012 1024 1026 1034 1054 1058 1061 
42	33	27	11	14 20 34 35 60 80 93 127 146 149 179 195 196 233 267 273 282 285 286 314 322 356 386 428 466 474 486 507 512 536 553 655 672 700 703 707 725 742 745 769 792 831 863 865 893 918 922 925 
43	48	40	6	30 62 109 114 162 166 179 191 202 226 242 252 281 283 293 330 331 353 355 461 551 584 603 607 665 685 722 795 803 814 850 864 883 922 942 953 987 990 1022 
44	15	37	1	6 21 38 43 58 63 74 97 99 122 132 140 143 147 154 175 230 284 289 292 300 315 386 396 401 424 429 434 438 452 456 467 482 491 526 558 590 600 610 630 640 645 652 663 669 691 693 698 707 717 726 728 734 764 767 778 782 822 859 863 874 903 915 916 966 968 989 1052 
45	51	13	6	35 36 52 95 119 121 135 180 184 205 227 241 273 274 285 311 328 396 400 412 431 463 464 495 509 538 560 565 569 586 611 613 634 677 745 779 839 846 851 898 900 1011 
46	69	6	5	70 92 108 115 142 206 214 228 256 277 289 308 335 354 361 390 438 446 452 453 511 593 617 681 687 692 697 705 869 914 944 965 989 993 994 1004 1054 1055 
47	25	26	4	3 9 58 68 94 104 107 171 237 239 260 355 369 375 394 424 449 455 456 460 502 509 536 543 550 559 560 568 643 651 655 678 688 697 762 770 790 801 817 830 836 860 878 892 894 903 916 947 962 980 983 998 1019 1026 1057 1062 
48	15	2	3	8 22 24 25 48 67 75 88 97 113 143 157 162 167 179 185 234 237 283 285 290 299 308 333 348 357 394 399 403 416 425 426 447 546 552 572 629 631 635 662 671 718 757 760 766 796 810 870 921 927 930 955 978 986 996 1000 1020 1031 1044 
49	16	14	1	45 81 86 91 94 95 119 124 231 238 253 262 278 293 319 332 340 348 376 380 400 487 518 523 532 555 597 646 656 690 710 741 749 771 834 845 852 873 889 919 928 930 954 1026 1045 1047 
